	sourceLang	targetLang	sourceString	targetString	en-mt
17	en	am	 and with your history of diabetes 	እና እርስዎ የስኳር በሽታ ታሪክ ስላለዎት	And you have a history of diabetes
18	en	am	 and you know it feels like my chest is like gonna crush 	እና ያውቃሉ ደረቴ እንደሚደቅ ዓይነት ስሜት ነው የሚሰማኝ	And i feel like I'm falling in love with my heart
19	en	am	 and you know people cough on me all the time 	እና ሰዎች ሁልጊዜ እኔ ላይ እንደሚያስሉ ያውቃሉ	And people know that they're always on me
20	en	am	 and you're having chest pain 	እና በዚህ ሰዓት የደረት ህመም እየተሰማዎት ነው	You're suffering from a heart attack at this time
21	en	am	 and you said this is a pressure in your chest 	እና ይሄ ደረትዎ ውስጥ ያለ ግፊት እንደሆነ ተናግረዋል	And they said that this was a pressure on his chest
22	en	am	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	በቤተሰብዎ ውስጥ የልብ ችግር፣ የልብ በሽታ፣ የልብ ድካም፣ ከፍተኛ ኮሌስትሮል እና ከፍተኛ የደም ግፊት ያለበት ማንኛውም ሰው አለ	There is anybody in your family who has heart problems, heart disease, heart attacks, high cholesterol and high blood pressure.
23	en	am	 any other symptoms or problems that you notice with the muscle aches? 	ከጡንቻ ህመም ጋር በተያያዘ ያስተዋሉት ሌላ ማንኛውም ምልክቶች ወይም ችግሮች አሉ?	Are there any other symptoms or symptoms associated with diabetes?
24	en	am	 are there other people sick as you at home with your same symptoms? 	እንደእርስዎ ተመሳሳይ ምልክቶች ያላቸው የታመሙ ሰዎች በቤት ውስጥ አሉ?	Do you have people in your home who have the same symptoms?
25	en	am	 are you having any other symptoms? 	ሌላ ማንኛውም አይነት ምልክቶች አሉብዎት?	Do you have any other symptoms?
26	en	am	 are you having any shortness of breath? 	ማንኛውም ዓይነት የትንፋሽ ማጠር አለብዎት?	Do they have to be able to take any kind of breath?
27	en	am	 are you still having the chest pain 	አሁንም የደረት ህመም አልዎት	I still have a chest pain.
28	en	am	 because this is flu season 	ምክንያቱም ይሄ የጉንፋን ወቅት ነው	Because it's the time of the storm
29	en	am	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	ነገር ግን የልብ መነሻን የደረት ህመምንም ወደ ጎን ማድረግ አይገባንም	But we shouldn't put the heart's roots and chest pain on the side
30	en	am	 but a more important problem now is this chest pain 	ነገር ግን አሁን የበለጠው ዋናው ችግር የደረት ህመም ነው	But now the biggest problem is chest pain
31	en	am	 but i have difficulty breathing 	ነገር ግን የመተንፈስ ችግር አለብኝ	But I have difficulty breathing.
32	en	am	 but i know lot of people cough on me 	ነገር ግን ብዙ ሰዎች እንደሚያስሉብኝ አውቃለው	But I know that a lot of people care about me.
33	en	am	 but we need to treat every chest pain with the utmost seriousness 	ነገር ግን እያንዳንዱን የደረት ህመም በከፍተኛ ትኩረት ማከም ይኖርብናል	But we need to pay close attention to each chest pain.
34	en	am	 but you're breathing all right right now right? 	ነገር ግን በአሁኑ ሰአት በጥሩ ሁኔታ እየተነፈሱ ነው አይደል?	But it's getting good right now, isn't it?
35	en	am	 'cause of this chest pain i totally forgot 	በዚህ የደረት ህመም ምክንያት በአጠቃላይ ረስቼዋለሁ	I've forgotten all about this pain.
36	en	am	 does it feel like somebody squeezing your chest 	የሆነ ሰው ደረትዎን እየጨመቅዎት ያለ አይነት ስሜት ነው የሚሰማዎት	It's the kind of feeling that someone is crushing your chest
37	en	am	 do still feel like shortness of breath 	አሁንም የትንፋሽ ማጠር ይሰማዎታል	It's like they're trying to get their breath
38	en	am	 do they complain of being sick similar symptoms? 	ተመሳሳይ የሕመም ምልክቶች እንዳሉባቸው ይገልጻሉ?	Do you have symptoms of the same symptoms?
39	en	am	 do you have any other chronic like high blood pressure or anything like that? 	ከፍተኛ የደም ግፊት ወይም ተመሳሳይ የሆነ ማንኛውም ዓይነት ስር የሰደደ በሽታ አለብዎት?	Do you have high blood pressure or any other type of chronic disease?
40	en	am	 do you have any other diseases chronic medical problems like diabetes? 	እንደ ስኳር በሽታ ያለ ሌላ ስር የሰደደ የጤና ችግር አለብዎት?	Do you have any other chronic health problems, such as diabetes?
41	en	am	 do you have any shortness of breath with that chest pain? 	ከደረት ህመም ጋር ማንኛውም ዓይነት የትንፋሽ ማጠር አለብዎት?	Do you have to have any kind of breathing with the pain of the chest?
42	en	am	 do you have high blood pressure? 	ከፍተኛ የደም ግፊት አለዎት?	Do you have high blood pressure?
43	en	am	 do you have some shortness of breath goes with that? 	ከዚያ ጋር አብሮ የሚሄድ የትንፋሽ ማጠር አለዎት?	Do you have a breather that accompanies it?
44	en	am	 do you know what symptoms she was having? 	ምን ዓይነት ምልክቶች እንደነበራት ያውቃሉ?	Do you know what kind of symptoms she had?
45	en	am	 do you see the image? 	ምስሉን እያዩት ነው?	Do you see the picture?
46	en	am	 drink plenty of fluids today 	ዛሬ የበዛ ፈሳሽ ይጠጡ	Drink plenty of fluids today.
47	en	am	 however i take tests for the diabetes 	ሆኖም ግን ለስኳር በሽታ ምርመራ አድርጌያለሁ	I've been diagnosed with diabetes
48	en	am	 however she has symptoms quite similar to mine 	ሆኖም ግን ከእኔ ጋር የሚመሳሰል ምልክቶች አሉቧት	But there are some similarities to me.
49	en	am	 how high is your fever? 	የትኩሳትዎ መጠን ስንት ነው?	How much is the amount of heat?
50	en	am	 how' s your blood pressure? 	የደም ግፊትዎ እንዴት ነው?	What's your blood pressure?
51	en	am	 if you continue to have high fevers 	ከፍ ያለ ትኩሳትዎ ከቀጠለ	If there is a high fever,
52	en	am	 if you have a fever of a hundred and two or higher 	ከአንድ መቶ ሁለት ወይም ከዛ በላይ የሆነ ትኩሳት ካለዎት	If you have a fever of one hundred or two or more
53	en	am	 if you think that your symptoms or problems warrant a better look 	ምልክቶችዎ እና ችግሮችዎ ለመታየት የበለጠ ዋስትና እንደሚያስፈልጋቸው ካሰቡ	If you think you need more reassurance to see your symptoms and problems
54	en	am	 i got a fever yesterday 	ትናንት ትኩሳት ነበረብኝ	I had a blast last night.
55	en	am	 i got a slight fever too 	ትንሽ ትኩሳትም አለኝ	I've got a bit of a fever
56	en	am	 i had a fever yesterday 	ትናንት ትኩሳት ነበረኝ	I had a fever yesterday.
57	en	am	 i have a sharp pain here in the chest 	የጠነከረ ህመም እዚህ ደረቴ ላይ አለብኝ	I've got a sore throat in my neck
58	en	am	 i have some difficulty breathing too 	የመተንፈስ ችግርም አለኝ	I have difficulty breathing
59	en	am	 i'll send you an image 	ምስል እልክልዎታለሁ	I'll take a picture
60	en	am	 i'm having some chest pain today 	ዛሬ የተወሰነ የደረት ህመም አለኝ	I've got a bit of a headache today
61	en	am	 i'm just having some headaches and some fever today 	ዛሬ የተወሰኑ ራስ ምታቶች እና ትኩሳት አለኝ	I've got a few headaches and headaches today.
62	en	am	 in my opinion it is flu 	በእኔ አስተያየት ጉንፋን ነው	In my opinion, it's a flu
63	en	am	 in my opinion this is a little flu 	በእኔ አመለካከት ይሄ መጠነኛ ጉንፋን ነው	In my opinion, this is a mild cold
64	en	am	 is it like some heavy heavy person sitting on your chest? 	ከባድ የሆነ ሰው ደረትዎ ላይ እንደተቀመጠ ዓይነት ነው?	Is it like a heavy man sitting on his chest?
65	en	am	 it all started with the headaches and with the fever about the same time 	ሁሉም የጀመረው ራስ ምታት እና ትኩሳት በአንድ ጊዜ ነው	It all started with headaches and fever at the same time
66	en	am	 it hurts in the middle of my chest 	በደረቴ መካከል ላይ ህመም አለው	There's a pain in my chest
67	en	am	 it is a pressure like chest pain 	ልክ እንደ ደረት ህመም ያለ ግፊት ነው	It's like a chest pain
68	en	am	 it is in my chest 	ደረቴ ውስጥ ነው	It's in my heart
69	en	am	 it is in the center of my chest 	በደረቴ መካከል ላይ ነው	It's in the middle of my chest
70	en	am	 it is in the center of the chest 	በደረት መካከል ላይ ነው	It's in the middle of the chest
71	en	am	 i've got pain in my chest 	ደረቴ ውስጥ ህመም አለኝ	I have a pain in my chest
72	en	am	 i've very concerned of this chest pain 	በጣም የሚያሰጋ ይሄ የደረት ህመም አለኝ	I'm having a heart attack that is very painful
73	en	am	 i want you to tell me in describing this chest pain 	ይህ የደረት ህመም አብራርተው እንዲነግሩኝ እፈልጋለሁ	I'd like you to tell me about this pain.
74	en	am	 like high blood pressure or diabetes 	እንደ ከፍተኛ የደም ግፊት ወይም የስኳር በሽታዎች	such as high blood pressure or diabetes.
75	en	am	 like right in the center of the chest 	ልክ ቀጥታ በደረቴ መሃከል	In the middle of my chest,
76	en	am	 now for the fever you can take a tachipirina sweet 	አሁን ለትኩሳትዎ የታቺፒሪና ጣፋጭን መውሰድ ይችላሉ	Now you can take the tachypirin and sweets for your fever
77	en	am	 now mary how many days have you had the symptoms 	አሁን ሜሪ እነዚህን ምልክቶች ማየት ከጀመሩ ስንት ቀናት ሆነዎት	It's been a long time since You've seen these signs.
78	en	am	 now you said you have a chest pain 	አሁን የደረት ህመም እንዳለዎት ተናግረዋል	He said he now has a heart attack.
79	en	am	 occasionally i have some chest pain 	አንዳንዴ የተወሰነ የደረት ህመም አለኝ	Sometimes I've had some pain
80	en	am	 okay are you having any other symptoms along with this other than just the pain 	እሺ ከህመሙ በስተቀር ከዚህ ጋር ጎን ለጎን የሚሄድ ማንኛውም አይነት ምልክቶች አሉብዎት	Yes, you have any symptoms that go side by side with this except for the illness
81	en	am	 or somebody sitting on your chest? 	ወይም የሆነ ሰው ደረትዎ ላይ እንደ ተቀመጠ አይነት ስሜት?	Or someone sitting on the ground?
82	en	am	 pretty much the same with the fever and the cough headache and muscle pains 	ከትኩሳት እና ከሳል ራስ ምታት እና ከጡንቻ ህመሞች ጋር አንድ ዓይነት ነው	It is the same as fever and cough headaches and muscle pains
83	en	am	 right in the middle of my chest 	ቀጥታ በደረቴ መካከል	In the middle of my chest
84	en	am	 show me on this image where you feel the pain 	የቱ ጋር ህመም እንደሚሰማዎት እዚህ ምስል ላይ ያሳዩኝ	Show me how you feel about the pain in this picture
85	en	am	 since you have a fever 	ትኩሳት ስላለዎት	He's got a fever
86	en	am	 so do you think that some of these symptoms could be related to being pregnant? 	ስለዚህ ከእነዚህ ውስጥ አንዳንዶቹ ምልክቶች እርጉዝ ከመሆን ጋር የሚገናኙ ይመስልዎታል?	Do you think that some of these symptoms are related to being pregnant?
87	en	am	 so your children are having some of the same symptoms? 	ስለዚህ፣ ልጆችዎም ከዚህ ጋር ተመሳሳይ የሆኑ ምልክቶች እያሳዩ ነው?	Do your children have similar symptoms?
88	en	am	 tell me about your chest pain 	ስለ ደረት ህመምዎ ይንገሩኝ	Tell me about your pain
89	en	am	 the fever increases at night 	ማታ ላይ ትኩሳቱ ይጨምራል	The heat rises at night
90	en	am	 the fever i've had for the last two days 	ላለፉት ሁለት ቀናት የነበረኝ ትኩሳት	I've had a blast in the last couple of days
91	en	am	 the fever started to increase last night 	ትኩሳቱ ትናንት ማታ መጨመር ጀምሯል	The heat started to rise last night.
92	en	am	 this is doctor porter in the emergency room triage center 	ይሄ በትሪያጅ ማዕከል ድንገተኛ ክፍል የሚገኝ ፖርተር የሚባል ሃኪም ነው	This is a doctor named Porter in the emergency room of the Trian Center
93	en	am	 well can you tell me a little bit more about your chest pain? 	ጥሩ ስለ ደረትዎ ህመም ትንሽ የበለጠ ሊነግሩኝ ይችላሉ?	Can you tell me a little bit more about the pain?
94	en	am	 well i feel a pain in the front of my body here in my chest 	እንግዲህ በፊት ለፊተኛው ሰውነቴ ላይ እዚህ ደረቴ ውስጥ ህመም ይሰማኛል	I'm having pain in my first body
95	en	am	 well i've been having a strong pain in my chest 	እንግዲህ ደረቴ ላይ ጠንካራ ህመም ነበረብኝ	I had a severe pain in my chest.
96	en	am	 well when i have that pain in my chest 	እንግዲህ ያህመም ደረቴ ውስጥ ሲኖረኝ	Now that I've got a pain in my chest
97	en	am	 what kinda pain do you have in your chest? 	ምን አይነት ህመም ነው ደረትዎ ላይ ያለው?	What kind of pain is on your chest?
98	en	am	 when this chest pain started? 	ይሄ የደረት ህመም መቼ ነው የጀመረው?	When did this pain begin to heal?
99	en	am	 where do you have the pain in the chest? 	ደረትዎ ላይ የትኛው ቦታ ላይ ነው ህመም ያለዎት?	What's the pain in your chest?
100	en	am	 where you feel this chest pain eel this chest t 	ይህ የደረት ህመም የሚሰማዎት የቱ ጋር ነው	What's the pain in your chest
101	en	am	 you feel like tightness on your chest 	ደረትዎ ላይ የጥብቅነት ዓይነት ስሜት ይሰማዎታል	It's like you're in the middle of a cyssy way of thinking about your own feelings.
102	en	am	 you know i got diabetes and stuff 	የስኳር በሽታ እና እንደዛ ነገር እንዳለኝ ያውቃሉ አይደል	I have diabetes and I know I don't have anything like that
103	en	am	 you said you're having this chest pain 	ይህን የደረት ህመም እንዳለብዎት ተናግረዋል	They said they had this chest pain.
104	en	am	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	ከጃንዋሪ 1-ማርች 15፣ 2020 ባለው ጊዜ ውስጥ የኮሮናቫይረስ በሽታ (COVID-19) በአጠቃላይ የክስተት መጠን አውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ውስጥ በፍጥነት እያደገ ነበር።	From January 15, 2020, the overall incidence rate of coronavirus (COVID-19) was growing rapidly in the EUROPEAN Union/European Economic Area.
105	en	am	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	የኮሮናቫይረስ በሽታ (COVID-19) ኬዞች አጠቃላይ ክስተት መጠን በአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራት እና በዩናይትድ ኪንግደም ውስጥ ተመሳሳይ ዝንባሌዎችን እያሳየ ሲሆን፣ ይህም የሚያረጋግጠው እንደየሃገሩ በተለያየ ደረጃ ላይ ቢገኝም የ COVID-19 ዓለም አቀፍ ወረርሽኝ በሁሉም ሃገራት ውስጥ በፍጥነት እየተስፋፋ መሆኑን ነው።	The overall incidence of coronavirus (COVID-19) cases is showing similar trends in the EU/Eu economic zone countries and the United Kingdom, which confirms that, despite varying levels of the country, the global pandemic of COVID-19 is spreading rapidly across all countries.
106	en	am	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	ከጣሊያን በተገኘው ልምድ መሰረት፣ ሃገራት፣ ሆስፒታሎችና የከፍተኛ ክትትል መስጫ ክፍሎች የጤና እንክብካቤና በተለይም ከፍተኛ ክትትል የሚያስፈልጋቸው የ COVID-19 ታማሚዎች ቁጥር በከፍተኛ ሁኔታ እንደሚያሻቅብ በመጠበቅ ዝግጁነታቸውን መጨመር አለባቸው።	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness, expecting that the number of COVID-19 patients in need of intensive care and in particular intensive care will increase dramatically.
107	en	am	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	ዲሴምበር 31/2019፣ መንስኤያቸው የማይታወቅ የሳምባ ምች ኬዞች በውሃን፣ ሁቤይ ግዛት፣ ቻይና ውስጥ ሪፖርት ተደርገዋል።	On December 31, 2019, an unknown cause of pneumonia cases was reported in Water, Hubei Province, China.
108	en	am	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	ጃንዋሪ 9/2020፣ የቻይና የበሽታ ቁጥጥርና መከላከያ ማዕከል መንስኤው ኤጄንት ኖቭል ኮሮናቫይረስ መሆኑን ሪፖርት ያደረገ ሲሆን፣ ይህም ከባድ የመተንሸሻ አካል ሲንድረም ኮሮናቫይረስ 2 (ሳርስ-ኮቭ-2) ተብሎ የሚጠራው ነው።	On January 9, 2020, China's Centers for Disease Control and Prevention reported that the virus was caused by agent-novel coronavirus, known as Sars-Cov-2.
109	en	am	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	ከዚያ ጊዜ ጀምሮ፣ በ ሳርስ-CoV-2 ኢንፌክሽን ምክንያት የሚከሰተው ሕመም የኮሮናቫይረስ በሽታ (COVID-19) የሚል ስያሜ ተሰጠው።	Since then, the disease caused by sars-CoV-2 infection has been dubbed Coronavirus Disease (COVID-19).
110	en	am	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	እስካሁን ያሉት ማስረጃዎች የሚያሳዩት COVID-19 ካለባቸው ታማሚዎች መካከል 80% የሚሆኑት መጠነኛ በሽታ፣ ማለትም የመተንፈሻ አካለ ኢንፌክሽን ከሳምባ ምች ጋር ወይም ከሳምባ ምች ውጭ አለባቸው፤ አብዛኞቹ ደግሞ ያገግማሉ።	The evidence so far shows that 80% of COVID-19 patients have mild illness, i.e., a respiratory infection with pneumonia or pneumonia, and most recover.
111	en	am	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	ካንሰር ባለባቸው 14% ኬዞች ውስጥ COVID-19 ይበልጥ ከባድ ወደሆነ ደረጃ በማደግ ሆስፒታል ውስጥ ተኝቶ መታከም የሚያስፈልገው ሲሆን ቀሪዎቹ 6% ኬዞች ደግሞ ከፍተኛ የሕክምና ክትትል የሚያስፈልጋቸው ከባድ ሕመም ያጋጥማቸዋል።	In 14% of cases with cancer, COVID-19 needs to be treated in a hospital to a more severe level, while the remaining 6% of cases will experience severe illness that require intensive care.
112	en	am	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	በ COVID-19 ምክንያት ሆስፒታል ውስጥ ተኝተው ከሚታከሙ ታማሚዎች መካከለ የሞቱት 4% የሚሆኑት ናቸው።	About 4% of patients who have been hospitalized due to COVID-19 have died.
113	en	am	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	በዚህ ጥናት፣ COVID-19 በእያንዳነዱ የአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራት እና ዩናይትድ ኪንግደም (ዩኬ) ውስጥ ያለውን አጠቃላይ ክስተት አዝማሚያ በመመዘን ከቻይናዋ የሁቤይ ግዛት ጋር እናነጻጽራለን።	In this study, we compare COVID-19 to the Hubei province of China, taking into account the overall phenomenon in each EU/European Economic Zone countries and the United Kingdom (UK).
114	en	am	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	በአሁኑ ጊዜ በአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራትና በዩኬ ውስጥ ያሉትን የ COVID-19 ኬዞች ብዛት ከጃንዋሪ 31–ማርች 15፣ 2020 ድረስ ጣሊያን ውስጥ ካለው ኬዝ ጋር አነጻጽረናል።	We have now compared the number of COVID-19 cases in the European Union/European Economic Zone countries and the UK to the Case in Italy from January 31-March 15, 2020.
115	en	am	 COVID-19 cases in EU/EEA countries and the UK 	የአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራትና ዩኬ ውስጥ ያሉ የ COVID-19 ኬዞች	Covid-19 cases in the European Union/EU and the UK
116	en	am	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	COVID-19 ከቻይና በመቀጠል ወደ ተጨማሪ መልክዓ ምድራዊ ክልሎች የተሰራጨ ሲሆን የ COVID-19 ወረርሽኝ በአሁኑ ጊዜ በዓለም ላይ የሚያሳየው ሃገሪቱን የተከተለ ነው።	Covid-19 continued to spread from China to more geographical regions, and the COVID-19 pandemic is now showing in the world, following the country.
117	en	am	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	ማርች 11፣ 2020 ላይ፣ የዓለም ጤና ድርጅት (WHO) ዋና ዳይሬክተር COVID-19 አለም አቀፍ ወረርሽኝ መሆኑን አወጁ።	On March 11, 2020, the Director-General of the World Health Organization declared COVID-19 a global pandemic.
118	en	am	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	ማርች 5 በታተመው Eurosurveillance 2020 ላይ የጻፉት Spiteri et al. በ WHO የኬዝ ፍቺ መሰረት የመጀመሪያዎቹን የአውሮፓ የተረጋገጡ የ COVID-19 ኬዞች ሪፖርት አደረጉ።	Writing in Eurosurveillance 2020, published by March 5, The Factri et al. reported the first European confirmed COVID-19 cases under who's case definition.
119	en	am	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	የአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ውስጥ፣ የመጀመሪያዎቹ ሶስት የተረጋገጡ ኬዞችን ጃንዋሪ 24/2020 ሪፖርት ያደረገችው ፈረንሳይ ስትሆን ሰዎቹም ከውሃን፣ ሁቤይ ክፍለ ሃገር፣ ቻይና የመጡ ነበሩ።	The first three confirmed cases in the EU/Eu economic zone were reported by France on January 24, 2020, and the people were from The Water, Hubei province, China.
120	en	am	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	እስከ ማርች 15፣ 2020 ድረስ በሁሉም 30 የአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራት እና በዩናይትድ ኪንግደም ውስጥ የ COVID-19 ኬዞች የተገኙ ሲሆን፣ ከዲሴምበር 31/2020 እስከዚያ ቀን ድረስ ባለው ጊዜ ውስጥ 39,768 ኬዞችና 1,727 ሞት የተመዘገበ ሲሆን፣ ከዚህ ውስጥ 17,750 ኬዞች እና 1,441 ሞት ከጣሊያን ብቻ የተመዘገበ ነው።	As of March 15, 2020, covid-19 cases were reported in all 30 EU/European Economic Zone countries and the United Kingdom, with 39,768 cases and 1,727 deaths recorded between December 2020 and 1,727 deaths, of which 17,750 cases and 1,441 deaths were reported from Italy alone.
121	en	am	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	የ COVID-19 ኬዞችን አጠቃላይ ቁጥርና አጠቃላይ ክስተት ማወቅ	Identifying the total number of covid-19 cases and the overall phenomenon
122	en	am	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	በአውሮፓ የበሽታ መከላከልና ቁጥጥር ማዕከል (ECDC) ውስጥ የተገለጹት የ COVID-19 ኬዝ ቁጥሮች በእያንዳንዱ የዓለም ሃገር ውስጥ ያለው መረጃ ከሃገራቱ የጤና ሚኒስቴር መ/ቤቶች፣ ብሄራዊና ክልላዊ የጤና ባለስልጣናትና WHO ከመሳሰሉ ኦፊሴላዊ ምንጮች ብቻ የተገኘ ሲሆን ይህም በየቀኑ 8:00 ጠዋት ይሻሻላል።	The COVID-19 case numbers described in the European Centers for Disease Control and Prevention (ECDC) have been obtained in each country only from official sources such as the National Health Ministry, National and Regional Health Authorities and WHO, which will be updated every day at 8:00 a.m.
123	en	am	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	እነዚህ መረጃዎች COVID-19 በአውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራት እና በዩኬ ውስጥ ያሉትን አዝማሚያዎች ለመመዘንና ከጣሊያን ጋር ለማነጻጸር አገልግለዋል።	These data have been used to measure the trends of COVID-19 in the EU/European Economic Zone countries and the UK and compare it with Italy.
124	en	am	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	የአክቲቭ COVID-19 ኬዞች መገኘት ወኪል በመሆኑ፣ የ COVID-19 ኬዞችን የ14 ቀናት አጠቃላይ ክስተት አስልተናል፤ በዚህም መሰረት ከጃንዋሪ 1-ማርች 15፣ 2020 ድረስ በእያንዳንዱ አውሮፓ ሕብረት/የአውሮፓ ኢኮኖሚያዊ ቀጠና ሃገራት እና በዩኬ ውስጥ COVID-19 የነበረውን ተፈጥሯዊ አካሄድ ከግምት ውስጥ አስገብተናል።	Since the presence of active COVID-19 cases is a factor, we have measured the total 14-day event of COVID-19 cases, and we have taken into account the natural course of COVID-19 in each EU/EU economic zone countries and in the UK from 15 March 2020.
125	en	am	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	በተጨማሪም፣ እስከ ማርች 15፣ 2020 8:00 ጠዋት ድረስ በእያንዳንዱ ሃገር ውስጥ የተገለጹ ኬዞችን ብዛት ከጃንዋሪ 31-ማርች 15፣ 2020 ድረስ ጣሊያን ውስጥ ከነበረው ሁኔታ ጋር አነጻጽረን አቅርበናል።	In addition, we have provided a comparison of the number of cases described in each country as of March 15, 2020, at 8:00 a.m. with the situation in Italy from January 31-March 15, 2020.
