	sourceLang	targetLang	sourceString	targetString	en-mt
19	en	km	 and you know people cough on me all the time 	ហើយអ្នកដឹងថាមានគេក្អកដាក់ខ្ញុំគ្រប់ពេល	And you know there is a throat to me all the time
20	en	km	 and you're having chest pain 	ហើយអ្នកកំពុងឈឺទ្រូង	And you are hurting your chest
21	en	km	 and you said this is a pressure in your chest 	ហើយអ្នកបាន​និយាយថា នេះគឺជាសម្ពាធនៅក្នុងទ្រូងរបស់អ្នក	And you said this is the pressure in your chest
22	en	km	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	នរណាម្នាក់នៅក្នុងគ្រួសារមានបញ្ហាបេះដូង ជំងឺគាំងបេះដូង ជំងឺលើសឈាម ការឡើងជាតិកូលេស្តេរ៉ុលខ្ពស់	Someone in the family has heart problems, heart attacks, blood transfusions, high cholesterol rise
23	en	km	 any other symptoms or problems that you notice with the muscle aches? 	តើមានរោគសញ្ញា ឬបញ្ហាអ្វីផ្សេងទៀតដែលអ្នកកត់សម្គាល់ឃើញ ដូចជាការឈឺសាច់ដុំដែរឬទេ?	Are there any symptoms or other problems you notice, such as muscle pain?
24	en	km	 are there other people sick as you at home with your same symptoms? 	តើនៅឯផ្ទះមានអ្នកណាផ្សេងទៀតឈឺដូចអ្នក និងមានរោគសញ្ញាដូចអ្នកដែរឬទេ?	Is there anyone else at home as sick as you and have the same symptoms as you do?
25	en	km	 are you having any other symptoms? 	តើអ្នកមានរោគសញ្ញាផ្សេងទៀតដែរឬទេ?	Do you have any other symptoms?
26	en	km	 are you having any shortness of breath? 	តើអ្នកមានការថប់ដង្ហើមដែរឬទេ?	Do you have any breathing?
27	en	km	 are you still having the chest pain 	អ្នកនៅតែឈឺទ្រូងទៀតឬ	You still have chest pains or
28	en	km	 because this is flu season 	ព្រោះនេះជារដូវផ្តាសាយធំ	Because this is the big season
29	en	km	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	ប៉ុន្តែយើងក៏មិនគួរព្រងើយចំពោះការឈឺទ្រូងដែលកើតចេញពីផ្នែកនៃបេះដូងនោះទេ	But we should also not ignore the chest pains stemming from the part of the heart
30	en	km	 but a more important problem now is this chest pain 	ប៉ុន្តែឥឡូវនេះ បញ្ហាសំខាន់ជាងនេះទៀតគឺការឈឺទ្រូង	But now the more important issue is chest pain
31	en	km	 but i have difficulty breathing 	ប៉ុន្តែខ្ញុំមានការពិបាកដកដង្ហើម	But I have difficulty breathing
32	en	km	 but i know lot of people cough on me 	ប៉ុន្តែខ្ញុំដឹងថា មានមនុស្សជាច្រើនក្អកដាក់ខ្ញុំ	But I know there are so many people throwing at me
33	en	km	 but we need to treat every chest pain with the utmost seriousness 	ប៉ុន្តែយើងត្រូវការព្យាបាលរាល់ការឈឺទ្រូងទាំងអស់ដោយហ្មត់ចត់បំផុត	But we need to treat every chest pain most thoroughly
34	en	km	 but you're breathing all right right now right? 	ប៉ុន្តែឥឡូវនេះ អ្នកកំពុងដកដង្ហើមបានស្រួលធម្មតាមែនទេ?	But are you breathing normally now?
35	en	km	 'cause of this chest pain i totally forgot 	ព្រោះតែការឈឺទ្រូងនេះ ធ្វើឱ្យខ្ញុំភ្លេចឈឹង	Because this chest pain makes me forget to stand,
36	en	km	 does it feel like somebody squeezing your chest 	អ្នកមានអារម្មណ៍ដូចជាមាននរណាម្នាក់កំពុងច្របាច់ទ្រូងរបស់អ្នកទេ	You feel like someone is strangling your breasts
37	en	km	 do still feel like shortness of breath 	នៅតែមានអារម្មណថាថប់ដង្ហើម	Still feeling breathing
38	en	km	 do they complain of being sick similar symptoms? 	តើពួកគេត្អូញត្អែរថាឈឺដោយមានរោគសញ្ញានានាស្រដៀងគ្នាដែរឬទេ?	Do they complain of sickness with similar symptoms?
39	en	km	 do you have any other chronic like high blood pressure or anything like that? 	តើអ្នកមានជំងឺរ៉ាំរ៉ៃដូចជាជំងឺលើសឈាម ឬជំងឺអ្វីផ្សេងទៀតដែរទេ?	Do you have chronic illnesses like blood transfusions or any other illness?
40	en	km	 do you have any other diseases chronic medical problems like diabetes? 	តើអ្នកមានបញ្ហាសុខភាពរ៉ាំរ៉ៃផ្សេងទៀតទេ ដូចជាជំងឺទឹកនោមផ្អែម?	Do you have other chronic health problems, such as diabetes?
41	en	km	 do you have any shortness of breath with that chest pain? 	តើអ្នកមានការថប់ដង្ហើមជាមួយនឹងការឈឺទ្រូងដែរឬទេ?	Do you have breathing with chest pains?
42	en	km	 do you have high blood pressure? 	តើ​អ្នក​មាន​សម្ពាធ​ឈាម​ឡើង​ខ្ពស់​ដែរឬ​ទេ​?	Do you have high blood pressure?
43	en	km	 do you have some shortness of breath goes with that? 	តើជំងឺគ្រុនក្តៅធ្វើឱ្យអ្នកពិបាកដកដង្ហើមដែរឬទេ?	Does cholera make it difficult for you to breathe?
44	en	km	 do you know what symptoms she was having? 	តើអ្នកដឹងទេថា គាត់មានរោគសញ្ញាអ្វីខ្លះ?	Did you know what symptoms he had?
45	en	km	 do you see the image? 	តើអ្នកឃើញរូបភាពទេ?	Do you see the pictures?
46	en	km	 drink plenty of fluids today 	ថ្ងៃនេះ សូមផឹកទឹកឱ្យបានច្រើន	Drink plenty of water today
47	en	km	 however i take tests for the diabetes 	ទោះយ៉ាងណា ខ្ញុំធ្វើតេស្តឈាមរកជំងឺទឹកនោមផ្អែម	However, I took a blood test for diabetes
48	en	km	 however she has symptoms quite similar to mine 	ទោះយ៉ាងណា គាត់មានរោគសញ្ញាស្រដៀងនឹងខ្ញុំដែរ	He had symptoms similar to me anyway
49	en	km	 how high is your fever? 	តើកម្ដៅរបស់អ្នកឡើងដល់កម្រិតណា?	How far does your heat go up?
50	en	km	 how' s your blood pressure? 	តើសម្ពាធឈាមរបស់អ្នកយ៉ាងម៉េចដែរ?	What is your blood pressure?
51	en	km	 if you continue to have high fevers 	ប្រសិនបើអ្នកនៅតែមានជំងឺគ្រុនក្ដៅខ្លាំង	If you still have a severe fever
52	en	km	 if you have a fever of a hundred and two or higher 	ប្រសិនបើអ្នកមានគ្រុនក្តៅកម្រិតមួយរយពីរហ្វារិនហៃឡើងទៅ	If you have a two-hundred-level flesh, Farenhai goes up
53	en	km	 if you think that your symptoms or problems warrant a better look 	ប្រសិនបើអ្នកគិតថារោគសញ្ញា ឬបញ្ហារបស់អ្នកដូចជាបានប្រសើរជាងមុន	If you think your symptoms or problems appear to be better
54	en	km	 i got a fever yesterday 	ម្សិលមិញខ្ញុំមានអាការគ្រុនក្តៅ	I had a hot flash yesterday
55	en	km	 i got a slight fever too 	ខ្ញុំក៏មានគ្រុនក្តៅបន្តិចបន្តួចដែរ	I also have a little hot flash
56	en	km	 i had a fever yesterday 	ខ្ញុំមានគ្រុនក្តៅកាលពីម្សិលមិញ	I had a hot flash yesterday
57	en	km	 i have a sharp pain here in the chest 	ខ្ញុំឈឺយ៉ាងខ្លាំងនៅត្រង់ទ្រូង	I was very sick in my chest
58	en	km	 i have some difficulty breathing too 	ខ្ញុំក៏មានការពិបាកដកដង្ហើមផងដែរ	I also had breathing difficulties
59	en	km	 i'll send you an image 	ខ្ញុំនឹងផ្ញើរូបភាពឱ្យអ្នក	I'll send you pictures
60	en	km	 i'm having some chest pain today 	ខ្ញុំកំពុងតែឈឺទ្រូងថ្ងៃនេះ	I am hurting my chest today
61	en	km	 i'm just having some headaches and some fever today 	ខ្ញុំទើបតែឈឺក្បាល និងគ្រុនក្តៅតិចតូចនៅថ្ងៃនេះ	I just suffered a headache and a small flint today
62	en	km	 in my opinion it is flu 	តាមគំនិតរបស់ខ្ញុំ វាជាជំងឺផ្តាសាយ	In my opinion it is flu
63	en	km	 in my opinion this is a little flu 	តាមគំនិតរបស់ខ្ញុំ នេះគឺជាជំងឺផ្តាសាយធម្មតា	In my opinion this is the normal flu
64	en	km	 is it like some heavy heavy person sitting on your chest? 	វាហាក់ដូចជាមានមនុស្សទម្ងន់ធ្ងន់កំពុងអង្គុយនៅលើទ្រូងរបស់អ្នកឬ?	It looks like a heavyweight is sitting on your chest?
65	en	km	 it all started with the headaches and with the fever about the same time 	វាចាប់ផ្តើមដោយការឈឺក្បាល និងគ្រុនក្តៅក្នុងពេលតែមួយ	It starts with a headache and a hot fever at the same time
66	en	km	 it hurts in the middle of my chest 	វាឈឺចាប់នៅចំកណ្តាលទ្រូងរបស់ខ្ញុំ	It hurts in the middle of my chest
67	en	km	 it is a pressure like chest pain 	វាជាសម្ពាធដូចជាការឈឺទ្រូងដែរ	It's as pressure as chest pain
68	en	km	 it is in my chest 	នៅក្នុងទ្រូងរបស់ខ្ញុំ	In my chest
69	en	km	 it is in the center of my chest 	វានៅចំកណ្តាលទ្រូងរបស់ខ្ញុំ	It was in the middle of my chest
70	en	km	 it is in the center of the chest 	វានៅចំកណ្តាលទ្រូង	It's in the middle of the chest
71	en	km	 i've got pain in my chest 	ខ្ញុំមានការឈឺចាប់នៅក្នុងទ្រូងរបស់ខ្ញុំ	I have pain in my chest
72	en	km	 i've very concerned of this chest pain 	ការឈឺទ្រូងនេះធ្វើឱ្យខ្ញុំព្រួយបារម្ភយ៉ាងខ្លាំង	This chest pain makes me deeply worried
73	en	km	 i want you to tell me in describing this chest pain 	ខ្ញុំចង់ឱ្យអ្នកប្រាប់ខ្ញុំលម្អិតអំពីការឈឺទ្រូងនេះ	I want you to tell me in detail about this chest pain
74	en	km	 like high blood pressure or diabetes 	ដូចជាជំងឺឈាមលើស ឬជំងឺទឹកនោមផ្អែម	Like excess blood or diabetes
75	en	km	 like right in the center of the chest 	ដូចជានៅចំកណ្តាលទ្រូងផ្នែកខាងស្តាំ	Like in the middle of the right side chest
76	en	km	 now for the fever you can take a tachipirina sweet 	ឥឡូវនេះសម្រាប់គ្រុនក្ដៅ អ្នកអាចលេបថ្នាំផ្អែម tachipirina បាន	Now for fever you can swallow tachipirina sweeteners
77	en	km	 now mary how many days have you had the symptoms 	តើ Mary មានរោគសញ្ញាប៉ុន្មានថ្ងៃហើយ	How many days has Mary been symptomatic
78	en	km	 now you said you have a chest pain 	ឥឡូវនេះ អ្នកបាននិយាយថាអ្នកឈឺទ្រូង	You have now said you have a chest pain
79	en	km	 occasionally i have some chest pain 	ពេលខ្លះខ្ញុំឈឺទ្រូងតិចៗ	Sometimes I have a little chest pain
80	en	km	 okay are you having any other symptoms along with this other than just the pain 	មិនអីទេ តើអ្នកមានរោគសញ្ញាអ្វីផ្សេងទៀតក្រៅពីឈឺទ្រូងនេះដែរទេ	No, do you have any other symptoms other than this chest pain
81	en	km	 or somebody sitting on your chest? 	ឬក៏មាននរណាម្នាក់អង្គុយនៅលើទ្រូងរបស់អ្នក?	Or is someone sitting on your chest?
82	en	km	 pretty much the same with the fever and the cough headache and muscle pains 	វាដូចគ្នាទៅនឹងអាការគ្រុនក្តៅដែរ ហើយមានក្អក ឈឺក្បាល និងឈឺសាច់ដុំ	It is the same as a hot fever and has nausea, headache and muscle pain
83	en	km	 right in the middle of my chest 	នៅចំកណ្តាលទ្រូងខ្ញុំ ផ្នែកខាងស្តាំ	In the middle of my chest, the right side
84	en	km	 show me on this image where you feel the pain 	បង្ហាញខ្ញុំអំពីកន្លែងដែលអ្នកមានអារម្មណ៍ថាឈឺ នៅលើរូបភាពនេះ	Show me where you feel sick on this picture
85	en	km	 since you have a fever 	តាំងពីអ្នកមានជំងឺគ្រុនក្តៅ	Since you have cholera
86	en	km	 so do you think that some of these symptoms could be related to being pregnant? 	ដូច្នេះតើអ្នកគិតថា រោគសញ្ញាទាំងនេះអាចនឹងទាក់ទងជាមួយការមានផ្ទៃពោះដែរឬទេ?	So do you think these symptoms might be associated with pregnancy?
87	en	km	 so your children are having some of the same symptoms? 	ដូច្នេះ តើកូនៗរបស់អ្នកកំពុងមានរោគសញ្ញាមួយចំនួនដូចគ្នាដែរឬទេ?	So are your children experiencing the same number of symptoms?
88	en	km	 tell me about your chest pain 	ប្រាប់ខ្ញុំពីការឈឺទ្រូងរបស់អ្នក	Tell me your chest pain
89	en	km	 the fever increases at night 	គ្រុនក្តៅកាន់តែខ្លាំងនៅពេលយប់	Fever getting hotter at night
90	en	km	 the fever i've had for the last two days 	ពីរថ្ងៃកន្លងមកនេះ ខ្ញុំមានអាការគ្រុនក្តៅ	The past two days I have had a hot fever
91	en	km	 the fever started to increase last night 	កំដៅចាប់ផ្តើមឡើងខ្លាំងកាលពីយប់មិញ	The heat started intense last night
92	en	km	 this is doctor porter in the emergency room triage center 	នេះគឺជាគ្រូពេទ្យជំនួយវេជ្ជបណ្ឌិតក្នុងបន្ទប់សង្គ្រោះបន្ទាន់នៅមជ្ឈមណ្ឌលបែងចែកជំងឺ	This is an aid physician in the emergency room at the Center for Division of Ills
93	en	km	 well can you tell me a little bit more about your chest pain? 	តើអ្នកអាចប្រាប់ខ្ញុំបន្តិចទៀតបានទេអំពីការឈឺទ្រូងរបស់អ្នក?	Can you tell me a little more about your chest pain?
94	en	km	 well i feel a pain in the front of my body here in my chest 	ខ្ញុំមានអារម្មណ៍ឈឺចាប់ផ្នែកខាងមុខនៃខ្លួនខ្ញុំ គឺនៅទីនេះក្នុងទ្រូងរបស់ខ្ញុំ	I feel the pain, the front of myself is right here in my chest
95	en	km	 well i've been having a strong pain in my chest 	មែនហើយ ខ្ញុំមានការឈឺចាប់យ៉ាងខ្លាំងនៅក្នុងទ្រូងរបស់ខ្ញុំ	Well, I had a significant pain in my chest
96	en	km	 well when i have that pain in my chest 	នៅពេលដែលខ្ញុំមានការឈឺបែបនោះក្នុងទ្រូងរបស់ខ្ញុំ	When I had that kind of pain in my chest
97	en	km	 what kinda pain do you have in your chest? 	តើក្នុងទ្រូងរបស់អ្នកមានឈឺដែរទេ?	Is there any pain in your chest?
98	en	km	 when this chest pain started? 	តើការឈឺទ្រូងនេះចាប់ផ្តើមនៅពេលណា?	When does this chest pain begin?
99	en	km	 where do you have the pain in the chest? 	តើអ្នកមានការឈឺចាប់ម្តុំណានៅក្នុងទ្រូង?	What pain do you have in your chest?
100	en	km	 where you feel this chest pain eel this chest t 	តើអ្នកមានអារម្មណ៍ឈឺចាក់សៀតនៅម្ដុំណានៃទ្រូង?	Which angle of your chest do you feel?
101	en	km	 you feel like tightness on your chest 	អ្នកមានអារម្មណ៍ដូចជាតឹងៗលើទ្រូងរបស់អ្នក	You feel like tight on your chest
102	en	km	 you know i got diabetes and stuff 	អ្នកដឹងថាខ្ញុំមានជំងឺទឹកនោមផ្អែម និងជំងឺផ្សេងៗទៀត	You know I have diabetes and other ills
103	en	km	 you said you're having this chest pain 	អ្នកបាននិយាយថា អ្នកកំពុងឈឺនៅត្រង់ទ្រូង	You said you were hurting in your chest
104	en	km	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	ការកើនឡើងយ៉ាងឆាប់រហ័សនូវព្រឹត្តិការណ៍ជំងឺឆ្លងវីរុសកូរ៉ូណា (COVID-19) នៅក្នុងសហភាពអឺរ៉ុប / តំបន់សេដ្ឋកិច្ចអឺរ៉ុប និងចក្រភពអង់គ្លេសចាប់ពីថ្ងៃទី 1 ខែមករាដល់ថ្ងៃទី 15 ខែមីនាឆ្នាំ 2020	Rapid increase in cholera (COVID-19) events in the European Union / Region European and UK economies from January 1 to March 15, 2020
105	en	km	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	ករណីកើនឡើងនៃវីរុសកូរ៉ូណា (COVID-19) កំពុងបង្ហាញនិន្នាការស្រដៀងគ្នានៅក្នុងបណ្តាប្រទេសនៃសហភាពអឺរ៉ុប/តំបន់សេដ្ឋកិច្ចអឺរ៉ុប ហើយចក្រភពអង់គ្លេសបានបញ្ជាក់ថា ខណៈពេលដែលស្ថិតក្នុងដំណាក់កាលផ្សេងគ្នាអាស្រ័យលើប្រទេសនីមួយៗ ជំងឺរាតត្បាត COVID-19 កំពុងវិវឌ្ឍយ៉ាងឆាប់រហ័សនៅក្នុងប្រទេសទាំងអស់។	The increasing cases of the Corona virus (COVID-19) are showing similar trends in countries of the European Union/European Economic Area and the United States While in different phases, depending on each country, coVID-19 pandemics are rapidly developing in all countries, Glasgow stated.
106	en	km	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	ផ្អែកលើបទពិសោធពីប្រទេសអ៊ីតាលី បណ្តាប្រទេស មន្ទីរពេទ្យ និងអង្គភាពថែទាំគួរតែបង្កើនការត្រៀមខ្លួនសម្រាប់ការកើនឡើងនៃអ្នកជំងឺ COVID-19 ដែលនឹងត្រូវការការថែទាំសុខភាព និងជាពិសេសការយកចិត្តទុកដាក់ខ្ពស់។	Based on experience from Italy, countries, hospitals and care units should increase tria Self-esteem for the increase in COVID-19 patients who will require health care and especially high attention.
107	en	km	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	នៅថ្ងៃទី 31 ខែធ្នូឆ្នាំ 2019 ករណីជំងឺសួតរ៉ាំរ៉ៃដែលបុព្វហេតុនៃជំងឺគឺមិនត្រូវបានស្គាល់អត្តសញ្ញាណឡើយត្រូវបានគេរាយការណ៍នៅទីក្រុង Wuhan ខេត្ត Hubei ប្រទេសចិន។	On December 31, 2019, the cause of chronic lung disease, whose cause of disease was unidentified, was reported in Wuhan, Hubei Province, China.
108	en	km	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	នៅថ្ងៃទី 9 ខែមករា ឆ្នាំ 2020 មជ្ឈមណ្ឌលចិនសម្រាប់ការត្រួតពិនិត្យ និងការពារជំងឺបានរាយការណ៍អំពីភ្នាក់ងារបង្កហេតុថាជាវីរុសកូរ៉ូណាប្រភេទថ្មី ដែលសំដៅទៅលើវីរុសកូរ៉ូណា 2 នៃបណ្តុំរោគសញ្ញាជំងឺឆ្លងតាមប្រព័ន្ធផ្លូវដង្ហើមធ្ងន់ធ្ងរ (SARS-CoV-2)។	On January 9, 2020, the Chinese Center for Disease Control and Prevention reported the agent as a coronary virus A new gear that refers to Corona 2 of a collection of severe respiratory infections (SARS-CoV-2).
109	en	km	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	ចាប់តាំងពីពេលនោះមក ជំងឺដែលបណ្តាលមកពីការឆ្លងមេរោគ SARS-CoV-2 ត្រូវបានគេដាក់ឈ្មោះថាជំងឺ Coronavirus (COVID-19) ។	Since then, the disease caused by the SARS-CoV-2 virus has been called Coronavirus (COVID-19).
110	en	km	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	ភ័ស្តុតាងមកដល់ពេលនេះគឺថា 80% នៃអ្នកដែលមានជំងឺ COVID-19 មានជំងឺនេះកម្រិតស្រាល ពោលគឺការឆ្លងមេរោគផ្លូវដង្ហើមដោយមានឬគ្មានជំងឺរលាកសួតហើយភាគច្រើននៃអ្នកជំងឺទាំងនេះបានជាសះស្បើយ។	The evidence so far is that 80% of those with COVID-19 have a mild level of the disease, infection Respiratory infections with or without pneumonia, and the vast majority of these patients have recovered.
111	en	km	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	ក្នុងករណី 14 ភាគរយ ជំងឺ COVID-19 វិវឌ្ឍន៍ទៅជាជំងឺធ្ងន់ធ្ងរដែលត្រូវការការសម្រាកព្យាបាលនៅមន្ទីរពេទ្យខណៈដែល 6% ទៀតមានជំងឺធ្ងន់ធ្ងរដែលត្រូវការការមើលថែយ៉ាងយកចិត្តទុកដាក់បំផុត។	In 14 percent of cases, COVID-19 evolves into a serial disease that needs rest Hospital treatment, while another 6% are serially ill, who need the most intensive care is needed.
112	en	km	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	អត្រាមរណភាពរបស់អ្នកជំងឺ ដែលសម្រាកព្យាបាលនៅមន្ទីរពេទ្យ ដោយសារជំងឺ COVID-19 គឺមានចំនួន 4% ។	The death rate of patients treated at the hospital for COVID-19 is 4%.
113	en	km	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	នៅក្នុងការសិក្សានេះ យើងវាយតម្លៃពីនិន្នាការនៃហេតុការណ៍កើនឡើងជាហូរហែរនៃជំងឺ COVID-19 នៅក្នុងប្រទេសនីមួយៗនៃសហភាពអឺរ៉ុប / តំបន់សេដ្ឋកិច្ចអឺរ៉ុប (EU / EEA) និងចក្រភពអង់គ្លេស ហើយប្រៀបធៀបពួកគេទៅនឹងខេត្តហ៊ូប៉ីប្រទេសចិន។	In this study, we evaluate the increasing trend in COVID-19 diseases in each country of the European Union Deb / European Economic Area (EU / EEA) and the United States and compare them to Hubei, China.
114	en	km	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	ពួកយើងក៏បានប្រៀបធៀបចំនួនករណីបច្ចុប្បន្ននៃជំងឺ COVID-19 នៅក្នុងប្រទេសនៃសហភាពអឺរ៉ុប/តំបន់សេដ្ឋកិច្ចអឺរ៉ុប និងចក្រភពអង់គ្លេស ជាមួយនឹងចំនួនករណីនៅប្រទេសអ៊ីតាលីក្នុងអំឡុងពីថ្ងៃទី 31 ខែមករា រហូតដល់ថ្ងៃទី 15 ខែមីនាឆ្នាំ 2020។	We also compared the current number of COVID-19 diseases in the countries of the European Union/European Economic Area and the Empire England with the number of cases in Italy during January 31 until March 15, 2020.
115	en	km	 COVID-19 cases in EU/EEA countries and the UK 	ករណី COVID-19 នៅក្នុងបណ្តាប្រទេសនៃសហភាពអឺរ៉ុប/តំបន់សេដ្ឋកិច្ចអឺរ៉ុប និងចក្រភពអង់គ្លេស។	CoVID-19 cases in countries of the European Union/European and UK economic areas.
116	en	km	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	បន្ទាប់ពីបានវាយលុកប្រទេសចិនហើយ ជំងឺ COVID-19 បានរីករាលដាលបន្តទៀត ហើយការរាតត្បាតជំងឺ COVID-19 យ៉ាងឆាប់រហ័សនៅជុំវិញពិភពលោកនាពេលបច្ចុប្បន្ននេះ គឺដើរតាមគន្លងនៃប្រទេសចិននេះឯង។	After hitting China, COVID-19 continued to spread and the COVID-1 epidemic 9 Quickly around the globe today follows the orbit of China.
117	en	km	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	នៅថ្ងៃទី 11 ខែមីនា ឆ្នាំ 2020 អគ្គនាយកនៃអង្គការសុខភាពពិភពលោក (WHO) បានប្រកាសថា COVID-19 គឺជាជំងឺឆ្លងរាលដាលជាសកល។	On March 11, 2020, the Director General of the People's Health Organisation (WHO) declared COVID-19 a global epidemic.
118	en	km	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	នៅក្នុងទិនានុប្បវត្តិ 5 មិនានៃយួរ៉ូសឺវេលឹនស៍ (Eurosurveillance) ឆ្នាំ 2020 លោកស្ពីធើរី (Spiteri) និងអ្នកដទៃទៀត បានរាយការណ៍អំពីករណី COVID-19 ដែលបានបញ្ជាក់ជាលើដំបូងដោយអ៊ឺរ៉ុប ដោយផ្អែកលើនិយមន័យនៃករណីរជំងឺនេះបស់អង្គការសុខភាពពិភពលោក។	In 2020 Journal 5, Spiteri and others reported CoVID-19 cases first confirmed by Europe based on the definition of the World Health Organization's case.
119	en	km	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	នៅក្នុងប្រទេសអឺរ៉ុប / តំបន់សេដ្ឋកិច្ចអឺរ៉ុប ករណីបីដែលត្រូវបានបញ្ជាក់ដំបូងត្រូវបានរាយការណ៍ដោយប្រទេសបារាំងនៅថ្ងៃទី 24 ខែមករាឆ្នាំ 2020 ទៅលើមនុស្សដែលវិលត្រឡប់មកពីទីក្រុង Wuhan ខេត្ត Hubei ប្រទេសចិន។	In Europe / European Economic Area, three cases originally confirmed by France January 24, 2020 to people returning from Wuhan, Hubei, China.
