	sourceLang	targetLang	sourceString	targetString	en-mt
30	en	so	but a more important problem now is this chest pain	lakiin dhibaato kale oo aad uga muhiimsan hadda waa feedha xanuunkan	but another problem that is much more important now is the chest pain
31	en	so	but i have difficulty breathing	lakiin waxaan dhibaato ku qabaa neefshadada	but I have difficulty breathing
32	en	so	but i know lot of people cough on me	lakiin waan ogahay dad badan ayaa igu qufucay	But I know many people have eaten me up.
33	en	so	but we need to treat every chest pain with the utmost seriousness	lakiin waxaa la inooga baahanyahay in aan udaawayno feedha xanuun kasta daacadnimo midii ugu saraysay	but we are required to fight every chest pain with the highest honesty
34	en	so	but you're breathing all right right now right?	lakiin si fiican ayaad u neefsanaysaa hadda sax?	but you're breathing well right now right?
35	en	so	cause of this chest pain i totally forgot	feedha xanuunkan sababtiis gabi ahaanba waan hilmaamay	because of this chest pain I completely forgot
36	en	so	does it feel like somebody squeezing your chest	miyay dareentaa sidii qof ku hindhisaya laabtaada	Does it feel like someone sneezing at your chest
37	en	so	do still feel like shortness of breath	wali dareema sidii in ay neefsashadu ku yartahay	still feels as if there is shortness of breath
38	en	so	do they complain of being sick similar symptoms?	miyay ka cabtaan in ay la xanuunsanyihiin calaamadaha la midka ah?	do they complain that they are suffering from similar symptoms?
39	en	so	do you have any other chronic like high blood pressure or anything like that?	miyaad leedahay wax xanuun daba-dheeraday oo kale  sida dhiig kar ama wax k?kasta oo kale oo la mid ah	do you have any chronic pain such as high blood pressure or anything else like
40	en	so	do you have any other diseases chronic medical problems like diabetes?	miyaad qabtaa wax xanuun kale ah oo dhibaatadiisa daaweynd daba-dheeratay  sida skorow?	Do you have any other ailments whose problems have been prolonged by treatment, such as diabetes?
41	en	so	do you have any shortness of breath with that chest pain?	miyaad qabtaa wax neefsasho la'aan ah la jiranka feedha xanuunkaas?	do you have any shortness of breath with that chest pain?
42	en	so	do you have high blood pressure?	miyaad qabtaa dhiig kar?	Do you have hypertension?
43	en	so	do you have some shortness of breath goes with that?	miyaad leedahay neefsasho yaraan oo taas la socota?	do you have a shortness of breath along with that?
44	en	so	do you know what symptoms she was having?	miyaad ogtahay waxa ay tahay calaamadaha ay qabtay?	do you know what the symptoms she held are?
45	en	so	do you see the image?	ma aragtaa muqaalka?	Do you see the episode?
46	en	so	drink plenty of fluids today	cab dareere badan maanta	drink plenty of fluids today
47	en	so	however i take tests for the diabetes	si kasta ha ahaate waxaan qaadani baadhitaanada sokorow	however I take the sugar surveys
48	en	so	however she has symptoms quite similar to mine	si kasta ha ahaate waxay leedahay calaamado la mid ah xoggaa kuwayga	however it has symptoms similar to my data
49	en	so	how high is your fever?	intee  in dhan ayay qandhadaada saraysaa?	How high is your fever?
50	en	so	how' s your blood pressure?	waa sidee dhiig karkaaga?	How is your hypertension?
51	en	so	if you continue to have high fevers	haddii ay sii socoto in aad qabto qandho sareysa	if you continue to have a high fever
52	en	so	if you have a fever of a hundred and two or higher	haddii aad qabto qandho ah boqol iyo labo ama ka kore	if you have a fever of one hundred and two or above
53	en	so	if you think that your symptoms or problems warrant a better look	haddii aad u malayso in ay calaamadahaaga ama dhibaatooyinkaaga mudanyihiin fiiro gaar ah	if you think your symptoms or problems deserve attention
54	en	so	i got a fever yesterday	shalay qandho ayaan lahaa	yesterday I had a fever
55	en	so	i got a slight fever too	xoggaa yar oo  qandha ah ayaa lahaa sidoo kale	a small fever had also
56	en	so	i had a fever yesterday	qandho ayaan lahaa shalay	I had a fever yesterday
57	en	so	i have a sharp pain here in the chest	waxaan nabar ku leeyahay halkan laabta ah	I have a scar here in the chest
58	en	so	i have some difficulty breathing too	sidoo kale waxaan xoggaa dhibaato kuqabaa neefsashada	I also have difficulty breathing.
59	en	so	i'll send you an image	waan kusoo diri doonaa muqaalka	I will send you the article
60	en	so	i'm having some chest pain today	waxaan leeyahay xoggaa laab xanuun ah maanta	I have a chest pain today
61	en	so	i'm just having some headaches and some fever today	waxaan leeyahay xoggaa yar oo madax xanuun ah iyo xoggaa qandha ah maanta	I have a little headache and fever today
62	en	so	in my opinion it is flu	fikrad ahaantayda waxani waa hargab	in my opinion this is a flu
63	en	so	in my opinion this is a little flu	fikrad ahaantayda waxani waa hargab yar	in my opinion this is a small flu
64	en	so	is it like some heavy heavy person sitting on your chest?	waa sidii in qof aad iyo aad u culus u ku fadhiisanayo laabtayda	it's as if someone is sitting very, very heavily on my chest
65	en	so	it all started with the headaches and with the fever about the same time	gabi ahaan waxay ku bilaabatay madax xanuunka iyo qandhada oo isku waqti ah	it absolutely started with the headache and fever at the same time
66	en	so	it hurts in the middle of my chest	waxay dhaawacaysaa bartamaha laabtayda	it hurts the center of my chest
67	en	so	it is a pressure like chest pain	waa cadaadis sida feedha xanuunka oo kale	is pressure like chest pain
68	en	so	it is in my chest	waxay ku jirtaa laabtayda	it's in my chest
69	en	so	it is in the center of my chest	waxay kku jirtaa bartamaha laabtayda	it is in the middle of my chest
70	en	so	it is in the center of the chest	waxay kujirtaa bartamaha laabta	it is in the center of the chest
71	en	so	i've got pain in my chest	waxaan xanuun ku lahaa laabtayda	I had pain in my chest
72	en	so	i've very concerned of this chest pain	aad ayaan ugu walaacsanahay feedha xanuunkan	I am very concerned about this chest pain
73	en	so	i want you to tell me in describing this chest pain	waxaan ka rabaa in aad isheegto adigoo qeexayo feedha xanuunkan	I want you to tell me by describing this chest pain
74	en	so	like high blood pressure or diabetes	sidii dhiig kar oo kale ama sokorow	like high blood pressure or diabetes
75	en	so	like right in the center of the chest	sidii in ay dhinaca midig ee bartamaha laabtayda	as if to the right side of the center of my chest
76	en	so	now for the fever you can take a tachipirina sweet	hadda qandhada waxaad uqaadan kartaa tachipirina macaan	Now you can take the fever with sweet tachipirina
77	en	so	now mary how many days have you had the symptoms	hadda mary imisa maalmood ayaad lahayd calaamadaha	now mary how many days have you had symptoms
78	en	so	now you said you have a chest pain	hadda waxaad dhahday in aad qabto feedha xanuun	now you said you have chest pain
79	en	so	occasionally i have some chest pain	mar mar ka qaar waxaan leeyahay xoggaa feedha xanuun ah	sometimes I have information about chest pain
80	en	so	okay are you having any other symptoms along with this other than just the pain	hagaag ma waxaad leedahay calaamado kale la jiranka kuwaan oo aan ahayn xanuunka	Well do you have any other symptoms with these besides the pain
81	en	so	or somebody sitting on your chest?	ama qof ayaa kaga fadhiisanaya laabtaada?	or someone is sitting on your chest?
82	en	so	pretty much the same with the fever and the cough headache and muscle pains	hagaag in ka badan oo la mid ah qandhada iyo qufaca madax xanuunka iyo murqo xanuunka	well more of the same as fever and cough headache and muscle pain
83	en	so	right in the middle of my chest	dhinaca midig ee bartamaha laabtayda	right in the center of my chest
84	en	so	show me on this image where you feel the pain	muqaalka iga tus meesha aad ka dareento xanuunka	Show me the article where you feel the pain
85	en	so	since you have a fever	ilaa inta aad lahayd qandhada	as long as you had the fever
86	en	so	so do you think that some of these symptoms could be related to being pregnant?	sidaas awgeed miyaad u malaynaysaa in ay qayb calaamadahan ka mid ah la xariiraan in aad tahay uur?	so do you think that part of these symptoms are related to being pregnant?
87	en	so	so your children are having some of the same symptoms?	sidaas awgeed caruurtaadu ma waxay qabaan qayb  calaamadahan oo kale ah?	so do your children have a part like these symptoms?
88	en	so	tell me about your chest pain	wax iga sheeg feedha xanuunkaaga	tell me about your chest pain
89	en	so	the fever increases at night	qandhada habeenkii ayay siyaadaa	the fever increases at night
90	en	so	the fever i've had for the last two days	qandhada aan qabay labadii maalin ee lasoo dhaafay	the fever I have had for the past two days
91	en	so	the fever started to increase last night	qandhada waxay bilawdaa in ay siyaado xalay	the fever begins to increase last night
92	en	so	this is doctor porter in the emergency room triage center	kani waa dhaqtar porter oo ku jira qolka xaaladaha dag daga ah ee xarunta kal soocida bukaanada	this is a doctor porter in the emergency room of the patient triage center
93	en	so	well can you tell me a little bit more about your chest pain?	hagaag ma iga sheegi kartaa xogga yar oo dheerad oo ku saabsan feedha xanuunkaaga?	well can you tell me the little bit more information about your chest pain?
94	en	so	well i feel a pain in the front of my body here in my chest	hagaag waxaan xanuun ka dareema qaybta kore ee jidhkayga halkan laabtayda	well I feel pain in the upper part of my body here in my chest
95	en	so	well i've been having a strong pain in my chest	hagaag waxaan lahaa feedhaha xanuun aad u xoogan	well I had a very strong chest pain
96	en	so	well when i have that pain in my chest	hagaag xilliga aan xanuunkaas ku leeyahay laabtayda	well the time I have that pain in my chest
97	en	so	what kinda pain do you have in your chest?	hagaag xanuun nooce ah ayaad ku leedahay laabtaada?	Well what kind of pain do you have in your chest?
98	en	so	when this chest pain started?	gorma ayuu feedha xanuunkan bilawday?	Did he start this chest pain?
99	en	so	where do you have the pain in the chest?	halkee ayaad feedha xanuunka ku leedahay?	where do you have chest pain?
100	en	so	where you feel this chest pain eel this chest t	halka aad ka dareento feedha xanuunkan eel laabta t	where you feel this chest pain eel chest t
101	en	so	you feel like tightness on your chest	waxaad ka dareentaa feedhahaaga in ay isku dhaga yaan	You feel your chests are listening to each other
102	en	so	you know i got diabetes and stuff	waad ogtahay waxaan lahaa sokorow iyo arimahaas	you know I had diabetes and those things
103	en	so	you said you're having this chest pain	waxaad dhahday waxaad leedahay feedha xanuunkan	you said you have this chest pain
104	en	so	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	Faafitaanta xawliga ah ee dhacdooyinka guud ee kiisaska cudurka coronavirus (COVID-19) ee gudaha Midawga Yurub/Aaga Dhaqaale ee Yurub iyo Boqortooyada Ingiriis, 1dii Janaayo ilaa 15ka Maarso 2020	The rapid spread of the cumulative incidence of coronavirus (COVID-19) cases within the European Union/European Economic Area and the United Kingdom, from 1 January to 15 March 2020
105	en	so	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	Dhacdooyinka guud ee kiisaska  coronavirus (COVID-19) ayaa muujinaya isbadalo la mid ah Midawga Yurub/Aaga Dhaqaale ee Yurub iyo Boqortooyada Ingiriiska oo xaqiijiyay midaas,  halka marxaladdo kala gadisan oo ku  xidhan wadanka, cudurka caalamiga ah ee COVID-19 ayaa si xawli ah ugu faafaya dhamaan wadanada.	The cumulative incidence of coronavirus (COVID-19) cases is showing similar changes in the European Union/European Economic Area and the United Kingdom confirming that, while at different stages depending on the country, the covid-19 pandemic is spreading rapidly across all countries.
106	en	so	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	Ayadoo la tixraacayo khibrada laga helay Talyaaniga , wadanada, isbitaalada iyo qeybaha daryeelka dagdagga ah waa in ay kordhiyaan diyaar garawgooda ah in ay daba galaan bukaanada qaba COVID-19 kuwaas oo u baahaan daryeel caafimaad, gaar ahaan daryeelka dagdagga ah.	Based on the experience gained in Italy, countries, hospitals and intensive care units should increase their willingness to follow up with COVID-19 patients who need medical care, especially emergency care.
107	en	so	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	31kii Diseembar 2020,  koox kiisas burunkiito ah oo aan la aqoon asalkooda ayaa laga sheegay Wuhan, Gobalka Hubei, Shiinaha.	On 31 December 2020, a group of unknown origins of burunkiito cases were reported in Wuhan, Hubei Province, China.
108	en	so	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	9kii Janaayo 2020, Xarunka Xakamaynta iyo ka Hortaga Cuduradda ee Shiinaha ayaa sheegtay waxa sababa coronavirus cusub oo hadda la yiraahdo xanuunka ba'an ee habka neefsashada ee calaamadaha coronavirus 2(SARS-CoV-2).	On 9 January 2020, china's Centers for Disease Control and Prevention reported what causes the new coronavirus, which is now called acute respiratory syndrome in the symptomatic coronavirus 2(SARS-CoV-2).
109	en	so	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	ilaa intii, xanuunka ka dasha caabuqa  SARSA-CoV-2 lagu magacaabay  cudurka coronavirus (COVID-19).	until, the disease from SARSA-CoV-2 infection has been designated as coronavirus disease (COVID-19).
110	en	so	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	Cadaynta ilaa ayaa in ca 80% dadka qaba COVID-19 ay leeyihiin xanuun yar, sida caabuqa kudhaca habka neefsashada ee la jiranka ama la jiritaan la'aanta burunkiito, inta badana way ka bogsadaan	The evidence is that ca 80% of people with COVID-19 have a slight pain, such as respiratory tract infections with or without pneumonia, and most of them recover.
111	en	so	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	ca 14% kiisas, COVId-19 ayaa u hormaraya xanuun aad u ba'an oo u baahnaanaya daaweyn  halka 6% kiisaska soo hartayna ay la tacaalaan xanuun halis ah oo u baahnaanaya daryeel dag dag ah.	In ca 14% of cases, COVId-19 advances to acute pain that requires treatment while the remaining 6% of cases experience serious pain that requires urgent care.
112	en	so	The mortality of patients hospitalised due to COVID-19 is ca 4%.	Dhimashada bukaanada la dawaynayo ee COVID-19 waa ca 4%.	The mortality of patients being treated for COVID-19 is ca 4%.
113	en	so	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	daraasaddan, waxaan qiimaynaynaa isbadalada dhamaan dhacdooyinka COVID-19 ee wadan kasta oo Midawga Yurub ah/Aaga Dhaqaale ee Yurub (EU/EEA) iyo Boqortooyada Ingiriiska (UK) oo aan la barbar dhigno Gobalka Hubei. Shiinaha.	In this study, we assess changes in all covid-19 incidences in each EU/EU/EEA country and the United Kingdom (UK) and compare it with Hubei Province. Chinese.
114	en	so	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	Sidoo kale waxaan barbar dhigaynaa tirada hadda ee kiisaska COVID-19 ee gudaha wadanada Midawga Yurub/Aaga Dhaqaale ee Yurub UE/EEA iyo Boqortooyada Ingiriiska UK iyo mida Talyaaniga inta lagu jiro 31 Janaayo-15 Maarso 2020	We also compare the current number of COVID-19 cases within EU/EEA countries and the United Kingdom uk and Italy during 31 January-15 March 2020
115	en	so	COVID-19 cases in EU/EEA countries and the UK	Kiisaska COVID-19 ee gudaha wadamada Midawga Yurub/Aaga Dhaqaale ee Yurub EU/EEA iyo Boqortooyada Ingiriiska UK	COVID-19 cases in EU/EEA countries and the United Kingdom
116	en	so	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	Kaddib Shiinaha, COVID-19 wuxuu ku faafay dhul badan juquraafi ahaan xawligga cudurka saf-mareenka ah ee COVID-19 ee inta kale aduunka hadda waa mid la mid ah sida kan wadankan	After China, COVID-19 spread across large areas geographically the pace of the COVID-19 pandemic in the rest of the world is now as similar as that of this country.
117	en	so	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	11Maarso 2020, Agaamisha Guud ee Hay'ada Caafimaadka Aduunka (WHO) wuxuu u aqoonday COVID-19 cudur caalami ah	On 11 March 2020, the Director General of the World Health Organization (WHO) recognized COVID-19 as a global pandemic
118	en	so	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	5tii maarso arinta Eurosurveilance 2020, Spiteri et al.  waxay sheegtay kiiskii ugu horeegay ee COVID-19 ee Yurub sida ay qeexday Hay'ada Caafimaadka Aduunka WHO	On 5 March the eurosurveilance issue 2020, Spiteri et al.  reported the first case of COVID-19 in Europe as defined by the World Health Organization (WHO)
119	en	so	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	Gudaha Midawga Yurub/Aaga Dhaqaale ee Yurub EU/EEA,  saddexda kiis ee ugu horeeyay ee la xaqiijiyay ayaa laga sheegay 24tii Janaayo 2020 qof kasoo laabanayay Wuhan, Gobalka Hubei, Shiinaha.	Within the European Union/European Economic Area EU/EEA, the first three confirmed cases were reported on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.
120	en	so	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	15kii Maarso 2020, kiisaskii ugu horeeyay ee COVID-19 ayaa lagu wada arkay dhamaan 30 ka dal ee Midawga Yurub/Aaga Dhaqaale ee Yurub EU/EEA iyo Boqortooyada Ingiriiska (UK), halka intii u dhaxaysay 31 Diseembar 2019 iyo tariikhdaas la xusay, la shaaciyay 39,768 kiis iyo 1,727 dhimasho, la jranka 17,750 kiis iyo 1,441 dhimasho oo Talyaaniga kali ah.	On 15 March 2020, the first cases of COVID-19 were seen in all 30 EU/EEA countries and the United Kingdom (UK), while between 31 December 2019 and that date, 39,768 cases and 1,727 deaths were reported, with 17,750 cases and 1,441 deaths in Italy alone.
121	en	so	Obtaining cumulative number and cumulative incidence of COVID-19 cases	Helida tirada guud iyo dhacdooyinka guud ee kiisaska COVID-19	Finding the total number and incidence of COVID-19 cases
122	en	so	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	Xarunta ka Hortaga iyo Xakamaynta Cuduradda ee Yurub (ECDC), tirada kiisaska COVID-19 ee la shaaciyayee wadan kasta oo aduunka ah, oo laga helay illo rasmi ah oo kali ah sida wasaaradaha caafimaadka ee wadaanka, madaxda caafimaad ee heer qaran iyo heer gobol ba iyo Hay'ada Caafimaadka aduunka WHO, ayaa maalin kasta la shaaciyaa abaarihii 8:00 am	The European Centre for Disease Prevention and Control (ECDC), the number of COVID-19 cases disclosed in every country around the world, from only official sources such as the state health ministries, national and regional health authorities and the World Health Organization (WHO), are announced daily around 8:00 am.
123	en	so	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	Macluumaadkan waxaa loo adeegsaday qiimaynta isbadallada COVID-19 ee gudaha EU/EEA iyo UK iyo in lala barbar-dhigo mida Talyaaniga.	This information was used to assess COVID-19 changes within the EU/EEA and the UK and to compare it with that in Italy.
124	en	so	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	Sida madaxda tabinta kiisaska dadka ku dhacay COVID-19, waxaan xisaabinay 14 maalin ee la gaabiyay dhacdooyinka guud ee kiisaska COVID-19, sidaas awgeed ayadoo lagu xisaabtamayo koorsada dabiiciga ah ee COVID-19 ee wadan kasta oo a tirsan EU/EEA iyo UK, inta lagu jir mudada 1 Janaayo-15 Maarso 2020.	As a reporting officer for cases of people infected with COVID-19, we calculated the 14-day short-lived cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19 in each EU/EEA country and the UK, during the 1 January-15 March 2020 period.
125	en	so	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	Waxaan soo bandhignay tirada guud ee kiisaska la ogaaday ee wadanka kasta 15kii Maarso 2020 8:00 a.m. marka la barbar dhigay mida Talyaaniga mudadda 31 Janaayo-15 Maarso 2020.	We presented the total number of identified cases in each country on March 15, 2020 at 8:00 a.m. compared to that in Italy for the period 31 January-15 March 2020.
126	en	so	Trends of COVID-19 in EU/EEA countries and the UK	Isbadallada COVID-19 ee gudaha wadanada EU/EEA iyo UK	COVID-19 trends in EU/EEA countries and the UK
127	en	so	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	Isbadalada 14 ka maalin dhacdooyinka guud ee lasoo gaabiyay ee kiisaska COVID-19 ee gudaha wadamada EU/EEA iyo UK ayaa guud ahaan ku socda mida Gobalka Hubei (Shiinaha) (jaantuska 1).	The 14-day changes in the cumulatively shortened incidence of COVID-19 cases within eu/EEA countries and the UK are generally trending in hubei (China) (figure 1).
128	en	so	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	Guud ahaan EU/EEA iyo UK, dhacdooyinka guud ee kiisaska COVID-19 ayaa bilawday in ay kordhaan ku dhawaadka 21 Febraayo oo hadana si xawli ah ku kordhay ku dhawaadkii 28 Febraayo 2020 (Shay kaalmooti ah).	Across the EU/EEA and the UK, the cumulative incidence of COVID-19 cases began to increase around 21 February and then increased rapidly around 28 February 2020 (auxiliary item).
129	en	so	This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material).	Midan waxay ka laga keenay faafitaanka xawliga ah ee tirada kiisaska laga shaaciyay Talyaaniga, lakiin dhamaan wadamada kale ee EU/EEA iyo UK ayaa muujinaya isbadal kordhaya ee tirada guud ee dhacdooyinka COVID-19 (Shay kaalmooti ah).	This is due to the rapid increase in the number of cases reported in Italy, but all other EU/EEA countries and the UK are showing an increasing trend in the overall number of COVID-19 (auxiliary) events.
130	en	so	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period.	Jaantuska 2 wuxuu muujinaya tirada guud ee kiisaska COVID-19, ee gudaha wadamada EU/EEA iyo UK oo la barbar-dhigay mida Talyaaniga laga bilaabo mudada 31 Janaayo-15 Maarso 2020	Figure 2 shows the total number of COVID-19 cases, within EU/EEA countries and the UK compared to that in Italy from the period 31 January-15 March 2020
131	en	so	It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less.	Waxay tusinaysaa in,  15kii Maarso 8:00 a.m., in 15 wadan oo kale oo ka mid EU/EEA iyo UK ay horaan shaaciyeen tirada guud ee kiisaska oo la barbar-dhigi karo mida Talyaaniga 2 isbuuc ka hor ama ka yar uun.	It shows that, on 15 March at 8:00 a.m., that 15 other EU/EEA and UK countries had previously announced the total number of cases comparable to that of Italy 2 weeks ago or less.
132	en	so	Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK.	Natiijadayadu waxay tusaysaa in tirada la ogaaday ee kiisaska COVID-19 in ay si xawli ah ku kordhayaan gudaha EU/EEA iyo UK.	Our findings show that the identified number of COVID-19 cases to be increasing rapidly within the EU/EEA and the UK.
133	en	so	The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries.	Isbadadllada la arkay ee dhacdooyinka guud ee COVID-19 waxay  soo jeedinaysaa in cudurkan caalamiga ah oo ku faafayo xawli la is barbar-dhigi karo dhamaan wadanada.	The observed changes in the overall incidence of COVID-19 suggest that this pandemic is spreading at a comparable rate across all countries.
134	en	so	This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing.	Tani waxay imaanaysaa iyadoo dalalku ay kukala duwanyihiin heerarka, kala duwanaashaha ka jawaabista caafimaadka dadwaynaha ee qaran, iyo suurtagalnimada qeexitaanka kiisaska kala duwan ee dalalka iyo maamuusyada kala duwan ee xulashada bukaanada ay tahay in la baaro si loo xaqiijiyo COVID-19, ee ay kamid tahay baaritaanka la qabsashada.	This comes as countries differ in rates, differences in national public health response, and the potential for different case definitions in countries and different protocols for the selection of patients that must be tested to confirm COVID-19, including adaptation testing.
