	sourceLang	targetLang	sourceString	targetString	en-mt
73	en	ne	 i want you to tell me in describing this chest pain 	म चाहन्छु तपाई आफ्नो छातीको दुखाइको बारेमा मलाई व्याख्या गर्नुहोस्	I want you to explain to me about your chest pain
74	en	ne	 like high blood pressure or diabetes 	उच्च रक्तचाप वा मधुमेह जस्तै	Like high blood pressure or diabetes
75	en	ne	 like right in the center of the chest 	जस्तै ठिक छातीको बीचमा	Like right in the middle of the chest
76	en	ne	 now for the fever you can take a tachipirina sweet 	अहिले तपाईँले ज्वरोको लागि टचिपिरिना मिठाई लिन सक्नुहुन्छ	Now you can get touchipirina sweets for fever
77	en	ne	 now mary how many days have you had the symptoms 	अहिले तपाईँलाई देखिएका लक्षणहरू कति दिन देखि रहेको थियो	How long have been the symptoms you have now
78	en	ne	 now you said you have a chest pain 	अहिले तपाईँले तपाईँलाई छाती दुखेको भन्नुभयो	Now you told you chest pain
79	en	ne	 occasionally i have some chest pain 	कहिले काँही मलाई केही छातीको दुखाई पनि छ	Sometimes I have some chest pain.
80	en	ne	 okay are you having any other symptoms along with this other than just the pain 	ठीक छ के तपाईँलाई मात्र दुखाई बाहेक अन्य लक्षणहरू पनि रहेका छन्	Ok do you have symptoms other than just the pain?
81	en	ne	 or somebody sitting on your chest? 	वा कोही तपाईँको छातीमा बसेको थियो?	Or was someone sitting on your chest?
82	en	ne	 pretty much the same with the fever and the cough headache and muscle pains 	समान अत्यधिक मांसपेशीको दुखाई र खोकी टाउको दुखाई र ज्वरो	Similar excessive muscle aches and cough headaches and fever
83	en	ne	 right in the middle of my chest 	ठिक मेरो छातीको बीचमा	Right in the middle of my chest
84	en	ne	 show me on this image where you feel the pain 	तपाईँले दुखाई महसुस गर्नुभएको भाग यस छविमा मलाई देखाउनुहोस्	Show me in this image the part you feel pained
85	en	ne	 since you have a fever 	त्यस समय देखि तपाईँलाई ज्वरो छ	Since then you have a fever
86	en	ne	 so do you think that some of these symptoms could be related to being pregnant? 	त्यसो भए तपाईलाई यी लक्षणहरू मध्ये केही गर्भवती हुँदाको सँग सम्बन्धित रहेको हुन सक्छ भन्ने लाग्छ?	So do you think some of these symptoms may be related to being pregnant?
87	en	ne	 so your children are having some of the same symptoms? 	त्यसो भए तपाईँका बच्चाहरूमा केहि समान लक्षणहरू छन्?	So do your children have some similar symptoms?
88	en	ne	 tell me about your chest pain 	तपाईँको छाती दुखाइको बारेमा मलाई भन्नुहोस्	Tell me about your chest pain
89	en	ne	 the fever increases at night 	राति ज्वरो बढ्छ	Fever increases at night
90	en	ne	 the fever i've had for the last two days 	ज्वरो मलाई गत दुई दिन देखि रहेको छ	Fever has been there for the last two days.
91	en	ne	 the fever started to increase last night 	गत रातीबाट ज्वरो बढ्न सुरु भयो	The fever started rising last night.
92	en	ne	 this is doctor porter in the emergency room triage center 	यो आपतकालिन कोठामा ट्राईएज केन्द्रको चिकित्सक पोर्टर हो	The doctor porter of the TRIAGE center in this emergency room is porter
93	en	ne	 well can you tell me a little bit more about your chest pain? 	साथै, के तपाईँ मलाई आफ्नो छातीको दुखाइको बारेमा केही थप भन्न सक्नु हुन्छ?	Also, can you tell me anything more about your chest pain?
94	en	ne	 well i feel a pain in the front of my body here in my chest 	साथै, मैले यहाँ मेरो छातीको अगाडि शरीरमा दुखाई महसुस गरेको छु	Also, I've felt body pain in front of my chest here
95	en	ne	 well i've been having a strong pain in my chest 	साथै मेरो छातीमा कडा दुखाई रहेको छ	I also have severe chest pain
96	en	ne	 well when i have that pain in my chest 	साथै, जब मलाई त्यो छातीमा दुखाई हुन्छ	Also, when I have that chest pain
97	en	ne	 what kinda pain do you have in your chest? 	तपाईँको छातीमा तपाईँलाई कस्तो प्रकारको दुखाई रहेको छ?	What kind of pain do you have in your chest?
98	en	ne	 when this chest pain started? 	कहिले देखि यो छातीको दुखाई सुरु भएको हो?	When did this chest pain begin?
99	en	ne	 where do you have the pain in the chest? 	तपाईँको छातीको कहाँ दुखाई भएको छ?	Where do you have chest pain?
100	en	ne	 where you feel this chest pain eel this chest t 	तपाईंले यो छातीको दुःखाइ कहाँ अनुभव गर्नुहुन्छ	Where do you experience this chest pain?
101	en	ne	 you feel like tightness on your chest 	तपाईँले आफ्नो छातीमा जकडिएको जस्तो महसुस गर्नुहुन्छ	You feel like you're stuck in your chest
102	en	ne	 you know i got diabetes and stuff 	तपाईँलाई थाहा छ मलाई मधुमेह र अरु भयो	You know I had diabetes and others.
103	en	ne	 you said you're having this chest pain 	तपाईँले भन्नुभयो तपाईँलाई यो छातीको दुखाई छ	You said you have this chest pain
104	en	ne	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	युरोपेली युनियन/युरोपेली आर्थिक क्षेत्र र संयुक्त अधिराज्यमा कोरोनाभाइरस रोग (COVID-19) को द्रुत रूपमा बढ्दो सञ्चित घटना, 1 जनवरी 2020 देखि 15 मार्चसम्म	Rapidly increasing accumulated incidence of coronavirus disease (COVID-19) in the European Union/European Economic Zone and the United Kingdom, from January 1, 2020 to March 15, 2020
105	en	ne	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	कोरोनाभाइरस रोग (COVID-19) का संचयी मामिलाहरूले युरोपियन युनियन र युरोपियन आर्थिक क्षेत्र देशहरू र युनाइटेड किङ्डममा यस्तै प्रवृत्ति देखाउँदै छ, जबकि देशका आधारमा फरक अवस्थामा, COVID-19 महामारी सबै देशहरूमा द्रुत गतिमा अघि बढिरहेको छ।	The cumulative cases of coronavirus disease (COVID-19) are showing a similar trend in the European Union and the European Economic Zone countries and the United Kingdom, while in different cases by country, the COVID-19 epidemic is rapidly advancing in all countries.
106	en	ne	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	इटालीको अनुभवमा आधारित भएर, देश, अस्पताल र सघन स्याहार एकाइहरूले स्वास्थ्य स्याहार र विशेष सघन स्याहार आवश्यक हुने COVID-19 का बिरामीहरूको लहरको लागि उनीहरूको तयारी बढाउनुपर्छ।	Based on Italy's experience, countries, hospitals and intensive care units should increase their readiness for a wave of COVID-19 patients requiring health care and specialized intensive care.
107	en	ne	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	31 डिसेम्बर 2019 मा, वुहान, हुबेई चीनमा अज्ञात रोग विज्ञानका निमोनियाँ केसहरूको समूह रिपोर्ट गरिएको थियो।	On December 31, 2019, a group of pneumonia cases of unknown pathology was reported in Wuhan, Hubei China.
108	en	ne	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	9 जनवरी 2020 मा, चीन रोग नियन्त्रण तथा रोकथाम केन्द्रले कारक एजेन्ट नोवेल कोरोनाभाइरस भएको हाल गम्भीर तीव्र श्वासप्रश्वास सिन्ड्रोम कोरोनाभाइरस 2 (SARS-CoV-2) भनिने भनी रिपोर्ट गर्‍यो।	On 9 January 2020, the China Centers for Disease Control and Prevention reported that the causative agent being novel coronavirus is currently called severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	ne	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	त्यसपछि, SARS-CoV-2 सङ्क्रमणबाट हुने बिरामीपनालाई कोरोनाभाइरस रोग (COVID-19) भनी नाम राखिएको छ।	Since then, illness from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).
110	en	ne	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	यस मितिसम्मको प्रमाण यो छ कि COVID-19 भएका 80% व्यक्तिहरूमा हल्का रोग छ, अर्थात् निमोनियाको साथ वा बिना श्वासप्रश्वास पथ सङ्क्रमण र यीमध्ये अधिकांश निको हुन्छन्।	Evidence to date is that 80% of people with COVID-19 have mild disease, i.e. respiratory tract infections with or without pneumonia and most of these are cured.
111	en	ne	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	14% केसहरूमा, COVID-19 थप गम्भीर रोगमा विकसित हुन्छ जसलाई अस्पतालमा भर्ना गर्न आवश्यक हुन्छ जबकि बाँकी 6% केसहरूले जटिल बिरामीपना अनुभव गर्छन् जसलाई सघन स्याहार आवश्यक हुन्छ।	In 14% of cases, COVID-19 develops into a more serious disease that requires hospitalization while the remaining 6% of cases experience complicated sickness that requires intensive care.
112	en	ne	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	COVID-19 को कारणले अस्पतालमा भर्ना भएका बिरामीहरूको मृत्यु दर ca 4% छ।	The mortality rate of patients hospitalized due to COVID-19 is ca4%.
113	en	ne	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	यस अध्ययनमा, हामी प्रत्येक युरोपेली संघ/यूरोपियन आर्थिक क्षेत्र (EU/EEA) देश र संयुक्त अधिराज्य (UK) मा COVID-19 का संचयी घटनाको प्रवृत्तिको मूल्याङ्कन गर्दछौं र तिनीहरूलाई हुबेई प्रान्त, चीनको घटनासँग तुलना गर्दछौं।	In this study, we evaluate trends in the cumulative incidence of COVID-19 in each EU/European Economic Zone (EU/EEA) country and the United Kingdom (UK) and compare them with the incidence of Hubei Province, China.
114	en	ne	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	हामीले 31 जनवरी–15 मार्च 2020 सम्मको अवधिमा इटालीसँग EU/EEA देशहरू र UK को COVID-19 केसहरूको हालको सङ्ख्याको पनि तुलना गर्छौँ।	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with Italy during the period from 31 January–15 March 2020.
115	en	ne	 COVID-19 cases in EU/EEA countries and the UK 	EU/EEA देशहरू र UK मा COVID-19 मामिलाहरू	COVID-19 affairs in EU/EEA countries and UK
116	en	ne	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	चीनपछि, COVID-19 को थप भौगोलिक प्रसार भयो र संसारको बाँकी भागले हाल यो देशको COVID-19 को गतिशीलता पछ्याउनेछ।	After China, there was a further geographical spread of COVID-19 and the rest of the world will currently follow the dynamics of this country's COVID-19.
117	en	ne	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	11 मार्च 2020 मा, विश्व स्वास्थ्य सङ्गठन (WHO) का निर्देशक जेनेरलले COVID-19 लाई महामारी घोषणा गरे।	On 11 March 2020, The Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.
118	en	ne	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	5 मार्चमा जारी भएको यूरोसर्भेलेन्स 2020, स्पिटेरी et al. ले WHO को केस परिभाषा अनुसार पहिलो युरोपेली COVID-19 पुष्टि भएको रिपोर्ट गर्‍यो।	In Euroservalence 2020, released on 5 March, Spiteri et al. reported being the first European COVID-19 confirmed according to WHO's case definition.
119	en	ne	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	EU/EEA मा, पहिलो तीन पुष्टि भएका मामिलाहरू फ्रान्समा 24 जनवरी 2020 मा वुहान, हुबेई प्रान्त, चीनबाट फर्केका व्यक्तिहरूमा देखा परेका थिए।	In EU/EEIA, the first three confirmed cases were reported in France on 24 January 2020 in people who returned from Wuhan, Hubei Province, China.
120	en	ne	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	15 मार्च 2020 सम्ममा, COVID-19 मामिलाहरू सबै 30 EU/EEA देशहरू र युनाइटेड किंगडम (UK) मा पत्ता लागेका थिए, यस अन्तर्गत 31 डिसेम्बर 2019 र त्यस मिति सहित, 39,768 मामिलाहरू र 1,727 मृत्युहरु रिपोर्ट गरिएका थिए, जसमा इटालीबाट मात्र 17,750 मामिलाहरू र 1,441 मृत्युहरु समावेश छन्।	As of 15 March 2020, COVID-19 cases were detected in all 30 EU/EEA countries and the United Kingdom (UK), including 31 December 2019 and that date, 39,768 cases and 1,727 deaths were reported, including 17,750 cases and 1,441 deaths from Italy alone.
121	en	ne	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	COVID-19 मामिलाहरूको संचयी संख्या र संचयी घटना हरू प्राप्त गर्ने	Achieving cumulative number of COVID-19 cases and cumulative incidence
122	en	ne	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	युरोपेली रोग रोकथाम तथा नियन्त्रण केन्द्र (ECDC) मा, सूचित COVID-19 केस विश्वव्यापी रूपमा हरेक देशको गणना हुन्छ, जुन देशहरूका स्वास्थ्य मन्त्रालय, राष्ट्रिय र क्षेत्रीय स्वास्थ्य निकायहरू र WHO जस्ता आधिकारिक स्रोतहरूबाट  मात्र प्राप्त हुन्छन्, तिनलाई प्रत्येक दिन बिहान 8:00 बजे अद्यावधिक गरिन्छ।	At the European Centers for Disease Prevention and Control (ECDC), the reported COVID-19 cases are counted in every country worldwide, which are received only from the countries' ministries of health, national and regional health bodies, and official sources such as WHO, are updated every day at 8:00 a.m.
123	en	ne	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	यी तथ्याङ्कहरूलाई इटालीको तुलनामा EU/EEA र UK मा COVID-19 को प्रवृत्ति आँकलन गर्न प्रयोग गरिएको थियो।	These data were used to estimate the trend of COVID-19 in EU/EEA and UK compared to Italy.
124	en	ne	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	सक्रिय COVID-19 केसहरूको व्यापकताको एक प्रतिनिधिको रूपमा, यसर्थ COVID-19 को प्राकृतिक पाठ्यक्रमलाई ध्यानमा राख्दै, 1 जनवरी-15 मार्च 2020 सम्मको अवधिको समयमा प्रत्येकEU/EEA देश र UK मा हामीले COVID-19 केसहरूको 14-दिनको छोटो सञ्चित घटनाको हिसाब गर्‍यौँ।	As a representative of the prevalence of active COVID-19 cases, therefore taking into account the natural course of COVID-19, during the period from January 1-15 March 2020 in each EU/EEA country and in the UK we accounted for a 14-day short cumulative incidence of COVID-19 cases.
125	en	ne	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	हामीले 31 जनवरी–15 मार्च 2020 को अवधिको तुलनामा 15 मार्च 2020 को बिहानको 8:00 बजेसम्मको प्रत्येक देशका सूचित केसहरूको सञ्चित सङ्ख्या पनि प्रस्तुत गर्‍यौँ।	We also presented the accumulated number of reported cases in each country up to 8:00 am on March 15, 2020, as compared to the period 31 January–15 March 2020.
126	en	ne	 Trends of COVID-19 in EU/EEA countries and the UK 	EU/EEA देशहरू र UK मा COVID-19 को प्रवृत्ति	Trend of COVID-19 in EU/EEA countries and UK
127	en	ne	 The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1). 	EU/EEA देशहरू र UK को COVID-19 केसहरूको 14-दिने सञ्चित घटनाको प्रवृत्तिले साधारणतया हुबेई प्रान्त (चीन) को प्रवृत्ति पछ्याउँछ (चित्र 1)।	The trend of 14-day accumulated incidence of COVID-19 cases of EU/EEA countries and UK generally follows the trend of Hubei Province (China) (Figure 1).
128	en	ne	 For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material). 	EU/EEA र UK समग्रका लागि, COVID-19 का संचयी घटनाहरू 21 फेब्रुअरी का आसपास बढ्न सुरु भए र त्यसपछि 28 फेब्रुअरी 2020 (पूरक सामाग्री) का आसपास द्रुत गतिमा वृद्धि भए।	For THE EU/EEA and UK overall, the cumulative incidence of COVID-19 began to rise around 21 February and then increased rapidly around 28 February 2020 (Supplementary Material).
129	en	ne	 This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material). 	यो प्रायः इटालीबाट रिपोर्ट गरिएका घटनाहरूको सङ्ख्यामा द्रुत वृद्धिबाट प्रेरित भएको थियो, तर अन्य सबै EU / EEA देशहरू र बेलायतले COVID-19 (पूरक सामग्री) को सञ्चयी घटनाको समान वृद्धि प्रवृत्ति देखायो।	This was mostly driven by a rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed a similar increased trend in the cumulative incidence of COVID-19 (Supplementary Material).
