	sourceLang	targetLang	sourceString	targetString	en-mt
39	en	ps	do you have any other chronic like high blood pressure or anything like that?	ایا تاسو کوم بل اوږد فشار لکه د لوړ فشار یا ورته کوم څه لرئ؟	Do you have any other long-term pressure، such as high blood pressure or something like that؟
40	en	ps	do you have any other diseases chronic medical problems like diabetes?	آیا تاسو کوم بل اوږد مهاله روغتیایی ستونزه لکه د شکرې ناروغی لرئ؟	Do you have any other long-term health problems, such as diabetes?
41	en	ps	do you have any shortness of breath with that chest pain?	ایا تاسو د سینی له درد سره ساه لنډۍ هم لرئ؟	Do you have a short breath with a chest pain؟
42	en	ps	do you have high blood pressure?	ایا تاسو د وینو لوړ فشار لرئ؟	Do you have high blood pressure؟
43	en	ps	do you have some shortness of breath goes with that?	ایا تاسو  له دې سره ساه لنډِی هم لرئ؟	Do you have a short breath with it ?
44	en	ps	do you know what symptoms she was having?	ایا تاسو پوهیږئ چی هغې کوم علایم لرل؟	Do you know what symptoms she has؟
45	en	ps	do you see the image?	ایا تاسو دغه انځور وینئ؟	Do you see this picture؟
46	en	ps	drink plenty of fluids today	نن ډیر مایعات وڅکئ/واخلئ	Take a lot of fluids today.
47	en	ps	however i take tests for the diabetes	په هر حال زه د شکري لپاره ازموينې کوم	I'm going to test for sugar.
48	en	ps	however she has symptoms quite similar to mine	په هرصورت هغه ماته ورته نښی لري	However، he has a similar
49	en	ps	how high is your fever?	او ستاسو تبه څومره شدیده ده؟	How severe is your fever؟
50	en	ps	how' s your blood pressure?	ستاسو د وینو لوړ فشار څنګه دی؟	What's your high blood pressure؟
51	en	ps	if you continue to have high fevers	که چیری ستاسو لوړه تبه ادامه ولري	If you're going to have a high
52	en	ps	if you have a fever of a hundred and two or higher	اوکه تاسو له یو سلو دوه او يا لوړه تبه ولرئ	If you have a fever of 1/2 or higher
53	en	ps	if you think that your symptoms or problems warrant a better look	که تاسو فکر کوئ چې ستاسو نښې یا ستونزې د غوره لید تضمین کوي	If you think your symptoms or problems warrant a better look
54	en	ps	i got a fever yesterday	زما پرون تبه شوه	I got a fever yesterday.
55	en	ps	i got a slight fever too	زما هم ډیره خفیفه تبه شوه	I got a very mild fever، too.
56	en	ps	i had a fever yesterday	زما پرون تبه وه	I had a fever yesterday
57	en	ps	i have a sharp pain here in the chest	زه دلته د سینی د مخ برخه کی د درد احساس کوم	I feel pain in the face of the tray here.
58	en	ps	i have some difficulty breathing too	او په ساه اخیستلو کی هم ستونزه لرم	I have trouble breathing.
59	en	ps	i'll send you an image	زه به تاسو ته یو انځور ولیږم	I'll send you a picture.
60	en	ps	i'm having some chest pain today	او زه نن بیا د سینی درد لرم	I'm having a chest pain today.
61	en	ps	i'm just having some headaches and some fever today	زه نن څه د سر درد او تبه لرم	I have a headache and fever today.
62	en	ps	in my opinion it is flu	زما په آند چی دا زکام دی	I think it 's a cold
63	en	ps	in my opinion this is a little flu	زما په آند چی دا خفیف زکام دی	I think it's a mild cold
64	en	ps	is it like some heavy heavy person sitting on your chest?	آیا دا د دی په شان ده چی ستاسو په سينه يو ډیر دروند کس ناست وي؟	Is it like there's a heavy person sitting on your chest?
65	en	ps	it all started with the headaches and with the fever about the same time	دا ټوله په یو وخت کی د سر درد او تبي سره شروع شول	It all started at the same time with headache and fever.
66	en	ps	it hurts in the middle of my chest	دا د سینی په منځ کی درد کوي	It hurts in the middle of the chest
67	en	ps	it is a pressure like chest pain	دا د سینی د درد په شان فشار دی	It's like pain in the chest
68	en	ps	it is in my chest	دا زما په سینه کی دی	It's in my chest
69	en	ps	it is in the center of my chest	دا زما د سینی په منځ کی دی	It's in the middle of my chest.
70	en	ps	it is in the center of the chest	دا زما د سینی په منځ کی دی	It's in the middle of my chest.
71	en	ps	i've got pain in my chest	زما په سینه کی درد دی	It's a pain in my chest
72	en	ps	i've very concerned of this chest pain	زه د سینی د درد په اړه ډير اندیښمن یم	I'm very concerned about the pain.
73	en	ps	i want you to tell me in describing this chest pain	زه غواړم تاسو دا د سینی درد راته تشریح کړئ	I want you to explain the pain.
74	en	ps	like high blood pressure or diabetes	لکه د وینو لوړ فشار او شکرې ناورغی په څیر	Such as high blood pressure and diabetes
75	en	ps	like right in the center of the chest	دا زما د سینی په منځ کی دي	It's in the middle of my chest.
76	en	ps	now for the fever you can take a tachipirina sweet	د تبی لپاره تاسو کولی شي اوس Tachipirina خواږه واخلئ	Now you can buy a tachipirina.
77	en	ps	now mary how many days have you had the symptoms	ميري اوس تاسو څو ورځی دغه علایم درلودل	You've had these symptoms for a few days.
78	en	ps	now you said you have a chest pain	اوس تاسو وویل چی تاسو د سینی درد لرۍ	Now you say you have a chest pain
79	en	ps	occasionally i have some chest pain	ځیني وختونه زه د سینی درد لرم	Sometimes I have a chest pain.
80	en	ps	okay are you having any other symptoms along with this other than just the pain	ایا تاسو کوم نور علایم لرئ؟ د دغه اوسني سینی درد تر څنګ	Do you have any other symptoms؟ In addition to the current pain
81	en	ps	or somebody sitting on your chest?	او یا لکه کوم کس چی ستاسو په سينه ناست وي؟	Like someone in your chest؟
82	en	ps	pretty much the same with the fever and the cough headache and muscle pains	د تبې، ټوخي سر درد او عضلاتو دردونو ته زيات ورته	Similar to fever، cough، and muscle aches
83	en	ps	right in the middle of my chest	زما د سینی په منځ کي	In the middle of my chest
84	en	ps	show me on this image where you feel the pain	په دغه انځور کی یی راته وښایئ چی تاسو چیری د درد احساس کوئ	Show me in this picture where you feel pain.
85	en	ps	since you have a fever	ځکه چی تاسو تبه لرۍ	Because you have a fever
86	en	ps	so do you think that some of these symptoms could be related to being pregnant?	ایا تاسو فکر کوئ چی دغه علایم د امیندوارۍ سره هم تړاو لري؟	Do you think these symptoms are related to pregnancy؟
87	en	ps	so your children are having some of the same symptoms?	نو ایا ستاسو ماشومان هم ورته علایم لري؟	Do your children have the same symptoms؟
88	en	ps	tell me about your chest pain	خپل د سینی د درد په اړه راته ووایاست	Tell me about the pain of your chest
89	en	ps	the fever increases at night	تبه په شپه کي ډیریږي/زیاتیږي	The fever increases at night.
90	en	ps	the fever i've had for the last two days	ما په تیرو دوه ورځو کی تبه لرله	I've had fever in the last two days.
91	en	ps	the fever started to increase last night	تبه له تیري شپی څخه زياتېدل پيل شو	The fever began more than last night.
92	en	ps	this is doctor porter in the emergency room triage center	دا په عاجل خونه کې د تکثیر په مرکز کې د ډاکټر کور دی	It's a doctor's home in an emergency room.
93	en	ps	well can you tell me a little bit more about your chest pain?	ښه ایا کولی شئ لږ نور هم خپل د سینی د درد په اړه راته ووایاست؟	Can you tell me a little bit more about your pain؟
94	en	ps	well i feel a pain in the front of my body here in my chest	زه دلته د سینی د مخ برخه کی درد احساس کوم	I feel pain in the face of the tray here.
95	en	ps	well i've been having a strong pain in my chest	زه په سینه کی سخت /شدید درد لرم	I have severe pain in my chest
96	en	ps	well when i have that pain in my chest	ښه کله چی زه په سینه کی درد لرم	When I have pain in my chest
97	en	ps	what kinda pain do you have in your chest?	تاسو څه ډول درد په سینه کی لرئ؟	What kind of pain do you have in your chest؟
98	en	ps	when this chest pain started?	څه وخت دغه د سینی درد پيل شو؟	When did this chest pain begin؟
99	en	ps	where do you have the pain in the chest?	تاسو په سینه کی چیری درد لرئ؟	What's the pain in your chest؟
100	en	ps	where you feel this chest pain eel this chest t	تاسو چیری دغه د سیني درد احساسوئ؟	Where do you feel this chest pain؟
101	en	ps	you feel like tightness on your chest	تاسو په سینه کې د تنګۍ احساس کوئ	You feel the pain in your chest
102	en	ps	you know i got diabetes and stuff	تاسو پوهیږۍ چی ما شکره او نور توکي ترلاسه کړل	You know I got sugar and other stuff.
103	en	ps	you said you're having this chest pain	تاسو وویل چی تاسو د سینی درد لرۍ	You said you had a chest pain
104	en	ps	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	په اروپايي اتحاديه/اروپايې اقتصادي سيمه او برطانيه کې د کورونا وېروس ناروغۍ  (COVID-19) په چټکۍ سره خپرېدو مجموعي پېښې، 1 جنوري څخه تر 15 مارچ 2020 پورې 	Rapid spread of covid-19 in the EUROPEAN Economic Area and the United Kingdom، 1 January to 15 March 2020 
105	en	ps	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	د کورونا ویروس مجموعي ناروغۍ (COVID-19) قضیې د اروپایی اتحادیې / اروپایی اقتصادی سیمې هیوادونو او انګلستان کې ورته پیښي ښیې چې دا تصدیق کوي، پداسې حال کې چې په بیلابیلو مرحلو کې هیواد پورې اړه لري، د COVID-19 وبا په ټولو هیوادونو کی په چټکۍ سره خپريږي.	Total cases of coronavirus (COVID-19) show similar occurrences in EU/EU economic region countries and the UNITED Kingdom that، while depending on the country at various stages، the COVID-19 pandemic is spreading rapidly in all countries.
106	en	ps	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	د ایټالیا د تجربې پر اساس، هیوادونو، روغتونونو او د پاملرنې قطعې واحدونه باید د COVID-19 ناروغانو زیاتوالي لپاره خپل چمتووالی زیات کړي کوم چې به روغتیایی پاملرنې او په ځانګړي ډول جدي پاملرنې ته اړتیا ولري.	Based on Italy's experience، countries، hospitals and care units should increase their readiness to increase the number of COVID-19 patients who will need health care and especially serious care.
107	en	ps	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	د دسمبر په 31 په 2019، د چین د هوبي ولایت، ووهان کې د نامعلوم ایټولوژی پیښې د سینیومونیا قضیه راپور شوې وه.	On December 31، 2019، a case of pneumonia was reported in Wuhan، Hubei Province، China.
108	en	ps	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	په 20 جنوري 2020 کې، د ناروغیو کنټرول او مخنیوي لپاره چین مرکز راپور ورکونکی عامل ته د نوي کرونا ویروس په توګه راپور ورکړ چې اوس د شدید تنفسي سینډروم کرونا ویرس 2 (SARS-CoV-2) په نوم پیژندل کیږي.	On 20 January 2020، the China Center for Disease Control and Prevention reported the perpetrator as a new coronavirus، now known as severe respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	ps	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	له هغه وخت راهیسې، هغه ناروغي چې د SARS-CoV-2 انتان له امله رامینځته شوی د کرونا ویرس ناروغۍ (COVID-19) نومول شوی.	Since then، the disease caused by the SARS-CoV-2 infection has been named coronavirus disease (COVID-19).
110	en	ps	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	تر دې دمه شواهد دا دي چې د COVID-19 سره %80 اشخاص لږ ناروغي لري، د بیلګې په توګه د ساه لنډې ناروغي د سینه بغل یا پرته له سینه بغل څخه، او ډیری یې روغ رمټ دي.	The evidence so far is that 80% of people with COVID-19 have fewer diseases، e.g. shortness of breath from or without pneumonia، and most of them are healthy.
111	en	ps	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	په Ca 14%  قضیو کې، COVID-19 خورا جدي ناروغۍ ته وده ورکوي چې ورته په روغتون کې بستر ته اړتیا لري پداسې حال کې چې پاتې %6 قضیې جدي ناروغۍ تجربه کوي چې جدي پاملرنې ته اړتیا لري.	In 14% of ca cases، COVID-19 develops into a very serious illness requiring hospitalization while the remaining 6% of cases experience serious illnesses requiring serious care.
112	en	ps	The mortality of patients hospitalised due to COVID-19 is ca 4%.	د COVID-19 له امله په روغتون کې بستر شوي ناروغانو مړینه %4 ده.	The death rate of hospitalized patients due to COVID-19 is 4%.
113	en	ps	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	پدې څیړنه کې، موږ په هر اروپایي اتحادیه / اروپایي اقتصادي سیمه (EU / EEA) هیواد او انګلستان کې د COVID-19 د پیښو مجموعي پیښو ارزونه کوو او دا د چین د هوبي ولایت سره پرتله کوو.	In this study، we assess the total incidences of COVID-19 in every EU/EEA country and the UK and compare this with the Province of Hubei، China.
114	en	ps	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	موږ د EV / EEA هیوادونو او انګلستان کې د COVID-19 قضیو اوسنۍ شمیره د 2020 جنوري 31– 15 مارچ په جریان کې په ایټالیا کې پرتله کوو.	We compare the current number of COVID-19 cases in EV/EEA countries and the UK during 31 January 2020 in Italy.
115	en	ps	COVID-19 cases in EU/EEA countries and the UK	د COVID-19 قضیی په انگلستان او اروپايي اتحادیی / EEA هیوادونو کی	COVID-19 cases in the UK and EU/EEA countries
116	en	ps	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	له چین څخه وروستو، COVID-19 په جغرافیه یی توګه خپره شوه او د COVID-19 وبا په متحرک ډول په نوره نړۍ کې اوس مهال دا هیواد تعقیبوي.	Since China، COVID-19 has spread geographically and the COVID-19 pandemic is currently tracking the country in the rest of the world.
117	en	ps	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	د 2020 کال د مارچ په 11، د نړیوال روغتیا سازمان (WHO) عمومي رئيس د COVID-19 ناروغي د نړيوالې وبا په توګه اعلان کړه۔	On 11 March 2020، the Director General of the World Health Organization (WHO) declared the COVID-19 pandemic a global pandemic.
118	en	ps	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	د یورو سرویلنس 2020 کې د مارچ په 5  Spiteri et al کې، د WHO قضیې تعریف سره سم په  اروپا کې لومړۍ تایید شوي COVID-19 قضی راپور شوې.	On March 5، 2020، the first confirmed COVID-19 case was reported in Europe، according to the WHO case definition.
119	en	ps	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	په EU / EEA کې، لومړۍ درې تایید شوې قضیې د 2020  کال په جنوري 24 کې د فرانس له لوری د چین له هوبي، او ووهان څخه راستنیدونکو کې راپور شوې وې.	In the EU/EEA، the first three confirmed cases were reported by France on 24 January 2020 in return from Hubei، China، and Wuhan.
120	en	ps	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	لکه څنګه چې د 2020 مارچ 15، د COVID-19 قضیې په ټولو 30 EU / EEA هیوادونو او انګلستان  کې وموندل شو، پداسې حال کې چې د دسمبر2019 تر31  تر مینځ او پدې نیټه کې 39،768 قضیې او 1،727 مړینې راپور شوې وې، په 17،750 قضیو کې یوازې له ایټالیا څخه 1،441 مړینې راپور شوي وی.	As of 15 March 2020، COVID-19 cases were found in all 30 EU/EEA countries and the UK، while between December 2019 and this date there were 39،768 cases and 1،727 deaths، with 1،441 deaths reported in 17،750 cases from Italy alone.
121	en	ps	Obtaining cumulative number and cumulative incidence of COVID-19 cases	د CoVID-19 قضیو مجموعي شمیره او جمع پیښې ترلاسه کول	Total number of COVID-19 cases and cumulative incidents
122	en	ps	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	د ناروغیو مخنیوي او کنټرول لپاره په اروپایي مرکز (ECDC) کې، د COVID-19 تایید شوې قضیه د نړۍ په هر هیواد کې شمیرل کیږي، چې یوازې د رسمي سرچینو څخه ترلاسه شوې لکه د هیوادونو روغتیا وزارت، ملي او سیمه ایز روغتیایی چارواکو او نړیوال روغتیا نړیوال سازمان (WHO) هره ورځ د سهار په 8:00 بجو خپریږي.	At the European Centre for Disease Prevention and Control (ECDC)، the confirmed case of COVID-19 is counted in every country of the world، obtained only from official sources such as the Ministry of Health of countries، national and regional health authorities and the World Health Organization (WHO) every day at 8:00 am.
123	en	ps	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	دا معلومات په EU / EEA او انګلستان کې د COVID-19 پیښو ارزولو لپاره کارول شوي، او دا د ایټالیا سره پرتله کيږي.	This information has been used to assess COVID-19 cases in the EU/EEA and uk، and it is comparable to that of Italy.
124	en	ps	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	د فعال COVID-19 قضیو پراخه کولو د نښې په توګه، موږ د COVID-19 قضیو 14 ورځې ټیټ شوي مجموعي پیښې محاسبه کړې، په دې توګه د 1 جنوري – 15 مارچ 2020 مودې په جریان کې د COVID-19 طبیعي کورس په نظر کې نیولو سره په هر EU / EEA هیواد او انګلستان کې۔	As a symptom of the widening of active COVID-19 cases، we have calculated the cumulative incidence of 14 days of covid-19 cases، thereby taking into account the natural course of COVID-19 in each EU/EEA country and the UK during the period 1 January - 15 March 2020.
125	en	ps	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	موږ د هر هیواد د تایید شوي قضیو مجموعي شمیره د مارچ په  15 2020 په 8:00 بجو وړاندې کړه چې د جنوري 31 څخه د مارچ تر  15 2020 مودې لپاره د ایټالیا سره پرتله شوې۔	We presented the total number of confirmed cases of each country at 8:00 am on March 15 2020، compared with Italy for the period from January 31 to March 15، 2020.
126	en	ps	Trends of COVID-19 in EU/EEA countries and the UK	د COVID-19 قضیی د انگلستان او اروپای اتحادیی / EEA هیوادونو کی	COVID-19 cases in uk and EU/EEA countries
127	en	ps	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	په 14 ورځو کې دا بهیر د EV / EEA هیوادونو او انګلستان کې د COVID-19 قضیو ډیری شوي پیښې په عمومي ډول د هوبي ولایت (چین) وروسته تعقیب شوې (شکل 1).	In 14 days، this process was followed by the increased incidence of COVID-19 cases in EV/EEA countries and the UK generally followed by Hubei Province (China) (Figure 1).
128	en	ps	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	د EU / EEA او په مجموع کې د انګلستان لپاره، د COVID-19 مجموعي پیښې د فبروري د 21 په شاوخوا کې زیاتوالی پیل کړی او بیا د فبروري 28 شاوخوا 2020 (بشپړونکي توکي) شاوخوا خورا ډیر شوی.	For the EU/EEA and the UK as a whole، the total occurrences of COVID-19 began to increase around 21 February and then increased greatly around 28 February 2020 (supplemental items).
129	en	ps	This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material).	دا اکثرا د ایټالیا څخه راپور شوي قضیو کې د چټک زیاتوالي له امله رامینځته شوي، مګر نورو EU / EEA هیوادونو او انګلستان ورته د COVID-19 (تکمیلي موادو) مجموعي پیښو ورته ډیریدونکي حالت ښودلې.	This is often caused by a rapid increase in cases reported from Italy، but other EU/EEA countries and the UK have shown similarly increasing cases of covid-19 (supplementary material).
130	en	ps	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period.	شکل 2 د جنوري 31 -15 مارچ 2020 مودې لپاره په ایټالیا کې د دې په پرتله د EV / EEA هیوادونو او انګلستان کې د COVID-19 قضیو مجموعي شمیره ښیې.	Figure 2 for the period January 31 -15 March 2020 shows the total number of COVID-19 cases in Italy compared to this in EV/EEA countries and the UK.
131	en	ps	It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less.	دا په ګوته کوي چې، د مارچ په 15 د سهار په اتو بجو، 15 نور EU / EEA هیوادونو او انګلستان دمخه د ایټالیا سره ورته قضیې یوازې 3 اونۍ دمخه یا لږ څه راپور ورکړی و.	It indicates that، at eight o'clock in the morning of March 15، 15 other EU/EEA countries and the UK had already reported similar cases with Italy just 3 weeks earlier or less.
132	en	ps	Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK.	زموږ پایلې ښیې چې د COVID-19 د تایید شوي قضیو شمیر په EU / EEA او انګلستان کې په چټکۍ سره وده کوي.	Our results show that the number of confirmed cases of COVID-19 is growing rapidly in the EU/EEA and uk.
133	en	ps	The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries.	د COVID-19 مجموعي پیښو کې لیدل شوي شدت وړاندیز کوي چې په ټولو هیوادونو کې د وبا ناروغي د پرتلې وړ پرمختګ کوي.	The severity seen in the overall covid-19 cases suggests that the pandemic is progressing in comparable numbers in all countries.
134	en	ps	This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing.	د دې سره سره دي چې هیوادونه په بیلابیلو مرحلو کې دي، د ملي عامه روغتیا غبرګونونو کې توپیر، او ممکن په هیوادونو کې د قضیې مختلف تعریفونه، د ناروغانو غوره کولو او تعقيبي آزموینی لپاره مختلف پروتوکولونه چې باید د COVID-19 تایید لپاره ازمول شوي وي.	This is despite the fact that countries are at different stages, differing in national public health responses, and possibly different case definitions in countries, different protocols for patient selection and follow-up testing that must have been tested to confirm COVID-19.
135	en	ps	Early March 2020, doctors in the affected regions of Italy described a situation in which ca 10% of patients with COVID-19 required intensive care and media sources reported that hospitals and intensive care units in these regions had already reached their maximum capacity.	د 2020 مارچ په پیل کې، د ایټالیا په اغیزمنو سیمو کې ډاکټرانو داسې وضعیت تشریح کړ چې پکې ٪10 د COVID-19 ناروغانو جدي پاملرنې ته اړتیا درلوده او د رسنیو سرچینو راپور ورکړ چې پدې سیمو کې روغتونونه او د پاملرنې واحدونه لا دمخه خپل لوړ ظرفیت ته رسیدلي۔	In early March 2020، doctors in the affected regions of Italy described a situation in which 10% of COVID-19 patients needed serious care and media sources reported that hospitals and care units in these areas had already reached their highest capacity.
