	sourceLang	targetLang	sourceString	targetString	en-mt
29	en	prs	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	 مگر نباید از درد قفس صدر با منشاء قلبی غافل شویم 	 Unless we should not neglect the pain of the cage with the origin of the heart 
30	en	prs	 but a more important problem now is this chest pain 	 اما مشکل مهم تر الآن این درد قفسه صدر است 	 But the more important problem now is this shelf pain 
31	en	prs	 but i have difficulty breathing 	 اما در تنفس هم مشکل دارم 	 But I have trouble breathing, too. 
32	en	prs	 but i know lot of people cough on me 	 اما من می دانم که خیلی از مردم متوجه من می شوند 	 But I know a lot of people notice me 
33	en	prs	 but we need to treat every chest pain with the utmost seriousness 	 اما ما باید هر درد قفس صدر را با جدیت تداوی کنیم 	 But we need to treat every pain of the sadr cage seriously 
34	en	prs	 but you're breathing all right right now right? 	 اما الان به خوبی نفس می کشید، صحیح است؟ 	 But now he's breathing well, right? 
35	en	prs	 'cause of this chest pain i totally forgot 	 به علت این درد قفس صدر، کاملاً فراموش کردم 	 Because of this pain of the cage, I completely forgot 
36	en	prs	 does it feel like somebody squeezing your chest 	 احساس می کنید کسی صدر شما را فشار می دهد 	 You feel like someone is pushing your forehead 
37	en	prs	 do still feel like shortness of breath 	 هنوز احساس نفس تنگی دارید 	 You still feel short ness of breath 
38	en	prs	 do they complain of being sick similar symptoms? 	 آیا از مرض با علائم مشابه رنج می برند؟ 	 Do they suffer from the disease with similar symptoms? 
39	en	prs	 do you have any other chronic like high blood pressure or anything like that? 	 آیا شما مشکل مزمن دیگری مانند فرط فشار خون یا مشکلات مشابه آن دارید؟ 	 Do you have another chronic problem such as hypertension or similar problems? 
40	en	prs	 do you have any other diseases chronic medical problems like diabetes? 	 آیا شما مرض یا مشکلات طبی مزمن دیگری مانند دیابت دارید؟ 	 Do you have other chronic medical problems or diseases such as diabetes? 
41	en	prs	 do you have any shortness of breath with that chest pain? 	 آیا همراه این درد قفس صدر، نفس تنگی هم دارید؟ 	 Do you have shortness of breath along with this pain of the cage? 
42	en	prs	 do you have high blood pressure? 	 آیا فرط فشار خون دارید؟ 	 Do you have hypertension? 
43	en	prs	 do you have some shortness of breath goes with that? 	 آیا همراه آن نفس تنگی دارید؟ 	 Do you have shortness of breath with it? 
44	en	prs	 do you know what symptoms she was having? 	 آیا می دانید او چه علائمی داشت؟ 	 Do you know what symptoms he had? 
45	en	prs	 do you see the image? 	 تصویر را می بینید؟ 	 See the image? 
46	en	prs	 drink plenty of fluids today 	 امروز مقدار زیادی مایعات بنوشید 	 Drink plenty of liquids today 
47	en	prs	 however i take tests for the diabetes 	 با آنهم، آزمایش های دیابت را انجام می دهم 	 However, I do diabetes tests 
48	en	prs	 however she has symptoms quite similar to mine 	 با این حال او علائمی کاملاً شبیه به من دارد 	 Yet he has symptoms quite similar to mine 
49	en	prs	 how high is your fever? 	 تب شما چقدر بلند است؟ 	 How loud is your fever? 
50	en	prs	 how' s your blood pressure? 	 فشار خون شما چطور است؟ 	 How is your blood pressure? 
51	en	prs	 if you continue to have high fevers 	 اگر همچنان تب شما بلند بود 	 If your fever was still loud 
52	en	prs	 if you have a fever of a hundred and two or higher 	 اگر تب شما صد و دو [درجه فارنهایت] یا بلندتر باشد 	 If your fever is a hundred and two [degrees Fahrenheit] or taller 
53	en	prs	 if you think that your symptoms or problems warrant a better look 	 اگر فکر می کنید که علائم یا مشکلات شما بررسی بهتری نیاز دارند 	 If you think your symptoms or problems need better investigation 
54	en	prs	 i got a fever yesterday 	 دیروز مصاب تب شدم 	 I got fever yesterday. 
55	en	prs	 i got a slight fever too 	 من تب مختصری هم دارم 	 I have a brief fever, too. 
56	en	prs	 i had a fever yesterday 	 دیروز مصاب تب شدم 	 I got fever yesterday. 
57	en	prs	 i have a sharp pain here in the chest 	 من درد شدیدی اینجا در قفس صدر دارم 	 I'm in severe pain here in the topped cage. 
58	en	prs	 i have some difficulty breathing too 	 من هم مصاب مشکل تنفس استم 	 I'm also suffering from breathing problems 
59	en	prs	 i'll send you an image 	 من یک تصویر برای شما ارسال خواهم کرد 	 I will send you an image 
60	en	prs	 i'm having some chest pain today 	 امروز در صدرم احساس درد می کنم 	 Today I feel pain in my head 
61	en	prs	 i'm just having some headaches and some fever today 	 من امروز کمی سردردی و تب دارم 	 I have a little headache and fever today. 
62	en	prs	 in my opinion it is flu 	 به نظر من انفلوانزا است 	 I think it's influenza. 
63	en	prs	 in my opinion this is a little flu 	 به نظر من این یک انفلوانزای خفیف است 	 I think it's a mild influenza. 
64	en	prs	 is it like some heavy heavy person sitting on your chest? 	 مثل این است که شخص سنگین وزنی روی صدر شما نشسته باشد؟ 	 Is it like a heavy weight person sitting on your top? 
65	en	prs	 it all started with the headaches and with the fever about the same time 	 همه چیز با سردردی و تب تقریباً همزمان شروع شد 	 It all started with headaches and fever almost simultaneously. 
66	en	prs	 it hurts in the middle of my chest 	 درست در وسط صدرم است 	 It's right in the middle of the sadr. 
67	en	prs	 it is a pressure like chest pain 	 فشاری مانند درد قفس صدر است 	 Pressure is like cage-topped pain 
68	en	prs	 it is in my chest 	 درد در صدرم است 	 Pain is in my head 
69	en	prs	 it is in the center of my chest 	 در وسط صدرم است 	 It's in the middle of the sadr 
70	en	prs	 it is in the center of the chest 	 در وسط صدرم است 	 It's in the middle of the sadr 
71	en	prs	 i've got pain in my chest 	 قفس صدرم درد می کند 	 Sadr's cage hurts 
72	en	prs	 i've very concerned of this chest pain 	 من خیلی نگران این درد قفس صدر استم 	 I'm so worried about this cage pain. 
73	en	prs	 i want you to tell me in describing this chest pain 	 می خواهم هنگام توصیف این درد قفس صدر به من بگویید 	 I want to tell me when describing this cage-topped pain 
74	en	prs	 like high blood pressure or diabetes 	 مانند فرط فشار خون یا دیابت 	 Such as hypertension or diabetes 
75	en	prs	 like right in the center of the chest 	 درست در وسط صدرم است 	 It's right in the middle of the sadr. 
76	en	prs	 now for the fever you can take a tachipirina sweet 	 اکنون برای تب شیرینی تاکیپیرینا مصرف کرده می توانید 	 Now you can take takipirina for sweet fever 
77	en	prs	 now mary how many days have you had the symptoms 	 بسیار خوب، مری چند روز این علائم را داشتید 	 All right, Mary had these symptoms for a few days. 
78	en	prs	 now you said you have a chest pain 	 حالا گفتید که درد قفس صدر دارید 	 Now you said you have the pain of the cage 
79	en	prs	 occasionally i have some chest pain 	 گاهی اوقات درد قفس صدر دارم 	 Sometimes I have cage pain 
80	en	prs	 okay are you having any other symptoms along with this other than just the pain 	 بسیار خوب، آیا غیر از درد، علائم دیگری هم در کنار آن دارید 	 All right, do you have other symptoms besides pain? 
81	en	prs	 or somebody sitting on your chest? 	 یا کسی روی صدر شما نشسته است؟ 	 Or is someone sitting on your top? 
82	en	prs	 pretty much the same with the fever and the cough headache and muscle pains 	 تب و سرفه، سردردی و دردهای عضلی، همه تقریباً همین قسم است 	 Fever and cough, headaches and muscle pains, all almost the same oath 
83	en	prs	 right in the middle of my chest 	 درست در وسط صدرم است 	 It's right in the middle of the sadr. 
84	en	prs	 show me on this image where you feel the pain 	 در این تصویر به من نشان دهید کجا درد را حس می کنید 	 Show me where you feel pain in this image 
85	en	prs	 since you have a fever 	 از آنجا که تب دارید 	 Because you have a fever 
86	en	prs	 so do you think that some of these symptoms could be related to being pregnant? 	 پس شما فکر می کنید که بعضی از این علائم ممکن است مربوط به حاملگی باشند؟ 	 So do you think some of these symptoms may be pregnancy-related? 
87	en	prs	 so your children are having some of the same symptoms? 	 بنابراین فرزندان شما برخی از همین علائم را دارند؟ 	 So do your children have some of the same symptoms? 
88	en	prs	 tell me about your chest pain 	 درباره درد قفس صدرتان به من توضیح بدهید 	 Explain to me about the pain of your cage 
89	en	prs	 the fever increases at night 	 تب، شب ها بلند می رود 	 Fever, nights go up 
90	en	prs	 the fever i've had for the last two days 	 تبی که از دو روز پیش دارم 	 The tab I have two days ago 
91	en	prs	 the fever started to increase last night 	 دیشب تب شدیدتر شده بود 	 Last night the fever had become more severe. 
92	en	prs	 this is doctor porter in the emergency room triage center 	 ایشان داکتر پورتر در مرکز تریاژ اتاق ایمرجنسی است 	 He is Dr. Porter at the Emergency Room Triage Center 
93	en	prs	 well can you tell me a little bit more about your chest pain? 	 خوب، می توانید کمی بیشتر در پیوند با درد قفس صدر خود بگویید؟ 	 So, can you say a little more in connection with your cage-topped pain? 
94	en	prs	 well i feel a pain in the front of my body here in my chest 	 خوب در اینجا جلوی بدنم در قفس صدر احساس درد دارم 	 Well here i feel pain in front of my body in the cage 
95	en	prs	 well i've been having a strong pain in my chest 	 خوب، من مدتی است یک درد شدید در قفس صدرم دارم 	 Well, I've had a severe pain in my cage for a while. 
96	en	prs	 well when i have that pain in my chest 	 بسیار خوب، وقتی این درد را در قفس صدر دارم 	 All right, when I have this pain in the topped cage 
97	en	prs	 what kinda pain do you have in your chest? 	 چه نوع دردی در قفس صدرتان دارید؟ 	 What kind of pain do you have in your cage? 
98	en	prs	 when this chest pain started? 	 کی این درد قفس صدر شروع شد؟ 	 When did this cage pain start? 
99	en	prs	 where do you have the pain in the chest? 	 در کدام قسمت صدرتان احساس درد می کنید؟ 	 In which part of your head do you feel pain? 
100	en	prs	 where you feel this chest pain eel this chest t 	 کجا این درد صدری را حس می کنید 	 Where do you feel this pain? 
101	en	prs	 you feel like tightness on your chest 	 احساس سفتی روی قفس صدر دارید 	 You feel stiff on the topped cage 
102	en	prs	 you know i got diabetes and stuff 	 می دانید که من مصاب دیابت و مشکلات دیگر استم 	 You know I have diabetes and other problems 
103	en	prs	 you said you're having this chest pain 	 شما گفتید که این درد قفس صدر را دارید 	 You said you had this pain of the sadr cage 
104	en	prs	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	 بروز تجمعی با رشد فزاینده مرض کروناویروس (COVID-19) به سرعت در اتحادیه اروپا/ناحیه اقتصادی اروپایی و انگلستان، از ۱ جنوری تا ۱۵ مارچ ۲۰۲۰ 	 Cumulative incidence with the increasing growth of coronavirus (COVID-19) rapidly in the EUROPEAN Union/European Economic Area and the UK, from January 1 to March 15, 2020 
105	en	prs	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	 بروز تجمعی فقرات مرض کروناویروس (کووید-۱۹) روند های مشابهی در کشورهای عضو اتحادیه اروپا/ ناحیه اقتصادی اروپا و انگلستان نشان می دهد که خود موید این مطلب است که هرچند شیوع مرض در کشورهای مختلف در مراحل متفاوت است، با این حال پاندمی کوئید ۱۹ به سرعت در همه کشورها رو به گسترش است. 	 The cumulative incidence of coronavirus spine (COVID-19) of similar trends in EU/EEA countries and the UK shows that although the prevalence of the disease in different countries is different in stages, the Covid 19 pandemic is spreading rapidly in all countries. 
106	en	prs	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	 بر اساس تجارب به دست آمده از مرض در ایتالیا، کشورها، شفاخانه ها و واردهای مراقبت ویژه باید آمادگی خود را برای موج بزرگ مریضان مصاب کووید-۱۹ که نیازمند خدمات صحی معالجوی و بخصوص مراقبت ویژه خواهند بود، افزایش دهند. 	 Based on the experiences gained from the disease in Italy, countries, hospitals and intensive care arrivals should increase their readiness for the large wave of COVID-19 patients who will need medical services, especially intensive care. 
107	en	prs	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	 در ۳۱ دسمبر ۲۰۲۰، یک خوشه از مریضان پنومونی با علت نامشخص در ووهان، ولایت هوبئی چین گزارش شد. 	 On December 31, 2020, a cluster of pneumonia patients with an unspecified cause was reported in Wuhan, China's Hubei Province. 
108	en	prs	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	 در ۹ جنوری ۲۰۲۰، مرکز کنترول و وقایه امراض چین گزارش داد علت این مرض که نوعی کرونا ویروس جدید است از این پس با نام سیندروم حاد تنفسی شدید کرونا ویروس ۲ یا به اختصار SARS-CoV-2 معرفی می گردد. 	 On January 9, 2020, the Chinese Center for Disease Control and Prevention reported that the cause of the disease, a new coronavirus, is now known as severe respiratory acute cindroma coronavirus 2, or SARS-CoV-2. 
109	en	prs	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	 از آن زمان، ناخوشی ناشی از منتن شدن به SARS-CoV-2، مرض کروناویروس (COVID-19) نامیده شده است. 	 Since then, dyspnea caused by being infected with SARS-CoV-2 has been called coronavirus (COVID-19). 
110	en	prs	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	 مستندات موجود تا این لحظه حاکی از آن استند که در حدود ٪۸۰ فقرات مصاب شده به COVID-19 مرض به صورت خفیف به صورت انتان مجرای تنفسی همراه با یا بدون پنومونی بروز می کند و اکثر این فقرات بهبود می یابند. 	 The available documents so far indicate that about 80% of the spine infected with COVID-19 develops mildly in the form of respiratory tract antennas with or without pneumonia and most of this spine heals. 
111	en	prs	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	 در حدود ٪۱۴ فقرات، کووید-۱۹ به یک مرض شدیدتر تبدیل شد که مریضان ضرور به بستری شدن پیدا کردند، در حالی که ٪۶ فقرات متباقی با مصاب شدن به مرض بسیار شدید، در وارد مراقبت های ویژه تحت نظر قرار گرفته شدند. 	 About 14% of the spine, COVID-19 became a more severe disease that patients found necessary hospitalization, while the remaining 6% were monitored in intensive care with very severe disease. 
112	en	prs	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	 نرخ مرگ و میر مریضان بستری شده به دلیل کووید-۱۹ حدود ٪۴ است. 	 The mortality rate of hospitalized patients due to COVID-19 is about 4%. 
113	en	prs	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	 در این مطالعه، ما روندهای میزان بروز تجمعی کووید-۱۹ را در هر یک از کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان ارزیابی کرده و با این روند در ولایت هوبئی چین مقایسه می کنیم. 	 In this study, we assess trends in the cumulative incidence rate of COVID-19 in each EU/EEA and UK countries and compare this trend in China's Hubei Province. 
114	en	prs	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	 ما همچنان شمار فعلی فقرات مصاب کووید-۱۹ در کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپایی و انگلستان را با فقرات منتن در ایتالیا در دورانیه ۳۱ جنوری الی ۱۵ مارچ ۲۰۲۰ مقایسه می کنیم. 	 We also compare the current number of COVID-19 spine in eu/European Economic Area and UK countries with the mentone spine in Italy during the period January 31 to March 15, 2020. 
115	en	prs	 COVID-19 cases in EU/EEA countries and the UK 	 منتن های مرض کووید-۱۹ در کشورهای عضو اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان 	 Covid-19 ments in EU/EEA countries and UK 
116	en	prs	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	 متعاقب چین، کووید-۱۹ به نواحی جغرافیایی بیشتری گسترش یافت و دینامیک پاندمی کووید-۱۹ در سایر نقاط جهان در حال حاضر از همان روند در این کشور تبعیت می کند. 	 Following China, COVID-19 expanded to more geographical areas, and the dynamics of the COVID-19 pandemic in other parts of the world are currently following the same trend in the country. 
117	en	prs	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	 در ۱۱ مارچ، دبیر کل سازمان جهانی صحت (WHO)، پاندمی کووید-۱۹ را اعلام کرد. 	 On March 11, the Secretary-General of the World Health Organization (WHO) announced the Covid-19 pandemic. 
118	en	prs	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	 در نسخه انتشار یافته ۵ مارچ ژورنال Eurosurveillance 2020، اسپیتری و همکاران نخستین مریض قطعی اروپایی کروناویروس را بر اساس تعریف سازمان جهانی صحت گزارش دادند. 	 In the March 5 edition of the Journal Eurosurvillance 2020, Spitri and colleagues reported the first definitive European coronavirus patient based on the World Health Organization definition. 
119	en	prs	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	 در اتحادیه اروپا/ناحیه اقتصادی اروپا، نخستین مریضان تأییدشده در ۲۴ جنوری ۲۰۲۰ توسط فرانسه در میان مسافرین بازگشتی از ووهان، ولایت هوبئی چین گزارش شد. 	 In the European Union/European Economic Area, the first confirmed patients were reported by France on January 24, 2020 among passengers returning from Wuhan, China's Hubei Province. 
120	en	prs	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	 الی تاریخ ۱۵ مارچ ۲۰۲۰ در همه 30 کشور اتحادیه اروپا/حوزه اقتصادی اروپایی و انگلستان (UK)، فقرات مصاب کووید-۱۹ تشخیص داده شد که بموجب آن بین تاریخ ۳۱ دسمبر ۲۰۱۹ تا پایان تاریخ مذکور، ۳۹٫۷۶۸ فقره منتن و ۱٫۷۲۷ فقره فوتی گزارش شده است که ایتالیا به تنهایی دارای ۱٫۷۷۵۰ فقره منتن و ۱٫۴۴۱ فقره مرگ و میر بوده است. 	 As of March 15, 2020, the spine of COVID-19 was diagnosed in all 30 EU/European economic countries and the UK, whereby between December 31, 2019 and the end of the date, 39,768 cases of mentone and 1,727 deaths were reported that Italy alone had 1.7750 counts and 1.441 deaths. 
121	en	prs	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	 دریافت شمار تجمعی و بروز تجمعی مریضان کووید-۱۹ 	 Cumulative number and cumulative incidence of COVID-19 patients 
122	en	prs	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	 در مرکز کنترول و وقایه امراض اروپا (ECDC)، آمار مریضان کووید-۱۹ تأیید شده در هر کشور از دنیا همه روزه از منابع رسمی مانند وزارت صحت، مقامات ملی و منطقوی حوزه صحت در این کشورها و سازمان جهانی صحت دریافت شده و رأس ساعت ۸:۰۰ صبح بهنگام سازی می شود. 	 At the European Center for Disease Control and Prevention (ECDC), the statistics of COVID-19 patients confirmed in each country from the world are received every day from official sources such as the Ministry of Health, national and regional health authorities in these countries and the World Health Organization and are updated at 8:00 a.m. 
123	en	prs	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	 این داده ها برای ارزیابی روندهای کووید-۱۹ در کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان و مقایسه آنها با ایتالیا استفاده شدند. 	 These data were used to evaluate covid-19 trends in EU/EEA countries and the UK and compare them with Italy. 
124	en	prs	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	 بحیث مبنایی برای تعیین شیوع فقرات فعال کووید-۱۹، ما دورانیه وقوع تجمعی کوتاه شده ۱۴ روزه برای مریضان کووید-۱۹ محاسبه کردیم، بنابراین دورانیه زمانی طبیعی کووید-۱۹، در هر کشور عضو اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان، در دورانیه زمانی ۱ جنوری تا ۱۵ مارچ ۲۰۲۰ مورد توجه قرار گرفت. 	 As a basis for determining the prevalence of active covid-19 spine, we calculated a 14-day shortened cumulative occurrence period for COVID-19 patients, so the natural time period of COVID-19, in each EU/EEA member state and the UK, was considered during the period 1 January to 15 March 2020. 
125	en	prs	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	 همچنان شمار تجمعی مریضان هر کشور طبق آمار ساعت ۸:۰۰ صبح ۱۵ مارچ ۲۰۲۰ با این شمار در دورانیه ۳۱ جنوری تا ۱۵ مارچ ۲۰۲۰ مقایسه شد. 	 The cumulative number of patients in each country was also compared to the number between January 31 and March 15, 2020, according to figures from 8:00 am on March 15, 2020. 
126	en	prs	 Trends of COVID-19 in EU/EEA countries and the UK 	 روند مصابیت به کووید-۱۹ در کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان 	 Covid-19 in EU/EEA and UK countries 
127	en	prs	 The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1). 	 روندهای مشاهده شده در بروز تجمعی کوتاه شده ۱۴ روزه فقرات کووید-۱۹ در کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان طرز کلی با روندهای مذکور در ولایت هوبئی (چین) مطابقت داشت (شکل ۱). 	 The trends observed in the 14-day shortened cumulative incidence of COVID-19 in EU/EEA countries and the UK were generally consistent with the trends mentioned in Hubei Province (China) (Fig. 1). 
128	en	prs	 For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material). 	 در مجموع، در کشورهای عضو اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان، بروز تجمعی کووید-۱۹ از حدود ۲۱ فبروری آغاز شد و سپس در حدود ۲۸ فبروری ۲۰۲۰ روند افزایش سریعی را در پیش گرفت (محتوای پیوست شده). 	 In total, in the EU/EEA and UK member states, the cumulative incidence of COVID-19 began around February 21, and then on february 28, 2020, the trend increased rapidly (joined content). 
129	en	prs	 This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material). 	 این عمدتاً ناشی از افزایش سریع شمار فقرات گزارش شده از ایتالیا بود، اما همه سایر کشورهای عضو اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان نیز روندهای افزایشی مشابهی در خصوص بروز تجمعی کووید-۱۹ نشان دادند (مطالب پیوست شده). 	 This was mainly due to a rapid increase in the number of spines reported from Italy, but all other EU/EEA member states and the UK also showed similar increasing trends in the cumulative incidence of COVID-19 (joined). 
130	en	prs	 Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period. 	 شکل ۲ مقایسه شمار تجمعی فقرات مصاب کووید-۱۹ در کشورهای اتحادیه اروپا/ناحیه اقتصادی اروپایی و انگلستان را با فقرات منتن در ایتالیا در دورانیه ۳۱ جنوری الی ۱۵ مارچ ۲۰۲۰ نشان می دهد. 	 Figure 2 shows the comparison of the cumulative number of covid-19 spine in EU/European Economic Region and UK countries with mentone spine in Italy during the period January 31 to March 15, 2020. 
131	en	prs	 It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less. 	 در آن تشریح شده است که تا ساعت ۸:۰۰ صبح ۱۵ مارچ، ۱۵ کشور دیگری عضو اتحادیه اروپا/ناحیه اقتصادی اروپا و انگلستان مجموع فقرات مصاب شده را گزارش دادند که با آمار ایتالیا در ۳ هفته قبل یا کمتر قابل قیاس بود. 	 It states that by 8:00 a.m. on March 15, 15 other EU/EEA member states and the UK reported the total spine infected, which was comparable to Italy's statistics in the previous three weeks or less. 
