	sourceLang	targetLang	sourceString	targetString	en-mt
41	en	fa	do you have any shortness of breath with that chest pain?	آیا همراه با این درد قفسه سینه، تنگی نفس هم دارید؟	Do you have shortness of breath along with this chest pain?
42	en	fa	do you have high blood pressure?	آیا فشار خون بالا دارید؟	Do you have high blood pressure?
43	en	fa	do you have some shortness of breath goes with that?	آیا همراه با آن، مقداری تنگی نفس هم دارید؟	Do you have some shortness of breath along with it?
44	en	fa	do you know what symptoms she was having?	آیا می‌دانید که او چه علایمی داشت؟	Do you know what symptoms he had?
45	en	fa	do you see the image?	آیا این تصویر را می‌بینید؟	Do you see this picture?
46	en	fa	drink plenty of fluids today	امروز مایعات زیادی بنوشید	Drink plenty of fluids today
47	en	fa	however i take tests for the diabetes	با این حال برای دیابت آزمایش می‌دهم	However, I do get tested for diabetes
48	en	fa	however she has symptoms quite similar to mine	با این حال او علایمی کاملاً مشابه من دارد	However, he has exactly the same symptoms as me
49	en	fa	how high is your fever?	تب شما چقدر بالا است؟	How high is your fever?
50	en	fa	how' s your blood pressure?	فشار خون شما چگونه است؟	How is your blood pressure?
51	en	fa	if you continue to have high fevers	اگر تب های شدید شما ادامه پیدا کرد	If your high fever continues
52	en	fa	if you have a fever of a hundred and two or higher	اگر تب حدود صد و دو درجه یا بالاتر داشتید	If you had a fever of about one hundred and two degrees or higher
53	en	fa	if you think that your symptoms or problems warrant a better look	اگر فکر می‌کنید علایم یا مشکلات شما متضمن حالت بهتری هستند	If you think your symptoms or problems imply better condition
54	en	fa	i got a fever yesterday	دیروز تب داشتم	I had a fever yesterday
55	en	fa	i got a slight fever too	تب خفیفی هم داشتم	I also had a slight fever
56	en	fa	i had a fever yesterday	دیروز تب داشتم	I had a fever yesterday
57	en	fa	i have a sharp pain here in the chest	من اینجا در قفسه سینه‌ام، درد شدیدی دارم	I have severe pain here in my chest
58	en	fa	i have some difficulty breathing too	در تنفس هم مقداری مشکل دارم	I also have some difficulty in breathing
59	en	fa	i'll send you an image	تصویری برای شما ارسال خواهم کرد	I will send you a picture
60	en	fa	i'm having some chest pain today	امروز مقداری درد قفسه سینه دارم	I have some chest pain today
61	en	fa	i'm just having some headaches and some fever today	همین امروز مقداری سردرد و تب داشتم	Just today I had some headache and fever
62	en	fa	in my opinion it is flu	به نظر من آنفولانزا است	I think it&#39;s the flu
63	en	fa	in my opinion this is a little flu	به نظر من یک آنفولانزای خفیف است	I think it&#39;s a mild flu
64	en	fa	is it like some heavy heavy person sitting on your chest?	آیا مثل این است که یک فرد بسیار سنگین روی قفسه سینه شما نشسته است؟	Does it feel like a very heavy person is sitting on your chest?
65	en	fa	it all started with the headaches and with the fever about the same time	همه چیز با سردرد شروع شد و حدوداً از همان موقع همراه با تب بود	It all started with a headache and was followed by a fever for about that time
66	en	fa	it hurts in the middle of my chest	وسط قفسه سینه‌ام درد می‌کند	It hurts in the middle of my chest
67	en	fa	it is a pressure like chest pain	دردی شبیه فشار در قفسه سینه است	It feels like pressure in the chest
68	en	fa	it is in my chest	در قفسه سینه‌ام است	It is in my chest
69	en	fa	it is in the center of my chest	در وسط قفسه سینه‌ام است	It is in the middle of my chest
70	en	fa	it is in the center of the chest	در وسط قفسه سینه است	It is in the middle of the chest
71	en	fa	i've got pain in my chest	در قفسه سینه‌ام درد داشتم	I had pain in my chest
72	en	fa	i've very concerned of this chest pain	از این درد قفسه سینه خیلی نگرانم	I am very worried about this chest pain
73	en	fa	i want you to tell me in describing this chest pain	از شما می‌خواهم این درد قفسه سینه را برای من توصیف کنید	I want you to describe this chest pain to me
74	en	fa	like high blood pressure or diabetes	مانند فشار خون بالا یا دیابت	such as high blood pressure or diabetes
75	en	fa	like right in the center of the chest	انگار دقیقاً در وسط قفسه سینه است	It seems to be right in the middle of the chest
76	en	fa	now for the fever you can take a tachipirina sweet	اکنون برای تب می‌توانید یک قرص Tachipirina مصرف کنید	Now you can take a Tachipirina tablet for fever
77	en	fa	now mary how many days have you had the symptoms	حالا مری، بگو ببینم چند روز این علایم را داشته‌ای	Now, Mary, tell me how many days you&#39;ve had these symptoms
78	en	fa	now you said you have a chest pain	الان گفتید که در قفسه سینه درد دارید	You just said that you have chest pain
79	en	fa	occasionally i have some chest pain	گاهی اوقات، مقداری درد در قفسه سینه احساس می‌کنم	Sometimes, I feel some pain in my chest
80	en	fa	okay are you having any other symptoms along with this other than just the pain	خب، آیا غیر از درد، علایم دیگری همراه با آن دارید	Well, do you have any other symptoms besides the pain?
81	en	fa	or somebody sitting on your chest?	یا احساس کنید کسی روی قفسه سینه شما نشسته است؟	Or feel someone sitting on your chest?
82	en	fa	pretty much the same with the fever and the cough headache and muscle pains	تقریباً همین طور است همراه با تب و سرفه، سردرد و دردهای عضلانی	It is almost the same with fever and cough, headache and muscle aches
83	en	fa	right in the middle of my chest	دقیقاً در مرکز قفسه سینه‌ام	Right in the center of my chest
84	en	fa	show me on this image where you feel the pain	روی این تصویر به من نشان بده که در کجا احساس درد داری	Show me where you feel pain on this picture
85	en	fa	since you have a fever	چون تب داری	because you have a fever
86	en	fa	so do you think that some of these symptoms could be related to being pregnant?	بنابراین آیا فکر می‌کنید که برخی از این علایم می‌تواند به باردار بودن مرتبط باشد؟	So do you think some of these symptoms could be related to being pregnant?
87	en	fa	so your children are having some of the same symptoms?	پس فرزندان شما هم همین علایم را دارند؟	Do your children have the same symptoms?
88	en	fa	tell me about your chest pain	درباره درد قفسه سینه خود به من توضیح دهید	Tell me about your chest pain
89	en	fa	the fever increases at night	شب ها تب بیشتر می‌شود	Fever increases at night
90	en	fa	the fever i've had for the last two days	دو روز گذشته تب داشتم	I had a fever for the past two days
91	en	fa	the fever started to increase last night	دیشب، تب شروع به افزایش کرد	Last night, the fever started to rise
92	en	fa	this is doctor porter in the emergency room triage center	من دکتر پورتر در مرکز تریاژ اورژانس هستم	I&#39;m Dr. Porter in the emergency triage center
93	en	fa	well can you tell me a little bit more about your chest pain?	خب می‌توانید توضیحات بیشتری در مورد درد قفسه سینه خود به من بدهید؟	So can you tell me more about your chest pain?
94	en	fa	well i feel a pain in the front of my body here in my chest	خب من در جلوی بدنم، اینجا در قفسه سینه‌ام احساس درد می‌کنم	Well, I feel pain in the front of my body, here in my chest
95	en	fa	well i've been having a strong pain in my chest	خب من درد شدیدی در قفسه سینه‌ام داشته‌ام	Well, I&#39;ve had severe pain in my chest
96	en	fa	well when i have that pain in my chest	خب وقتی این درد را در قفسه سینه‌ام حس می‌کنم	Well, when I feel this pain in my chest
97	en	fa	what kinda pain do you have in your chest?	چه نوع دردی در قفسه سینه خود دارید؟	What kind of chest pain do you have?
98	en	fa	when this chest pain started?	این درد قفسه سینه، چه زمانی شروع شد؟	When did this chest pain start?
99	en	fa	where do you have the pain in the chest?	کجای قفسه سینه شما درد می‌کند؟	Where does your chest hurt?
100	en	fa	where you feel this chest pain eel this chest t	در کجای قفسه سینه، این درد را احساس می‌کنید	Where in the chest do you feel this pain?
101	en	fa	you feel like tightness on your chest	احساس می‌کنید قفسه سینه شما سنگین شده است	You feel that your chest is heavy
102	en	fa	you know i got diabetes and stuff	می‌دانید، من دیابت و چند بیماری دیگر دارم	You know, I have diabetes and a few other ailments
103	en	fa	you said you're having this chest pain	شما گفتید که این درد قفسه سینه را دارید	You said you have this chest pain
104	en	fa	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	شیوع تجمعی به سرعت در حال گسترش بیماری کرونا ویروس (کووید-19) در اتحادیه اروپا/منطقه اقتصادی اروپا و انگلستان، 1 ژانویه تا 15 مارس 2020 	Cumulative outbreak of rapidly spreading coronavirus disease (Covid-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020
105	en	fa	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	شیوع فزاینده موارد بیماری ویروس کرونا (کووید-19) روند مشابهی را در کشورهای منطقه اقتصادی اروپا / اتحادیه اروپا نشان می‌دهد و بریتانیا تایید می‌کند در حالی که در کشورهای مختلف، در مرحله متفاوتی از همه‌گیری هستیم اما پاندمی کووید-19 در تمام کشورها به سرعت در حال پیشرفت است.	The increasing prevalence of cases of the Corona virus disease (Covid-19) shows a similar trend in the countries of the European Economic Area / European Union, and the UK confirms that while we are in different stages of the epidemic in different countries, the Covid-19 pandemic in all countries The pace is improving.
106	en	fa	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	براساس تجربه کشور ایتالیا، سایر کشورها، بیمارستان‌ها و بخش‌های مراقبت ویژه باید آمادگی خود را برای افزایش تعداد بیماران مبتلا به کووید-19 که به مراقبت‌های بهداشتی و ویژه مراقبت‌های ویژه نیاز دارند، افزایش دهند.	Based on the experience of Italy, other countries, hospitals and intensive care units should increase their preparedness for the increasing number of patients with Covid-19 who require health care and special intensive care.
107	en	fa	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	در ۳۱ دسامبر ۲۰۱۹ گروهی از موارد ذات‌الریه با علت ناشناخته در ووهان استان هوبی چین گزارش شد.	On December 31, 2019, a cluster of pneumonia cases of unknown cause was reported in Wuhan, Hubei Province, China.
108	en	fa	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	در ۹ ژانویه ۲۰۲۰ مرکز کنترل و پیش‌گیری از بیماری‌های چین این عامل مسبب را به عنوان یک نوع ویروس کرونای جدید با نام سندرم حاد تنفسی ویروس کرونای ۲ (SARS-CoV-2)گزارش کرد.	On January 9, 2020, the Center for Disease Control and Prevention of China reported this causative agent as a new type of corona virus called acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	fa	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	از آن زمان، بیماری ناشی از عفونت SARS-CoV-2 به عنوان بیماری ویروس کرونا (کووید-19) نامیده شد.	Since then, the disease caused by SARS-CoV-2 infection has been named as coronavirus disease (Covid-19).
110	en	fa	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	مدارکی که تا به امروز بدست آمده نشان می‌دهد حدود ۸۰ % افراد مبتلا به کووید-19 دارای بیماری ملایمی هستند، یعنی عفونت دستگاه تنفسی با یا بدون ذات‌الریه بوده و بیشتر این موارد بهبود پیدا می‌کنند.	The evidence obtained to date shows that about 80% of people with Covid-19 have a mild disease, that is, a respiratory tract infection with or without pneumonia, and most of these cases recover.
111	en	fa	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	در حدود ۱۴ درصد موارد، کووید-19 به بیماری شدیدتری تبدیل می‌شود که نیاز به بستری شدن در بیمارستان دارد در حالی که ۶ درصد باقیمانده حالت بحرانی را تجربه می‌کنند که نیازمند مراقبت‌های ویژه است.	In about 14 percent of cases, Covid-19 develops into a more severe illness that requires hospitalization, while the remaining 6 percent experience a critical condition that requires intensive care.
112	en	fa	The mortality of patients hospitalised due to COVID-19 is ca 4%.	مرگ و میر بیماران در بیمارستان به دلیل کووید-19 حدود ۴ درصد است.	The death rate of patients in the hospital due to Covid-19 is about 4%.
113	en	fa	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	در این مطالعه، ما روند شیوع فزاینده ویروس کرونا را در هر یک از کشورهای اتحادیه اروپا / منطقه اقتصادی اروپا (EU / EEA) و انگلستان (بریتانیا) ارزیابی می‌کنیم و آن‌ها را با استان هوبی، چین مقایسه می‌کنیم.	In this study, we assess the trend of the increasing prevalence of the coronavirus in each of the countries of the European Union / European Economic Area (EU / EEA) and the United Kingdom (UK) and compare them with Hubei Province, China.
114	en	fa	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	همچنین تعداد فعلی موارد ویروس کووید-19 را در کشورهای اتحادیه اروپا / EEA و انگلستان، با تعداد آن در ایتالیا از ۳۱ ژانویه تا ۱۵ مارس ۲۰۲۰ مقایسه می‌کنیم.	We also compare the current number of Covid-19 cases in the EU/EEA countries and the UK with the number in Italy from January 31 to March 15, 2020.
115	en	fa	COVID-19 cases in EU/EEA countries and the UK	موارد ویروس کووید-19 در کشورهای اتحادیه اروپا / EEA و انگلستان	Cases of Covid-19 in EU/EEA countries and the UK
116	en	fa	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	پس از چین، کووید-19 در جغرافیای بیشتری منتشر شد و پویایی این بیماری همه‌گیر در سایر نقاط جهان در حال حاضر از این کشور تبعیت می‌کند.	After China, Covid-19 spread to more geographies, and the dynamics of the epidemic in other parts of the world are now following this country.
117	en	fa	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	در ۱۱ مارس ۲۰۲۰، مدیر کل سازمان جهانی بهداشت (WHO) اعلام کرد که کووید-19 یک پاندمی است.	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared that Covid-19 is a pandemic.
118	en	fa	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	Spiteri و همکاران در مجله Eurosurveillance در تاریخ 5 مارس ۲۰۲۰ اولین مورد تایید شده کووید-19 را در اروپا براساس تعریف سازمان بهداشت جهانی گزارش دادند.	In the journal Eurosurveillance on March 5, 2020, Spiteri et al reported the first confirmed case of Covid-19 in Europe according to the World Health Organization definition.
119	en	fa	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	در اتحادیه اروپا / EEA سه مورد تایید شده توسط فرانسه در ۲۴ ژانویه ۲۰۲۰ از افرادی که از ووهان استان هوبی چین برگشته بودند، گزارش شد.	In the EU/EEA, three confirmed cases were reported by France on January 24, 2020 from people who had returned from Wuhan, Hubei Province, China.
120	en	fa	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	در تاریخ ۱۵ مارس ۲۰۲۰، مواردی از کووید-19 در تمام۳۰ کشور اروپایی / EEA و انگلستان (بریتانیا) شناسایی شد که به موجب آن از ۳۱ دسامبر ۲۰۱۹ تا آن روز، ۳۹،۷۶۸ مورد تایید شده و ۱،۷۲۷ مرگ گزارش شد که ۱۷،۷۵۰ مورد تایید شده و ۱،۴۴۱ مرگ و میر فقط از ایتالیا گزارش شده‌ بود.	As of 15 March 2020, cases of Covid-19 have been identified in all 30 European/EEA countries and the United Kingdom (UK), with 39,768 confirmed cases and 1,727 deaths reported since 31 December 2019. 17,750 confirmed cases and 1,441 deaths were reported from Italy alone.
121	en	fa	Obtaining cumulative number and cumulative incidence of COVID-19 cases	به دست آوردن تعداد تجمعی و شیوع تجمعی موارد کووید-19	Obtaining cumulative number and cumulative prevalence of covid-19 cases
122	en	fa	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	در مرکز پیش‌گیری و کنترل بیماری‌های اروپا  (ECDC)، موارد کووید-19 در کشورهای مختلف در سراسر جهان، تنها از منابع رسمی مانند وزارت بهداشت، سازمان بهداشت ملی و منطقه‌ای و سازمان بهداشت جهانی بدست می‌آید که هر روز ساعت ۸:۰۰ صبح به روز می‌شوند.	At the European Center for Disease Prevention and Control (ECDC), the cases of covid-19 in different countries around the world are obtained only from official sources such as the Ministry of Health, National and Regional Health Organizations and the World Health Organization, which are reported every day at 8:00 AM to They become day.
123	en	fa	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	این داده‌ها برای ارزیابی روند کووید-19 در اتحادیه اروپا / EEA و انگلستان و مقایسه آن با روند بیماری در ایتالیا مورد استفاده قرار گرفتند.	These data were used to assess the trend of Covid-19 in the EU/EEA and UK and compare it with the disease trend in Italy.
124	en	fa	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	ما به عنوان یک شاخص برای شیوع موارد فعال کووید-19، میزان شیوع تجمعی بریده موارد کووید-19 را در طی ۱۴ روز محاسبه کردیم و در نتیجه دوره طبیعی کووید-19 در کشورهای اتحادیه اروپا / EEA و انگلستان در دوره ۱ ژانویه تا ۱۵ مارس ۲۰۲۰ در نظر گرفته شد.	As an indicator for the prevalence of active covid-19 cases, we calculated the cumulative cumulative prevalence of covid-19 cases over 14 days and thus the natural course of covid-19 in the EU/EEA countries and the UK during the period 1 January to 15 March 2020 was considered.
125	en	fa	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	همچنین تعداد تجمعی موارد اعلام‌ شده از هر کشور در ۱۵ مارس ۲۰۲۰ ساعت ۸:۰۰ صبح با موارد اعلام شده ایتالیا از ۳۱ ژانویه تا ۱۵ مارس ۲۰۲۰ مقایسه شد.	Also, the cumulative number of cases announced from each country on March 15, 2020 at 8:00 am was compared with the cases announced in Italy from January 31 to March 15, 2020.
126	en	fa	Trends of COVID-19 in EU/EEA countries and the UK	روند کووید-19 در کشورهای اتحادیه اروپا / EEA و انگلستان	Covid-19 trends in EU/EEA countries and UK
127	en	fa	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	روند ۱۴ روزه شیوع تجمعی بریده کووید-19 در کشورهای اتحادیه اروپا / EEA و بریتانیا به طور کلی از استان هوبی (چین) تبعیت می‌کند (شکل ۱).	The 14-day trend of the cumulative cumulative prevalence of Covid-19 in EU/EEA countries and the UK generally follows that of Hubei Province (China) (Figure 1).
128	en	fa	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	به طور کلی، برای اتحادیه اروپا / EEA و بریتانیا، شیوع تجمعی کووید-19 در حدود ۲۱ فوریه افزایش را شروع کرد و سپس در حدود ۲۸ فوریه ۲۰۲۰ به شدت افزایش یافت (مطالب تکمیلی).	Overall, for the EU/EEA and the UK, the cumulative prevalence of Covid-19 started to increase around 21 February and then peaked around 28 February 2020 (Supplementary Material).
129	en	fa	This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material).	این امر عمدتاً از افزایش سریع تعداد موارد گزارش ‌شده از ایتالیا ناشی می‌شود، اما سایر کشورهای اتحادیه اروپا / EEA و انگلستان روند افزایشی مشابهی را از شیوع تجمعی کووید-19 نشان دادند (مطالب تکمیلی).	This is mainly due to a rapid increase in the number of cases reported from Italy, but other EU/EEA countries and the UK showed a similar upward trend of cumulative covid-19 prevalence (Supplementary Material).
130	en	fa	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period.	شکل ۲ تعداد تجمعی موارد کووید-19 را در کشورهای اتحادیه اروپا / EEA و انگلستان در مقایسه با موارد ابتلا در ایتالیا برای دوره زمانی ۳۱ ژانویه تا ۱۵ مارس ۲۰۲۰ نشان می‌دهد.	Figure 2 shows the cumulative number of Covid-19 cases in EU/EEA countries and the UK compared to Italy for the period 31 January to 15 March 2020.
131	en	fa	It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less.	این شکل مشخص می‌کند که در ۱۵ مارس ساعت ۸ صبح، تعداد کل موارد گزارش شده در ۱۵ کشور دیگر اتحادیه اروپا / EEA و انگلستان با تعداد موارد ایتالیا در ۳ هفته قبل از آن یا کم‌تر قابل مقایسه است.	The figure shows that on 15 March at 8am, the total number of cases reported in the other 15 EU/EEA countries and the UK was comparable to the number of cases in Italy in the 3 weeks prior or less.
132	en	fa	Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK.	نتایج ما حاکی از آن است که تعداد موارد تشخیص داده شده کووید-19 به سرعت در اتحادیه اروپا / EEA و انگلستان در حال افزایش است.	Our results suggest that the number of diagnosed cases of Covid-19 is increasing rapidly in the EU/EEA and the UK.
133	en	fa	The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries.	روندهای مشاهده‌شده در شیوع تجمعی کووید-19 نشان می‌دهد که این پاندمی در حال حاضر با سرعت تقریباً یکسانی در تمامی کشورها در حال پیشرفت است.	Observed trends in the cumulative spread of Covid-19 indicate that the pandemic is currently progressing at a roughly equal rate in all countries.
134	en	fa	This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing.	این در حالی است که کشورها در مراحل مختلف بیماری قرار دارند، واکنش‌ سازمان‌های سلامت عمومی متغیر است و نیز احتمالا تعاریف و پروتکل‌های مختلفی در کشورها برای انتخاب بیمارانی که باید برای تایید کووید-19 مورد آزمایش قرار گیرند از جمله افزایش سرعت آزمایش وجود دارد.	Meanwhile, countries are in different stages of the disease, the response of public health organizations varies, and there are probably different definitions and protocols in countries for selecting patients who should be tested for the confirmation of Covid-19, including increasing the speed of testing.
135	en	fa	Early March 2020, doctors in the affected regions of Italy described a situation in which ca 10% of patients with COVID-19 required intensive care and media sources reported that hospitals and intensive care units in these regions had already reached their maximum capacity.	در اوایل ماه مارس ۲۰۲۰، پزشکان در مناطق متأثر از ویروس در ایتالیا، وضعیتی را توصیف کردند که در آن حدود 10% از بیماران دارای کووید-19 به مراقبت‌های ویژه نیاز داشتند و منابع رسانه‌ای گزارش دادند که بیمارستان‌ها و بخش‌های مراقبت ویژه در این مناطق به حداکثر ظرفیت خود رسیده‌اند.	In early March 2020, doctors in virus-affected areas of Italy described a situation where about 10% of patients with Covid-19 required intensive care, and media sources reported that hospitals and intensive care units in these areas have reached their maximum capacity.
