	sourceLang	targetLang	sourceString	targetString	en-mt
48	en	pt-BR	however she has symptoms quite similar to mine	entretanto, ela tem sintomas bem parecidos com os meus	however, she has symptoms very similar to mine
49	en	pt-BR	how high is your fever?	quanto mede a sua febre?	how high is your fever?
50	en	pt-BR	how' s your blood pressure?	como está sua pressão?	how is your blood pressure?
51	en	pt-BR	if you continue to have high fevers	se você continuar com febre alta	if you continue to have a high fever
52	en	pt-BR	if you have a fever of a hundred and two or higher	caso tenha febre de 38 graus ou mais alta	if you have a fever of 38 degrees or higher
53	en	pt-BR	if you think that your symptoms or problems warrant a better look	caso ache que seus sintomas e problemas necessitem de maior atenção	if you feel that your symptoms and problems need more attention
54	en	pt-BR	i got a fever yesterday	tive febre ontem	I had a fever yesterday
55	en	pt-BR	i got a slight fever too	eu fiquei febril, também	I got feverish, too
56	en	pt-BR	i had a fever yesterday	tive febre ontem	I had a fever yesterday
57	en	pt-BR	i have a sharp pain here in the chest	estou com uma dor aguda aqui no peito	I have a sharp pain in my chest
58	en	pt-BR	i have some difficulty breathing too	estou com dificuldade para respirar, também	I&#39;m having trouble breathing, too
59	en	pt-BR	i'll send you an image	vou enviar uma imagem para você	I will send you a picture
60	en	pt-BR	i'm having some chest pain today	estou com dor no peito hoje	I have chest pain today
61	en	pt-BR	i'm just having some headaches and some fever today	estou com dor de cabeça e febre hoje	I have a headache and a fever today
62	en	pt-BR	in my opinion it is flu	na minha opinião, é gripe	in my opinion, it&#39;s the flu
63	en	pt-BR	in my opinion this is a little flu	na minha opinião, é só uma gripe	in my opinion, it&#39;s just a flu
64	en	pt-BR	is it like some heavy heavy person sitting on your chest?	parece uma pessoa pesada se sentando no seu peito?	does it feel like a heavy person sitting on your chest?
65	en	pt-BR	it all started with the headaches and with the fever about the same time	tudo começou com dores de cabeça e febre, mais ou menos no mesmo período	it all started with headaches and fever at about the same time
66	en	pt-BR	it hurts in the middle of my chest	a dor é no meio do meu peito	the pain is in the middle of my chest
67	en	pt-BR	it is a pressure like chest pain	é uma pressão, como se doesse o peito	it&#39;s a pressure, as if the chest hurts
68	en	pt-BR	it is in my chest	é no meu peito	it&#39;s in my chest
69	en	pt-BR	it is in the center of my chest	é no meio do meu peito	it&#39;s in the middle of my chest
70	en	pt-BR	it is in the center of the chest	é no meio do peito	it&#39;s in the middle of the chest
71	en	pt-BR	i've got pain in my chest	tenho dor no meu peito	I have pain in my chest
72	en	pt-BR	i've very concerned of this chest pain	estou muito preocupado com essa dor no peito	I am very worried about this chest pain
73	en	pt-BR	i want you to tell me in describing this chest pain	quero que você descreva essa dor no peito para mim	I want you to describe this chest pain to me
74	en	pt-BR	like high blood pressure or diabetes	como pressão alta ou diabetes	such as high blood pressure or diabetes
75	en	pt-BR	like right in the center of the chest	bem no meio do peito	right in the middle of the chest
76	en	pt-BR	now for the fever you can take a tachipirina sweet	quanto à febre, você pode tomar paracetamol	as for the fever, you can take paracetamol
77	en	pt-BR	now mary how many days have you had the symptoms	Maria, há quantos dias você está com esses sintomas?	Maria, how many days have you had these symptoms?
78	en	pt-BR	now you said you have a chest pain	você disse que está com dor no peito	you said you have chest pain
79	en	pt-BR	occasionally i have some chest pain	tenho dor no peito ocasionalmente	I have chest pain occasionally
80	en	pt-BR	okay are you having any other symptoms along with this other than just the pain	certo, você está com algum outro sintoma junto com esse, além da dor?	sure, do you have any other symptoms along with this one, besides the pain?
81	en	pt-BR	or somebody sitting on your chest?	ou alguém se sentando no seu peito?	or someone sitting on your chest?
82	en	pt-BR	pretty much the same with the fever and the cough headache and muscle pains	basicamente, o mesmo com relação à febre, à tosse, à dor de cabeça e à dor muscular	basically the same for fever, cough, headache, and muscle pain
83	en	pt-BR	right in the middle of my chest	bem no meio do meu peito	right in the middle of my chest
84	en	pt-BR	show me on this image where you feel the pain	mostre-me nessa imagem onde você sente a dor	show me in that picture where you feel the pain
85	en	pt-BR	since you have a fever	já que você tem febre	since you have a fever
86	en	pt-BR	so do you think that some of these symptoms could be related to being pregnant?	então, você acha que alguns desses sintomas podem estar relacionados à sua gravidez?	So, do you think some of these symptoms could be related to your pregnancy?
87	en	pt-BR	so your children are having some of the same symptoms?	então, seus filhos estão com os mesmos sintomas?	So, are your kids experiencing the same symptoms?
88	en	pt-BR	tell me about your chest pain	conte-me sobre sua dor no peito	tell me about your chest pain
89	en	pt-BR	the fever increases at night	a febre aumenta à noite	the fever rises at night
90	en	pt-BR	the fever i've had for the last two days	a febre que eu tive nos últimos dois dias	the fever I&#39;ve had for the past two days
91	en	pt-BR	the fever started to increase last night	a febre começou a aumentar na noite passada	the fever started to rise last night
92	en	pt-BR	this is doctor porter in the emergency room triage center	aqui é o doutor Porter no centro de triagem do pronto-socorro	this is Dr. Porter in the emergency room triage center
93	en	pt-BR	well can you tell me a little bit more about your chest pain?	bem, você pode me contar mais sobre sua dor no peito?	well can you tell me more about your chest pain?
94	en	pt-BR	well i feel a pain in the front of my body here in my chest	bem, sinto uma dor na frente do meu corpo, aqui no meu peito	well, i feel a pain in front of my body, here in my chest
95	en	pt-BR	well i've been having a strong pain in my chest	bem, tenho sentido uma dor forte no meu peito	well i&#39;ve been feeling a sharp pain in my chest
96	en	pt-BR	well when i have that pain in my chest	bem, quando tenho essa dor no meu peito	well when i got this pain in my chest
97	en	pt-BR	what kinda pain do you have in your chest?	que tipo de dor você tem no seu peito?	what kind of pain do you have in your chest?
98	en	pt-BR	when this chest pain started?	quando essa dor no peito começou?	when did this chest pain start?
99	en	pt-BR	where do you have the pain in the chest?	onde é a sua dor no peito?	where is your chest pain?
100	en	pt-BR	where you feel this chest pain eel this chest t	onde você sente essa dor no peito	where do you feel that chest pain
101	en	pt-BR	you feel like tightness on your chest	você sente um aperto no seu peito	you feel tightness in your chest
102	en	pt-BR	you know i got diabetes and stuff	bem, tenho diabetes e tal	well i have diabetes and stuff
103	en	pt-BR	you said you're having this chest pain	você disse que está com essa dor no peito	you said you have this chest pain
104	en	pt-BR	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	Incidência cumulativa rapidamente progressiva de doença do coronavírus (COVID-19) na União Europeia/ Espaço Econômico Europeu e no Reino Unido, 1º de janeiro a 15 de março de 2020	Rapidly progressive cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020
105	en	pt-BR	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	A incidência cumulativa de casos de doença do coronavírus (COVID-19) mostra tendências similares nos países da União Europeia/Espaço Econômico Europeu e no Reino Unido, confirmando que, embora esteja em um estágio diferente dependendo do país, a pandemia de COVID-19 está avançando rapidamente em todos os países.	The cumulative incidence of coronavirus disease (COVID-19) cases shows similar trends in European Union/European Economic Area countries and the United Kingdom, confirming that, although at a different stage depending on the country, the COVID-19 pandemic is advancing rapidly in all countries.
106	en	pt-BR	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	Com base na experiência da Itália, os países, hospitais e UTIs devem se preparar mais para um surto de pacientes com COVID-19 que precisarão de cuidados e, principalmente, de tratamento intensivo.	Based on Italy&#39;s experience, countries, hospitals and ICUs should be more prepared for an outbreak of COVID-19 patients who will need care, and especially intensive care.
107	en	pt-BR	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	Em 31 de dezembro de 2019, uma porção de casos de pneumonia de etiologia desconhecida foi relatada em Wuhan, na Província de Hubei, na China.	On December 31, 2019, a number of cases of pneumonia of unknown etiology were reported in Wuhan, Hubei Province, China.
108	en	pt-BR	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	Em 9 de janeiro de 2020, o Centro de Controle e Prevenção de Doenças da China informou o agente causador como sendo um novo coronavírus, referido agora como coronavírus 2 da síndrome respiratória aguda grave (SARS-CoV-2).	On January 9, 2020, the Center for Disease Control and Prevention of China reported the causative agent to be a novel coronavirus, now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	pt-BR	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	Desde então, a doença resultante da infecção por SARS-CoV-2 é chamada de doença do coronavírus (COVID-19).	Since then, the disease resulting from SARS-CoV-2 infection has been called coronavirus disease (COVID-19).
110	en	pt-BR	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	A evidência até o momento é de que 80% das pessoas com COVID-19 desenvolvem uma forma leve da doença, isto é, uma infecção do trato respiratório com ou sem pneumonia, e a maioria delas se recupera.	The evidence to date is that 80% of people with COVID-19 develop a mild form of the disease, i.e., a respiratory tract infection with or without pneumonia, and most of them recover.
111	en	pt-BR	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	Em cerca de 14% dos casos, a COVID-19 evolui para uma doença mais grave, exigindo hospitalização, enquanto os 6% de casos restantes evoluem para uma doença crítica, exigindo tratamento intensivo.	In about 14% of cases, COVID-19 progresses to a more severe illness, requiring hospitalization, while the remaining 6% of cases progress to a critical illness, requiring intensive care.
112	en	pt-BR	The mortality of patients hospitalised due to COVID-19 is ca 4%.	A mortalidade de pacientes hospitalizados devido à COVID-19 é de 4%.	The mortality of patients hospitalized due to COVID-19 is 4%.
113	en	pt-BR	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	Neste estudo, avaliamos as tendências na incidência cumulativa da COVID-19 em cada país da União Europeia/Espaço Econômico Europeu (UE/EEE) e no Reino Unido e as comparamos com as da Província de Hubei, na China.	In this study, we assessed trends in the cumulative incidence of COVID-19 in each country in the European Union/European Economic Area (EU/EEA) and the United Kingdom and compared them with those in Hubei Province, China.
114	en	pt-BR	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	Também comparamos o número atual de casos de COVID-19 nos países da UE/EEE e no Reino Unido com o da Itália entre 31 de janeiro e 15 de março de 2020.	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy between 31 January and 15 March 2020.
115	en	pt-BR	COVID-19 cases in EU/EEA countries and the UK	Casos de COVID-19 nos países da UE/EEE e no Reino Unido	COVID-19 cases in EU/EEA countries and the UK
116	en	pt-BR	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	Após a China, a COVID-19 se espalhou geograficamente, e a dinâmica da pandemia de COVID-19 no resto do mundo atualmente segue a desse país.	After China, COVID-19 spread geographically, and the dynamics of the COVID-19 pandemic in the rest of the world currently follows that of that country.
117	en	pt-BR	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	Em 11 de março de 2020, o diretor-geral da Organização Mundial da Saúde (OMS) declarou a COVID-19 como pandemia.	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared COVID-19 a pandemic.
118	en	pt-BR	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	A edição de 5 de março da Eurosurveillance 2020, Spiteri et al. relatou os primeiros casos de COVID-19 confirmados na Europa, de acordo com a definição de caso da OMS.	The March 5 edition of Eurosurveillance 2020, Spiteri et al. reported the first confirmed cases of COVID-19 in Europe, according to the WHO case definition.
119	en	pt-BR	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	Na UE/EEE, os três primeiros casos confirmados foram informados pela França em 24 de janeiro de 2020 em pessoas que voltavam de Wuhan, na Província de Hubei, na China.	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in people returning from Wuhan, Hubei Province, China.
120	en	pt-BR	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	Em 15 de março de 2020, os casos de COVID-19 já tinham sido detectados em todos os 30 países da UE/EEE e no Reino Unido, sendo que, entre 31 de dezembro de 2019 e a data mencionada acima, 39.768 casos e 1.727 mortes tinham sido relatados, com 17.750 casos e 1.441 mortes apenas na Itália.	As of March 15, 2020, cases of COVID-19 have been detected in all 30 EU/EEA countries and the United Kingdom, with between December 31, 2019 and the date mentioned above, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths in Italy alone.
121	en	pt-BR	Obtaining cumulative number and cumulative incidence of COVID-19 cases	Obtenção dos números cumulativos e da incidência cumulativa dos casos de COVID-19	Obtaining cumulative numbers and cumulative incidence of COVID-19 cases
122	en	pt-BR	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	No Centro Europeu de Prevenção e Controle de Doenças (ECDC), o número de casos notificados de COVID-19 em cada país do mundo, obtido apenas de fontes oficiais, como o Ministério da Saúde dos países, as autoridades de saúde nacionais e regionais e a OMS, é atualizado todo dia às 8h.	At the European Center for Disease Prevention and Control (ECDC), the number of reported cases of COVID-19 in each country in the world, obtained only from official sources such as the countries&#39; Ministry of Health, national and regional health authorities and the WHO, is updated every day at 8 am.
123	en	pt-BR	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	Esses dados foram usados para avaliar as tendências da COVID-19 na UE/EEE e no Reino Unido, e para compará-las às da Itália.	These data were used to assess COVID-19 trends in the EU/EEA and UK, and to compare them to those in Italy.
124	en	pt-BR	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	Como aproximação da prevalência de casos ativos de COVID-19, calculamos a incidência truncada cumulativa de 14 dias de casos de COVID-19, levando em conta, portanto, a evolução natural da COVID-19, em cada país da UE/EEE e no Reino Unido, durante o período de 1º de janeiro a 15 de março de 2020.	As an approximation of the prevalence of active COVID-19 cases, we calculated the 14-day cumulative truncated incidence of COVID-19 cases, therefore taking into account the natural evolution of COVID-19, in each EU/EEA country and the United Kingdom, during the period 1 January to 15 March 2020.
125	en	pt-BR	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	Também apresentamos o número cumulativo de casos notificados de cada país até 15 de março de 2020 às 8h, e comparamos com o da Itália para o período de 31 de janeiro a 15 de março de 2020.	We also present the cumulative number of reported cases from each country as of March 15, 2020 at 8:00 am, and compare it with Italy for the period January 31 to March 15, 2020.
126	en	pt-BR	Trends of COVID-19 in EU/EEA countries and the UK	Tendências da COVID-19 nos países da UE/EEE e no Reino Unido	COVID-19 trends in EU/EEA countries and the UK
127	en	pt-BR	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	As tendências na incidência truncada cumulativa de 14 dias de casos de COVID-19 nos países da UE/EEE e no Reino Unido, em geral, seguiram as da Província de Hubei, na China (Figura 1).	Trends in truncated 14-day cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed those in Hubei Province, China (Figure 1).
128	en	pt-BR	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	Em geral, para a UE/EEE e o Reino Unido, a incidência cumulativa da COVID-19 começou a aumentar por volta de 21 de fevereiro e aumentou significantemente, em seguida, por volta de 28 de fevereiro de 2020 (material complementar).	In general, for the EU/EEA and UK, the cumulative incidence of COVID-19 started to increase around 21 February and increased significantly thereafter around 28 February 2020 (Supplementary material).
129	en	pt-BR	This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material).	Isso aconteceu principalmente pelo aumento rápido de casos relatados na Itália, mas todos os outros países da UE/EEE e o Reino Unido mostraram tendências de aumento semelhantes da incidência cumulativa de COVID-19 (material complementar).	This was mainly due to the rapid increase in reported cases in Italy, but all other EU/EEA countries and the UK showed similar upward trends in the cumulative incidence of COVID-19 (Supplementary material).
130	en	pt-BR	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period.	A figura 2 mostra o número cumulativo de casos de COVID-19 nos países da UE/EEE e no Reino Unido em comparação ao da Itália para o período de 31 de janeiro a 15 de março de 2020.	Figure 2 shows the cumulative number of COVID-19 cases in EU/EEA countries and the UK compared to Italy for the period 31 January to 15 March 2020.
131	en	pt-BR	It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less.	Destaca que, até 15 de março às 8h, 15 outros países da UE/EEE e o Reino Unido já tinham relatado um número total de casos equiparável ao da Itália há 3 semanas ou menos.	It highlights that, as of 15 March at 8 am, 15 other EU/EEA countries and the United Kingdom had already reported a total number of cases comparable to that of Italy 3 weeks ago or less.
132	en	pt-BR	Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK.	Nossos resultados indicam que o número de casos notificados de COVID-19 está aumentando rapidamente na UE/EEE e no Reino Unido.	Our results indicate that the number of reported cases of COVID-19 is rapidly increasing in the EU/EEA and the UK.
133	en	pt-BR	The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries.	As tendências observadas na incidência cumulativa de COVID-19 sugerem que a pandemia está progredindo em uma velocidade semelhante em todos os países.	Observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a similar speed in all countries.
134	en	pt-BR	This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing.	Isso ocorre apesar de os países estarem em diferentes estágios, das variações nas ações dos sistemas públicos de saúde nacionais e, possivelmente, de diferentes definições de casos nos países e diferentes protocolos para a seleção de pacientes que deverão ser testados para confirmação da COVID-19, incluindo testagem para atualização.	This is despite countries being at different stages, variations in the actions of national public health systems, and possibly different case definitions in countries and different protocols for selecting patients who should be tested for COVID-19 confirmation. , including testing for upgrade.
135	en	pt-BR	Early March 2020, doctors in the affected regions of Italy described a situation in which ca 10% of patients with COVID-19 required intensive care and media sources reported that hospitals and intensive care units in these regions had already reached their maximum capacity.	No começo de março de 2020, os médicos nas regiões afetadas da Itália descreveram uma situação na qual 10% dos pacientes com COVID-19 necessitavam de tratamento intensivo, e a mídia relatou que os hospitais e as unidades de tratamento intensivo nessas regiões já tinham alcançado sua capacidade máxima.	In early March 2020, doctors in the affected regions of Italy described a situation in which 10% of patients with COVID-19 required intensive care, and the media reported that hospitals and intensive care units in these regions had already reached its maximum capacity.
136	en	pt-BR	Data on admission of COVID-19 cases in a hospital and/or an intensive care unit are currently available at EU/EEA level for only 6% and 1% cases, respectively (data not shown).	Dados sobre internação por casos de COVID-19 em um hospital e/ou em uma UTI estão disponíveis atualmente no nível da UE/EEE para apenas 6% e 1% dos casos, respectivamente (dados não mostrados).	Data on admission of COVID-19 cases to a hospital and/or an ICU are currently available at the EU/EEA level for only 6% and 1% of cases, respectively (data not shown).
137	en	pt-BR	They should, however, be collected in a systematic fashion to complement current surveillance data that focus on the number of reported cases and the number of deaths.	Eles deveriam, no entanto, ser coletados em uma forma sistemática para complementar dados atuais de vigilância com foco no número de casos relatados e no número de mortes.	They should, however, be collected in a systematic way to complement current surveillance data focusing on the number of reported cases and the number of deaths.
138	en	pt-BR	A study performed in 2010–11 showed a large variation in the availability of intensive care and intermediate care beds in Europe, ranging from 29.2 in Germany to 4.2 beds per 100,000 population in Portugal.	Um estudo realizado entre 2010 e 2011 mostrou uma enorme variação na disponibilidade de leitos de UTI e de unidades semi-intensivas na Europa, variando de 29,2 leitos na Alemanha a 4,2 leitos em Portugal para cada 100 mil pessoas.	A study carried out between 2010 and 2011 showed a huge variation in the availability of ICU beds and semi-intensive units in Europe, ranging from 29.2 beds in Germany to 4.2 beds in Portugal per 100,000 people.
139	en	pt-BR	This means that countries may have more or less resources than Italy (12.5 intensive care and intermediate care beds per 100,000 population in 2010–11).	Isso significa que os países podem ter mais ou menos recursos do que a Itália (12,5 leitos de UTI e de tratamento semi-intensivo para uma população de 100 mil habitantes entre 2010 e 2011).	This means that countries may have more or less resources than Italy (12.5 ICU and semi-intensive care beds for a population of 100,000 inhabitants between 2010 and 2011).
140	en	pt-BR	Modelling scenarios related to healthcare capacity saturation, with estimates for each EU/EEA country and the UK of the prevalence of hospitalised COVID-19 cases associated with a &gt; 90% risk of exceeding intensive care bed capacity, are provided in the sixth update of the ECDC rapid risk assessment on COVID-19.	Cenários modelados relacionados à saturação da capacidade do sistema de saúde, com estimativas para cada país da UE/EEE e para o Reino Unido da prevalência de casos de hospitalização por COVID-19 associados com um risco maior de 90% da capacidade de leitos de tratamento intensivo, são fornecidos na sexta atualização da avaliação rápida de risco do ECDC sobre a COVID-19.	Modeled scenarios related to saturation of health system capacity, with estimates for each EU/EEA country and for the UK of the prevalence of COVID-19 hospitalization cases associated with a risk greater than 90% of treatment bed capacity intensive, are provided in the sixth update of the ECDC rapid risk assessment on COVID-19.
