	sourceLang	targetLang	sourceString	targetString	en-mt
81	en	ckb	or somebody sitting on your chest?	یان کەسێک لەسەر سنگت دانیشتووه؟	Or is someone sitting on your chest?
82	en	ckb	pretty much the same with the fever and the cough headache and muscle pains	بە تەواوەتی وەکوو تا و کۆکه و سەرئێشه و ئازاری ماسوولکه وایه	It is exactly like fever, cough, headache and muscle aches
83	en	ckb	right in the middle of my chest	ڕاست لە ناوەڕاستی سنگمدا	Right in the middle of my chest
84	en	ckb	show me on this image where you feel the pain	لەسەر ئەم وێنەدا شوێنی ئازارەکەم پێ پیشان بده	Show me the pain area on this picture
85	en	ckb	since you have a fever	لەبەر ئەوەی تات هەیە	Because you have a fever
86	en	ckb	so do you think that some of these symptoms could be related to being pregnant?	ئایا پێت وایه هەندێک لەم نیشانانه دەتوانێت پەیوەندی بە دووگیانیەوه ببێت؟	Do you think some of these symptoms could be related to pregnancy?
87	en	ckb	so your children are having some of the same symptoms?	کەواته ئایا منداڵەکانت هەندێک له هەمان نیشانانەیان هەیە؟	So do your children have some of the same symptoms?
88	en	ckb	tell me about your chest pain	دەربارەی ئازاری سنگت قسەم بۆ بکه	Talk to me about your chest pain
89	en	ckb	the fever increases at night	تاکە له کاتی شەودا بەرز دەبێتەوه	The individual rises at night
90	en	ckb	the fever i've had for the last two days	لە ماوەی دوو ڕۆژی ڕابردوودا تام هەبووه	I have had a taste for the past two days
91	en	ckb	the fever started to increase last night	تاکه دوێنێ شەو دەستی بە بەرزبوونەوە کرد	Take started rising last night
92	en	ckb	this is doctor porter in the emergency room triage center	من دوکتۆر پۆرتێرم لە بەشی فریاکەوتنی سەنتەری تریاژ	I am Dr. Porter in the Triage Center Emergency Department
93	en	ckb	well can you tell me a little bit more about your chest pain?	باشه ئایا دەتوانی کەمێک زیاتر باسی ئازاری سنگتم بۆ بکەی؟	Well, can you tell me a little more about your chest pain?
94	en	ckb	well i feel a pain in the front of my body here in my chest	باشه من هەست بە ئازارێک دەکەم لە بەشی پێشەوەی جەستەم له سنگمدا	Well, I feel a pain in the front of my chest
95	en	ckb	well i've been having a strong pain in my chest	باشه من ئازارێکی توندم له سنگمدا هەبووه	Well, I had a severe chest pain
96	en	ckb	well when i have that pain in my chest	باشه کاتێک من ئەو ئازارەم هەبوو لە سنگمدا	Well, when I had that pain in my chest
97	en	ckb	what kinda pain do you have in your chest?	چ جۆره ئازارێکت هەیە لە سنگتدا؟	What kind of pain do you have in your chest?
98	en	ckb	when this chest pain started?	کەی ئەم ئازاری سنگه دەستی پیکرد؟	When did this chest pain start?
99	en	ckb	where do you have the pain in the chest?	ئازاری سنگەکە لە کام ناوچەی سنگتدایه؟	Which area of your chest is the chest pain in?
100	en	ckb	where you feel this chest pain eel this chest t	{NS}	{NS}
101	en	ckb	you feel like tightness on your chest	ئایا هەست بە توندی دەکەیت لە سنگتدا	Do you feel tightness in your chest
102	en	ckb	you know i got diabetes and stuff	دەزانی من نەخۆشی شەکرە و ئەوانەم گرتووه	You know, I&#39;ve got diabetes and stuff
103	en	ckb	you said you're having this chest pain	تۆ وتت ئازاری سینگت هەیە	You said you had chest pain
104	en	ckb	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	ڕێژەی کەڵەکەبووی بەخێرایی لەحاڵی زیادبوونی نەخۆشی کۆرۆنا 19-COVID لە یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا و بەریتانیا، 1 ی کانوونی دووەم تاکوو 15 ی ئازاری 2020	Rapid cumulative incidence of COVID-19 in the European Union/European Economic Area and the UK, 1 December to 15 March
105	en	ckb	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	ڕەوتی هاوشێوەی ڕێژەی کەڵەکەبووی حاڵەتەکانی نەخۆشی کۆرۆنا 19-COVID لە وڵاتەکانی یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا و بەریتانیا ئەوە پشتڕاست دەکاتەوە که، سەرباری ئەوەی قۆناغەکان بە گوێرەی وڵاتەکان جیاوازن، گشتگیری کۆڤید-19 ڕەوتێکی خێرای لە هەموو وڵاتەکان گرتووەتە بەر.	The similar trend in the cumulative number of cases in the EU/European Economic Area and the UK confirms that, although the stages vary from country to country, the spread of COVID-19 is moving rapidly in all countries.
106	en	ckb	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	بەگوێرەی ئەزموونەکانی ئیتالیا، وڵاتەکان، نەخۆشخانەکان و یەکەکانی چاودێری چڕی پزیشکی دەبێت ئامادەبوونیان زیاد بکەن بۆ ڕووبەڕووبوونەوە لەگەڵ تەوژمی تووشبوەکانی کۆڤید-19 کە پێویستیان بە چاودێری پزیشکی و چاودێری چڕی تایبەت هەیە.	According to Italian experience, countries, hospitals and intensive care units must increase their presence to cope with the influx of COVID-19 patients who require medical care and special intensive care.
107	en	ckb	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	لە 31 ی کانوونی یەکەمی 2019، کۆمەڵێک لە حاڵەتەکانی سیەسۆی سەرهەڵداو له هۆکارێکی نەناسراو لە شاری ووهانی پارێزگای هوبێی وڵاتی چین ڕاگەیەندرا.	On December 31, 2019, a series of cases of outbreaks of unknown causes were reported in Wuhan, Hubei Province, China.
108	en	ckb	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	لە 9 ی کانوونی دووەمی 2020، سەنتەری کۆنترۆڵ و پێشگیری نەخۆشیەکانی چین هۆکاری نەخۆشیەکەی بە ناوی کۆرۆنا ڤایرۆسی نوێ پێناسه کرد کە ئێستا بە ناوی کۆرۆنا ڤایرۆسی 2 ی سەندرۆمی هەوکردنی کۆئەندامی هەناسە 2-SARS-CoV دەناسرێت.	On December 9, 2020, the Chinese Centers for Disease Control and Prevention defined the cause of the disease as the new coronavirus, now known as the respiratory syndrome 2-SARS-CoV.
109	en	ckb	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	لەو کاتەوە، نەخۆشی هەوکردنی دەرئەنجامی 2-SARS-CoV بە ناوی نەخۆشی کۆرۆنا کۆڤید-19دەناسرێت.	Since then, the inflammatory disease resulting from 2-SARS-CoV has been known as coronavirus disease.
110	en	ckb	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	بەڵگەکان تا ئەمڕۆ وا پیشان دەدەن که 80% ی تووشبووانی کۆڤید-19 تووشی نەخۆشیەکی سووک، واته هەوکردنێکی کۆئەندامی هەناسه بە بێ هەوکردنی سیەکان یان لەگەڵ هەوکردنی سیەکان دەبن و زۆربەیان چاک دەبنەوە.	Evidence to date suggests that 80% of people with COVID-19 develop a mild illness, ie a respiratory infection without or with pneumonia, and most recover.
111	en	ckb	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	14% ی حاڵەتەکانی تووشبووی کۆڤید-19 پێویستیان بە خەواندنی ناو نەخۆشخانە و 6% ەکەی دیکەی نەخۆشەکانیش پێویستیان بە چاودێری چڕی پزیشکی دەبێت.	14% of cases require hospitalization and the remaining 6% require intensive care.
112	en	ckb	The mortality of patients hospitalised due to COVID-19 is ca 4%.	ڕێژەی مردن لەناو تووشبووه خەوێندراوەکانی کۆڤید-19 نزیکەی 4% ه.	The mortality rate among inpatients is about 4%.
113	en	ckb	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	لەم توێژینەوەدا ئێمه ڕەوتەکانی ڕێژەی کەڵەکەبووی کۆڤید-19 لە هەریەک له وڵاتەکانی یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا (EU/EEA) و بەریتانیا هەڵدەسەنگێنین و بەراوردی دەکەین لەگەڵ ڕەوتی پارێزگای هۆبێی چین.	In this study, we assess trends in cumulative incidence rates in the European Union/European Economic Area (EU/EEA) and the UK and compare them with trends in Hubei Province, China.
114	en	ckb	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	ئێمه هەروەها ژمارەی حاڵەتەکانی ئێستای کۆڤید-19 لە وڵاتەکانی یەکێتی ئەوروپا/ناوچەی ئابووری یەکێتی ئەوروپا و بەریتانیا لەگەڵ ژمارەی حاڵەتەکانی ئیتالیا لە مەودای 31 ی کانوونی دووەم-15 ی ئازاری 2020 بەراورد دەکەین.	We also compare the current number of cases in the EU/EU countries and the UK with the number of cases in Italy between 31 December and 15 March
115	en	ckb	COVID-19 cases in EU/EEA countries and the UK	حاڵەتەکانی کۆڤید-19 لە وڵاتەکانی یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا و بەریتانیا	Cases of COVID-19 in EU/European Economic Area countries and the UK
116	en	ckb	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	لەپاش چین، کۆڤید-19 پەرەیەکی جۆگرافیایی زیاتری سەند و داڕێژەی گشتگیریی پەتای کۆرۆنا لە وڵاتەکانی دیکەی جیهاندا هەمان ڕەوتی وڵاتی چینی گرتەبەر.	After China, the virus spread further geographically and the overall pattern of the pandemic in other countries of the world followed the same trend as China.
117	en	ckb	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	له 11 ی ئازاری 2020، بەڕێوەبەری گشتی ڕێکخراوی تەندروستی جیهانی (WHO) پەتای کۆڤید-19 ی وەکوو پەتایەکی گشتگیر ڕاگەیاند.	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared the COVID-19 pandemic a pandemic.
118	en	ckb	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	له 5 ی ئازار بە گوێرەی Eurosurveillance 2020، Spiteri و هاوکارەکانی بە پێی پێناسەی WHO یەکەمین حاڵەتی تووشبوونی پشتڕاستکراوی کۆڤید-19 یان لە ئەوروپا ڕاگەیاند.	On March 5, according to Eurosurveillance 2020, Spiteri and colleagues reported the first confirmed case of COVID-19 in Europe according to the WHO definition.
119	en	ckb	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	لەناو وڵاتەکانی یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا، یەکەم سێ حاڵەتی تووشبووی پشتڕاستکراو له بەرواری 24 ی کانوونی دووەمی 2020 لە ناو ئەو کەسانەی له ووهانی پارێزگای هۆبێی چینەوە گەڕابوونەوە ڕاگەیەندرا.	Within the European Union/European Economic Area, the first three confirmed cases were reported on December 24, 2020 among people returning from Wuhan, Hubei Province, China.
120	en	ckb	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	لە 15 ی ئازاری 2020، حاڵەتی تووشبوونی کۆڤید-19 لە هەر هەموو 30 وڵاتەکەی یەکێتی ئەوروپا/ناوچەی ئابووری ئەوروپا و بەریتانیادا بینرا، کە بە هۆیەوە لەنێوان 31 ی کانوونی یەکەمی 2019 هەتاکوو ئەم بەرواره 39,768 حاڵەتی تووشبوون و لە نێویاندا 1,727 مردن ڕاگەیەندرا، کە لەم ژمارەیە 17,750 تووشبوو و 1,441 مردن تەنها لە ئیتالیا ڕوویدا.	On March 15, 2020, cases of COVID-19 were reported in all 30 EU/European Economic Area countries and the UK, leading to 39,768 cases, including 1,727 deaths, between December 31, The number of cases and 1,441 deaths occurred in Italy alone.
121	en	ckb	Obtaining cumulative number and cumulative incidence of COVID-19 cases	بەدەستهێنانی ژمارەی کەڵەکەبوو و ڕێژەی کەڵەکەبووی حاڵەتەکانی کۆڤید-19	Obtain the cumulative number and cumulative rate of cases
122	en	ckb	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	لە سەنتەری کۆنترۆڵ و پێشگیری نەخۆشیەکانی ئەوروپی (ECDC)، ژمارەی حاڵەتە ڕاگەیەندراوەکانی کۆڤید-19 لە هەموو وڵاتەکانی جیهان، تەنها لە سەرچاوە فەرمیەکانی وەکوو وەزارەتی تەندروستی وڵاتەکان، دەسەڵاتدارانی تەندروستی هەرێمی و WHO وەردەگیردرێت و هەموو ڕۆژ کاتژمێر 8:00 ی بەیانی نوێ دەکرێتەوه.	At the European Center for Disease Control and Prevention (ECDC), the number of reported cases of COVID-19 in all countries is obtained only from official sources such as national ministries of health, regional health authorities and WHO and is updated daily at 8:00 am.
123	en	ckb	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	لەم داتایانە بۆ هەڵسەنگاندنی ڕەوتی کۆڤید-19 لە وڵاتانی یەکێتی ئەوروپا و بەریتانیا و بەراورد کردنیان لەگەڵ ئیتالیا کەڵک وەرگیرا.	The data were used to assess the trend in the EU and UK and compare them with Italy.
124	en	ckb	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	وەکوو بریکارێکی پەرەسەندنی حاڵەتە چالاکەکانی کۆڤید-19، ئێمه ڕێژەی کەڵەکەبووی کورتکراوی 14 ڕۆژەی حاڵەتەکانی کۆڤید-19 مان لێکدایەوە و بەم جۆرەش خولی سروشتی کۆڤید-19 لە هەر یەک لە وڵاتەکانی یەکێتی ئەوروپا و بەریتانیا لە ماوەی 1 ی کانوونی دووەم-15 ی ئازاری 2020 ڕەچاو کرا.	As a proxy for the development of active cases, we analyzed the 14-day abbreviated cumulative rate of cases and thus considered the natural cycle of COVID-19 in each of the EU countries and the UK during 1 December-15 March was done.
125	en	ckb	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	ئێمە هەروەها ژمارەی کەڵەکەبووی حاڵەتە ڕاگەیەندراوەکانی هەر یەک لە وڵاتەکانمان له کاژێر 8:00 ی بەیانی 15 ی ئازار بە بەراورد لەگەڵ ئەو ژمارەیە لە ئیتالیا لە مەودای 31 کانوونی دووەم-15 ی ئازار پێشکەشکرد.	We also presented the cumulative number of reported cases in each country as of 8:00 am on March 15 compared to the number in Italy for the period December 31-March
126	en	ckb	Trends of COVID-19 in EU/EEA countries and the UK	ڕەوتی کۆڤید-19 لە وڵاتانی یەکێتی ئەوروپا و بەریتانیا	The trend of COVID-19 in the European Union and the UK
127	en	ckb	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	ڕەوتی ڕێژەی کەڵەکەبووی کورتکراوەی 14 رۆژەی حاڵەتەکانی کۆڤید-19 لە وڵاتانی یەکێتی ئەوروپا و بەریتانیا بە گشتی گوێڕایەڵی ڕەوتی پارێزگای هۆبێیه لە چین (شێوەی 1.	The trend in the 14-day summarized cumulative rate of H1N1 cases in the EU and UK countries generally obeys the trend in Hubei province in China ( Figure 1 ).
128	en	ckb	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	لە وڵاتانی یەکێتی ئەوروپا و بەریتانیا بە گشتی، ڕێژەی کەڵەکەبوونی کۆڤید-19 لە 21 ی شوباتەوه دەستی بە زیادکردن کرد و له 28 ی شوباتی 2020 بەرزبوونەوەیەکی بەرچاوی بە خۆیەوه بینی (مادەی ناسەرەکی).	In the European Union and the UK in general, the accumulation rate of COVID-19 began to increase on February 21 and increased significantly on February 28, 2020 (non-core material).
