	sourceLang	targetLang	sourceString	targetString	en-mt
19	en	om	 and you know people cough on me all the time 	Akka namni yeroo hundaa natti qufa’ammoo beekta.	And you know that someone always coughs at me.
20	en	om	 and you're having chest pain 	Fi laphee dhukkubbiis qabaachaa jirta	And you’re having heartburn too
21	en	om	 and you said this is a pressure in your chest 	Akka ati jettetti kuni dhiibbaa lapheekee keessaati.	As you said, this is the pressure in your heart.
22	en	om	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	Matiikee keessaa dhibee onnee, koolestroolii olka’aa fi dhiibbaa dhiigaa namni qabu jiraa?	Does anyone in your family have heart disease, high cholesterol, and high blood pressure?
23	en	om	 any other symptoms or problems that you notice with the muscle aches? 	Mallattoo ykn rakkinni biroon ati dhibee maashaa waliin dubbattu jiraa?	Are there any other symptoms or problems you speak with muscular dystrophy?
24	en	om	 are there other people sick as you at home with your same symptoms? 	Mallattoo walfakkaataadhaan mana keessatti akkakee kan dhukkubsatan jiruu?	Are there anyone at home who is sick with the same symptoms?
25	en	om	 are you having any other symptoms? 	Mallattoo kan biraa qabdaa?	Do you have any other symptoms?
26	en	om	 are you having any shortness of breath? 	Hafuurrikee ciccitaa jiraa?	Is your spirit breaking?
27	en	om	 are you still having the chest pain 	ha’a lapheekoorraa nawaraanaa jira	it&#39;s still gnawing at me from my heart
28	en	om	 because this is flu season 	Sababni isaa yeroon kun wayita (flu)ti.	Because this is the flu season.
29	en	om	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	Garuu Dhibee onnee irraa kan ka’u dhukkubbii laphee waliin walbira kaa’uu hin qabnu.	But we should not compare it to heart disease caused by heart disease.
30	en	om	 but a more important problem now is this chest pain 	Garuu wanti amma caalaa fayyadu dhukkuba qomaa kanadha.	But what is more useful now is this disease of the neck.
31	en	om	 but i have difficulty breathing 	Garuu an dhibee hargansuu cimaan qaba	But I have severe respiratory problems
32	en	om	 but i know lot of people cough on me 	Garuu an namoota baay’ee natti jedhanii qufa’an nan beeka	But I know a lot of people who cough up me
33	en	om	 but we need to treat every chest pain with the utmost seriousness 	Garuu namoota dhibee laphee qaban kamiyyuu xiyyeeffannoodhaan yaaluu qabna.	But anyone with heart disease should be treated with attention.
34	en	om	 but you're breathing all right right now right? 	Garuu yeroo ammaa haala gaariin afuura baafachaa jirtaa?	But are you breathing normally right now?
35	en	om	 'cause of this chest pain i totally forgot 	Sababa dhukkubbii lapheef jedhee nan irraanfadhe	I forgot because of the heartache
36	en	om	 does it feel like somebody squeezing your chest 	Akka waan namni qomakee qubaan tuttuquutti sitti dhaga’amaa?	Do you feel as if someone is touching your forehead with a finger?
37	en	om	 do still feel like shortness of breath 	Ammayyuu miirri afuura si kutuu sitti dhaga’amaa?	Do you still feel short of breath?
38	en	om	 do they complain of being sick similar symptoms? 	Malllattoo walfakkaataan dhibamuu isanii himataniiruu?	Did they complain of similar symptoms?
39	en	om	 do you have any other chronic like high blood pressure or anything like that? 	Dhibeewwan ciccimoo biroo kan akka dhiibbaa dhiigaafi kana fakkaatan qabdaa?	Do you have other serious illnesses such as high blood pressure and the like?
40	en	om	 do you have any other diseases chronic medical problems like diabetes? 	Dhibee biroo kan akka sukkaaraa irraa hin fayyamne qabdaa?	Do you have other incurable conditions such as diabetes?
41	en	om	 do you have any shortness of breath with that chest pain? 	Dhukkubbii laphee sana duukaa mallattoo afuura kutuu kamuu qabdaa?	Do you have any signs of shortness of breath following the heart attack?
42	en	om	 do you have high blood pressure? 	Dhiibbaa dhiigaa qabdaa?	Do you have high blood pressure?
43	en	om	 do you have some shortness of breath goes with that? 	Sanaa wajjin kan wal-qabatu afuura si kutaa?	Does that cut you off from the breath associated with that?
44	en	om	 do you know what symptoms she was having? 	Mallattoowwan akkamii agarsiisaa akka isheen jirtu beektaa?	Do you know what symptoms she is exhibiting?
45	en	om	 do you see the image? 	Suuricha ilaalteettaa?	Have you looked at the picture?
46	en	om	 drink plenty of fluids today 	Har’a dhangala’aa sirriitti dhugi	Drink plenty of fluids today
47	en	om	 however i take tests for the diabetes 	ta’ullee dhibee sukkaaraatif qoranoowwan taasiseera.	however, he underwent tests for diabetes.
48	en	om	 however she has symptoms quite similar to mine 	Haata’u malee isheen mallattoo kankoo waliin wal fakkaatu qabdi.	However, she has symptoms similar to mine.
49	en	om	 how high is your fever? 	Ho’inni qaamaakee hangam ol ka’aadha?	How high is your body temperature?
50	en	om	 how' s your blood pressure? 	Dhiibbaan dhiigaakee akkam?	How is your blood pressure?
51	en	om	 if you continue to have high fevers 	Yoo ol ka’iinsi Ho’ina qaamakee itti fufa ta’e	If your temperature continues to rise
52	en	om	 if you have a fever of a hundred and two or higher 	Yoo ati hoo’ina qaamaa dhibba fi lama yookaan immoo isaa ol qabda ta’e	If you have a couple hundred or more hot flashes
53	en	om	 if you think that your symptoms or problems warrant a better look 	Mallattoowwaniifi rakkoowwankee fooyya’aa jira jettee yaadda yoo ta’e	If you think your symptoms and problems are improving
54	en	om	 i got a fever yesterday 	Kaleessa ho’inni qaamaa na qabe	I had a fever yesterday
55	en	om	 i got a slight fever too 	Ho’ina qaamaa xiqqoon qaba	I have a slight fever
56	en	om	 i had a fever yesterday 	Ho’inni qaamaa kaleessa na qabate	The fever caught me yesterday
57	en	om	 i have a sharp pain here in the chest 	Waraansa lapheen qaba	I have a heart attack
58	en	om	 i have some difficulty breathing too 	Rakkina afuura baafachuu xinnoo qaba	He has little trouble breathing
59	en	om	 i'll send you an image 	Suuraa sifan erga.	I&#39;ll send you a picture.
60	en	om	 i'm having some chest pain today 	waraansi laphee sun amallee sitti dhagahamaa	do you feel that heartache too
61	en	om	 i'm just having some headaches and some fever today 	Har’a sirriitti mataa bowuu fi ho’ina qaamaatu natti dhaga’amaa jira.	I&#39;m feeling dizzy and hot right today.
62	en	om	 in my opinion it is flu 	Akkan yaadutti fludha.	I think it&#39;s a flu.
63	en	om	 in my opinion this is a little flu 	Akkan yaadutti kun flu xinnoodha	I think this is a little flu
64	en	om	 is it like some heavy heavy person sitting on your chest? 	Akka waan namni baay’ee ulfaataan qomakeerra taa’aa jiruu sitti fakkaataa?	Do you feel like someone very heavy is sitting on your lap?
65	en	om	 it all started with the headaches and with the fever about the same time 	Kun hundi mataa bowuu fi ho’ina qaamaa waliin yeroo wal fakkaataa jalqabe	It all started at the same time as the headache and fever
66	en	om	 it hurts in the middle of my chest 	Wiirtuu lapheekootii baayyee na hubeera	It touched the very center of my heart
67	en	om	 it is a pressure like chest pain 	Dhukkubbii laphee dhiibbaa fakkaatuudha	It is a pressure-like heart attack
68	en	om	 it is in my chest 	Lapheekoo keessadha	It’s in my heart
69	en	om	 it is in the center of my chest 	Wiirtuu lapheekotii keessa jira	It is in the center of my heart
70	en	om	 it is in the center of the chest 	Inni wiirtuu laphee keessa	He is in the heart center
71	en	om	 i've got pain in my chest 	Lapheekoo keessatti dhukkubbiitu natti dhaga’ame	I felt a pain in my heart
72	en	om	 i've very concerned of this chest pain 	Dhukkubbii lapheekoo kanatu baayyee na miidhaa jira.	This heartache is hurting me so much.
73	en	om	 i want you to tell me in describing this chest pain 	Ibsa dhibee laphee kanaa akkati natti himtun barbaada.	I want you to tell me the explanation of this heart disease.
74	en	om	 like high blood pressure or diabetes 	Waan akka dhiibbaa dhiigaa yookaan dhibee sukkaaraa	Something like high blood pressure or diabetes
75	en	om	 like right in the center of the chest 	Wiirtuu lapheekoo natti fakkaata	I think it’s the center of my heart
76	en	om	 now for the fever you can take a tachipirina sweet 	Amma ho’ina qaamaaf mi’ooftuuwwan akka tachipirina fudhachuu dandeessa	Now you can take sweeteners like tachipirina for warmth
77	en	om	 now mary how many days have you had the symptoms 	Mary erga mallattooleen sirratti mul’achuutti jalqabee guyyaa meeqa ta’eera?	Mary how long has it been since you started having symptoms?
78	en	om	 now you said you have a chest pain 	Amma lapheekootu na dhukkuba jette	Now my heart hurts, she said
79	en	om	 occasionally i have some chest pain 	Darbe darbee dhukkubbii laphee hamma ta’e qaba	Occasionally I have some heartburn
80	en	om	 okay are you having any other symptoms along with this other than just the pain 	Tole dhukkubbii malee Mallattooleen biraa waanti sitti dhaga’amaa jiru jiraa?	Well besides pain Are there any other symptoms you are experiencing?
81	en	om	 or somebody sitting on your chest? 	Ykn namni biroon qomakeerra waan taa’aa jiru sitti fakkaataa?	Or do you think someone else is sitting on your lap?
82	en	om	 pretty much the same with the fever and the cough headache and muscle pains 	Baayyee ho’ina qaamaa, qufaa, mataa dhukkubbii fi dhukkubbii maashaalee waliin wal fakkaata.	Very similar to fever, cough, headache and muscle aches.
83	en	om	 right in the middle of my chest 	Wiirtuu lapheekootii keessa jira	It is in the center of my heart
84	en	om	 show me on this image where you feel the pain 	Suuraa kanarratti dhukkubichi eessatti akka sitti hammaate natti agarsiisi.	Show me where in this picture the pain is worse for you.
85	en	om	 since you have a fever 	Yeroo ho’ina qaamaa qabaachaa turte	When she was having a fever
86	en	om	 so do you think that some of these symptoms could be related to being pregnant? 	Kanaafuu mallattooleen kun ulfaa’uu waliin wal-qabata jettee yaaddaa?	So do you think these symptoms overlap with pregnancy?
87	en	om	 so your children are having some of the same symptoms? 	Kaanaafuu, ijoolleenkees mallattoo wal-fakkaataa qabachaa jiruu?	So, are your kids catching the same symptoms?
88	en	om	 tell me about your chest pain 	Waa’ee dhukkubbii lapheekee natti himi.	Tell me about your heartache.
89	en	om	 the fever increases at night 	Ho’inni qaamaa galgala galgalaa dabala	The temperature increases in the evening
90	en	om	 the fever i've had for the last two days 	Hoi’inni qaamaa Guyyaa lamaan darban kaasee narra ture	Fever I have had for the past two days
91	en	om	 the fever started to increase last night 	Ho’inni qaamaa galgala darbe ol ka’uu jalqabe	The temperature started to rise last evening
92	en	om	 this is doctor porter in the emergency room triage center 	Kun doctor Porter kan kutaa yaalii ariifachiisaa keessa hojjetuudha	This is doctor Porter who works in the emergency room
93	en	om	 well can you tell me a little bit more about your chest pain? 	Gaariidha. Xinnoo waa’ee dhukkubbii laphee keetii kana caalmatti natti himuu ni dandeessaa?	It&#39;s good. Can you tell me a little more about your heartache?
94	en	om	 well i feel a pain in the front of my body here in my chest 	As qaamakoo fuulduraa keessatti lapheekoo keessaa dhikkubbiin natti dhaga’ama	Here in the front of my body I feel pain in my heart
95	en	om	 well i've been having a strong pain in my chest 	Gaariiidha, anaan qomakoorra baay’ee na dhukkubaa jira.	Well, I&#39;m having a lot of pain in my neck.
96	en	om	 well when i have that pain in my chest 	Gaariidha,yeroo dkukkubii laphee sana qabuudha	Well,it&#39;s when I have that heart attack
97	en	om	 what kinda pain do you have in your chest? 	Laphee kee keessaa dhukkubbii gosa akkamiitu sitti dhaga’ama?	What kind of pain do you feel in your heart?
98	en	om	 when this chest pain started? 	Dhukkubbiin laphee kun yoom si jalqabe?	When did you start having these heartaches?
99	en	om	 where do you have the pain in the chest? 	Qomakee keessaa garam si dhukkuba?	Where does it hurt in your neck?
100	en	om	 where you feel this chest pain eel this chest t 	Miirri dhukkubbii qomakeetii garamiin sitti dhaga’ama?	How do you feel about your neck pain?
101	en	om	 you feel like tightness on your chest 	Miirri dhippachuu lapheekee irraa sitti dhaga’amaa	Feel the feeling of distress from your heart
102	en	om	 you know i got diabetes and stuff 	Dhukkubni sukkaaraa akka na qabe beekta	You know I have diabetes
103	en	om	 you said you're having this chest pain 	Dhukkubbii laphee kana qaba naan jetteetta.	You told me I had this heartache.
104	en	om	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	Gamtaa Awurooppaa/ Naannoo Diinagdee Awurooppaa fi yuunaayitid kiingidam keessatti ida’amni vaayirasii koroonaa (COVID-19) saffisaan dabaluun amajjii 1 hanga Bitootessa 15, 2020tti.	The number of cases of coronavirus (COVID-19) in the European Union/ European Economic Area and the United Kingdom increased rapidly from 1 March to 15 February
105	en	om	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	Taateen waliigala dhukkuba vaayirasii koroonaa (COVID-19) biyyoota Gamtaa Awurooppaa/ Naannawa Diinagdee Awurooppaa fi Yuunaayitid Kiingidam adeemsa walfakkaataa agarsiisaa jiru, sadarkaa garagaraatti biyyoota irratti kan hundaa’u ta’us, COVID-19 biyyoota hundatti saffisaan dabalaa jira.	The overall incidence of coronavirus (COVID-19) in the European Union/European Economic Area and the United Kingdom is showing similar trends, although to varying degrees depending on the country, COVID-19 is increasing rapidly in all countries.
106	en	om	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	Muuxannoo Itaalii irraa argame irratti hundaa’uun, biyyoonnii, hospitaalonnii fi jiddugalli yaala fayyaa addaa qophaa’ummaa isaanii ol guddisuun dhukkubsattoota COVID-19 yaala barbaadaniif, fi addatti kanneen yaala addaa barbaadaniif ooluu qabu.	Based on the experience from Italy, countries, hospitals and specialist health centers should increase their preparedness for COVID-19 patients in need of treatment, and especially those in need of specialized treatment.
107	en	om	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	Muddee 31, 2019 irratti, dhukkubsataa gosa niimooniyaa qorannoon hin beekamne Wuhaan, kutaa Hubei, Chaayinaa irraa gabaafame.	On December 31, 2019, an unknown case of pneumonia was reported from Wuhan, Hubei Province, China.
108	en	om	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	Amajjii 9, 2020, Giddugalli Ittisaa fi Too’annoo Fayyaa Chaayinaa akka gabaasetti qaamni vaayirasii haaraa koroonaa fidu amma akka severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)’tti ibsama.	On March 9, 2020, the Chinese Centers for Health Prevention and Control reported that the causative agent of the new coronavirus is now described as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	om	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	Ergasii, dhukkubni SARS-CoV-2’n hubamuu irraa dhufu dhukkuba vaayirasii koroonaa (COVID-19) jedhamee moggaafame.	Since then, the disease caused by SARS-CoV-2 infection has been named the coronavirus disease (COVID-19).
110	en	om	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	Akka ragaan yerootti qaamota COVID-19 qabaman keessaa 80% dhibee salphaa qabaatu, kana jechuun, dhukkubsachuun qaama hargansuu niimooniyaa qabaatus dhabaatus,hedduun isaanii ni dandamatu.	According to current data, 80% of those infected with COVID-19 have mild illness, which means that, whether the respiratory illness is pneumonia or not, many recover.
111	en	om	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	Dhimmoota ca 14% keessatti, COVID-19 gara dhukkuba daran hammaataa kan hospitaala seensisuu barbaadutti dagaaga dhimmooti 6% hafan immoo dhukkuba jabaa kunuunsa cimaa barbaadan keessummeessu.	In ca 14% of cases, COVID-19 develops into a more serious illness requiring hospitalization and the remaining 6% of cases host severe illness requiring intensive care.
112	en	om	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	Hammi du’aa dhukkubsattoota sababa COVID-19 hospitaala galanii ca 4% dha.	The mortality rate of patients hospitalized for COVID-19 is ca 4%.
113	en	om	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	Qorannoo kana keessatti, taatee waliigala COVID-19 kan biyyoota (EU/EEA) fi (UK) qoranneeti kan Chaayinaa, kutaa Hubii wajjiin walmadaalchifne.	In this study, we examined the overall incidence of COVID-19 in (EU/EEA) and (UK) countries and compared it with that of China, Hubei province.
114	en	om	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	Ammas dhukkubsattoota COVID-19 EU/EEA fi UK isa Itaalii gaafa amajjii 31- bitootessa 15, 2020 wajjiin wal madaalchifna.	We will again compare the EU/EEA and UK COVID-19 patients with the Italian one from March 31- February 15,
115	en	om	 COVID-19 cases in EU/EEA countries and the UK 	Dhimmoota COVID-19 biyyoota EU/EEA fi UK keessatti	COVID-19 issues in the EU/EEA and UK
116	en	om	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	Chaayinaatti aanee, COVID-19 faffaca’insa ji’oogiraafikaawaa caalaa adeemsiseera akkasumas humni cimaa weerara COVID-19 biyyoota addunyaa hafanii yeroo ammaa kan biyya kanaa hordofa.	Next to China, COVID-19 has undergone more geographical spread and the strongest force of the COVID-19 outbreak in the rest of the world currently follows that of this country.
117	en	om	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	Bitootessa 11, 2020tti hogganaa olaanaan dhaabbata fayyaa addunyaa (WHO) COVID-19’n weerara addunyaa ta’uu labse.	On February 11, 2020, the World Health Organization (WHO) chief declared COVID-19 a global pandemic.
118	en	om	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	Bitootessa 5 keessa dhimmi yuuroosarveelaansii 2020, ispiiter iit aal. Akkaataa hiikaa dhukkubsataa Dhaabbata Fayyaa Addunyaatti dhukkubsataan COVID-19 jalqabaa Awurooppaa gabaafame.	On February 5, the Eurosurveillance 2020 issue, Spieter et al. The first COVID-19 case in Europe has been reported according to the World Health Organization&#39;s patient definition.
119	en	om	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	EU/EEA keessatti, dhimmoonni mirkanaa’an sadan jalqabaa Amajji 24, 2020 tti namoota Wuhaan, Konyaawwan Hubei, Chaayinaatii deebi’an keessatti Faransaayiin gabaafaman.	In the EU/EEA, the first three confirmed cases were reported in France on March 24, 2020 in people returning from Wuhan, Hubei Province, China.
120	en	om	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	Akka Bitootessa 15, 2020 tti, dhimmootni COVID-19 biyyoota EU/EEA 30’n hundumaa fi UK keessatti adda baafamaniiru, Mudde 31, 2019 fi guyyaa sana dabalatee gidduu, dhimmoota 39,768 fi du’a 1,727 gabaafamaniiru, Xaaliyaan qofaa irraa dhimmoota 17,750 fi du’a 1,441 waliin.	As of February 15, 2020, COVID-19 cases have been identified in all 30 EU/EEA countries and the UK, between December 31, 2019 and that date inclusive, 39,768 cases and 1,727 deaths have been reported, with 17,750 cases and with 1,441 deaths.
121	en	om	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	Ida’ama lakkoofsaa fi ida’ama taatee dhukkubsattoota COVID-19 fudhataa jira	It is taking the number of cases and the incidence of COVID-19 cases
122	en	om	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	Jiddugala Ittisaa fi Too’annoo Dhibee Awurooppaa (ECDC)’tti, dhukkubsattoonni COVID-19 guutuu addunyaatti lakkaa’aman, kan madda seera qabeessa kanneen akka ‘ Ministeera Fayyaa, abbootii taayitaa fayyaa naannoo fi biyyaa akkasumas Dhaabbata Fayyaa Addunyaa (WHO), guyyaa hunda sa’aatii 8:00 a.m’tti ibsama.	At the European Center for Disease Prevention and Control (ECDC), COVID-19 cases are counted worldwide, from legitimate sources such as &#39; the Ministry of Health, regional and national health authorities as well as the World Health Organization (WHO), every day it will be lit at 8:00 a.m.
123	en	om	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	Odeeffannoo kun adeemsa COVID-19 EU/EEA fi UK tilmaamuuf oole, fi sanas Itaalii wajjiin walmadaalchisuuf.	This information was used to estimate the COVID-19 process in the EU/EEA and UK, and to compare that with Italy.
124	en	om	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	Walfakkeenya dhukkubsattoota COVID-19’tti, waliigala dhukkubsattoota COVID-19 guyyaa-14 gabaabbate herreegne, kanaafuu madda uumamaa COVID-19 yaada keessa galchuun, tokkoo tokkoo biyyoota EU/EEA fi UK, yerooo amajjii 1–bitootessa 15, 2020 .	For the COVID-19 cases similarity, we calculated the total COVID-19 cases shortened by day-14, so taking into account the natural source of COVID-19, for each EU/EEA and UK countries, for the period March 1–February 15,
125	en	om	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	Akka bitootessa 15, 2020 8:00 a.m. itti ida’ama lakkoofsa dhukkubsattoota adda bahanii kan Itaalii yeroo amajjii 31- bitootessa 15, 2020tiin wal bira qabuun dhiheessine.	As of February 15, 2020 8:00 am we compared the sum of the number of isolated cases in Italy for the period March 31- February 15,
126	en	om	 Trends of COVID-19 in EU/EEA countries and the UK 	Kallattiiwwan waliigalaa COVID-19 biyyoota EU/EEA fi UK keessatti	Overall directions for COVID-19 in the EU/EEA and UK
127	en	om	 The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1). 	Adeemsi guyyaa 14 taatee waliigala dhukkubsattoota COVID-19 biyyoota EU/EEA fi UK gabaabse waliigalatti kan (Chaayinaa) kutaa Hubei hordofeeti (fakkii 1).	The 14-day trend of total COVID-19 cases in the EU/EEA and UK shortened followed that of (China&#39;s) Hubei province (Figure 1).
128	en	om	 For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material). 	EU/EEA fi UK waliigalaatiif, ida’amni taatee COVID-19 Gurraandhala 21 dabaluu eegale fi Gurraandhala 28, 2020 hedduu dabale (meeshaa dabalataa).	For the EU/EEA and UK as a whole, the combined incidence of COVID-19 started to increase on 21 November and increased significantly on 28 November 2020 (additional material).
129	en	om	 This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material). 	Kun hundi baay’ina dhukkubsataa Itaaliitti saffisaan dabalaa jiruutiin oofama, garuu biyyoonni EU/EEA fi UK dabalatee taateewwan COVID-19 bifa walfakkaataan dabalaa jiru (Meeshaa dabalataa).	All this is driven by the rapidly increasing number of cases in Italy, but countries including the EU/EEA and the UK are experiencing similar increases in COVID-19 cases (Appendix).
130	en	om	 Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period. 	Fakkiin 2 ida’ama lakkoofsa dhukkubsattoota COVID-19 kan biyyoota EU/EEA fi UK isa Itaalii wajjiin wal bira qabame kan yeroo amajjii 31 - bitootessa 15, 2020 agarsiisa.	Figure 2 shows the combined number of COVID-19 cases in the EU/EEA and UK compared to Italy for the period March 31 - February 15,
131	en	om	 It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less. 	Akka ibsa bitootessa 15 8:00 a.m. itti, biyyoonni biro EU/EEA 15 fi UK baay’ina dhukkubsattoota Itaalidhaan walmadaalu yeroo torban 3 hin hanqanne keessatti gabaase.	According to a statement on February 15 at 8:00 am, 15 other EU/EEA countries and the UK reported cases comparable to Italy in less than 3 weeks.
132	en	om	 Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK. 	Akka ragaan keenya agarsiisutti baay’inni dhukkubsattoota COVID-19 EU/EEA fi UK’tti saffisaan dabalaa jira.	Our data show that the number of COVID-19 cases in the EU/EEA and UK is increasing rapidly.
133	en	om	 The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries. 	Kallattiiwwan waliigalaa mudannoo COVID-19 suuta dabalaa adeemu keessatti ilaalaman weerarri addunyaawaa saffisa walfakkaataan biyyoota hunda keessatti itti fufaa jiraachuu isaa yaada dhiyeesse.	The overall trends in the slowly increasing COVID-19 outbreak suggested that the global outbreak is continuing at the same pace in all countries.
134	en	om	 This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing. 	Kun biyyoonni sadarkaa garaagaraa irra jiratanis, garaagarummaan deebii fayyaa hawaasaa biyyaalessaa, fi dhukkubsataadhaaf hiika garaagaraa kennu akkasumas dhukkubsataa COVID-19’f qoratame adda baasuuf adeemsa garagaraa, qorannaa irra keessoos dabalata.	This includes countries at different levels, differences in national public health responses, and different interpretations of the patient as well as different processes for identifying a patient tested for COVID-19, rather than internal testing.
