	sourceLang	targetLang	sourceString	targetString	en-mt
22	en	ti	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	 ዝኾነ ካብ ቤተሰብ ናይ ልቢ ጸገም፣ ልቢ ሕማም፣ ልቢ ድኻም፣ ልዑል ኮሌስትሮልን ልዑል ናይ ደም ጸቕጢ ዘለዎ ኣሎ 	Anyone in the family has heart problems, heart disease, heart failure, high cholesterol and high blood pressure
23	en	ti	 any other symptoms or problems that you notice with the muscle aches? 	 ምስ እቲ ናይ ጭዋዳ ቃንዛ ዝኾኑ ዝተዓዘብካዮም/ክዮም ኻልኦት ምልክታት ዋላ ጸገማት ኣለዉ ዶ? 	Are there any other symptoms or problems you have noticed with the muscle pain?
24	en	ti	 are there other people sick as you at home with your same symptoms? 	 ክም እዚ ከማኻ/ኺ ተመሳሳሊ ምልክት ዘለዎም ካልኦት ሰባት ኣብ ገዛ ኣለዉ ዶ? 	Are there other people in the household with the same symptoms as you?
25	en	ti	 are you having any other symptoms? 	 ካልኦት ምልክታት ይርኣየካ/ኪ ኣሎ ዶ? 	Are you experiencing other symptoms?
26	en	ti	 are you having any shortness of breath? 	 ዝኾነ ናይ ትንፋስ ምሕጻር ኣለካ/ኪ ዶ? 	Do you have any shortness of breath?
27	en	ti	 are you still having the chest pain 	 ሐዚ እውን እቲ ናይ ደረት ቃንዛ ይስመዓካ/ኪ ዶ ኣሎ 	Do you still feel the chest pain
28	en	ti	 because this is flu season 	 ምኽንያቱ ድማ እዚ ናይ ፍሉ ወቕቲ እዩ 	Because this is flu season
29	en	ti	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	 ክምኡ እውን ነቲ ካብ ናይ ልቢ ጸገም ዝብገስ ናይ ደረት ቃንዛ ክንገድፎ የብልናን 	Nor should we give up the chest pain caused by heart problems
30	en	ti	 but a more important problem now is this chest pain 	 ይኹን እምበር ሐዚ እቲ ዝገደደ ጸገም እቲ ናይ ደረት ቃንዛ እዩ 	However, the worst problem now is the chest pain
31	en	ti	 but i have difficulty breathing 	 ናይ ምትንፋስ ጸገም ግና ኣለኒ 	But I have trouble breathing
32	en	ti	 but i know lot of people cough on me 	 ይኹንደኣ እምበር ብዙሓት ሰባት ከምዝሰዐሉለይ ይፈልጥ 	However, I know that many people have coughed for me
33	en	ti	 but we need to treat every chest pain with the utmost seriousness 	 ይኹን እምበር ሕድሕድ ናይ ደረት ቃንዛ ብዝለዓለ ዕቱብነት ክንሕክም ኣለና 	However, we must treat each chest pain very seriously
34	en	ti	 but you're breathing all right right now right? 	 ግና ሐዚ ጽቡቅ ትትንፍስ ኣለኻ/ኺ ትኽክል ዶ? 	But you&#39;re breathing well now, right?
35	en	ti	 'cause of this chest pain i totally forgot 	 በዚ ናይ ደረት ቃንዛ ዘተላዓለ መሊእይ ረሲዐዮ 	I forgot about my fill caused by this chest pain
36	en	ti	 does it feel like somebody squeezing your chest 	 ዝኾነ ሰብ ደረትካ/ኪ እንጸሞቖ ዓይነት ከምዝኾነ ድዩ ዚስማዓካ.ኪ? 	Do you feel like anyone is the kind of person we soak your/your limits with?
37	en	ti	 do still feel like shortness of breath 	 ሐዚ እውን ናይ ትንፋስ ምሕጻር ዓይነት ይስመዓኒ ኣሎ 	I still feel kind of short of breath
38	en	ti	 do they complain of being sick similar symptoms? 	 ተመሳሰልቲ ምልክታት ዘርእይ ሕማም ሓሚምና ኢሎም የማርሩ ዶ? 	Do they complain of being sick with similar symptoms?
39	en	ti	 do you have any other chronic like high blood pressure or anything like that? 	 ካሊእ ዝኾነ ሕዱር ዝዓይነቱ ልዑል መጠን ናይ ደም ጸቕጢ ወይ ዝመሳሰል ነገራት ኣለኪ/ካ ዶ? 	Do you have any other chronic high blood pressure or similar?
40	en	ti	 do you have any other diseases chronic medical problems like diabetes? 	 ካለኦት ከም ሕማም ሽኮሪያ ዝበሉ ሕዱር ሕክምናዊ ጸገማት ኣለካ/ኪ ዶ? 	Do you have other chronic medical problems such as diabetes?
41	en	ti	 do you have any shortness of breath with that chest pain? 	 ምስ እቲ ናይ ደረት ቃንዛ ናይ ትንፋስ ምሕጻር ኣለካ/ኪ ዶ? 	Do you have shortness of breath with the chest pain?
42	en	ti	 do you have high blood pressure? 	 ልዑል ናይ ደም ጸቕጢ ኣለካ/ኪ ዶ? 	Do you have high blood pressure?
43	en	ti	 do you have some shortness of breath goes with that? 	 ምስኡ ዝኸድ ገለ ናይ ትንፍስ ሕጽረት ኣለካ ዶ? 	Do you have any shortness of breath that goes with it?
44	en	ti	 do you know what symptoms she was having? 	 እንታይ ምልክታት ከምዝነበሩዋ ትፈልጡ ዶ? 	Do you know what her symptoms were?
45	en	ti	 do you see the image? 	 ነቲ ምስሊ ርኢኻ/ኽዮ ዶ? 	Have you seen the image?
46	en	ti	 drink plenty of fluids today 	 ሎሚ ብዙሕ ፋሳሲታት ውሰዱ 	Take lots of fluids today
47	en	ti	 however i take tests for the diabetes 	 ኮይኑ እውን ንሽኮርያ ምርመራ ይገብር እዬ 	However, I do get tested for diabetes
48	en	ti	 however she has symptoms quite similar to mine 	 ይኹን እምበር ምስ ናተይ ዝመሳሰሉ ምልክታት ኣለዉዋ 	However, she has symptoms similar to mine
49	en	ti	 how high is your fever? 	 ክሳብ ክንደይ እዩ እቲ ረስኒኻ/ኺ? 	How severe is your cough?
50	en	ti	 how' s your blood pressure? 	 ናይ ደም ጸቕጢኻ/ኺ ከመይ እዩ? 	How is your blood pressure?
51	en	ti	 if you continue to have high fevers 	 ልዑል ረስኒ እናርአኻ ትቕጽል እንተ ኾይንካ 	If you continue to have high fever
52	en	ti	 if you have a fever of a hundred and two or higher 	 ሚኢቲ ን ክልተ ሚኢቲን ወይ ካባኡ ንላዕሊ ዝልካዕ መጠን ረስኒ እንተሃሊይኩም 	If you have a fever of 100 to 200 or more
53	en	ti	 if you think that your symptoms or problems warrant a better look 	 እንድሕር ደኣ ምልክታትካ ውይድማ ጸገማትካ ዝሓሸ መልከዕ ክምዘለዎም መረጋገጺ ሂብካ 	If you have given assurance that your symptoms or problems will look better
54	en	ti	 i got a fever yesterday 	 ትማሊ ኣተኲስኒ 	He shot me yesterday
55	en	ti	 i got a slight fever too 	 ንእሽተይ ረስኒ እውን ኣለኒ 	I also have a slight rash
56	en	ti	 i had a fever yesterday 	 ትማሊ ረስኒ ኔሩኒ 	I had a cold yesterday
57	en	ti	 i have a sharp pain here in the chest 	 ኣብ እዚ ኣብ ደረተይ ዚወግእ ቃንዛ አለኒ 	Here I have a stabbing pain in my chest
58	en	ti	 i have some difficulty breathing too 	 ንእሽተይ ናይ ምትንፋስ ጸገም እውን ኣለኒ 	I also have slight breathing problems
59	en	ti	 i'll send you an image 	 ምስሊ ክሰደልካ/ኪ እየ 	I will send you/you an image
60	en	ti	 i'm having some chest pain today 	 ሎሚ ንእሽተይ ናይ ደረት ቃንዛ ይስመዓኒ ኣሎ 	I am having a little chest pain today
61	en	ti	 i'm just having some headaches and some fever today 	 ሎሚ ንእሽትይ ረስኒን ናይ ርእሲ ሕማምን ይስመዓኒ ኣሎ 	I am feeling a little nauseous and headache today
62	en	ti	 in my opinion it is flu 	 ክምናተይ ኣትሓሳስባ ሕማም ኢንፍሉዌንዛ እዩ 	My thoughts are influenza
63	en	ti	 in my opinion this is a little flu 	 ብ ናትይ ኣራእያ እዚ ንእሽተይ ፍሉ እዩ 	In my opinion, this is a small flu
64	en	ti	 is it like some heavy heavy person sitting on your chest? 	 ዝኾነ ኣዝዩ ከቢድ ሰብ ኣብ ደረትካ/ኪ ከምዝተቐመጠ ዓይነት ድዩ? 	Is it kind of like any very heavy person has been placed on your/your lap?
65	en	ti	 it all started with the headaches and with the fever about the same time 	 ኩሉ ምስ ሕማም ርእሲን ረስኒን እዩ ብሓደ ጀሚሩ 	It all started together with headaches and nausea
66	en	ti	 it hurts in the middle of my chest 	 ኣብ ማእኸል ደረተይ ቃንዛ ኣለኒ 	I have pain in the middle of my thigh
67	en	ti	 it is a pressure like chest pain 	 ክም ጸቕጢ ዝበለ ናይ ደርት ቃንዛ እዩ 	It&#39;s like a pressure-like dert pain
68	en	ti	 it is in my chest 	 ኣብ ደረተይ እዩ 	It is on my lap
69	en	ti	 it is in the center of my chest 	 ኣብ ማእኸል ደረተይ እዩ 	It is in the middle of my lap
70	en	ti	 it is in the center of the chest 	 ኣብ ማእከል እቲ ደረት እዩ 	It is in the middle of the threshold
71	en	ti	 i've got pain in my chest 	 ኣብ ደረተይ ቃንዛ ይስመዓኒ ኣሎ 	I feel pain in my chest
72	en	ti	 i've very concerned of this chest pain 	 ብዛዕባ እዚ ናይ ደረት ቃንዛ ስካፋት ኣለኒ 	I have chest pain scuffs about this
73	en	ti	 i want you to tell me in describing this chest pain 	 ነዚ ናይ ደረት ቃንዛ ገሊጽካ/ኪ ክትነግረኒ/ርኒ ይድሊ እየ 	I need you to describe this chest pain
74	en	ti	 like high blood pressure or diabetes 	 ከም ልዑል ናይ ደም ጸቕጢ ወይ ሽኮርያ 	such as high blood pressure or diabetes
75	en	ti	 like right in the center of the chest 	 ልከዕ ኣብ ማእኸል ደረተይ 	Right in the middle of my lap
76	en	ti	 now for the fever you can take a tachipirina sweet 	 ሐዚ ነቲ ረስኒ ናይ ተችፐሪና ከረሜላ (tachipirina sweet) ምውሳድ ትኽእል/ሊ ኢኻ/ኺ 	Now you can take the fever of tachipirina sweet
77	en	ti	 now mary how many days have you had the symptoms 	 ሜሪ ሐዚ እቶም ምልክታት ንኽንደይ መዓልቲ ተራእዮምኺ ኣለዉ 	Mary, how many days have you had the symptoms now?
78	en	ti	 now you said you have a chest pain 	 ሐዚ ናይ ደረት ቃንዛ ከምዘለካ/ኪ ተዛሪብካ/ኪ ኣለኻ/ኺ 	You have now mentioned that you have chest pain
79	en	ti	 occasionally i have some chest pain 	 ሓሓሊፉ ንእሽተይ ናይ ደረት ቃንዛ ኣለኒ 	Occasionally I have a little chest pain
80	en	ti	 okay are you having any other symptoms along with this other than just the pain 	 ጽቡቕ ምስ እዚ ካብ እቲ ቃንዛ ወጻኢ ካሎኦት ምልክታት ኣለውኻ/ኺ ዶ? 	Well with this do you have any other symptoms besides the pain?
81	en	ti	 or somebody sitting on your chest? 	 ወይ ዝኾነ ሰብ ኣብ ደረትካ ከምዝተቐመጠ? 	Or that anyone has been placed on your lap?
82	en	ti	 pretty much the same with the fever and the cough headache and muscle pains 	 ዳርጋ ምስ ረስኒ፣ ሰዓል፣ ርእሲ ሕማምን ናይ ጭዋዳ ቃንዛታት ተመሳሳሊ እዩ 	It is almost identical to fever, cough, headache and muscle aches
83	en	ti	 right in the middle of my chest 	 ልክዕ ኣብ ማእኸል ደረተይ 	Right in the middle of my lap
84	en	ti	 show me on this image where you feel the pain 	 ኣብ እዚ ምስሊ እዚ እቲ ቃንዛ ኣበይ ይስመዓካ/ኪ ከምዘሎ ኣርእየኒ/ይኒ 	Show me where you are feeling the pain in this image
85	en	ti	 since you have a fever 	 ረስኒ ስለዘለካ/ኪ 	Because you have a fever
86	en	ti	 so do you think that some of these symptoms could be related to being pregnant? 	 እሞ ገለ እዞም ምልክታት ምስ ምጽናስ ዝተሓሓዙ ዶ ይመስለካ/ኪ? 	So do you think some of these symptoms are related to pregnancy?
87	en	ti	 so your children are having some of the same symptoms? 	 እሞ ደቅኻ እውን ዝተወሰኑ ተመሳሳልቲ ምልክታት የርእዩ ኣለዉ? 	So your kids are showing certain same symptoms?
88	en	ti	 tell me about your chest pain 	 ብዛዕባ ናይ ደረትካ ቃናዛ ንገረኒ 	Tell me about your chest pain
89	en	ti	 the fever increases at night 	 እቲ ረስኒ ምሸት ይውስኽ እዩ 	The cough increases in the evening
90	en	ti	 the fever i've had for the last two days 	 ኣብ እተን ዝሓለፉ ክልተ መዓልቲታት ረስኒ ነይሩኒ እዩ 	I have had a fever the last couple of days
91	en	ti	 the fever started to increase last night 	 እቲ ረስኒ ካብ ትማሊ ምሸት እንዳወሰኸ ከይዱ 	The fever has been getting worse since last night
92	en	ti	 this is doctor porter in the emergency room triage center 	 ዶክተር ፖርተር ይበሃል ካብ ህጹጽ ክፍሊ ትሪያጅ ማእኸል 	His name is Dr. Porter from the emergency room triage center
93	en	ti	 well can you tell me a little bit more about your chest pain? 	 እሞ ብዛዕባ እቲ ናይ ደረትካ/ኪ ቃንዛ ንእሽተይ ክትነግረኒ/ርኒ ትክእል/ሊ ዶ? 	So can you tell me a little bit about your chest pain?
94	en	ti	 well i feel a pain in the front of my body here in my chest 	 ጽቡቕ እሞ፣ ኣብ ቅድሚተይ፣ ኣብ እዚ ኣብ ደረትይ እዩ ቃንዛ ዝስመዓኒ 	Well then, in my forehead, I feel pain here in my lap
95	en	ti	 well i've been having a strong pain in my chest 	 ጽቡቕ፣ ኣብ ደረተይ ክቢድ ቃንዛ እናተሰመዓኒ ነይሩ እዩ 	Well, I was having severe pain in my chest
96	en	ti	 well when i have that pain in my chest 	 ጽቡቕ እሞ፣ እቲ ቃንዛ ኣብ ደረተይ እንትጅምረኒ 	Well, when the pain starts in my chest
97	en	ti	 what kinda pain do you have in your chest? 	 ኣብ ደረትካ/ኪ እንታይ ዓይነት ቃንዛ ኣለካ/ኪ ? 	What kind of pain do you have in your chest ?
98	en	ti	 when this chest pain started? 	 እዚ ናይ ደረት ቃንዛ መዓዝ ጀሚሩ? 	When did this chest pain start?
99	en	ti	 where do you have the pain in the chest? 	 ኣበይ ወገን እዚ ናይ ደረት ቃንዛ ይስመዓካ/ኪ ኣሎ? 	On which side do you feel this chest pain?
100	en	ti	 where you feel this chest pain eel this chest t 	 ኣበይ ወገን ይስምዐካ እዚ ናይ ደረት ቃንዛ 	Where side do you feel this chest pain
101	en	ti	 you feel like tightness on your chest 	 ኣብ ደረትካ/ኪ ዘጨንቕ ስምዒት ይስመዓካ/ኪ ኣሎ 	You are feeling a distressing feeling in your chest
102	en	ti	 you know i got diabetes and stuff 	 ሽኮርያን ካልኦት ነገራትን ክምዘለዉኒ ትፈልጥ/ጢ ኢኻ/ኺ 	You know I have diabetes and other things
103	en	ti	 you said you're having this chest pain 	 እዚ ናይ ደረት ቃንዛ ከምዘለካ ሓቢርካ ኣለኻ 	You have reported that you have this chest pain
104	en	ti	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	 ካብ ጃኑዋሪ 1 እስካብ ማርች 15 2020 ኣብዘሎ፡ ኣብ ኣውሮፓ ሕብረትን/ናይ ኣውሮፓ ቁጠባዊ ቦታትን ኣብ እንግሊዝን ናይ ኮሮና ቫይረስ ሕማም(COVID-19) ውህሉል ኣጋጣሚታት ብ ቕልጡፍ እናዓበየ እዩ። 	From 1 January to 15 March 2020, the cumulative incidence of the coronavirus (COVID-19) in the European Union and/or European Economic Areas and the UK is growing rapidly.
105	en	ti	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	 እቲ ዝዋህለለ ናይ ሕማም ኮረና ቫይረስ (COVID-19) ዘጋጠሙ ጉዳያት ኣብ ኣውሮፓ ሕብረት/ኣውሮፓ ቁጠባዊ ዓውዲ ዘለዋ ሃገራት ን ኣብ እንግሊዝን ተመሳሳሊ ዝኾነ ምዕባለ እናርኣየ ይርከብ፡ ኣብ ዝተፈላለዩ ደረጃታት ድማ፡ ከከም ሃገራቱ ናይ COVID-19 ለበዳ ኣዝዩ ቅልጡፍ ብዝኾነ መልክዑ ኣብ ኩለን ሃገራት እናወሰኸ ይርከብ። 	The cumulative cases of the coronavirus (COVID-19) are showing similar developments in the EU/European Economic Area and in the UK, and at various levels, depending on the country the COVID-19 epidemic is very rapid in all countries It is increasing.
106	en	ti	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	 ብመሰረት ካብ ጣልያን ዝተወሰደ ተመኩሮ፡ ሃገራት፡ ሆስፒታላትን ናይ ጽኑዕ ክንክን ክፍሊታትን ነቶም ክመጹ ዝኽእሉ ናይ ጥዕና ክንክን ዝደልዩ ብፍላይ ድማ ጽኑዕ ክንክን ዝጠልቡ ን ናይ COVID-19 ሕሙማት ዋሕዚ ድልውነቶም ክውሰኹ ይግባእ። 	Based on the experience from Italy, countries, hospitals and intensive care payments should increase their readiness for the flow of COVID-19 patients to those who may need health care, especially those requiring intensive care.
107	en	ti	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	 ኣብ ዲሰምበር 31 2019 ፡ መምጽኢኦም ዘይፍለጡ ናይ ኒሞንያ ጉዳያት ጉጅለ ካብ ዉሃን ፡ ሁበይ ግዝኣት ፡ ቻይና ተጸብጺቡ። 	On December 31, 2019, a group of pneumonia cases of unknown origin were reported from Wuhan, Hubei Province, China.
108	en	ti	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	 ኣብ ጃኑዋሪ 9 2020፡ ናይ China Center for Disease Control and Prevention (ቻይና ማእኸል ምቁጽጻር ን ምክልኻልን ሕማም) እቲ ናይ ሕማም መልዓሊ ኖቨል ኮረና ቫይረስ 2 ኮይኑ ሐዚ ድማ SARS-CoV-2 ተባሂሉ ከምዝጽዋዕ ጸብጺቡ። 	On January 9 2020, the China Center for Disease Control and Prevention reported that the cause of the disease was the novel coronavirus 2, now called SARS-CoV-2
109	en	ti	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	 በዚ ድማ፣ ብSARS-CoV-2 ዝመፅእ ኢንፌክሽን ሕማም ኮሮና ቫይረስ (COVID-19) ተባሂሉ ተሰይሙ። 	Thus, the infection caused by SARS-CoV-2 was named the coronavirus disease (COVID-19).
110	en	ti	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	 ክሳብ ሐዚ ብዘሎ መረዳእታታት 80% COVID-19 ዘለዎም ውልቀሰባት ከም ናይ መተንፈሲ ቱቦ ረኸሲ ዝበሉ ናይ ሳንቡእ ወቕዒ ዘለዎምን ዘይብሎምን ፈኲስ ሕማም ዝነበሮም እዮም። 	According to the data available to date, 80% of individuals with COVID-19 have had a mild illness with or without a pulmonary stroke such as a respiratory tract infection.
111	en	ti	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	 ናይ COVID-19 14% ጉዳያት ለበዳ ሓደገኛ ዝኾነ ናብ ሕክምና ምኽያድ ዘየድልዮ ሕማም እንትኾኑ እቶም ዝተረፉ 6% ጉዳያት ለበዳ ድማ ላዕለዋይ ሓገዝ ዘድልዮም ፅኑዕ ሕሙማት እዮም። 	14% of COVID-19 outbreak cases are serious non-admission cases, while the remaining 6% are critical patients in need of intensive care.
112	en	ti	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	 ብ CoVID-19 ሕክምና ካብ ዝኣተዉ ሕሙማት 4% ናይ ሞት መጠን ተመዝጊቡ ኣሎ። 	There is a 4% mortality rate among patients admitted to treatment for CoVID-1
113	en	ti	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	 ኣብ እዚ መፅናዕቲ ኣብ ሕድሕድ ናይ ኣዉሮፓ ሕብረት/ኣዉሮፓ ቁጠባዊ ቦታ(EU/EEA) ዘለዋ ሃገራትን ዩናይትድ ኪንግደምን (UK) ዝርከቡ ድምር COVID-19 ጉዳያት ለበዳ ምስ ሁቤይ ናይ ቻይና ክፋል ሃገር ዘሎ ምዕባለታት ዳህሲስና ኣለና። 	In this study, we have examined the trends in the total COVID-19 epidemic cases in each EU/European Economic Area (EU/EEA) country and the United Kingdom (UK) with Hubei, part of China.
114	en	ti	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	 ካብ ጃኑዋሪ 31- ማርች 15 2020 ኣብዘሎ ጊዜ ኣብ EU/EEA ሃገራትን ኣብ እንግሊዝ ዘለዉ ናይ COVID-19 ጉዳያት ምስ ኣብ ጣልያን ዘለው ጉዳያት ኣወዳዲርና ኢና። 	We compared the COVID-19 cases in EU/EEA countries and the UK during the period from January 31- March 15 2020 with those in Italy.
115	en	ti	 COVID-19 cases in EU/EEA countries and the UK 	 ናይ CoVID-19 ጉዳያት ለበዳ ኣብ ናይ EU/EEA ሃገራትን እንግሊዝን 	CoVID-19 cases outbreak in EU/EEA countries and the UK
116	en	ti	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	 ደድሕሪ ቻይና ድማ COVID-19 ኣብ ተወሳኽቲ ጂኦግራፊያዊ ዝርጋሐታት ዝካየደ እንትኾን፡ ኣብ መላዕ ዓለም ዝረኣይ ናይ COVID-19 ለበዳ ባህሪ ድማ ምስ እታ ሃገር ተመሳሳሊ ኣካይዳ እዩ ዘለዎ። 	Following China, COVID-19 has spread to additional geographical areas, and the nature of the global outbreak is similar to that of the country.
117	en	ti	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	 ናይ ውድብ ጥዕና ዓለም (WHO) ዳይሬክተር ጀነራል ን COVID-19 ዓለም ለኻዊ ለበዳ ክብል ኣብ ማርች 11 2020 ኣዊጁ። 	The Director-General of the World Health Organization (WHO) declared COVID-19 a global pandemic on March 11,
118	en	ti	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	 ኣብ 5 ማርች 2020 ዝተኻየደ ናይ ዩሮሰርቬላንስ ኣኼባ Spiteri et al፣ ውድብ ጥዕና ዓለም(WHO) ዘዉጽኦ ናይ ጉዳይ ለበዳ ትርጉም ብምጥቃም ኣብ ኣውሮፓ ንዝተረኽቡ ናይ መጀመርታ ናይ COVID-19 ጉዳያት ለበዳ ኣፍሊጡ እዩ። 	At the Eurosurveillance meeting on 5 March 2020, Spiteri et al, announced the first COVID-19 cases in Europe using the World Health Organization (WHO) case definition.
119	en	ti	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	 ኣብ EU/EEA፡ እቶም ናይ መጀመሪያ ዝተረጋገጹ ሰለስተ ኣብ ካብ ዉሃን፡ ሁበይ ግዝኣት. ቻይና ዝተመለሱ ሰባት ዝተርኣዩ ሰባት ብ ፍራንስ 24 ኣብ ጃኑዋሪ 2020 ተጽብጺቦም እዮም። 	In the EU/EEA, the first three confirmed cases in from Wuhan, Hubei Province. The sightings of people returning to China were reported by France 24 in January
120	en	ti	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	 ኣብ 15 ማርች 2020 ናይ COVID-19 ጉዳያት ለበዳ ኣብ ኩለን እተን 30 ናይ EU/EEA ሃገራትን ኣብ ዩናይትድ ኪንግደምን (UK) ከምዝተረኸበ ይግለፅ። ካብ 31 ዲሰምበር 2019 ጀሚሩ ክሳብ እቲ ዕለት ድማ 39,768 ጉዳያት ለበዳን 1,727 ሞትን ተመዝጊቦም እዮም። ካብዚኦም ድማ እቶም 17,750 ጉዳያት ለበዳ 1,441 ሞትን ካብ ጣልያን ጥራሕ እዮም ተረኺቦም። 	On 15 March 2020, outbreak cases of COVID-19 were reported in all 30 EU/EEA countries and in the United Kingdom (UK). Since December 31, 2019, 39,768 outbreak cases and 1,727 deaths have been registered. Of these, 17,750 cases and 1,441 deaths were reported from Italy alone.
121	en	ti	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	 ናይ COVID-19 ኬዛት ድምር ቁፅርን ድምር ክስተትን ምርካብ 	Get the total number of COVID-19 cases and total incidence
