	sourceLang	targetLang	sourceString	targetString	en-mt
37	en	zh	 do still feel like shortness of breath 	 仍然感到气促 	still feeling short of breath
38	en	zh	 do they complain of being sick similar symptoms? 	 他们也在抱怨身体不适并出现类似症状吗？ 	Are they also complaining of being unwell and showing similar symptoms?
39	en	zh	 do you have any other chronic like high blood pressure or anything like that? 	 您还有任何其他慢性病吗？比如，高血压或类似疾病。 	Do you have any other chronic conditions? For example, high blood pressure or similar conditions.
40	en	zh	 do you have any other diseases chronic medical problems like diabetes? 	 还有任何其他疾病和慢性健康问题吗？比如，糖尿病。 	Any other diseases and chronic health problems? For example, diabetes.
41	en	zh	 do you have any shortness of breath with that chest pain? 	 您的胸痛伴有气促症状吗？ 	Is your chest pain accompanied by shortness of breath?
42	en	zh	 do you have high blood pressure? 	 您有高血压病史吗？ 	Do you have a history of high blood pressure?
43	en	zh	 do you have some shortness of breath goes with that? 	 您有气促症状吗？ 	Do you have shortness of breath?
44	en	zh	 do you know what symptoms she was having? 	 您知道她有什么症状吗？ 	Do you know what symptoms she has?
45	en	zh	 do you see the image? 	 您看到图像了吗？ 	Did you see the image?
46	en	zh	 drink plenty of fluids today 	 今天喝了很多水 	drank a lot of water today
47	en	zh	 however i take tests for the diabetes 	 但我接受了糖尿病的检查 	But I got tested for diabetes
48	en	zh	 however she has symptoms quite similar to mine 	 但她的症状与我的症状十分相似 	But her symptoms are very similar to mine
49	en	zh	 how high is your fever? 	 您的发热达到多少度？ 	How high is your fever?
50	en	zh	 how' s your blood pressure? 	 您的血压如何？ 	How is your blood pressure?
51	en	zh	 if you continue to have high fevers 	 如果您继续高热不退 	If you continue to have a persistent high fever
52	en	zh	 if you have a fever of a hundred and two or higher 	 如果您的发热达到 102°F 或以上 	If your fever reaches 102°F or above
53	en	zh	 if you think that your symptoms or problems warrant a better look 	 如果您认为自己的症状或问题有必要进一步观察 	If you think your symptoms or problems warrant further investigation
54	en	zh	 i got a fever yesterday 	 我昨天发热 	I had a fever yesterday
55	en	zh	 i got a slight fever too 	 我也出现低热症状 	I also have hypothermia
56	en	zh	 i had a fever yesterday 	 我昨天发热 	I had a fever yesterday
57	en	zh	 i have a sharp pain here in the chest 	 我的胸部刺痛 	my chest hurts
58	en	zh	 i have some difficulty breathing too 	 我也有些呼吸困难 	I also have difficulty breathing
59	en	zh	 i'll send you an image 	 我会发给您一张图像 	I will send you an image
60	en	zh	 i'm having some chest pain today 	 我今天有些胸痛 	i have some chest pain today
61	en	zh	 i'm just having some headaches and some fever today 	 我今天有些头痛和发热 	I have some headache and fever today
62	en	zh	 in my opinion it is flu 	 我认为这是流感 	i think it&#39;s the flu
63	en	zh	 in my opinion this is a little flu 	 我认为这是轻微流感 	i think it&#39;s a mild flu
64	en	zh	 is it like some heavy heavy person sitting on your chest? 	 像是一个很重的人坐在您胸口吗？ 	Does it feel like a heavy person is sitting on your chest?
65	en	zh	 it all started with the headaches and with the fever about the same time 	 头痛和发热几乎同时开始 	Headache and fever start almost at the same time
66	en	zh	 it hurts in the middle of my chest 	 我的胸口痛 	my chest hurts
67	en	zh	 it is a pressure like chest pain 	 挤压式胸痛 	squeezing chest pain
68	en	zh	 it is in my chest 	 在我的胸部 	on my boobs
69	en	zh	 it is in the center of my chest 	 在我的胸口 	on my chest
70	en	zh	 it is in the center of the chest 	 在胸口 	in the chest
71	en	zh	 i've got pain in my chest 	 我感到胸痛 	i feel chest pain
72	en	zh	 i've very concerned of this chest pain 	 胸痛让我非常苦恼 	Chest pain bothers me very much
73	en	zh	 i want you to tell me in describing this chest pain 	 希望您描述一下胸痛的感受 	I want you to describe your chest pain
74	en	zh	 like high blood pressure or diabetes 	 像是高血压或糖尿病 	like high blood pressure or diabetes
75	en	zh	 like right in the center of the chest 	 像是在胸口 	like in the chest
76	en	zh	 now for the fever you can take a tachipirina sweet 	 为缓解发热症状，你可以服用 tachipirina，亲爱的 	To relieve fever symptoms you can take tachipirina dear
77	en	zh	 now mary how many days have you had the symptoms 	 mary，你的症状持续多少天了 	mary, how many days have your symptoms lasted
78	en	zh	 now you said you have a chest pain 	 您曾说感到胸痛 	You said you had chest pains
79	en	zh	 occasionally i have some chest pain 	 我偶尔会有胸痛症状 	I have occasional chest pains
80	en	zh	 okay are you having any other symptoms along with this other than just the pain 	 好的，除了疼痛，您还有任何其他症状吗？ 	Ok, besides pain, do you have any other symptoms?
81	en	zh	 or somebody sitting on your chest? 	 还是感到有人坐在您胸口？ 	Still feel someone sitting on your chest?
82	en	zh	 pretty much the same with the fever and the cough headache and muscle pains 	 症状基本一致，发热、咳嗽、头痛和肌肉酸痛 	Symptoms are basically the same, fever, cough, headache and muscle aches
83	en	zh	 right in the middle of my chest 	 在我的右胸口 	on my right chest
84	en	zh	 show me on this image where you feel the pain 	 请在这张图像上指出您感到疼痛的位置 	Please indicate on this image where you feel pain
85	en	zh	 since you have a fever 	 鉴于有发热症状 	In view of fever symptoms
86	en	zh	 so do you think that some of these symptoms could be related to being pregnant? 	 您认为其中一些症状可能与怀孕有关吗？ 	Do you think some of these symptoms may be related to pregnancy?
87	en	zh	 so your children are having some of the same symptoms? 	 您的孩子们也有一些相同的症状？ 	Do your kids have some of the same symptoms?
88	en	zh	 tell me about your chest pain 	 请描述一下胸痛感受 	Please describe your chest pain
89	en	zh	 the fever increases at night 	 夜间发热症状加重 	Fever symptoms that worsen at night
90	en	zh	 the fever i've had for the last two days 	 我最近两天一直发热 	I have been having a fever for the past two days
91	en	zh	 the fever started to increase last night 	 昨晚发热开始加重 	The fever started to get worse last night
92	en	zh	 this is doctor porter in the emergency room triage center 	 这是急诊室分诊中心的医生 porter 	This is the doctor porter from the emergency room triage center
93	en	zh	 well can you tell me a little bit more about your chest pain? 	 您能多告诉我一些关于您的胸痛的事吗？ 	Can you tell me a little more about your chest pain?
94	en	zh	 well i feel a pain in the front of my body here in my chest 	 我的前胸感到疼痛 	pain in my chest
95	en	zh	 well i've been having a strong pain in my chest 	 我的胸部一直很痛 	my chest hurts all the time
96	en	zh	 well when i have that pain in my chest 	 当我的胸部感到疼痛时 	when my chest hurts
97	en	zh	 what kinda pain do you have in your chest? 	 您的胸部是怎么疼痛? 	What is your chest pain?
98	en	zh	 when this chest pain started? 	 这种胸痛从什么时候开始？ 	When did this chest pain start?
99	en	zh	 where do you have the pain in the chest? 	 您的胸的哪一个部位感到疼痛？ 	Where is your chest pain?
100	en	zh	 where you feel this chest pain eel this chest t 	 您胸痛出现在哪一个部位？ 	Where is your chest pain?
101	en	zh	 you feel like tightness on your chest 	 您感到胸闷 	you feel chest tightness
102	en	zh	 you know i got diabetes and stuff 	 我还有糖尿病及其他一些疾病 	I have diabetes and some other diseases
103	en	zh	 you said you're having this chest pain 	 您曾说有这种胸痛症状 	You said you had this chest pain
104	en	zh	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	 2020 年 1 月 1 日至 3 月 15 日期间，欧盟/欧洲经济区和英国的新型冠状病毒疾病 (COVID-19) 累积发病率迅速增加 	Rapid increase in cumulative incidence of novel coronavirus disease (COVID-19) in the EU/EEA and UK between 1 January and 15 March 2020
105	en	zh	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	 在欧盟/欧洲经济区的各个国家以及英国，新型冠状病毒疾病 (COVID-19) 的累积发病率显示出相似的趋势，证实虽然不同国家处于不同的阶段，但 COVID-19 大流行病都在迅速发展。	Cumulative incidence rates of novel coronavirus disease (COVID-19) show similar trends across EU/EEA countries, as well as in the UK, confirming that the COVID-19 pandemic is rapidly evolving, although different countries are at different stages develop.
106	en	zh	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	 根据意大利的经验，国家、医院和重症监护病房都需要做好更充分的准备，迎接数量激增的 COVID-19 患者，重症监护任务尤其重。	Based on Italy&#39;s experience, the country, hospitals and intensive care units all need to be better prepared for a surge in the number of COVID-19 patients, especially intensive care.
107	en	zh	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	 2019 年 12 月 31 日，中国湖北省武汉市报告了多起病因不明的肺炎病例。	On December 31, 2019, multiple cases of pneumonia of unknown etiology were reported in Wuhan, Hubei Province, China.
108	en	zh	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	 2020 年 1 月 9 日，中国疾病预防控制中心报告称，病原体是一种新型冠状病毒，现在称为严重急性呼吸综合征冠状病毒 2 (Severe Acute Respiratory Syndrome Coronavirus 2, SARS-CoV-2)。	On January 9, 2020, the Chinese Center for Disease Control and Prevention reported that the causative agent was a novel coronavirus, now known as Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).
109	en	zh	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	 此后，由 SARS-CoV-2 感染引起的疾病被命名为冠状病毒疾病 (COVID-19)。	The disease caused by SARS-CoV-2 infection has since been named coronavirus disease (COVID-19).
110	en	zh	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	 迄今为止的证据表明，大约 80% 的 COVID-19 病例为轻症，即伴或不伴肺炎的呼吸道感染，并且大多数都能康复。	Evidence so far suggests that about 80% of COVID-19 cases are mild, a respiratory infection with or without pneumonia, and most recover.
111	en	zh	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	 在大约 14% 的病例中，COVID-19 会进展为重症并需要住院治疗，而其余 6% 的病例会进展为危重症并需要重症监护。	In about 14% of cases, COVID-19 progresses to severe disease requiring hospitalization, while in the remaining 6% it becomes critically ill and requires intensive care.
112	en	zh	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	 因 COVID-19 而住院的患者死亡率约为 4%。	The mortality rate among patients hospitalized with COVID-19 is approximately 4%.
113	en	zh	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	 在这项研究中，我们评估了欧盟/欧洲经济区 (European Union, EU/European Economic Area, EEA) 的各个国家以及英国 (UK) 的 COVID-19 累积发病率的趋势，并将其与中国湖北省进行了比较。	In this study, we assessed trends in the cumulative incidence of COVID-19 in various countries of the European Union/European Economic Area (EEA) and the United Kingdom (UK) and compared them to those in Hubei, China. Provinces were compared.
114	en	zh	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	 我们还对 2020 年 1 月 31 日至 3 月 15 日期间 EU/EEA 国家和英国的现有 COVID-19 病例数与意大利进行了比较。	We also compared the number of existing COVID-19 cases in EU/EEA countries and the United Kingdom with Italy between 31 January and 15 March 2020.
115	en	zh	 COVID-19 cases in EU/EEA countries and the UK 	 EU/EEA 国家和英国的 COVID-19 病例 	COVID-19 cases in EU/EEA countries and the UK
116	en	zh	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	 继中国之后，COVID-19 的地理分布进一步扩大，目前世界其他地区 COVID-19 大流行病的动态变化与中国相仿。	After China, the geographical distribution of COVID-19 has further expanded, and the dynamics of the COVID-19 pandemic in other parts of the world are now similar to those in China.
117	en	zh	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	 2020 年 3 月 11 日，世界卫生组织 (WHO) 总干事宣布 COVID-19 为大流行病。	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared COVID-19 a pandemic.
118	en	zh	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	 在 2020 年 3 月 5 日出版的《欧洲监控》杂志上，Spiteri 等人根据 WHO 的病例定义报告了欧洲首批确诊的 COVID-19 病例。	In the March 5, 2020 issue of European Surveillance, Spiteri et al. report the first confirmed cases of COVID-19 in Europe based on the WHO case definition.
119	en	zh	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	 在 EU/EEA，法国于 2020 年 1 月 24 日报告了最早的三例确诊病例，患者为中国湖北省武汉市归国人员。	In the EU/EEA, France reported its first three confirmed cases on January 24, 2020, in returnees from Wuhan, Hubei Province, China.
120	en	zh	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	 截至 2020 年 3 月 15 日，所有 30 个 EU/EEA 国家以及英国都已经检测到 COVID-19 病例，自 2019 年 12 月 31 日至 3 月 15 日，含当日，已经报告了 39,768 名病例和 1,727 例死亡病例，其中仅意大利就报告了 17,750 名病例和 1,441 例死亡病例。	As of March 15, 2020, all 30 EU/EEA countries, plus the United Kingdom, have detected cases of COVID-19, and from December 31, 2019 to and including March 15, 39,768 cases and 1,727 deaths, with Italy alone reporting 17,750 cases and 1,441 deaths.
121	en	zh	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	 获取 COVID-19 病例的累积数量和累积发病率 	Get the cumulative number and cumulative incidence of COVID-19 cases
122	en	zh	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	 欧洲疾病预防控制中心 (ECDC) 在每天上午 8:00 更新全球每个国家已通报的 COVID-19 病例数，它们仅通过官方来源获取，例如各国的卫生部、国家和地区卫生当局以及 WHO。	The European Center for Disease Prevention and Control (ECDC) updates daily at 8:00 AM the number of notified COVID-19 cases for each country in the world, obtained only from official sources such as ministries of health, national and territorial health authorities, and WHO.
123	en	zh	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	 这些数据已用于评估 EU/EEA 和英国的 COVID-19 趋势，并与意大利进行比较。	These data have been used to assess COVID-19 trends in the EU/EEA and the UK and compare them with Italy.
124	en	zh	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	 我们计算了 2020 年 1 月 1 日至 3 月 15 日期间每个 EU/EEA 国家以及英国的 COVID-19 病例的 14 天截缩累积发病率，作为活动性 COVID-19 病例的患病率指标，以便考虑 COVID-19 的自然病程。	We calculated the 14-day truncated cumulative incidence rate of COVID-19 cases for each EU/EEA country and the UK between 1 January and 15 March 2020 as an indicator of the prevalence of active COVID-19 cases, in order to take into account the natural history of COVID-19.
125	en	zh	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	 我们还提供了截至 2020 年 3 月 15 日上午 8:00 每个国家已通报的累积病例总数，并且与 2020 年 1 月 31 日至 3 月 15 日期间意大利的数据进行了比较。	We also present the cumulative total number of cases notified by each country as of 8:00 am on March 15, 2020, and compare with data from January 31 to March 15, 2020 for Italy.
126	en	zh	 Trends of COVID-19 in EU/EEA countries and the UK 	 EU/EEA 国家和英国的 COVID-19 趋势 	COVID-19 trends in EU/EEA countries and the UK
127	en	zh	 The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1). 	 EU/EEA 国家和英国的 COVID-19 病例的 14 天截缩累积发病率的趋势总体上与湖北省（中国）的一致（图 1）。	The trends in the 14-day truncated cumulative incidence rates of COVID-19 cases in the EU/EEA countries and the United Kingdom were generally consistent with those in Hubei Province (China) (Figure 1).
128	en	zh	 For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material). 	 对于 EU/EEA 和英国整体而言，COVID-19 的累积发病率自 2020 年 2 月 21 日左右开始增加，然后在 2 月 28 日左右急剧增加（补充材料）。	For the EU/EEA and the UK as a whole, the cumulative incidence of COVID-19 started to increase around 21 February 2020 and then increased sharply around 28 February (Supplementary Material).
129	en	zh	 This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material). 	 这主要是由于意大利报告的病例数迅速增加所致，但所有其他 EU/EEA 国家以及英国的 COVID-19 累积发病率也呈现出相似的增长趋势（补充材料）。	This was mainly due to the rapid increase in the number of reported cases in Italy, but a similar increase in the cumulative incidence of COVID-19 was observed in all other EU/EEA countries, as well as in the United Kingdom (Supplementary Material).
130	en	zh	 Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period. 	 图 2 显示了 2020 年 1 月 31 日至 3 月 15 日期间 EU/EEA 国家以及英国的累积 COVID-19 病例数，并与意大利进行了比较。	Figure 2 shows the cumulative number of COVID-19 cases in EU/EEA countries and the United Kingdom between 31 January and 15 March 2020, compared with Italy.
131	en	zh	 It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less. 	 需要强调的是，截至 3 月 15 日上午 8:00，其他 15 个 EU/EEA 国家以及英国在不到 3 周的时间里就已经报告了与意大利相当的总病例数。	It should be emphasized that as of 8:00 am on March 15th, the other 15 EU/EEA countries, as well as the United Kingdom, had reported a total number of cases comparable to Italy in less than 3 weeks.
132	en	zh	 Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK. 	 我们的结果表明，EU/EEA 和英国通报的 COVID-19 病例数量正在迅速增加。	Our results show that the number of notified COVID-19 cases in the EU/EEA and the UK is increasing rapidly.
133	en	zh	 The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries. 	 观察到的 COVID-19 累积发病率趋势表明，疫情正在所有国家以相似的速度发展。	The observed trends in the cumulative incidence of COVID-19 suggest that the outbreak is developing at a similar rate in all countries.
134	en	zh	 This is despite countries being at different stages, variations in national public health responses, and possibly different case definitions in countries and different protocols for selecting patients that must be tested for confirmation of COVID-19, including catch-up testing. 	 尽管各个国家处于不同阶段，国家公共卫生应对措施各不相同，各个国家对病例的定义可能不同，并且用于选择必须接受 COVID-19 确诊检测——包括追加检测——患者的方案存在差异，但情况均相同。	Although countries are at different stages, national public health responses vary, case definitions may differ across countries, and protocols for selecting patients who must undergo COVID-19 confirmatory testing—including additional testing—varie, The situation is the same.
135	en	zh	 Early March 2020, doctors in the affected regions of Italy described a situation in which ca 10% of patients with COVID-19 required intensive care and media sources reported that hospitals and intensive care units in these regions had already reached their maximum capacity. 	 2020 年 3 月上旬，据意大利受影响地区的医生介绍，大约 10% 的 COVID-19 患者需要重症监护，而媒体报道表示这些地区的医院和重症监护病房已经达到最大承载量。	In early March 2020, according to doctors in affected regions of Italy, approximately 10% of COVID-19 patients required intensive care, and media reports indicated that hospitals and intensive care units in these regions were already at maximum capacity.
136	en	zh	 Data on admission of COVID-19 cases in a hospital and/or an intensive care unit are currently available at EU/EEA level for only 6% and 1% cases, respectively (data not shown). 	 在 EU/EEA 层面，目前可以获得的数据是住院/或进入重症监护病房的 COVID-19 病例分别仅有 6% 和 1% （数据未显示）。	At EU/EEA level, currently available data are only 6% and 1% of COVID-19 cases hospitalized and/or admitted to intensive care units, respectively (data not shown).
137	en	zh	 They should, however, be collected in a systematic fashion to complement current surveillance data that focus on the number of reported cases and the number of deaths. 	 但是，这些信息应该以系统方式采集，以便补充重点关注已报告病例数和死亡人数的当前监测数据。	However, this information should be collected in a systematic manner to complement current surveillance data focusing on the number of reported cases and deaths.
138	en	zh	 A study performed in 2010–11 showed a large variation in the availability of intensive care and intermediate care beds in Europe, ranging from 29.2 in Germany to 4.2 beds per 100,000 population in Portugal. 	 2010-11 年进行的一项研究表明，欧洲各国可提供的重症监护和中期照护床位数存在很大差异，每 10 万人拥有的床位数范围从德国的 29.2 张到葡萄牙的 4.2 张不等。	A study conducted in 2010-11 showed that the number of intensive care and intermediate care beds available varies widely across Europe, ranging from 29.2 beds per 100,000 people in Germany to 4.2 in Portugal.
139	en	zh	 This means that countries may have more or less resources than Italy (12.5 intensive care and intermediate care beds per 100,000 population in 2010–11). 	 这意味着各国拥有的资源可能多于或少于意大利（2010-2011 年每 10 万人拥有 12.5 张重症监护和中期照护床位）。	This means that countries may have more or less resources than Italy (12.5 intensive care and intermediate care beds per 100,000 people in 2010-2011).
140	en	zh	 Modelling scenarios related to healthcare capacity saturation, with estimates for each EU/EEA country and the UK of the prevalence of hospitalised COVID-19 cases associated with a &gt; 90% risk of exceeding intensive care bed capacity, are provided in the sixth update of the ECDC rapid risk assessment on COVID-19. 	 ECDC 对 COVID-19 快速风险评估的第六次更新对医疗保健能力饱和相关场景进行了建模，并对每个 EU/EEA 国家以及英国的住院 COVID-19 患者的患病率与超过重症监护床位量的风险 &gt; 90% 之间的关系进行了估计。	ECDC&#39;s sixth update to the COVID-19 rapid risk assessment models scenarios associated with healthcare capacity saturation and the prevalence and excess of intensive care beds for each EU/EEA country and the UK for hospitalized COVID-19 patients The relationship between the amount of risk &gt; 90% was estimated.
141	en	zh	 Since cases have so far clustered in certain regions in EU/EEA countries and the UK, and hospitals and intensive care units usually serve a defined regional catchment population, information about cases and intensive care beds should preferably be made available at the Nomenclature of territorial units for statistics 2 (NUTS-2) level. 	 由于迄今为止病例聚集在 EU/EEA 国家以及 UK 的某些区域，并且医院和重症监护病房通常为确定区域的覆盖人口提供服务，因此最好在“标准统计地域单元 2” (NUTS-2) 层面提供有关病例和重症监护床位的信息。	As cases have so far been clustered in EU/EEA countries and certain areas of the UK, and hospitals and intensive care units typically serve defined regional coverage populations, it is best to report at the &#39;Normal Statistical Territorial Unit 2&#39; (NUTS-2) level Provides information on cases and intensive care beds.
142	en	zh	 The experience from Italy and the current trends in other countries show that the COVID-19 pandemic is progressing rapidly in the EU/EEA and the UK. 	 意大利的经验以及其他国家的当前趋势表明，EU/EEA 以及英国的 COVID-19 大流行病正在迅速发展。	The experience of Italy, as well as current trends in other countries, shows that the COVID-19 pandemic is developing rapidly in the EU/EEA as well as in the UK.
143	en	zh	 Countries, hospitals and intensive care units should thus prepare themselves for a scenario of sustained community transmission of SARS-CoV-2 and an increase in the number of patients with COVID-19 requiring healthcare, and in particular intensive care, such as the one occurring in the affected regions of Italy. 	 因此，国家、医院和重症监护病房都应做好准备，以应对 SARS-CoV-2 持续社区传播以及需要医疗保健，尤其是重症监护的 COVID-19 患者人数增加的情况，例如意大利受影响地区出现的情况。	Therefore, the country, hospitals and intensive care units should all be prepared to deal with sustained community transmission of SARS-CoV-2 and an increase in the number of COVID-19 patients requiring healthcare, especially intensive care, such as in the affected regions of Italy Case.
