	sourceLang	targetLang	sourceString	targetString	en-mt
40	en	ur	do you have any other diseases chronic medical problems like diabetes?	کیا آپ کو ذیباطیس جیسی دائمی طبی بیماری ہے؟	Do you have a chronic medical condition such as diabetes?
41	en	ur	do you have any shortness of breath with that chest pain?	کیا آپ کو سینے میں درد کے ساتھ سانس کی تکلیف محسوس ہوئی؟	Have you experienced shortness of breath with chest pain?
42	en	ur	do you have high blood pressure?	کیا آپ کو بلڈ پریشر ہے؟	Do you have high blood pressure?
43	en	ur	do you have some shortness of breath goes with that?	کیا آپ کو اس کے ساتھ سانس لینے میں تکلیف ہوتی ہے؟	Do you have trouble breathing with it?
44	en	ur	do you know what symptoms she was having?	کیا آپ کو علم ہے کہ اس کو کیا علامات لاحق تھیں؟	Do you know what symptoms he had?
45	en	ur	do you see the image?	کیا آپ نے تصویر دیکھی؟	Did you see the picture?
46	en	ur	drink plenty of fluids today	آج کافی مقدار میں پانی پیئں	Drink plenty of water today
47	en	ur	however i take tests for the diabetes	تاہم میں نے ذیباطیس شوگر کے ٹیسٹ لیے ہیں	However, I have taken 22 sugar tests
48	en	ur	however she has symptoms quite similar to mine	تاہم اس کی علامات بالکل میری طرح کی ہیں	However, her symptoms are exactly like mine
49	en	ur	how high is your fever?	آپ کا بخار کتنا زیادہ ہے؟	How high is your fever?
50	en	ur	how' s your blood pressure?	آپ کا بلڈ پریشر کیسا ہے؟	How is your blood pressure?
51	en	ur	if you continue to have high fevers	اگر آپ کو مسلسل تیز بخار ہو	If you have a persistent high fever
52	en	ur	if you have a fever of a hundred and two or higher	اگر آپ کو ایک سو دو یا اس سے زائد بخار ہے	If you have a fever of one hundred and two or more
53	en	ur	if you think that your symptoms or problems warrant a better look	اگر آپ کا خیال ہے کہ آپ کی علامات اور مسائل میں بہتری دکھائی نہیں دیتی ہے	If you think your symptoms and problems are not improving
54	en	ur	i got a fever yesterday	مجھے کل بخار ہوگیا تھا	I had a fever yesterday
55	en	ur	i got a slight fever too	مجھے معمولی بخار بھی ہوگیا تھا	I also had a mild fever
56	en	ur	i had a fever yesterday	مجھے کل بخار تھا	I had a fever yesterday
57	en	ur	i have a sharp pain here in the chest	مجھے یہاں سینے میں تیز درد تھا	I had a sharp pain in my chest here
58	en	ur	i have some difficulty breathing too	مجھے سانس لینے میں کچھ تکلیف بھی ہو رہی ہے	I am also having some difficulty in breathing
59	en	ur	i'll send you an image	میں آپ کو ایک تصویر بھیجوں گا	I will send you a picture
60	en	ur	i'm having some chest pain today	آج مجھے سینے میں کچھ درد ہو رہا ہے	Today I am having some chest pain
61	en	ur	i'm just having some headaches and some fever today	آج مجھے کچھ سر درد اور کچھ بخار ہو رہا ہے	Today I have some headache and some fever
62	en	ur	in my opinion it is flu	میری رائے میں یہ زکام ہے	In my opinion it is the flu
63	en	ur	in my opinion this is a little flu	میرے رائے میں یہ تھوڑا سا زکام ہے	It&#39;s a bit cold in my opinion
64	en	ur	is it like some heavy heavy person sitting on your chest?	کیا یہ ایسا ہے جیسے آپ کے سینے پر کوئی بھاری بھر کم شخص بیٹھا ہو؟	Is it like a heavy person is sitting on your chest?
65	en	ur	it all started with the headaches and with the fever about the same time	کیا یہ ایک ہی وقت میں سر درد اور بخار سے شروع ہوا تھا	Did it start with a headache and fever at the same time?
66	en	ur	it hurts in the middle of my chest	یہ میرے سینے کے درمیان میں تکلیف دیتا ہے	It hurts in the middle of my chest
67	en	ur	it is a pressure like chest pain	یہ سینے میں درد کی طرح کا دباؤ ہے	This is a pressure like chest pain
68	en	ur	it is in my chest	یہ میرے سینے میں ہے	It&#39;s in my chest
69	en	ur	it is in the center of my chest	یہ میرے سینے کے درمیان میں ہے	It&#39;s in the middle of my chest
70	en	ur	it is in the center of the chest	یہ سینے کے درمیان میں ہے	It is in the middle of the chest
71	en	ur	i've got pain in my chest	مجھے میرے سینے میں درد ہو رہا ہے	I have a pain in my chest
72	en	ur	i've very concerned of this chest pain	میں سینے کے اس درد سے بہت فکر مند ہوں	I am very worried about this chest pain
73	en	ur	i want you to tell me in describing this chest pain	میں چاہتا ہوں کہ آپ مجھے سینے کے اس درد کے بارے میں بتائیں	I want you to tell me about this chest pain
74	en	ur	like high blood pressure or diabetes	جیسے بلند فشار خون ہائی بلڈ پریشر یا ذیباطیس	Such as high blood pressure, hypertension or diabetes
75	en	ur	like right in the center of the chest	جیسے کہ بالکل سینے کے درمیان میں	Like right in the middle of the chest
76	en	ur	now for the fever you can take a tachipirina sweet	اب آپ بخار کے لیے ایک پیراسیٹامول لے سکتے ہیں	Now you can take a paracetamol for fever
77	en	ur	now mary how many days have you had the symptoms	اب آپ کو کتنے دن سے یہ علامات ہیں	How long have you had these symptoms now?
78	en	ur	now you said you have a chest pain	اب آپ نے کہا کہ آپ کے سینے میں درد ہے	Now you said you have chest pain
79	en	ur	occasionally i have some chest pain	کبھی کبھار مجھے سینے میں کچھ درد ہوتا ہے	Sometimes I get some chest pain
80	en	ur	okay are you having any other symptoms along with this other than just the pain	ٹھیک ہے آپ کو صرف اس درد کے ساتھ اور کوئی علامات ہیں	Well you just have this pain and no other symptoms
81	en	ur	or somebody sitting on your chest?	یا کوئی آپ کے سینے پر بیٹھا ہوا ہے؟	Or someone sitting on your chest?
82	en	ur	pretty much the same with the fever and the cough headache and muscle pains	بخار اور کھانسی سردرد اور پٹھوں کے درد کے ساتھ بھی ایسا ہی ہوتا ہے	Fever and cough are also accompanied by headache and muscle aches
83	en	ur	right in the middle of my chest	بالکل میرے سینے کے وسط میں	Right in the middle of my chest
84	en	ur	show me on this image where you feel the pain	مجھے اس تصویر میں دکھائیں کہ آپ کو کہاں درد محسوس ہوتا ہے	Show me in this picture where you feel the pain
85	en	ur	since you have a fever	چونکہ آپ کو بخار ہے	Because you have a fever
86	en	ur	so do you think that some of these symptoms could be related to being pregnant?	تو کیا آپ کے خیال میں ان میں سے کچھ علامات حاملہ ہونے کے بارے میں ہو سکتی ہیں؟	So do you think some of these symptoms could be about pregnancy?
87	en	ur	so your children are having some of the same symptoms?	تو کیا آپ کے بچوں میں بھی ایسی ہی کچھ علامات ہیں؟	So do your children have some of the same symptoms?
88	en	ur	tell me about your chest pain	مجھے اپنے سینے کے درد کے بارے میں بتائیں	Tell me about your chest pain
89	en	ur	the fever increases at night	بخار رات کو تیز ہوتا ہے	Fever is worse at night
90	en	ur	the fever i've had for the last two days	مجھے گذشتہ دو دنوں سے بخار ہے	I have fever for last two days
91	en	ur	the fever started to increase last night	بخار کل رات سے تیز ہونا شروع ہوا	The fever started intensifying last night
92	en	ur	this is doctor porter in the emergency room triage center	یہ ایمرجنسی روم کے ٹرایج سینٹر کے ساتھ ڈاکٹر پورٹر ہے	This is Dr. Porter with the Emergency Room Triage Center
93	en	ur	well can you tell me a little bit more about your chest pain?	اچھا تو کیا آپ مجھے اپنے سینے کے درد کے بارے میں تھوڑا اور بتا سکتے ہیں؟	So can you tell me a little more about your chest pain?
94	en	ur	well i feel a pain in the front of my body here in my chest	اچھا میں اپنے جسم کے سامنے میں یہاں پر اپنے سینے میں درد محسوس کرتا ہوں	Well I feel pain in my chest right here in front of my body
95	en	ur	well i've been having a strong pain in my chest	اچھا مجھے اپنے سینے میں شدید درد ہو رہا ہے	Well, I&#39;m having severe pain in my chest
96	en	ur	well when i have that pain in my chest	اچھا جب مجھے میرے سینے میں یہ درد ہوا ہے	Well when I have this pain in my chest
97	en	ur	what kinda pain do you have in your chest?	آپ کو اپنے سینے میں کس طرح کا درد ہوتا ہے؟	What kind of pain do you have in your chest?
98	en	ur	when this chest pain started?	سینے میں یہ درد کب شروع ہوا؟	When did this chest pain start?
99	en	ur	where do you have the pain in the chest?	آپ کو سینے میں درد کہاں ہوتا ہے؟	Where do you get chest pain?
100	en	ur	where you feel this chest pain eel this chest t	آپ کو سینے کا یہ درد کہاں محسوس ہوتا ہے	Where do you feel this chest pain?
101	en	ur	you feel like tightness on your chest	آپ کو اپنے سینے میں جکڑ پن محسوس ہوتا ہے	You feel tightness in your chest
102	en	ur	you know i got diabetes and stuff	آپ کو معلوم ہے مجھے ذیباطیس اور دیگر ہیں	You know I have zeibatis and others
103	en	ur	you said you're having this chest pain	آپ نے کہا آپ کو یہ درد سینے میں ہے	You said you have this pain in the chest
104	en	ur	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	یورپی یونین/ یورپی اقتصادی علاقہ اور برطانیہ میں 1 جنوری سے 15 مارچ 2020 کے دوران کوروناوائرس مرض (COVID-19) کے مجموعی پھیلاؤ میں تیزی سے اضافہ ہوا	The overall spread of the coronavirus disease (COVID-19) increased rapidly in the European Union/European Economic Area and the United Kingdom between 1 January and 15 March 2020.
105	en	ur	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	یورپی یونین/ یورپی اقتصادی علاقے اور برطانیہ میں کوروناوائرس مرض (COVID-19) کے کیسوں کے مجموعی پھیلاؤ میں اسی طرح کے رجحانات کا اظہار ہو رہا ہے، جبکہ تمام ممالک میں COVID-19 کی عالمی وبا ملک کی بنیاد پر مختلف مراحل میں تیزی بڑھ رہی ہے۔	The overall spread of coronavirus disease (COVID-19) cases in the European Union/European Economic Area and the United Kingdom is showing similar trends, while the global COVID-19 pandemic in all countries is accelerating at different stages depending on the country. is growing
106	en	ur	Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care.	اٹلی کے تجربے کی بنیاد پر، کئی ممالک کے، ہسپتال اور انتہائی نگہداشت کے یونٹوں کو COVID-19 کے مریضوں میں تیزی سے اضافہ کی بدولت اپنی تیاری میں اضافہ کرنا چاہئيے کیونکہ انہیں نگہداشت خاص طور پر انتہائی نگہداشت کی ضرورت ہوگی۔	Based on Italy&#39;s experience, hospitals and intensive care units in many countries should increase their preparedness due to the rapid increase in patients with COVID-19 as they will require care, especially intensive care.
107	en	ur	On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China.	31 دسمبر 2019 کو، چین کے صوبہ ہوبی میں ووہان میں نامعلوم اسباب کے نمونیا کے کیسوں کی بڑی تعداد رپورٹ ہوئی۔	On December 31, 2019, a large number of cases of pneumonia of unknown cause were reported in Wuhan, Hubei Province, China.
108	en	ur	On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).	9 جنوری 2020 کو، چین کے سینٹر برائے امراض کے قابو اور روک تھام نے بتایا کہ وجوہاتی ایجنٹ نوول کوروناوائرس ہے جس کو اب شدید سانس کے سنڈروم کوروناوائرس-2 (SARS-CoV-2) کہا جاتا ہے۔	On January 9, 2020, China&#39;s Centers for Disease Control and Prevention reported that the causative agent is a novel coronavirus, now called severe respiratory syndrome coronavirus-2 (SARS-CoV-2).
109	en	ur	Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19).	تاہم، SARS-CoV-2 کے انفیکشن کے نتیجے میں ہونے والی بیماری کو کوروناوائرس مرض (COVID-19) کا نام دیا گیا ہے۔	However, the disease resulting from infection with SARS-CoV-2 has been named coronavirus disease (COVID-19).
110	en	ur	Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover.	آج تک کی تاریخ کے شواہد یہ ہیں کہ COVID-19 کے حامل %80 افراد میں ہلکی سی بیماری، یعنی نمونیا کے ساتھ یا اس کے بغیر سانس کی نالی کاانفیکشن ہے، اور ان میں سے زیادہ تر صحت یاب ہو جاتے ہیں۔	The historical evidence to date is that 80% of people with COVID-19 have a mild illness, that is, a respiratory tract infection with or without pneumonia, and most of them recover.
111	en	ur	In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care.	ca 14% کیسوں میں COVID-19 زیادہ سنگین بیماری کی صورت میں ہوتا ہے، جس میں ہسپتال میں داخل ہونے کی ضرورت ہوتی ہے جبکہ %6 کیسوں میں شدید بیماری کا سامنا کرنے والوں کو انتہائی نگہداشت کی ضرورت ہوتی ہے۔	In ca 14% of cases, COVID-19 results in more severe illness, requiring hospitalization, while 6% of cases with severe illness require intensive care.
112	en	ur	The mortality of patients hospitalised due to COVID-19 is ca 4%.	ہسپتال میں COVID-19 کی وجہ سے داخل مریضوں کی شرح اموات ca 4% ہیں۔	In-hospital mortality due to COVID-19 is ca 4%.
113	en	ur	In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China.	اس مطالعہ میں، ہم یورپی یونین/ یوریی اقتصادی علاقے (EU/EEA) کے ہر ملک اور برطانیہ (UK) میں COVID-19 کے مجموعی پھیلاؤ میں رجحانات کی تشخیص کریں گ‏ے اور ان کا موازنہ چین کے صوبے ہوبی سے کریں گے۔	In this study, we will assess trends in the overall prevalence of COVID-19 in each country of the European Union/European Economic Area (EU/EEA) and the United Kingdom (UK) and compare them to Hubei Province, China. .
114	en	ur	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020.	ہم EU/EEA اور برطانیہ میں COVID-19 کے کیسوں کی حالیہ تعداد کا موازنہ 31 جنوری سے 15 مارچ 2020 کے دوران کے اٹلی کے ساتھ بھی کرتے ہیں۔	We also compare the current number of cases of COVID-19 in the EU/EEA and the UK with Italy for the period 31 January to 15 March 2020.
115	en	ur	COVID-19 cases in EU/EEA countries and the UK	EU/EEA ممالک اور برطانیہ میں COVID-19 کے کیسسز	Cases of COVID-19 in EU/EEA countries and the UK
116	en	ur	Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country.	چین کے بعد، COVID-19 میں مزید جغرفیائی پھیلاؤ ہوا، اور باقی دنیا میں COVID-19 کی عالمی وبا کی متحرک حالت اس وقت اسی ملک کے مطابق ہے۔	After China, COVID-19 has spread more geographically, and the dynamic state of the global COVID-19 pandemic in the rest of the world is currently consistent with that country.
117	en	ur	On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic.	عالمی ادارہ صحت (WHO) کے ڈائریکٹر جنرل نے 11 مارچ 2020 کو COVID-19 کو ایک عالمی وبا قرار دے دیا۔	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared COVID-19 a global pandemic.
118	en	ur	In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition.	یورو سرویلنس کے 5 مارچ 2020 کے شمارے میں، اسپریٹری ایٹ آل نے WHO کی کیس تعریف کے مطابق پہلے یورپین تصدیق شدہ COVID-19 کے کیسوں کی رپورٹ دی۔	In the March 5, 2020 issue of Eurosurveillance, Spiriti et al reported the first European confirmed cases of COVID-19 according to the WHO case definition.
119	en	ur	In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China.	EU/EEA میں پہلے تین تصدیق شدہ کیس، 24 جنوری 2020 کو چین کے صوبے ہوبی کے ووہان سے واپس آنے والے فرانس کی تین افراد کے ذریعے رپورٹ ہوئے۔	The first three confirmed cases in the EU/EEA were reported on 24 January 2020 by three people from France returning from Wuhan, Hubei Province, China.
120	en	ur	As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone.	15 مارچ 2020 تک، EU/EEA کے تمام 30 ممالک اور برطانیہ (UK)میں COVID-19 کے کیسوں کا پتا چلا تھا، جس کے تحت 31 دسمبر 2019 سے آج کی تاریخ کے دوران 39,768 کیسوں اور 1,727 اموات کی اطلاع ملی ہے جس میں سے 17,750 کیس اور 1,441 اموات صرف اٹلی میں ہوئیں۔	As of 15 March 2020, cases of COVID-19 had been detected in all 30 EU/EEA countries and the United Kingdom (UK), with 39,768 cases and 1,727 deaths reported since 31 December 2019. Of these, 17,750 cases and 1,441 deaths occurred in Italy alone.
121	en	ur	Obtaining cumulative number and cumulative incidence of COVID-19 cases	COVID-19 کے کیسوں کے مجموعی اعداد و شمار اور مجموعی پھیلاؤ حصول کرنا	Obtaining aggregate data and overall prevalence of COVID-19 cases
122	en	ur	At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m.	بیماری کی روک تھام اور قابو کے یورپی مرکز (ECDC) کو دنیا بھر میں ہر ملک میں COVID-19 کیسوں کے اعداد و شمار صرف سرکاری ذرائع، ملکوں کی وزارت صحت، قومی اور علاقائی صحت کے حکام اور عالمی ادارہ صحت کے روزانہ صبح 8:00 بجے کی گئی تازہ کاری سے حاصل ہوتا ہے۔	The European Center for Disease Prevention and Control (ECDC) reports the number of COVID-19 cases in each country worldwide only from official sources, the ministries of health of the countries, national and regional health authorities and the World Health Organization every day at 8 am. Gets updated at 00:00.
123	en	ur	These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy.	یہ کوائف EU/EEA اور برطانیہ میں COVID-19 کے رجحانات کا جائزہ لینے اور اٹلی سے ان کا موازنہ کرنے کے لیے استعمال کیے گئے تھے۔	These data were used to assess trends in COVID-19 in the EU/EEA and the UK and compare them with Italy.
124	en	ur	As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period.	فعال COVID-19 کے کیسوں کے پھیلاؤ کے طور پر، ہم نے 1 جنوری سے 15 مارچ 2020 کی مدت کے دوران EU/EEA ممالک اور برطانیہ میں COVID-19 کے قدرتی کورس کو مدنظر رکھتے ہوئے COVID-19 کے 14 دن کے مقطوع مجموعی پھیلاؤ کا حساب کیا۔	As for the prevalence of active COVID-19 cases, we calculated 14-day cumulative totals of COVID-19 taking into account the natural course of COVID-19 in EU/EEA countries and the UK during the period 1 January to 15 March 2020. Calculate the spread.
125	en	ur	We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period.	ہم نے 31 جنوری سے 15 مارچ 2020 کی مدت کے دوران اٹلی کے ساتھ موازنہ کرتے ہوئے 15 مارچ 2020 کی صبح 8:00 بجے تک ہر ملک کے مطلع شدہ کیسوں کے مجموعی اعداد و شمار پیش کیے۔	We presented aggregate data for each country&#39;s notified cases as of 8:00 a.m. on March 15, 2020, compared with Italy for the period January 31 to March 15, 2020.
126	en	ur	Trends of COVID-19 in EU/EEA countries and the UK	EU/EEA ممالک اور برطانیہ میں COVID-19 کے رجحانات	Trends in COVID-19 in EU/EEA countries and the UK
127	en	ur	The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1).	عمومی طور پر EU/EEA ممالک اور برطانیہ میںCOVID-19 کے 14 دن کے مقطوع مجموعی پھیلاؤ نے صوبہ ہوبی (چین) (شکل 1) کے مطابق ہے۔	The cumulative 14-day cumulative prevalence of COVID-19 in EU/EEA countries and the UK in general is consistent with that of Hubei Province (China) (Figure 1).
128	en	ur	For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material).	مجموعی طور پر EU/EEA اور برطانیہ کے لیے، 21 فروری کے لگ بھگ COVID-19 کے مجموعی پھیلاؤ میں اضافہ شروع ہوا اور پھر 28 فروری 2020 میں اس اضافے میں تیزی آئی (ضمنی مواد)۔	For the EU/EEA as a whole and the UK, the overall prevalence of COVID-19 started to increase around 21 February and then accelerated on 28 February 2020 (Supplementary Material).
129	en	ur	This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material).	یہ زیادہ تر اٹلی سے رپورٹ ہونے والے کیسوں کی تعداد میں تیزی سے اضافے کی وجہ سے ہوا، لیکن دیگر تمام EU/EEA ممالک اور برطانیہ میں COVID-19 کا مجموعی پھیلاؤ اسی طرح بڑھتے ہوئے رجحانات کو ظاہر کیا گیا ہے(ضمنی مواد)۔	This was largely due to a sharp increase in the number of cases reported from Italy, but the overall prevalence of COVID-19 in all other EU/EEA countries and the UK has shown similar increasing trends (Supplementary Material). .
130	en	ur	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period.	شکل 2 میں، 31 جنوری سے 15 مارچ 2020 کی مدت کے دوران اٹلی کے ساتھ موازنے میں EU/EEA ممالک اور برطانیہ میں، COVID-19 کے کیسوں کی مجموعی تعداد کو ظاہر کیا گیا ہے۔	Figure 2 shows the total number of cases of COVID-19 in the EU/EEA countries and the UK, compared with Italy, for the period 31 January to 15 March 2020.
131	en	ur	It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less.	اس پر روشنی ڈالی گئی کہ، 15 مارچ صبح 8:00 بجے کے طور پر، صرف 3 ہفتوں سے پہلے یا اس سے کم میں، اٹلی کے مقابلے میں EU/EEA کے دیگر 15 ممالک اور برطانیہ میں کیسوں کی مجموعی تعداد پہلے رپورٹ ہوئیں۔	It was highlighted that, as of 15 March 8:00 am, just 3 weeks earlier or less, the total number of cases was reported earlier in 15 other EU/EEA countries and the UK than in Italy. .
