	sourceLang	targetLang	sourceString	targetString	en-mt
43	en	ar	 do you have some shortness of breath goes with that? 	 هل تشعر بأي ضيق تنفس مع ذلك؟ 	Do you feel any shortness of breath with that?
44	en	ar	 do you know what symptoms she was having? 	 هل تعلم الأعراض التي كانت تشعر بها؟ 	Do you know what symptoms she was feeling?
45	en	ar	 do you see the image? 	 هل ترى الصورة؟ 	Do you see the picture?
46	en	ar	 drink plenty of fluids today 	 شرب الكثير من السوائل اليوم 	Drink plenty of fluids today
47	en	ar	 however i take tests for the diabetes 	 مع ذلك أُجري اختبارات مرض السكري 	With that, I get tested for diabetes
48	en	ar	 however she has symptoms quite similar to mine 	 مع ذلك لديها أعراض مماثلة تمامًا لما لدي 	However she has exactly the same symptoms as I do
49	en	ar	 how high is your fever? 	 ما مدى ارتفاع الحمى لديك؟ 	How high is your fever?
50	en	ar	 how' s your blood pressure? 	 ماذا عن ضغط الدم لديك؟ 	What about your blood pressure?
51	en	ar	 if you continue to have high fevers 	 إذا استمر ارتفاع الحمى لديك 	If your fever continues to rise
52	en	ar	 if you have a fever of a hundred and two or higher 	 إذا بلغت الحمى لديك مائة واثنين أو أعلى 	If your fever is 102 or higher
53	en	ar	 if you think that your symptoms or problems warrant a better look 	 إذا كنت تعتقد أن أعراضك أو مشكلاتك تحتاج إلى فحص أفضل 	If you think your symptoms or problems need a better examination
54	en	ar	 i got a fever yesterday 	 أصابتني الحمى أمس 	I had a fever yesterday
55	en	ar	 i got a slight fever too 	 أصابتني حمى خفيفة أيضًا 	I also had a slight fever
56	en	ar	 i had a fever yesterday 	 عانيت من الحمى أمس 	I had a fever yesterday
57	en	ar	 i have a sharp pain here in the chest 	 أعاني من ألم حاد هنا في الصدر 	I have sharp pain here in the chest
58	en	ar	 i have some difficulty breathing too 	 أعاني كذلك من بعض الصعوبة في التنفس 	I also have some difficulty breathing
59	en	ar	 i'll send you an image 	 سأرسل إليك صورة 	I will send you a picture
60	en	ar	 i'm having some chest pain today 	 أعاني من بعض الآلام في الصدر اليوم 	I&#39;m having some chest pains today
61	en	ar	 i'm just having some headaches and some fever today 	 لا أعاني إلا من بعض الصداع والحمى اليوم 	I only have some headache and fever today
62	en	ar	 in my opinion it is flu 	 في رأيي إنها إنفلونزا 	In my opinion, it&#39;s the flu
63	en	ar	 in my opinion this is a little flu 	 في رأيي إنها إنفلونزا بسيطة 	In my opinion it is a simple flu
64	en	ar	 is it like some heavy heavy person sitting on your chest? 	 هل يبدو الأمر كما لو أن شخصًا ثقيلًا يجلس على صدرك؟ 	Is it as if a heavy person is sitting on your chest?
65	en	ar	 it all started with the headaches and with the fever about the same time 	 بدأ كل هذا بالصداع والحمى في الوقت نفسه تقريبًا 	It all started with a headache and fever around the same time
66	en	ar	 it hurts in the middle of my chest 	 يوجد ألم في وسط صدري 	There is pain in the center of my chest
67	en	ar	 it is a pressure like chest pain 	 إنه ضغط يشبه ألم الصدر 	It is pressure like chest pain
68	en	ar	 it is in my chest 	 إنه في صدري 	It&#39;s in my chest
69	en	ar	 it is in the center of my chest 	 إنه في وسط صدري 	It&#39;s in the center of my chest
70	en	ar	 it is in the center of the chest 	 إنه في وسط الصدر 	It is in the center of the chest
71	en	ar	 i've got pain in my chest 	 شعرت بألم في صدري 	I felt pain in my chest
72	en	ar	 i've very concerned of this chest pain 	 يقلقني ألم الصدر هذا للغاية 	This chest pain worries me very much
73	en	ar	 i want you to tell me in describing this chest pain 	 أريد منك أن تصف لي ألم الصدر هذا 	I want you to describe this chest pain to me
74	en	ar	 like high blood pressure or diabetes 	 مثل ارتفاع ضغط الدم أو مرض السكري 	such as high blood pressure or diabetes
75	en	ar	 like right in the center of the chest 	 كأنه في منتصف الصدر تمامًا 	Like it&#39;s right in the middle of the chest
76	en	ar	 now for the fever you can take a tachipirina sweet 	 يمكنك الآن تناول حلوى tachipirina للحمى 	You can now take tachipirina candy for fever
77	en	ar	 now mary how many days have you had the symptoms 	 الآن ماري ما عدد الأيام التي عانيتِ فيها هذه الأعراض 	Now Mary how many days have you had these symptoms
78	en	ar	 now you said you have a chest pain 	 قلت الآن إن لديك ألمًا بالصدر 	Now you said you have chest pain
79	en	ar	 occasionally i have some chest pain 	 أعاني من ألم بالصدر بين حين وآخر 	I suffer from chest pain from time to time
80	en	ar	 okay are you having any other symptoms along with this other than just the pain 	 حسنًا هل لديك أي أعراض أخرى بالإضافة إلى هذا غير الألم 	Well do you have any other symptoms besides this other than pain
81	en	ar	 or somebody sitting on your chest? 	 أو هل تشعر أن شخصًا يجلس على صدرك؟ 	Or do you feel someone sitting on your chest?
82	en	ar	 pretty much the same with the fever and the cough headache and muscle pains 	 يشبه إلى حد كبير الحمى والصداع الناتج عن السعال وألم العضلات 	Much like fever, cough headache, and muscle aches
83	en	ar	 right in the middle of my chest 	 في وسط صدري تمامًا 	Right in the middle of my chest
84	en	ar	 show me on this image where you feel the pain 	 حدِّد لي مكان الشعور بالألم على هذه الصورة 	Point to me where the pain is felt on this picture
85	en	ar	 since you have a fever 	 منذ إصابتك بحمى 	since you have a fever
86	en	ar	 so do you think that some of these symptoms could be related to being pregnant? 	 إذًا هل تعتقدين أن بعض هذه الأعراض قد ترتبط بالحمل؟ 	So do you think some of these symptoms could be related to pregnancy?
87	en	ar	 so your children are having some of the same symptoms? 	 إذًا هل يعاني أطفالك من بعض الأعراض المماثلة؟ 	So do your kids have some similar symptoms?
88	en	ar	 tell me about your chest pain 	 أخبرني عن ألم الصدر لديك 	Tell me about your chest pain
89	en	ar	 the fever increases at night 	 تزيد الحمى ليلًا 	Fever increases at night
90	en	ar	 the fever i've had for the last two days 	 الحمى التي أصابتني خلال اليومين الماضيين 	Fever that I&#39;ve had for the past two days
91	en	ar	 the fever started to increase last night 	 بدأت زيادة الحمى الليلة الماضية 	I started to have a high fever last night
92	en	ar	 this is doctor porter in the emergency room triage center 	 هذا هو الطبيب بورتر في غرفة الطوارئ في مركز فرز المصابين 	This is Dr. Porter in the emergency room at the triage center
93	en	ar	 well can you tell me a little bit more about your chest pain? 	 حسنًا هل يمكنك إخباري المزيد عن ألم الصدر لديك؟ 	Well, can you tell me more about your chest pain?
94	en	ar	 well i feel a pain in the front of my body here in my chest 	 حسنًا أشعر بألم في الجزء الأمامي من جسمي هنا في صدري 	Well I feel pain in the front of my body right here in my chest
95	en	ar	 well i've been having a strong pain in my chest 	 حسنًا أعاني من ألم قوي في صدري 	Well I have a strong pain in my chest
96	en	ar	 well when i have that pain in my chest 	 حسنًا عندما شعرت بهذا الألم في صدري 	Well when I felt this pain in my chest
97	en	ar	 what kinda pain do you have in your chest? 	 ما نوع الألم الصدر الذي تعاني منه؟ 	What type of chest pain do you have?
98	en	ar	 when this chest pain started? 	 متى بدأ ألم الصدر هذا؟ 	When did this chest pain start?
99	en	ar	 where do you have the pain in the chest? 	 ما موقع الألم في صدرك؟ 	What is the location of the pain in your chest?
100	en	ar	 where you feel this chest pain eel this chest t 	 أين تشعر بهذا الألم في الصدر تشعر بهذا الصدر 	Where do you feel this pain in the chest? You feel this chest
101	en	ar	 you feel like tightness on your chest 	 لديك شعور بضيق في صدرك 	You have a feeling of tightness in your chest
102	en	ar	 you know i got diabetes and stuff 	 أنت تعلم أنني أعاني من مرض السكري وأمور أخرى 	You know I have diabetes and other things
103	en	ar	 you said you're having this chest pain 	 قلت إنك تعاني من هذا الألم بالصدر 	You said you have this chest pain
104	en	ar	 Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020 	 العدد التراكمي المتزايد السريع لمرض فيروس كورونا (كوفيد-19) في الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة، من 1 يناير حتى 15 مارس 2020 	Rapidly increasing cumulative number of coronavirus disease (COVID-19) in the EU/EEA and UK, 1 January to 15 March 2020
105	en	ar	 The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries. 	 يُظهر العدد التراكمي لمرض فيروس كورونا (كوفيد-19) اتجاهات مماثلة في بلدان الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة، وهو ما يؤكد أنه بالرغم من اختلاف المرحلة استنادًا إلى الدولة، فإن جائحة كوفيد-19 تتفاقم سريعًا في كل الدول. 	The cumulative number of coronavirus disease (COVID-19) shows similar trends in EU/EEA countries and the UK, which confirms that although at different stages by country, the COVID-19 pandemic is worsening rapidly in all countries.
106	en	ar	 Based on the experience from Italy, countries, hospitals and intensive care units should increase their preparedness for a surge of patients with COVID-19 who will require healthcare, and in particular intensive care. 	 بناءً على تجربة إيطاليا، ينبغي للدول والمستشفيات ووحدات العناية المركزة أن تزيد من استعدادها لزيادة عدد مرضى كوفيد-19 الذين سيحتاجون إلى الرعاية الصحية، ولا سيما العناية المركزة. 	Based on Italy&#39;s experience, countries, hospitals and intensive care units should increase their preparedness for the increase in the number of COVID-19 patients who will need health care, especially intensive care.
107	en	ar	 On 31 December 2019, a cluster of pneumonia cases of unknown aetiology was reported in Wuhan, Hubei Province, China. 	 في 31 ديسمبر 2019، تم الإبلاغ عن مجموعة من حالات الالتهاب الرئوي لمسببات مرضية غير معروفة في مدينة ووهان، بمقاطعة هوبي، في الصين. 	On December 31, 2019, a cluster of cases of pneumonia of unknown pathogens was reported in Wuhan City, Hubei Province, China.
108	en	ar	 On 9 January 2020, the China Center for Disease Control and Prevention reported the causative agent as being a novel coronavirus now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2). 	 في 9 يناير 2020، ذكر المركز الصيني لمكافحة الأمراض والوقاية منها أن العامل المسبب وهو فيروس كورونا المستجد يشار إليه الآن باسم فيروس كورونا 2 المرتبط بالمتلازمة التنفسية الحادة الشديدة (سارس-كوف-2). 	On January 9, 2020, the Chinese Center for Disease Control and Prevention stated that the causative agent, the novel coronavirus, is now referred to as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2).
109	en	ar	 Since, the illness resulting from SARS-CoV-2 infection has been named coronavirus disease (COVID-19). 	 منذ ذلك الحين، تمت تسمية المرض الناجم عن عدوى سارس-كوف-2 مرض فيروس كورونا (كوفيد-19). 	Since then, the disease caused by SARS-CoV-2 infection has been called coronavirus disease (COVID-19).
110	en	ar	 Evidence to date is that ca 80% of individuals with COVID-19 have a mild disease, i.e. a respiratory tract infection with or without pneumonia, and most of these recover. 	 الدليل حتى الآن هو أن 80% تقريبًا من الأفراد المصابين بكوفيد-19 يعانون مرضًا خفيفًا؛ أيْ يعانون عدوى الجهاز التنفسي مع أعراض أو دونها، ويتعافى معظم هؤلاء. 	The evidence so far is that approximately 80% of people with COVID-19 develop mild illness; That is, they suffer from a respiratory infection with or without symptoms, and most of them recover.
111	en	ar	 In ca 14% cases, COVID-19 develops into a more severe disease requiring hospitalisation while the remaining 6% cases experience critical illness requiring intensive care. 	 في 14% تقريبًا، تفاقمت الإصابة بكوفيد-19 إلى مرض أشد حِدة يتطلب الإقامة في المستشفى في حين تعاني الحالات المتبقية البالغة 6% مرضًا خطيرًا يتطلب العناية المركزة. 	In approximately 14%, COVID-19 progressed to more severe illness requiring hospitalization while the remaining 6% developed serious illness requiring intensive care.
112	en	ar	 The mortality of patients hospitalised due to COVID-19 is ca 4%. 	 بلغ معدل الوفيات من المرضى الذين أقاموا في المستشفى بسبب كوفيد-19 حوالي 4%. 	The death rate of hospitalized patients due to COVID-19 is about 4%.
113	en	ar	 In this study, we assess the trends in the cumulative incidence of COVID-19 in each European Union/European Economic Area (EU/EEA) country and the United Kingdom (UK) and compare them to that of Hubei Province, China. 	 في هذه الدراسة، نقيّم اتجاهات العدد التراكمي لكوفيد-19 في كل دولة في الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية (إي يو/إي إي أيه) والمملكة المتحدة (يو كيه) ونقارنها مع تلك من مقاطعة هوبي، بالصين. 	In this study, we assess trends in the cumulative number of COVID-19 in each country in the European Union/European Economic Area (EU/EEA) and the United Kingdom (UK) and compare them with those from Hubei Province, China.
114	en	ar	 We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with that in Italy during 31 January–15 March 2020. 	 نقارن أيضًا العدد الحالي لحالات كوفيد-19 في دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة مع العدد في إيطاليا بين 31 يناير و15 مارس 2020. 	We also compare the current number of COVID-19 cases in EU/EEA countries and the UK with the number in Italy between 31 January and 15 March 2020.
115	en	ar	 COVID-19 cases in EU/EEA countries and the UK 	 حالات كوفيد-19 في دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة 	COVID-19 cases in EU/EEA countries and the UK
116	en	ar	 Subsequent to China, COVID-19 underwent further geographical spread and the dynamic of the COVID-19 pandemic in the rest of the world currently follows that of this country. 	 بعد ما حدث في الصين، انتشر كوفيد-19 بشكل متزايد جغرافيًّا وتتبع ديناميكية جائحة كوفيد-19 في بقية دول العالم حاليًّا ديناميكية هذه الدولة. 	After what happened in China, COVID-19 spread increasingly geographically, and the dynamics of the COVID-19 pandemic in the rest of the world now follow that of this country.
117	en	ar	 On 11 March 2020, the Director General of the World Health Organization (WHO) declared COVID-19 a pandemic. 	 في 11 مارس 2020، أعلن المدير العام لمنظمة الصحة العالمية (منظمة الصحة العالمية) كوفيد-19 كجائحة. 	On March 11, 2020, the Director-General of the World Health Organization (WHO) declared COVID-19 a pandemic.
118	en	ar	 In the 5 March issue of Eurosurveillance 2020, Spiteri et al. reported on the first European confirmed COVID-19 cases according to the WHO case definition. 	 في عدد يوروسورفيلينس الصادر في 5 مارس 2020، أبلغ سبيتيري وآخرون عن أول حالات كوفيد-19 أوروبية مؤكدة وفقًا لتعريف منظمة الصحة العالمية للحالة. 	In the March 5, 2020 issue of Eurosurveillance, Spiteri et al. report the first confirmed European cases of COVID-19 according to the WHO case definition.
119	en	ar	 In the EU/EEA, the first three confirmed cases were reported by France on 24 January 2020 in persons returning from Wuhan, Hubei Province, China. 	 في الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية، تم الإبلاغ عن أول ثلاث حالات مؤكدة من قبل فرنسا في 24 يناير 2020 لأشخاص عائدين من ووهان، بمقاطعة هوبي، في الصين. 	In the EU/EEA, the first three confirmed cases by France were reported on 24 January 2020 in people returned from Wuhan, Hubei Province, in China.
120	en	ar	 As at 15 March 2020, COVID-19 cases had been detected in all 30 EU/EEA countries and the United Kingdom (UK), whereby between 31 December 2019 and that date included, 39,768 cases and 1,727 deaths had been reported, with 17,750 cases and 1,441 deaths from Italy alone. 	 اعتبارًا من 15 مارس 2020، تم اكتشاف حالات كوفيد-19 في كل بلدان الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية الـ 30 والمملكة المتحدة (يو كيه)، حيث إنه بين 31 ديسمبر 2019 حتى هذا التاريخ المذكور، تم الإبلاغ عن 39,768 حالة و1,727 وفاة، مع 17,750 حالة و1,441 وفاة في إيطاليا وحدها. 	As of 15 March 2020, cases of COVID-19 have been detected in all 30 EU/EEA countries and the United Kingdom (UK), since between 31 December 2019 to this date, 39,768 cases and 1,727 deaths have been reported , with 17,750 cases and 1,441 deaths in Italy alone.
121	en	ar	 Obtaining cumulative number and cumulative incidence of COVID-19 cases 	 الحصول على العدد التراكمي والمعدل التراكمي لحالات كوفيد-19 	Obtain the cumulative number and cumulative rate of COVID-19 cases
122	en	ar	 At the European Centre for Disease Prevention and Control (ECDC), the notified COVID-19 case counts in each country worldwide, obtained from only official sources such as the countries’ Ministry of Health, national and regional health authorities and the WHO, are updated each day at 8:00 a.m. 	 في المركز الأوروبي لمكافحة الأمراض والوقاية منها (إي سي دي سي)، يجري تحديث أعداد حالات كوفيد-19 المبلَّغ عنها في كل دولة في جميع أنحاء العالم، التي يتم الحصول عليها من المصادر الرسمية فقط مثل وزارة الصحة في البلدان والهيئات الصحية الوطنية والإقليمية ومنظمة الصحة العالمية، يوميًّا الساعة 8:00 صباحًا. 	At the European Center for Disease Control and Prevention (ECDC), the numbers of reported COVID-19 cases in each country around the world are updated, obtained only from official sources such as countries&#39; Ministry of Health, national and regional health authorities, WHO Global, daily at 8:00 am.
123	en	ar	 These data were used for assessing the trends of COVID-19 in EU/EEA and the UK, and comparing them to that in Italy. 	 تم استخدام هذه البيانات لتقييم اتجاهات كوفيد-19 في الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة ومقارنتها بتلك في إيطاليا. 	This data has been used to assess COVID-19 trends in the EU/EEA and UK and compare them to those in Italy.
124	en	ar	 As a proxy of the prevalence of active COVID-19 cases, we calculated the 14-day truncated cumulative incidence of COVID-19 cases, thus taking into account the natural course of COVID-19, in each EU/EEA country and the UK, during the 1 January–15 March 2020 period. 	 كمقياس لانتشار الحالات النشطة لكوفيد-19، قمنا بحساب العدد التراكمي لحالات كوفيد-19 المتقطعة خلال 14 يومًا، ومن ثم مراعاة المسار الطبيعي لكوفيد-19، في كل دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة، خلال الفترة بين 1 يناير و15 مارس 2020. 	As a measure of the prevalence of active COVID-19 cases, we calculated the cumulative number of sporadic COVID-19 cases over a 14-day period, then taking into account the natural course of COVID-19, in each EU/EEA country and the UK, between 1 January and 15 March 2020 .
125	en	ar	 We also presented the cumulative number of notified cases of each country as at 15 March 2020 8:00 a.m. compared with that of Italy for the 31 January–15 March 2020 period. 	 قدمنا أيضًا العدد التراكمي للحالات المبلَّغ عنها من كل دولة اعتبارًا من 15 مارس 2020 الساعة 8:00 صباحًا، مع مقارنته بالعدد في إيطاليا خلال الفترة بين 31 يناير و15 مارس 2020. 	We also provided the cumulative number of cases reported by each country as of 15 March 2020 at 8:00 am, compared to the number in Italy between 31 January and 15 March 2020.
126	en	ar	 Trends of COVID-19 in EU/EEA countries and the UK 	 اتجاهات كوفيد-19 في دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة 	COVID-19 trends in EU/EEA countries and the UK
127	en	ar	 The trends in the 14-day truncated cumulative incidence of COVID-19 cases in EU/EEA countries and the UK generally followed that of Hubei Province (China) (Figure 1). 	 اتبعت اتجاهات العدد التراكمي لحالات كوفيد-19 المقتطعة خلال فترة 14 يومًا في دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة تلك الخاصة بمقاطعة هوبي (الصين) (الشكل 1). 	The trends in the cumulative number of COVID-19 cases cut off over the 14-day period in EU/EEA countries and the United Kingdom followed those for Hubei Province (China) (Fig. 1).
128	en	ar	 For the EU/EEA and the UK overall, the cumulative incidence of COVID-19 started to increase around 21 February and then increased sharply around 28 February 2020 (Supplementary material). 	 بالنسبة للاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة بوجه عام، بدأ العدد التراكمي لكوفيد-19 في التزايد في 21 فبراير تقريبًا، ثم ازداد بشكل حاد في 28 فبراير 2020 تقريبًا (مادة تكميلية). 	For the EU/EEA and UK in general, the cumulative number of COVID-19 started increasing around 21 February, and then increased sharply around 28 February 2020 (Supplementary Material).
129	en	ar	 This was mostly driven by the rapid increase in the number of reported cases from Italy, but all other EU/EEA countries and the UK showed similar increasing trends of the cumulative incidence of COVID-19 (Supplementary material). 	 كان هذا مدفوعًا غالبًا بالزيادة السريعة في عدد الحالات المبلَّغ عنها من إيطاليا، ولكن أظهرت كل دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة اتجاهات زيادة مماثلة للعدد التراكمي لكوفيد-19 (مادة تكميلية). 	This was mostly driven by the rapid increase in the number of cases reported from Italy, but all EU/EEA countries and the UK showed similar increase trends for the cumulative number of COVID-19 (Supplementary Material).
130	en	ar	 Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the UK compared with that in Italy for the 31 January–15 March 2020 period. 	 يوضح الشكل 2 العدد التراكمي لحالات كوفيد-19، في دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة مقارنةً بذلك في إيطاليا للفترة بين 31 يناير و15 مارس 2020. 	Figure 2 shows the cumulative number of COVID-19 cases, in EU/EEA countries and the United Kingdom, compared to that in Italy for the period 31 January to 15 March 2020.
131	en	ar	 It highlights that, as at 15 March 8:00 a.m., 15 other EU/EEA countries and the UK had already reported a total number of cases comparable to that of Italy just 3 weeks prior or less. 	 يسلط الضوء على أنه اعتبارًا من 15 مارس الساعة 8:00 صباحًا، أبلغت 15 دولة أخرى من دول الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة عن العدد الإجمالي للحالات بالفعل المماثل لذلك الموجود في إيطاليا قبل 3 أسابيع فقط أو أقل. 	It highlights that as of 15 March at 8:00 am, 15 other EU/EEA countries and the UK have already reported a total number of cases similar to that in Italy just 3 weeks earlier or less.
132	en	ar	 Our results indicate that the number of notified cases of COVID-19 is rapidly increasing in the EU/EEA and the UK. 	 تشير نتائجنا إلى أن عدد حالات كوفيد-19 المبلَّغ عنها يزيد سريعًا في الاتحاد الأوروبي/المنطقة الاقتصادية الأوروبية والمملكة المتحدة. 	Our results indicate that the number of reported COVID-19 cases is increasing rapidly in the EU/EEA and the UK.
133	en	ar	 The observed trends in the cumulative incidence of COVID-19 suggest that the pandemic is progressing at a comparable speed in all countries. 	 تشير الاتجاهات الملحوظة في العدد التراكمي لكوفيد-19 إلى أن الجائحة تتفاقم بسرعة مماثلة في جميع الدول. 	The observed trends in the cumulative number of COVID-19 indicate that the pandemic is worsening at a similar rate in all countries.
