	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_id	translated
10	en	my	 and i have a little cold and a cough 	နောက်ပြီး ကျွန်တော်/ကျွန်မမှာ နည်းနည်းအအေးမိပြီး ချောင်းဆိုးတယ်	CMU_1:15	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မမှာ နည်းနည်းအေးပြီး အချောင်းတစ်ချောင်းရှိတယ် ']
11	en	my	 and i'm really having some bad chest pain today 	နောက်ပြီး ဒီနေ့ ကျွန်တော်/ကျွန်မ မှာ တကယ့်ကိုဆိုးတဲ့ ရင်ဘတ်အောင့်တာလည်း ရှိနေတယ်။	CMU_1:16	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒီနေ့ ရင်ဘတ် နာကျင်မှု ဆိုးရွားနေတာပါ။ ']
12	en	my	 and is this the right time for your hay fever 	နောက် ဒါကခင်‌ဗျား ဟေးဖီဗာ ရနေကျအချိန် မဟုတ်ဖူးလား	CMU_1:17	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက မြက်အဖျားအတွက် သင့်တော်တဲ့ အချိန်ပါ။ ']
13	en	my	 and it get the chest pain 	နောက် အဲဒါက ရင်ဘတ်အောင့်စေတယ်	CMU_1:18	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ် နာကျင်မှုခံစားရတယ် ']
14	en	my	 and i think i have a little bit of a fever 	နောက် ကျွန်တော့်မှာ အဖျား နည်းနည်း ရှိတယ်လို ထင်တယ်	CMU_1:19	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မမှာ အဖျားနည်းနည်းလေး ရှိတယ်လို့ ထင်တယ် ']
15	en	my	 and i want you to describe where the chest pain is 	နောက် ရင်ဘတ်နာတာ ဘယ်နားမှာလည်း ဆိုတာ ပြောပြစေချင်တယ်	CMU_1:20	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ် နာကျင်မှု ဘယ်မှာလဲဆိုတာ ခင်ဗျားတို့ကို ဖော်ပြစေချင်ပါတယ်။ ']
16	en	my	 and they're having some fevers as well 	နောက်ပြီး သူတို့မှာ တချို့လည်း အဖျားရှိနေကြတယ်	CMU_1:23	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' တချို့ အဖျားတွေလည်း ရှိနေပါတယ် ']
17	en	my	 and with your history of diabetes 	နောက်ပြီး မင်းမှာ ဆီးချိုသွေးချို ရာဇဝင်ရှိတယ်	CMU_1:24	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဆီးချိုရောဂါရဲ့ သမိုင်းနဲ့ ']
18	en	my	 and you know it feels like my chest is like gonna crush 	နောက်ပြီးတော့ သိလား ကျွန်တော်/ကျွန်မ ရင်ဘတ်တွေ ကြေမွသွားတော့ မလို ခံစားရတယ်	CMU_1:25	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မရင်ဘတ်က နှိပ်စက်တာနဲ့တူတယ်လို့ ခံစားရတယ်ဆိုတာ ခင်ဗျားသိပါတယ် ']
19	en	my	 and you know people cough on me all the time 	နောက်ပြီး လူတွေက တချိန်လုံး ကျွန်တော့်ဖက်လှည့်ပြီး ချောင်းဆိုးကြတယ် သိလား	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' လူတွေက ကျွန်မကို တစ်ချိန်လုံး ချက်ပြုတ်နေတယ်ဆိုတာ ခင်ဗျားတို့ သိပါတယ်။ ']
20	en	my	 and you're having chest pain 	နောက် ခင်ဗျားက ရင်ဘတ် အောင့်နေတယ်	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ခင်ဗျား ရင်ဘတ် နာကျင်မှု ခံစားနေရတယ် ']
21	en	my	 and you said this is a pressure in your chest 	နောက်ပြီး ခင်ဗျားမှာ ရင်ဘတ်ထဲ ဖိအား ရှိနေတယ်လို့ ပြောတယ်	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက ရင်ဘတ်ထဲက ဖိအားတစ်ခုလို့ ပြောတာက ']
22	en	my	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	မိသားစုထဲက တယောက်ယောက်မှာ နှလုံး ပြဿနာ၊ နှလုံး ရောဂါတွေ၊ နှလုံး သွေးကြောပိတ်ခြင်း၊ ကိုလက်စထရော မြင့်မာခြင်း၊ သွေးတိုးရောဂါ ရှိသလား	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' မိသားစုဝင် မည်သူမဆို နှလုံးရောဂါ နှလုံးရောဂါ နှလုံးရောဂါသည် ကိုလက်စထရော မြင့်မားသော သွေးဖိအား ']
23	en	my	 any other symptoms or problems that you notice with the muscle aches? 	ကြွက်သားတွေ ကိုက်ခဲတာနဲ့ အတူတူ တခြား ရောဂါလက္ခဏာ ဒါမှမဟုတ် ပြဿနာတွေ ခင်ဗျား သတိထားမိတာ ရှိသလား	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကြွက်သား နာကျင်မှုနဲ့ သတိပြုမိတဲ့ တခြားလက္ခဏာတွေ ဒါမှမဟုတ် ပြဿနာတွေလား။ ']
24	en	my	 are there other people sick as you at home with your same symptoms? 	အိမ်မှာ ခင်ဗျားလို အလားတူ လက္ခဏာတွေနဲ့ နေမကောင်းဖြစ်နေတဲ့ သူ ရှိသေးလား	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သင့်အိမ်မှာ ရောဂါလက္ခဏာတစ်မျိုးတည်းနဲ့ အိမ်မှာ ဖျားနာနေတဲ့ တခြားသူတွေ ရှိပါသလား။ ']
25	en	my	 are you having any other symptoms? 	ခင်ဗျားမှာ တခြား ရောဂါ လက္ခဏာတွေ ရှိသလား	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' တခြား ရောဂါ လက္ခဏာ တွေ ရှိ နေ သလား ။ ']
26	en	my	 are you having any shortness of breath? 	အသက်ရှူရခက်တာမျိုး ရှိသလား	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အသက်တိုနေသလား။ ']
27	en	my	 are you still having the chest pain 	အခုထိ ရင်ဘတ်အောင့်နေတုန်းပဲလား	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ် နာကျင်မှု ခံစားနေရတုန်းပါပဲ ']
28	en	my	 because this is flu season 	ဘာလို့လဲ ဆိုတော့ ဒါက တုပ်ကွေး ရာသီ ဖြစ်တယ်	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဘာဖြစ်လို့လဲဆိုတော့ ဒါက တုပ်ကွေးရာသီပါ။ ']
29	en	my	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မတို့အနေနဲ့ နှလုံးကလာတဲ့ ရင်ဘတ်အောင့်တာ တွေကိုလည်း ဘေးဖယ်မပစ်သင့်ဘူး	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ နှလုံး နှလုံးသွေးကြောအစရှိတဲ့ ရင်ဘတ် နာကျင်မှုအတွက်လည်း ဘေးမဖယ်ထားသင့်ပါဘူး ']
30	en	my	 but a more important problem now is this chest pain 	ဒါပေမယ့် အခု ပိုအရေးကြီးတဲ့ ပြဿနာက ရင်ဘတ်အောင့်တာပဲ	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ အခုတော့ ပိုအရေးကြီးတဲ့ ပြဿနာကတော့ ဒီရင်ဘတ် နာကျင်မှုပါပဲ ']
31	en	my	 but i have difficulty breathing 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မမှာ အသက်ရှူရခက်တယ်	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ အသက်ရှူဖို့ အခက်အခဲရှိပါတယ် ']
32	en	my	 but i know lot of people cough on me 	ဒါပေမယ့် လူတွေ အများကြီး ကျွန်တော်/ကျွန်မ အပေါ် ချောင်းဆိုးသွားတာ သိတယ်	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ လူတော်တော်များများက ကျွန်မကို ချောင်းမြောင်းနေတယ်ဆိုတာ သိပါတယ် ']
33	en	my	 but we need to treat every chest pain with the utmost seriousness 	ဒါပေမယ့် ကျွန်တော်တို့ အနေနဲ့ ဘယ်လို ရင်ဘတ်အောင့်တာမျိုးကို မဆို ဂရုတစိုက် ကုသပေးဖို့ လိုပါတယ်	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ ရင်ဘတ်နာတိုင်းကို အကြီးအကျယ် အလေးအနက်ထားမှုနဲ့ ကုသဖို့လိုပါတယ် ']
34	en	my	 but you're breathing all right right now right? 	ဒါပေမယ့် ခင်ဗျား အသက်ရှူရတာ အဆင်ပြေတယ်မဟုတ်လား။ အခု အဆင်ပြေတယ် မဟုတ်လား။	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ အခုတော့ အားလုံး အသက်ရှူနေတာလား။ ']
35	en	my	 'cause of this chest pain i totally forgot 	ဒီ ရင်ဘတ်အောင့်တာကို ကျွန်တော်/ကျွန်မ လုံးလုံး မေ့သွားလို့	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	"["" 'ဒီရင်ဘတ် နာကျင်မှုကြောင့် ကျွန်မ လုံးဝ မေ့သွားတယ် ""]"
36	en	my	 does it feel like somebody squeezing your chest 	ခင်ဗျား ရင်ဘတ်ကို တယောက်ယောက်က ညှစ်နေသလို ခံစားရသလား	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' တစ်ယောက်ယောက်က ရင်ဘတ်ကို နှိပ်နေသလို ခံစားရသလား ']
37	en	my	 do still feel like shortness of breath 	အသက်ရှူရ ကြပ်သလို ခံစားရတုန်းပဲ	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အသက်တိုနေသလို ခံစားနေရဆဲ ']
38	en	my	 do they complain of being sick similar symptoms? 	သူတို့တွေက အလားတူ လက္ခဏာတွေ ခံစားနေရတယ်လို့ ပြောသလား	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အလားတူရောဂါလက္ခဏာများရှိသည်ဟု သူတို့ညည်းညူကြသလော။ ']
39	en	my	 do you have any other chronic like high blood pressure or anything like that? 	သွေးတိုး ဒါမှမဟုတ် အဲဒါလိုမျိုး တစ်ခုခု နာတာရှည် ရောဂါ တစ်ခုခု ရှိသလား	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သွေးတိုးရောဂါ ဒါမှမဟုတ် အဲဒီလိုမျိုး တခြားနာတာရှည်တွေ ရှိသလား။ ']
40	en	my	 do you have any other diseases chronic medical problems like diabetes? 	ဆီးချို သွေးချိုလိုမျိုး တခြား နာတာရှည် ရောဂါ မျိုး ကျန်းမာရေး ပြဿနာတွေ ရှိသလား	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဆီးချိုရောဂါကဲ့သို့သော နာတာရှည်ဆေးဝါးပြဿနာများ ရှိပါသလော။ ']
41	en	my	 do you have any shortness of breath with that chest pain? 	ဒီ ရင်ဘတ်နာတာနဲ့ အတူ အသက်ရှူကြပ်တာမျိုး ရှိသလား	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အဲဒီရင်ဘတ်ကို နာကျင်မှုနဲ့ အသက်တိုနေသလား။ ']
42	en	my	 do you have high blood pressure? 	ခင်ဗျားမှာ သွေးတိုး ရှိသလား	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သွေးဖိအား မြင့်မားသလား။ ']
43	en	my	 do you have some shortness of breath goes with that? 	အဲဒါနဲ့ အတူ အသက်ရှူရတာ ခက်ခဲတာမျိုးရှိနေလား	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အဲဒါနဲ့အတူ အသက်တိုနေသလား။ ']
44	en	my	 do you know what symptoms she was having? 	သူ့မှာ ဘယ်လို ရောဂါ လက္ခဏာမျိုး ရှိတယ်လို့ သိထားလဲ	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သူ ဘာလက္ခဏာတွေ ခံစားနေရတယ်ဆိုတာ သိလား။ ']
45	en	my	 do you see the image? 	ပုံကို ခင်ဗျား တွေ့ရသလား	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရုပ်ပုံကို မြင်သလား။ ']
46	en	my	 drink plenty of fluids today 	ဒီနေ့ အရည်တွေ အများကြီးသောက်ပါ	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ယနေ့ အရည်အများအပြား သောက်သုံးပါ ']
47	en	my	 however i take tests for the diabetes 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မ ဆီးချိုသွေးချို စစ်ဆေးမှုတွေ လုပ်ထားတယ်	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ ဆီးချိုရောဂါအတွက် စမ်းသပ်မှုတွေ ']
48	en	my	 however she has symptoms quite similar to mine 	ဒါပေမယ့် သူ့မှာ ကျွန်တော့်မှာ ရှိတဲ့ လက္ခဏာမျိုးတွေ ရှိနေတယ်	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါပေမဲ့ သူမမှာ ကျွန်မရဲ့ ရောဂါလက္ခဏာတွေနဲ့ တော်တော်ဆင်တူတဲ့ ရောဂါလက္ခဏာတွေ ရှိပါတယ် ']
49	en	my	 how high is your fever? 	ခင်ဗျား ကိုယ်အပူချိန် ဘယ်လောက်အထိ မြင့်သလဲ	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သင့်အဖျား ဘယ်လောက်မြင့်သလဲ။ ']
50	en	my	 how' s your blood pressure? 	ခင်ဗျားရဲ့ သွေးပေါင်ချိန်က ဘယ်လိုလဲ	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သွေးဖိအားက ဘယ်လိုနည်းနဲ့ သွေးဖိအားလဲ။ ']
51	en	my	 if you continue to have high fevers 	ခင်ဗျားမှာ အဖျားကြီးတာ ဆက်ရှိနေမယ် ဆိုရင်	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အဖျားတွေ မြင့်မားနေတယ်ဆိုရင် ']
52	en	my	 if you have a fever of a hundred and two or higher 	အဖျား ၁၀၂ နဲ့ အထက် ရှိတယ် ဆိုရင်	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အဖျားတစ်ရာနှစ်ရာ၊ နှစ်ရာ ဒါမှမဟုတ် ဒီထက်ပိုတဲ့ အဖျားရှိရင် ']
53	en	my	 if you think that your symptoms or problems warrant a better look 	ခင်ဗျားရဲ့ ရောဂါ လက္ခဏာတွေနဲ့ ပြဿနာတွေက နည်းနည်း ထပ်ကြည့်သင့်တယ်လို့ ထင်သလား။	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' သင့်ရဲ့ ရောဂါလက္ခဏာတွေ ဒါမှမဟုတ် ပြဿနာတွေက ပိုကောင်းအောင် ကြည့်ဖို့လိုတယ်လို့ ထင်ရင် ']
54	en	my	 i got a fever yesterday 	မနေ့က အဖျား ရှိတယ်	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' မနေ့က အဖျားရောဂါရတယ် ']
55	en	my	 i got a slight fever too 	ကျွန်တော်/ကျွန်မ မှာလည်း အဖျား နည်းနည်း ရှိတယ်	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မလည်း အဖျားနည်းနည်းရတယ် ']
56	en	my	 i had a fever yesterday 	ကျွန်တော်/ကျွန်မ မနေ့က ဖျားတယ်	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' မနေ့က ကျွန်မရဲ့ အဖျားရောဂါ ရှိခဲ့တယ် ']
57	en	my	 i have a sharp pain here in the chest 	ကျွန်တော်/ကျွန်မမှာ ပြင်းထန်တဲ့ ရင်ဘတ်အောင့်တာကို ဒီနေရာမှာ ခံစားနေရတယ်	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ်ထဲမှာ ထက်မြက်တဲ့ နာကျင်မှု ရှိပါတယ် ']
58	en	my	 i have some difficulty breathing too 	ကျွန်တော်/ကျွန်မ အသက်ရှူရတာလည်း နည်းနည်း ခက်တယ်	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အသက်ရှူဖို့လည်း အခက်အခဲတချို့ ရှိပါတယ် ']
59	en	my	 i'll send you an image 	ကျွန်တော်/ကျွန်မ ခင်ဗျားဆီကို ပုံတစ်ခု ပို့လိုက်မယ်	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရုပ်ပုံတစ်ပုံကို ပို့မယ် ']
60	en	my	 i'm having some chest pain today 	ကျွန်တော်/ကျွန်မ ဒီကနေ့ ရင်ဘတ် အောင့်နေတယ်	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒီနေ့ ရင်ဘတ် နာကျင်မှု တချို့ ခံစားနေရပါတယ် ']
61	en	my	 i'm just having some headaches and some fever today 	ကျွန်တော်/ကျွန်မ ဒီကနေ့ ခေါင်းနည်းနည်းကိုက်ပြီး ကိုယ် နည်းနည်း ပူတယ်	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒီနေ့ ခေါင်းကိုက်ပြီး ဖျားနာနေတာပါ။ ']
62	en	my	 in my opinion it is flu 	ကျွန်တော်/ကျွန်မက တုပ်ကွေးလို့ ထင်တယ်	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မ ထင်ထားတာက တုပ်ကွေးပါ၊ ']
63	en	my	 in my opinion this is a little flu 	ကျွန်တော်ထင်တာကတော့ ဒါဟာ တုပ်ကွေး အသေးစားပဲ	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ကျွန်မ ထင်ထားတာက ဒါဟာ တုပ်ကွေး နည်းနည်းပါပဲ ']
64	en	my	 is it like some heavy heavy person sitting on your chest? 	အဲဒါက သိပ်လေးတဲ့ လူတယောက် ခင်ဗျား ရင်ဘတ်ပေါ် တက်ထိုင် နေသလိုမျိုးလား	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ်ပေါ်ထိုင်နေတဲ့ လေးလံတဲ့ လေးလံတဲ့လေးတစ်ယောက်နဲ့ တူသလား။ ']
65	en	my	 it all started with the headaches and with the fever about the same time 	ခေါင်းကိုက်တာနဲ့ စပြီး တချိန်တည်းလိုလိုပဲ အဖျား တက်လာတယ်	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' အားလုံးဟာ ခေါင်းကိုက်တာနဲ့ တစ်ချိန်တည်းမှာ ဖျားနာမှုတွေနဲ့ အစပြုခဲ့ပါတယ် ']
66	en	my	 it hurts in the middle of my chest 	ကျွန်တော်/ကျွန်မ ရင်ဘတ် အလယ်တည့်တည့်မှာ အောင့်နေတယ်	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက ကျွန်မရင်ဘတ်အလယ်မှာ နာကျင်စေတယ် ']
67	en	my	 it is a pressure like chest pain 	အဲဒါဟာ ရင်ဘတ်အောင့်သလိုမျိုး ဖိအားမျိုးဖြစ်တယ်။	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက ရင်ဘတ်နာတာလို ဖိအားမျိုးပါ။ ']
68	en	my	 it is in my chest 	အဲဒါက ကျွန်တော်/ကျွန်မ ရင်ဘတ်ထဲမှာ	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက ကျွန်မရင်ဘတ်ထဲမှာပါ ']
69	en	my	 it is in the center of my chest 	အဲဒါက ကျွန်တော် ကျွန်မ ရင်ဘတ် အလယ်မှာ	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒါက ကျွန်မရင်ဘတ်ရဲ့ အလယ်ဗဟိုမှာပါ ']
70	en	my	 it is in the center of the chest 	အဲဒါ ရင်ဘတ် အလယ်မှာ လား	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ်၏အလယ်ဗဟိုတွင် ']
71	en	my	 i've got pain in my chest 	ကျွန်တော်/ကျွန်မ ရင်ဘတ်အောင့်တယ်	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ရင်ဘတ်မှာ နာကျင်မှုခံစားရတယ် ']
72	en	my	 i've very concerned of this chest pain 	ဒီ ရင်ဘတ်အောင့်တာကို တော်တော် စိတ်ပူတယ်	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒီရင်ဘတ် နာကျင်မှုအတွက် အရမ်း စိုးရိမ်မိပါတယ် ']
73	en	my	 i want you to tell me in describing this chest pain 	ဒီ ရင်ဘတ်အောင့်တာကို ပုံဖော်ပြီး ပြောပြစေလိုပါတယ်	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	[' ဒီရင်ဘတ် နာကျင်မှုအကြောင်း ပြောပြစေချင်ပါတယ်။ ']
