	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_id	translated
10	10	en	prs	 and i have a little cold and a cough 	 و من کمی ریزش و سرفه دارم 	CMU_1:15	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و من کمی سرد و سرفه 
11	11	en	prs	 and i'm really having some bad chest pain today 	 و امروز واقعاً درد شدیدی در قفس صدرم دارم 	CMU_1:16	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و من واقعا با داشتن برخی از درد قفسه سینه بد امروز 
12	12	en	prs	 and is this the right time for your hay fever 	 و آیا الان وقت مناسب راینیت الرژیک شماست 	CMU_1:17	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و آیا این زمان مناسب برای تب تگرگ خود را 
13	13	en	prs	 and it get the chest pain 	 و سبب درد قفس صدر می شود 	CMU_1:18	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و درد قفسه سینه را 
14	14	en	prs	 and i think i have a little bit of a fever 	 و فکر می کنم کمی تب دارم 	CMU_1:19	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و من فکر می کنم من کمی تب 
15	15	en	prs	 and i want you to describe where the chest pain is 	 و از شما می خواهم که موقعیت درد صدر را تشریح کنید 	CMU_1:20	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و من می خواهم شما را به توصیف که در آن درد قفسه سینه است 
16	16	en	prs	 and they're having some fevers as well 	 و آنها هم کمی تب دارند 	CMU_1:23	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و آنها هم چند تا پا دارند 
17	17	en	prs	 and with your history of diabetes 	 و با سابقه دیابت شما 	CMU_1:24	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و با سابقه خود را از دیابت 
18	18	en	prs	 and you know it feels like my chest is like gonna crush 	 و می دانید، انگار صدرم می خواهد بکفد 	CMU_1:25	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و شما می دانید که این احساس مانند سینه من است مانند رفتن به له 
19	19	en	prs	 and you know people cough on me all the time 	 و شما می دانید که مردم همیشه روی من سرفه می کنند 	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و شما می دانید که مردم همیشه به من سرفه می کنند 
20	20	en	prs	 and you're having chest pain 	 و قفس صدر شما درد می کند 	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و شما درد قفسه سینه دارید 
21	21	en	prs	 and you said this is a pressure in your chest 	 و شما گفتید که این فشاری در صدر شماست 	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 و شما گفتید که این یک فشار در سینه شماست 
22	22	en	prs	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	 کسی از اعضای خانواده اعراض قلبی، مرض قلبی، حمله قلبی، کلسترول بلند، فرط فشار خون دارد 	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 هر کسی در خانواده مشکل قلبی بیماری قلبی حمله قلبی کلسترول بالا فشار خون بالا 
23	23	en	prs	 any other symptoms or problems that you notice with the muscle aches? 	 کدام علائم یا مشکلات دیگر وجود دارد که همراه با درد عضلی متوجه آن شده اید؟ 	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 هر گونه علائم دیگر و یا مشکلاتی که شما با درد عضلانی متوجه? 
24	24	en	prs	 are there other people sick as you at home with your same symptoms? 	 آیا افراد دیگری مثل شما در خانه با همین علائم شما مریض استند؟ 	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا افراد دیگر بیمار به عنوان شما در خانه با علائم مشابه خود را وجود دارد؟ 
25	25	en	prs	 are you having any other symptoms? 	 آیا کدام علائم دیگری دارید؟ 	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما با داشتن هر گونه علائم دیگر? 
26	26	en	prs	 are you having any shortness of breath? 	 آیا نفس تنگی دارید؟ 	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما با داشتن هر گونه کوتاهی نفس؟ 
27	27	en	prs	 are you still having the chest pain 	 آیا تاهنوز هم درد قفس صدر دارید 	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما هنوز هم با داشتن درد قفسه سینه 
28	28	en	prs	 because this is flu season 	 بخاطریکه الآن فصل انفلوانزا است 	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 زیرا این فصل آنفولانزا است 
29	29	en	prs	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	 مگر نباید از درد قفس صدر با منشاء قلبی غافل شویم 	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما همچنین ما نباید کنار گذاشته شود برای قلب منشاء درد قفسه سینه 
30	30	en	prs	 but a more important problem now is this chest pain 	 اما مشکل مهم تر الآن این درد قفسه صدر است 	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما مشکل مهم تر در حال حاضر این درد قفسه سینه است 
31	31	en	prs	 but i have difficulty breathing 	 اما در تنفس هم مشکل دارم 	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما من در تنفس مشکل دارم 
32	32	en	prs	 but i know lot of people cough on me 	 اما من می دانم که خیلی از مردم متوجه من می شوند 	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما من می دانم که بسیاری از مردم سرفه در من 
33	33	en	prs	 but we need to treat every chest pain with the utmost seriousness 	 اما ما باید هر درد قفس صدر را با جدیت تداوی کنیم 	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما ما باید هر درد قفسه سینه را با جدیت تمام درمان کنیم 
34	34	en	prs	 but you're breathing all right right now right? 	 اما الان به خوبی نفس می کشید، صحیح است؟ 	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اما شما در حال حاضر خوب نفس می کشیدند؟ 
35	35	en	prs	 'cause of this chest pain i totally forgot 	 به علت این درد قفس صدر، کاملاً فراموش کردم 	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 چون اين درد قفسه سینه رو کاملا فراموش کردم 
36	36	en	prs	 does it feel like somebody squeezing your chest 	 احساس می کنید کسی صدر شما را فشار می دهد 	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا آن را مانند کسی که فشار قفسه سینه خود را احساس 
37	37	en	prs	 do still feel like shortness of breath 	 هنوز احساس نفس تنگی دارید 	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 هنوز هم مانند کوتاهی نفس احساس 
38	38	en	prs	 do they complain of being sick similar symptoms? 	 آیا از مرض با علائم مشابه رنج می برند؟ 	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا آنها از بیمار بودن علائم مشابه شکایت? 
39	39	en	prs	 do you have any other chronic like high blood pressure or anything like that? 	 آیا شما مشکل مزمن دیگری مانند فرط فشار خون یا مشکلات مشابه آن دارید؟ 	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما هر مزمن دیگر مانند فشار خون بالا و یا هر چیزی شبیه به آن؟ 
40	40	en	prs	 do you have any other diseases chronic medical problems like diabetes? 	 آیا شما مرض یا مشکلات طبی مزمن دیگری مانند دیابت دارید؟ 	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما هر گونه بیماری های دیگر مشکلات مزمن پزشکی مانند دیابت? 
41	41	en	prs	 do you have any shortness of breath with that chest pain? 	 آیا همراه این درد قفس صدر، نفس تنگی هم دارید؟ 	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما هر گونه کمبود نفس با آن درد قفسه سینه؟ 
42	42	en	prs	 do you have high blood pressure? 	 آیا فرط فشار خون دارید؟ 	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 فشار خون بالا داري؟ 
43	43	en	prs	 do you have some shortness of breath goes with that? 	 آیا همراه آن نفس تنگی دارید؟ 	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا شما برخی از کوتاهی نفس می رود با آن؟ 
44	44	en	prs	 do you know what symptoms she was having? 	 آیا می دانید او چه علائمی داشت؟ 	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا می دانید چه علائم او داشتن؟ 
45	45	en	prs	 do you see the image? 	 تصویر را می بینید؟ 	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا تصویر را می بینید؟ 
46	46	en	prs	 drink plenty of fluids today 	 امروز مقدار زیادی مایعات بنوشید 	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 نوشیدن مقدار زیادی از مایعات امروز 
47	47	en	prs	 however i take tests for the diabetes 	 با آنهم، آزمایش های دیابت را انجام می دهم 	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 با این حال من تست برای دیابت 
48	48	en	prs	 however she has symptoms quite similar to mine 	 با این حال او علائمی کاملاً شبیه به من دارد 	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 با این حال او علائم کاملا شبیه به من 
49	49	en	prs	 how high is your fever? 	 تب شما چقدر بلند است؟ 	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 تب شما چقدر بالا است؟ 
50	50	en	prs	 how' s your blood pressure? 	 فشار خون شما چطور است؟ 	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 فشار خونت چطور بود؟ 
51	51	en	prs	 if you continue to have high fevers 	 اگر همچنان تب شما بلند بود 	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اگر شما همچنان به پاهای بالا 
52	52	en	prs	 if you have a fever of a hundred and two or higher 	 اگر تب شما صد و دو [درجه فارنهایت] یا بلندتر باشد 	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اگر شما تب صد و دو یا بالاتر 
53	53	en	prs	 if you think that your symptoms or problems warrant a better look 	 اگر فکر می کنید که علائم یا مشکلات شما بررسی بهتری نیاز دارند 	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 اگر شما فکر می کنم که علائم یا مشکلات خود را حکم نگاه بهتر 
54	54	en	prs	 i got a fever yesterday 	 دیروز مصاب تب شدم 	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من دیروز تب گرفتم 
55	55	en	prs	 i got a slight fever too 	 من تب مختصری هم دارم 	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من تب خفیف بیش از حد 
56	56	en	prs	 i had a fever yesterday 	 دیروز مصاب تب شدم 	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من تا به حال تب دیروز 
57	57	en	prs	 i have a sharp pain here in the chest 	 من درد شدیدی اینجا در قفس صدر دارم 	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من درد شدید در اینجا در قفسه سینه 
58	58	en	prs	 i have some difficulty breathing too 	 من هم مصاب مشکل تنفس استم 	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من برخی از مشکل تنفس بیش از حد 
59	59	en	prs	 i'll send you an image 	 من یک تصویر برای شما ارسال خواهم کرد 	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من به شما یک تصویر ارسال 
60	60	en	prs	 i'm having some chest pain today 	 امروز در صدرم احساس درد می کنم 	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من با داشتن برخی از درد قفسه سینه امروز 
61	61	en	prs	 i'm just having some headaches and some fever today 	 من امروز کمی سردردی و تب دارم 	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من فقط با داشتن برخی از سردرد و برخی از تب امروز 
62	62	en	prs	 in my opinion it is flu 	 به نظر من انفلوانزا است 	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 به نظر من آنفولانزا است 
63	63	en	prs	 in my opinion this is a little flu 	 به نظر من این یک انفلوانزای خفیف است 	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 به نظر من این یک آنفلوانزای کوچک است 
64	64	en	prs	 is it like some heavy heavy person sitting on your chest? 	 مثل این است که شخص سنگین وزنی روی صدر شما نشسته باشد؟ 	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آیا آن را مانند برخی از سنگین نشسته بر روی قفسه سینه خود را؟ 
65	65	en	prs	 it all started with the headaches and with the fever about the same time 	 همه چیز با سردردی و تب تقریباً همزمان شروع شد 	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 همه آن را با سردرد و با تب در مورد همان زمان آغاز شده 
66	66	en	prs	 it hurts in the middle of my chest 	 درست در وسط صدرم است 	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 این درد می کند در وسط قفسه سینه من 
67	67	en	prs	 it is a pressure like chest pain 	 فشاری مانند درد قفس صدر است 	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 این فشار مانند درد قفسه سینه است 
68	68	en	prs	 it is in my chest 	 درد در صدرم است 	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آن را در قفسه سینه من است 
69	69	en	prs	 it is in the center of my chest 	 در وسط صدرم است 	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آن را در مرکز قفسه سینه من است 
70	70	en	prs	 it is in the center of the chest 	 در وسط صدرم است 	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 آن را در مرکز قفسه سینه است 
71	71	en	prs	 i've got pain in my chest 	 قفس صدرم درد می کند 	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من درد در قفسه سینه من 
72	72	en	prs	 i've very concerned of this chest pain 	 من خیلی نگران این درد قفس صدر استم 	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من از این درد قفسه سینه بسیار نگران 
73	73	en	prs	 i want you to tell me in describing this chest pain 	 می خواهم هنگام توصیف این درد قفس صدر به من بگویید 	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 من می خواهم شما را به من بگویید در توصیف این درد قفسه سینه 
74	74	en	prs	 like high blood pressure or diabetes 	 مانند فرط فشار خون یا دیابت 	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 مانند فشار خون بالا یا دیابت 
75	75	en	prs	 like right in the center of the chest 	 درست در وسط صدرم است 	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 مانند درست در مرکز قفسه سینه 
76	76	en	prs	 now for the fever you can take a tachipirina sweet 	 اکنون برای تب شیرینی تاکیپیرینا مصرف کرده می توانید 	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 در حال حاضر برای تب شما می توانید یک tachipirina شیرین را 
77	77	en	prs	 now mary how many days have you had the symptoms 	 بسیار خوب، مری چند روز این علائم را داشتید 	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 در حال حاضر مریم چند روز شما تا به حال علائم 
78	78	en	prs	 now you said you have a chest pain 	 حالا گفتید که درد قفس صدر دارید 	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 حالا گفتی که درد سینه داره 
79	79	en	prs	 occasionally i have some chest pain 	 گاهی اوقات درد قفس صدر دارم 	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 گاهی اوقات من برخی از درد قفسه سینه 
80	80	en	prs	 okay are you having any other symptoms along with this other than just the pain 	 بسیار خوب، آیا غیر از درد، علائم دیگری هم در کنار آن دارید 	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 خوب آیا شما با داشتن هر گونه علائم دیگر همراه با این به غیر از فقط درد 
81	81	en	prs	 or somebody sitting on your chest? 	 یا کسی روی صدر شما نشسته است؟ 	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 یا کسی که روی سینه ات نشسته؟ 
82	82	en	prs	 pretty much the same with the fever and the cough headache and muscle pains 	 تب و سرفه، سردردی و دردهای عضلی، همه تقریباً همین قسم است 	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 تقریبا همان با تب و سردرد سرفه و درد عضلانی 
83	83	en	prs	 right in the middle of my chest 	 درست در وسط صدرم است 	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 درست وسط سینه ام 
84	84	en	prs	 show me on this image where you feel the pain 	 در این تصویر به من نشان دهید کجا درد را حس می کنید 	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 به من نشان می دهد در این تصویر که در آن شما احساس درد 
85	85	en	prs	 since you have a fever 	 از آنجا که تب دارید 	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 از آنجا که شما تب 
86	86	en	prs	 so do you think that some of these symptoms could be related to being pregnant? 	 پس شما فکر می کنید که بعضی از این علائم ممکن است مربوط به حاملگی باشند؟ 	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 بنابراین شما فکر می کنید که برخی از این علائم می تواند مربوط به باردار بودن؟ 
87	87	en	prs	 so your children are having some of the same symptoms? 	 بنابراین فرزندان شما برخی از همین علائم را دارند؟ 	CMU_1:120	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 پس فرزندان شما برخی از علائم مشابه دارند؟ 
88	88	en	prs	 tell me about your chest pain 	 درباره درد قفس صدرتان به من توضیح بدهید 	CMU_1:121	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 در مورد درد قفسه سینه خود را به من بگویید 
89	89	en	prs	 the fever increases at night 	 تب، شب ها بلند می رود 	CMU_1:122	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 تب در شب افزایش می یابد 
90	90	en	prs	 the fever i've had for the last two days 	 تبی که از دو روز پیش دارم 	CMU_1:123	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 تبی که دو روز گذشته داشتم 
91	91	en	prs	 the fever started to increase last night 	 دیشب تب شدیدتر شده بود 	CMU_1:124	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 تب دیشب شروع به افزایش کرد 
92	92	en	prs	 this is doctor porter in the emergency room triage center 	 ایشان داکتر پورتر در مرکز تریاژ اتاق ایمرجنسی است 	CMU_1:127	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 این حمال دکتر در مرکز تریاژ اتاق اورژانس است 
93	93	en	prs	 well can you tell me a little bit more about your chest pain? 	 خوب، می توانید کمی بیشتر در پیوند با درد قفس صدر خود بگویید؟ 	CMU_1:128	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 خوب می توانید کمی بیشتر در مورد درد قفسه سینه خود را به من بگویید؟ 
94	94	en	prs	 well i feel a pain in the front of my body here in my chest 	 خوب در اینجا جلوی بدنم در قفس صدر احساس درد دارم 	CMU_1:130	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 خوب من احساس درد در جلوی بدن من در اینجا در قفسه سینه من 
95	95	en	prs	 well i've been having a strong pain in my chest 	 خوب، من مدتی است یک درد شدید در قفس صدرم دارم 	CMU_1:131	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 خوب من شده است داشتن درد قوی در قفسه سینه من 
96	96	en	prs	 well when i have that pain in my chest 	 بسیار خوب، وقتی این درد را در قفس صدر دارم 	CMU_1:133	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 خوب وقتی که من که درد در قفسه سینه من 
97	97	en	prs	 what kinda pain do you have in your chest? 	 چه نوع دردی در قفس صدرتان دارید؟ 	CMU_1:134	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 چه دردي تو سینه ات داري؟ 
98	98	en	prs	 when this chest pain started? 	 کی این درد قفس صدر شروع شد؟ 	CMU_1:135	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 وقتی این درد قفسه سینه شروع شد؟ 
99	99	en	prs	 where do you have the pain in the chest? 	 در کدام قسمت صدرتان احساس درد می کنید؟ 	CMU_1:136	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 درد تو قفسه سینه کجاست؟ 
100	100	en	prs	 where you feel this chest pain eel this chest t 	 کجا این درد صدری را حس می کنید 	CMU_1:137	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 جایی که شما احساس می کنید این درد قفسه سینه این قفسه سینه 
101	101	en	prs	 you feel like tightness on your chest 	 احساس سفتی روی قفس صدر دارید 	CMU_1:139	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 شما احساس تنگی بر روی قفسه سینه خود را 
102	102	en	prs	 you know i got diabetes and stuff 	 می دانید که من مصاب دیابت و مشکلات دیگر استم 	CMU_1:140	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 شما می دانید من دیابت و چیزهای 
103	103	en	prs	 you said you're having this chest pain 	 شما گفتید که این درد قفس صدر را دارید 	CMU_1:141	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	prsRkE=	 شما گفتید که این درد قفسه سینه را دارید 
