	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_ID	translated
23	23	en	ms	any other symptoms or problems that you notice with the muscle aches?	sebarang simptom atau masalah lain yang anda perasan dengan sakit otot?	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Apa-apa gejala atau masalah lain yang anda perhatikan dengan sakit otot?
24	24	en	ms	are there other people sick as you at home with your same symptoms?	adakah terdapat orang lain yang sakit seperti anda di rumah dengan simptom yang sama seperti anda?	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah orang lain sakit seperti anda di rumah dengan gejala yang sama?
25	25	en	ms	are you having any other symptoms?	adakah anda mengalami sebarang simptom lain?	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai gejala lain?
26	26	en	ms	are you having any shortness of breath?	adakah anda mengalami sebarang sesak nafas?	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mengalami sesak nafas?
27	27	en	ms	are you still having the chest pain	adakah anda masih mengalami sakit dada	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda masih mengalami sakit dada
28	28	en	ms	because this is flu season	kerana ini musim flu	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	kerana ini adalah musim selesema
29	29	en	ms	but also we shouldn't be put aside for the heart cardiac origin chest pain	tetapi kita juga tidak sepatutnya diketepikan untuk sakit dada yang berasal daripada kardium jantung	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	tetapi juga kita tidak boleh diketepikan untuk sakit dada asal jantung
30	30	en	ms	but a more important problem now is this chest pain	tetapi masalah yang lebih penting sekarang ialah sakit dada ini	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Tetapi masalah yang lebih penting sekarang ialah sakit dada ini
31	31	en	ms	but i have difficulty breathing	tetapi saya mengalami kesukaran bernafas	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Tetapi saya mengalami kesukaran bernafas
32	32	en	ms	but i know lot of people cough on me	tetapi saya tahu ramai orang batuk pada saya	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Tetapi saya tahu banyak orang batuk pada saya
33	33	en	ms	but we need to treat every chest pain with the utmost seriousness	tetapi kita perlu merawat setiap sakit dada dengan penuh serius	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	tetapi kita perlu merawat setiap sakit dada dengan penuh kesungguhan
34	34	en	ms	but you're breathing all right right now right?	tetapi anda bernafas dengan baik sekarang bukan?	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Tetapi anda bernafas sekarang kan?
35	35	en	ms	cause of this chest pain i totally forgot	disebabkan sakit dada ini saya langsung terlupa	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Punca kesakitan dada ini saya terlupa sepenuhnya
36	36	en	ms	does it feel like somebody squeezing your chest	adakah anda terasa seperti seseorang menekan dada anda	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah rasanya seseorang memerah dada anda
37	37	en	ms	do still feel like shortness of breath	adakah masih terasa seperti sesak nafas	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	masih berasa seperti sesak nafas
38	38	en	ms	do they complain of being sick similar symptoms?	adakah mereka mengadu mengalami sakit dengan simptom yang serupa?	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah mereka mengadu sakit gejala yang sama?
39	39	en	ms	do you have any other chronic like high blood pressure or anything like that?	adakah anda mempunyai sebarang masalah kronik lain seperti tekanan darah tinggi atau perkara seperti itu?	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai kronik lain seperti tekanan darah tinggi atau apa-apa seperti itu?
40	40	en	ms	do you have any other diseases chronic medical problems like diabetes?	adakah anda mempunyai sebarang penyakit masalah perubatan kronik lain seperti diabetes?	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai penyakit lain yang mempunyai masalah perubatan kronik seperti diabetes?
41	41	en	ms	do you have any shortness of breath with that chest pain?	adakah anda mengalami sebarang sesak nafas dengan sakit dada itu?	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai sesak nafas dengan sakit dada itu?
42	42	en	ms	do you have high blood pressure?	adakah anda mengalami tekanan darah tinggi?	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai tekanan darah tinggi?
43	43	en	ms	do you have some shortness of breath goes with that?	adakah anda mengalami sesak nafas dengan itu?	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda mempunyai sesak nafas dengan itu?
44	44	en	ms	do you know what symptoms she was having?	adakah anda tahu simptom yang dialaminya?	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda tahu apa gejala yang dia alami?
45	45	en	ms	do you see the image?	adakah anda nampak imej itu?	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah anda melihat imej itu?
46	46	en	ms	drink plenty of fluids today	minum air dengan banyak hari ini	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	minum banyak cecair hari ini
47	47	en	ms	however i take tests for the diabetes	namun begitu saya mengambil ujian untuk diabetes	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Walau bagaimanapun saya mengambil ujian untuk diabetes
48	48	en	ms	however she has symptoms quite similar to mine	namun begitu dia mempunyai simptom yang agak serupa dengan saya	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	namun dia mempunyai gejala yang agak serupa dengan saya
49	49	en	ms	how high is your fever?	berapakah tinggi suhu demam anda?	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Berapa tinggi demam anda?
50	50	en	ms	how' s your blood pressure?	bagaimanakah tekanan darah anda?	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Bagaimana tekanan darah anda?
51	51	en	ms	if you continue to have high fevers	jika anda terus mengalami demam panas	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	jika anda terus mengalami demam tinggi
52	52	en	ms	if you have a fever of a hundred and two or higher	jika anda mengalami demam dengan suhu seratus dua atau lebih tinggi	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	jika anda demam seratus dua atau lebih tinggi
53	53	en	ms	if you think that your symptoms or problems warrant a better look	jika anda rasa simptom atau masalah anda memerlukan pemeriksaan lanjut	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Jika anda berfikir bahawa gejala atau masalah anda memerlukan penampilan yang lebih baik
54	54	en	ms	i got a fever yesterday	saya demam semalam	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya demam semalam
55	55	en	ms	i got a slight fever too	saya mengalami sedikit demam juga	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya juga demam sedikit
56	56	en	ms	i had a fever yesterday	saya demam semalam	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya demam semalam
57	57	en	ms	i have a sharp pain here in the chest	saya mengalami sakit yang mencucuk di sini di dada	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya mengalami kesakitan yang tajam di sini di dada
58	58	en	ms	i have some difficulty breathing too	saya mengalami sedikit kesukaran bernafas juga	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya juga mengalami kesukaran bernafas
59	59	en	ms	i'll send you an image	saya akan hantarkan imej kepada anda	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya akan menghantar imej kepada anda
60	60	en	ms	i'm having some chest pain today	saya mengalami sedikit sakit dada hari ini	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya mengalami sakit dada hari ini
61	61	en	ms	i'm just having some headaches and some fever today	saya cuma mengalami sedikit sakit kepala dan sedikit demam hari ini	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya hanya mengalami sakit kepala dan demam hari ini
62	62	en	ms	in my opinion it is flu	pada pendapat saya itu flu	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	pada pendapat saya ia adalah selesema
63	63	en	ms	in my opinion this is a little flu	pada pendapat saya ini flu ringan	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	pada pendapat saya ini adalah selesema kecil
64	64	en	ms	is it like some heavy heavy person sitting on your chest?	adakah rasanya seperti orang berat berat duduk di atas dada anda?	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Adakah ia seperti beberapa orang berat yang duduk di dada anda?
65	65	en	ms	it all started with the headaches and with the fever about the same time	semuanya bermula dengan sakit kepala dan dengan demam pada masa yang lebih kurang sama	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	semuanya bermula dengan sakit kepala dan demam pada masa yang sama
66	66	en	ms	it hurts in the middle of my chest	rasa sakit di tengah-tengah dada saya	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	ia menyakitkan di tengah dada saya
67	67	en	ms	it is a pressure like chest pain	rasa menekan seperti sakit dada	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	ia adalah tekanan seperti sakit dada
68	68	en	ms	it is in my chest	ianya di dada saya	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	ia ada di dada saya
69	69	en	ms	it is in the center of my chest	ianya di tengah-tengah dada saya	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	ia berada di tengah dada saya
70	70	en	ms	it is in the center of the chest	ianya di tengah-tengah dada	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	ia berada di tengah-tengah dada
71	71	en	ms	i've got pain in my chest	saya rasa sakit di dada saya	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya mengalami kesakitan di dada saya
72	72	en	ms	i've very concerned of this chest pain	saya sangat risau tentang sakit dada ini	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya sangat prihatin terhadap sakit dada ini
73	73	en	ms	i want you to tell me in describing this chest pain	saya ingin anda memberitahu saya dengan menggambarkan sakit dada ini	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Saya mahu anda memberitahu saya dalam menerangkan sakit dada ini
74	74	en	ms	like high blood pressure or diabetes	seperti tekanan darah tinggi atau diabetes	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	seperti tekanan darah tinggi atau diabetes
75	75	en	ms	like right in the center of the chest	seperti betul-betul di tengah-tengah dada	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	seperti betul-betul di tengah dada
76	76	en	ms	now for the fever you can take a tachipirina sweet	sekarang untuk demam anda boleh mengambil gula-gula Tachipirina	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Sekarang untuk demam anda boleh mengambil manis Tachipirina
77	77	en	ms	now mary how many days have you had the symptoms	sekarang Mary sudah berapa hari awak mengalami simptom itu	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Sekarang Mary Berapa Hari Anda Mempunyai Gejala
78	78	en	ms	now you said you have a chest pain	sekarang awak cakap awak mengalami sakit dada	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Sekarang anda berkata anda mengalami sakit dada
79	79	en	ms	occasionally i have some chest pain	kadangkala saya mengalami sakit dada	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Kadang-kadang saya mengalami sakit dada
80	80	en	ms	okay are you having any other symptoms along with this other than just the pain	okey adakah anda mengalami sebarang simptom lain bersama-sama yang ini selain hanya sakit	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	okay adakah anda mempunyai gejala lain bersama-sama dengan ini selain daripada hanya kesakitan
81	81	en	ms	or somebody sitting on your chest?	atau seseorang duduk di atas dada anda?	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	atau seseorang duduk di dada anda?
82	82	en	ms	pretty much the same with the fever and the cough headache and muscle pains	lebih kurang sama dengan demam dan batuk sakit kepala dan sakit otot	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	hampir sama dengan demam dan sakit kepala batuk dan sakit otot
83	83	en	ms	right in the middle of my chest	betul-betul di tengah-tengah dada saya	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	betul-betul di tengah dada saya
84	84	en	ms	show me on this image where you feel the pain	tunjukkan kepada saya pada imej ini tempat awak berasa sakit	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	tunjukkan saya pada imej ini di mana anda merasakan kesakitan
85	85	en	ms	since you have a fever	memandangkan awak mengalami demam	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	kerana anda mempunyai demam
86	86	en	ms	so do you think that some of these symptoms could be related to being pregnant?	jadi adakah awak rasa beberapa simptom itu mungkin berkaitan dengan keadaan awak yang hamil?	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Jadi adakah anda berfikir bahawa beberapa gejala ini boleh dikaitkan dengan hamil?
87	87	en	ms	so your children are having some of the same symptoms?	jadi adakah anak-anak awak mengalami beberapa simptom yang sama?	CMU_1:120	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Jadi anak-anak anda mengalami gejala yang sama?
88	88	en	ms	tell me about your chest pain	beritahu saya tentang sakit dada awak	CMU_1:121	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	beritahu saya tentang sakit dada anda
89	89	en	ms	the fever increases at night	demam meningkat pada waktu malam	CMU_1:122	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	demam meningkat pada waktu malam
90	90	en	ms	the fever i've had for the last two days	demam yang saya alami sejak dua hari lalu	CMU_1:123	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	demam yang saya alami sejak dua hari lepas
91	91	en	ms	the fever started to increase last night	demam itu mula meningkat malam semalam	CMU_1:124	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	demam mula meningkat malam tadi
92	92	en	ms	this is doctor porter in the emergency room triage center	ini ialah doktor porter dalam pusat triage bilik kecemasan	CMU_1:127	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Ini adalah Doctor Porter di Pusat Triage Bilik Kecemasan
93	93	en	ms	well can you tell me a little bit more about your chest pain?	boleh awak beritahu saya sedikit lagi tentang sakit dada awak?	CMU_1:128	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	baik anda boleh memberitahu saya sedikit lebih lanjut mengenai sakit dada anda?
94	94	en	ms	well i feel a pain in the front of my body here in my chest	saya rasa sakit pada bahagian depan badan saya di dada saya ini	CMU_1:130	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	baik saya rasa sakit di bahagian depan badan saya di sini di dada saya
95	95	en	ms	well i've been having a strong pain in my chest	saya mengalami sakit yang kuat di dada saya	CMU_1:131	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	baik saya mengalami kesakitan yang kuat di dada saya
96	96	en	ms	well when i have that pain in my chest	apabila saya mengalami sakit di dada saya	CMU_1:133	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	baik apabila saya mengalami kesakitan di dada saya
97	97	en	ms	what kinda pain do you have in your chest?	apakah sakit yang awak rasai di dada awak?	CMU_1:134	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Apa kesakitan kinda yang anda ada di dada anda?
98	98	en	ms	when this chest pain started?	bilakah sakit dada ini bermula?	CMU_1:135	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Apabila sakit dada ini bermula?
99	99	en	ms	where do you have the pain in the chest?	di manakah awak rasa sakit di dada?	CMU_1:136	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Di manakah anda mengalami kesakitan di dada?
100	100	en	ms	where you feel this chest pain eel this chest t	NS	CMU_1:137	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	di mana anda merasakan sakit dada ini belut dada ini t
101	101	en	ms	you feel like tightness on your chest	awak rasa seperti kesesakan nafas pada dada awak	CMU_1:139	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	anda berasa seperti sesak di dada anda
102	102	en	ms	you know i got diabetes and stuff	awak tahu saya ada diabetes dan lain-lain	CMU_1:140	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	Anda tahu saya menghidap diabetes dan barangan
103	103	en	ms	you said you're having this chest pain	awak cakap awak mengalami sakit dada ini	CMU_1:141	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	en_ms_0001	anda mengatakan bahawa anda mengalami sakit dada ini
104	104	en	ms	Rapidly increasing cumulative incidence of coronavirus disease (COVID-19) in the European Union/European Economic Area and the United Kingdom, 1 January to 15 March 2020	Insidens kumulatif penyakit koronavirus (COVID-19) yang meningkat dengan pantas di Kesatuan Eropah/Kawasan Ekonomi Eropah dan United Kingdom, 1 Januari hingga 15 Mac 2020	PubMed_6:142	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7096777/	CC BY 4.0	en_ms_0001	Meningkatkan insiden kumulatif penyakit koronavirus (COVID-19) dengan pantas di Kesatuan Eropah/Kawasan Ekonomi Eropah dan United Kingdom, 1 Januari hingga 15 Mac 2020
105	105	en	ms	The cumulative incidence of coronavirus disease (COVID-19) cases is showing similar trends in European Union/European Economic Area countries and the United Kingdom confirming that, while at a different stage depending on the country, the COVID-19 pandemic is progressing rapidly in all countries.	Insidens kumulatif kes penyakit koronavirus (COVID-19) menunjukkan trend yang serupa di negara Kesatuan Eropah/Kawasan Ekonomi Eropah dan United Kingdom mengesahkan bahawa, walaupun berada pada tahap yang berbeza bergantung pada negara, pandemik COVID-19 sedang menular dengan pantas di semua negara.	PubMed_6:143	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7096777/	CC BY 4.0	en_ms_0001	Jumlah kumulatif kes penyakit koronavirus (COVID-19) menunjukkan trend yang sama di negara-negara Kesatuan Eropah/Kawasan Ekonomi Eropah dan United Kingdom mengesahkan bahawa, walaupun pada tahap yang berbeza bergantung kepada negara, pandemik COVID-19 sedang berkembang pesat di semua negara.
