	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_ID	translated
40	40	en	km	 do you have any other diseases chronic medical problems like diabetes? 	តើអ្នកមានបញ្ហាសុខភាពរ៉ាំរ៉ៃផ្សេងទៀតទេ ដូចជាជំងឺទឹកនោមផ្អែម?	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក មាន ជំងឺ ផ្សេង ទៀត ដែល មាន បញ្ហា វេជ្ជ សាស្ត្រ រ៉ាំរ៉ៃ ដូច ជា ជំងឺ ទឹក នោម ផ្អែម ដែរ ឬ ទេ ? 
41	41	en	km	 do you have any shortness of breath with that chest pain? 	តើអ្នកមានការថប់ដង្ហើមជាមួយនឹងការឈឺទ្រូងដែរឬទេ?	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក មាន ការ ដក ដង្ហើម ខ្លី ជាមួយ នឹង ការ ឈឺ ទ្រូង នោះ ឬ ទេ ? 
42	42	en	km	 do you have high blood pressure? 	តើ​អ្នក​មាន​សម្ពាធ​ឈាម​ឡើង​ខ្ពស់​ដែរឬ​ទេ​?	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក មាន សម្ពាធ ឈាម ខ្ពស់ ឬ ទេ ? 
43	43	en	km	 do you have some shortness of breath goes with that? 	តើជំងឺគ្រុនក្តៅធ្វើឱ្យអ្នកពិបាកដកដង្ហើមដែរឬទេ?	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក មាន ការ ដក ដង្ហើម ខ្លី ខ្លះ ដែរ ឬ ទេ ? 
44	44	en	km	 do you know what symptoms she was having? 	តើអ្នកដឹងទេថា គាត់មានរោគសញ្ញាអ្វីខ្លះ?	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក ដឹង ទេ ថា នាង មាន រោគ សញ្ញា អ្វី ខ្លះ ? 
45	45	en	km	 do you see the image? 	តើអ្នកឃើញរូបភាពទេ?	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ អ្នក ឃើញ រូបភាព ដែរ ឬ ទេ ? 
46	46	en	km	 drink plenty of fluids today 	ថ្ងៃនេះ សូមផឹកទឹកឱ្យបានច្រើន	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ផឹកជាតិរាវច្រើនថ្ងៃនេះ 
47	47	en	km	 however i take tests for the diabetes 	ទោះយ៉ាងណា ខ្ញុំធ្វើតេស្តឈាមរកជំងឺទឹកនោមផ្អែម	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ទោះ ជា យ៉ាង ណា ក៏ ដោយ ខ្ញុំ ធ្វើ តេស្ត លើ ជំងឺ ទឹក នោម ផ្អែម 
48	48	en	km	 however she has symptoms quite similar to mine 	ទោះយ៉ាងណា គាត់មានរោគសញ្ញាស្រដៀងនឹងខ្ញុំដែរ	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ទោះ ជា យ៉ាង ណា ក៏ ដោយ នាង មាន រោគ សញ្ញា ស្រដៀង នឹង រោគ សញ្ញា របស់ ខ្ញុំ 
49	49	en	km	 how high is your fever? 	តើកម្ដៅរបស់អ្នកឡើងដល់កម្រិតណា?	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ គ្រុន ក្តៅ របស់ អ្នក ខ្ពស់ ប៉ុណ្ណា ? 
50	50	en	km	 how' s your blood pressure? 	តើសម្ពាធឈាមរបស់អ្នកយ៉ាងម៉េចដែរ?	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ សម្ពាធ ឈាម របស់ អ្នក យ៉ាង ដូចម្ដេច ? 
51	51	en	km	 if you continue to have high fevers 	ប្រសិនបើអ្នកនៅតែមានជំងឺគ្រុនក្ដៅខ្លាំង	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ប្រសិនបើអ្នកនៅតែបន្តមានគ្រុនក្តៅខ្លាំង 
52	52	en	km	 if you have a fever of a hundred and two or higher 	ប្រសិនបើអ្នកមានគ្រុនក្តៅកម្រិតមួយរយពីរហ្វារិនហៃឡើងទៅ	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ប្រសិនបើអ្នកមានគ្រុនក្តៅមួយរយនិងពីរឬខ្ពស់ជាងនេះ 
53	53	en	km	 if you think that your symptoms or problems warrant a better look 	ប្រសិនបើអ្នកគិតថារោគសញ្ញា ឬបញ្ហារបស់អ្នកដូចជាបានប្រសើរជាងមុន	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 បើ អ្នក គិត ថា រោគសញ្ញា ឬ បញ្ហា របស់ អ្នក ត្រូវ ធានា ឲ្យ មាន រូបរាង កាន់ តែ ប្រសើរ 
54	54	en	km	 i got a fever yesterday 	ម្សិលមិញខ្ញុំមានអាការគ្រុនក្តៅ	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ មាន គ្រុន ក្តៅ កាល ពី ម្សិល មិញ 
55	55	en	km	 i got a slight fever too 	ខ្ញុំក៏មានគ្រុនក្តៅបន្តិចបន្តួចដែរ	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ ក៏ មាន គ្រុន ក្តៅ បន្តិច ដែរ 
56	56	en	km	 i had a fever yesterday 	ខ្ញុំមានគ្រុនក្តៅកាលពីម្សិលមិញ	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ មាន គ្រុន ក្តៅ កាល ពី ម្សិល មិញ 
57	57	en	km	 i have a sharp pain here in the chest 	ខ្ញុំឈឺយ៉ាងខ្លាំងនៅត្រង់ទ្រូង	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ មាន ការ ឈឺចាប់ យ៉ាង ខ្លាំង នៅ ទីនេះ ក្នុង ទ្រូង 
58	58	en	km	 i have some difficulty breathing too 	ខ្ញុំក៏មានការពិបាកដកដង្ហើមផងដែរ	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ ក៏ ពិបាក ដក ដង្ហើម ដែរ 
59	59	en	km	 i'll send you an image 	ខ្ញុំនឹងផ្ញើរូបភាពឱ្យអ្នក	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	"["" i'll send you an image ""]"
60	60	en	km	 i'm having some chest pain today 	ខ្ញុំកំពុងតែឈឺទ្រូងថ្ងៃនេះ	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ ឈឺ ទ្រូង ថ្ងៃ នេះ 
61	61	en	km	 i'm just having some headaches and some fever today 	ខ្ញុំទើបតែឈឺក្បាល និងគ្រុនក្តៅតិចតូចនៅថ្ងៃនេះ	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ គ្រាន់ តែ មាន ការ ឈឺ ក្បាល មួយ ចំនួន និង គ្រុន ក្តៅ មួយ ចំនួន នៅ ថ្ងៃ នេះ 
62	62	en	km	 in my opinion it is flu 	តាមគំនិតរបស់ខ្ញុំ វាជាជំងឺផ្តាសាយ	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តាម គំនិត របស់ ខ្ញុំ វា ជា ជំងឺ ផ្តាសាយ 
63	63	en	km	 in my opinion this is a little flu 	តាមគំនិតរបស់ខ្ញុំ នេះគឺជាជំងឺផ្តាសាយធម្មតា	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តាម គំនិត របស់ ខ្ញុំ នេះ គឺ ជា ជំងឺ ផ្តាសាយ បន្តិច 
64	64	en	km	 is it like some heavy heavy person sitting on your chest? 	វាហាក់ដូចជាមានមនុស្សទម្ងន់ធ្ងន់កំពុងអង្គុយនៅលើទ្រូងរបស់អ្នកឬ?	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 តើ វា ដូច ជា មនុស្ស ធ្ងន់ ធ្ងន់ មួយ ចំនួន ដែល អង្គុយ លើ ទ្រូង របស់ អ្នក ឬ ទេ ? 
65	65	en	km	 it all started with the headaches and with the fever about the same time 	វាចាប់ផ្តើមដោយការឈឺក្បាល និងគ្រុនក្តៅក្នុងពេលតែមួយ	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា ទាំង អស់ បាន ចាប់ ផ្តើម ដោយ ការ ឈឺ ក្បាល និង គ្រុន ក្តៅ ក្នុង ពេល តែ មួយ ។ 
66	66	en	km	 it hurts in the middle of my chest 	វាឈឺចាប់នៅចំកណ្តាលទ្រូងរបស់ខ្ញុំ	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា ឈឺ នៅ ចំ កណ្តាល ទ្រូង របស់ ខ្ញុំ 
67	67	en	km	 it is a pressure like chest pain 	វាជាសម្ពាធដូចជាការឈឺទ្រូងដែរ	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា ជា សម្ពាធ មួយ ដូច ជា ការ ឈឺ ទ្រូង 
68	68	en	km	 it is in my chest 	នៅក្នុងទ្រូងរបស់ខ្ញុំ	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា នៅ ក្នុង ទ្រូង របស់ ខ្ញុំ 
69	69	en	km	 it is in the center of my chest 	វានៅចំកណ្តាលទ្រូងរបស់ខ្ញុំ	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា ស្ថិត នៅ ចំ កណ្តាល ទ្រូង របស់ ខ្ញុំ 
70	70	en	km	 it is in the center of the chest 	វានៅចំកណ្តាលទ្រូង	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 វា ស្ថិត នៅ ចំ កណ្តាល នៃ ទ្រូង 
71	71	en	km	 i've got pain in my chest 	ខ្ញុំមានការឈឺចាប់នៅក្នុងទ្រូងរបស់ខ្ញុំ	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ ឈឺ នៅ ក្នុង ទ្រូង 
72	72	en	km	 i've very concerned of this chest pain 	ការឈឺទ្រូងនេះធ្វើឱ្យខ្ញុំព្រួយបារម្ភយ៉ាងខ្លាំង	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	kmUEg=	 ខ្ញុំ ព្រួយ បារម្ភ ខ្លាំង ណាស់ ចំពោះ ការ ឈឺ ទ្រូង នេះ 
