	Unnamed: 0	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_ID	translated
19	19	en	ar	 and you know people cough on me all the time 	وكما تعلم يسعل الأشخاص تجاهي طوال الوقت	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 وأنت تعرف أن الناس يسعلون علي طوال الوقت 
20	20	en	ar	 and you're having chest pain 	وأنت تشعر بألم في الصدر	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 وكنت تعاني ألما في الصدر 
21	21	en	ar	 and you said this is a pressure in your chest 	وقلت إن هذا ضغط في صدرك	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 وقلت هذا ضغط في صدرك 
22	22	en	ar	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	يعاني أي فرد في العائلة من مشكلة بالقلب، أو مرض قلبي، أو نوبة قلبية، أو ارتفاع الكوليسترول، أو ارتفاع ضغط الدم.	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أي شخص في العائلة يعاني من مشكلة في القلب أمراض القلب نوبة قلبية ارتفاع الكوليسترول ارتفاع ضغط الدم 
23	23	en	ar	 any other symptoms or problems that you notice with the muscle aches? 	هل هناك أي أعراض أو مشكلات أخرى لاحظتها بالإضافة إلى ألم العضلات؟	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أي أعراض أو مشاكل أخرى تلاحظها مع آلام العضلات؟ 
24	24	en	ar	 are there other people sick as you at home with your same symptoms? 	هل يوجد أفراد آخرون في المنزل مصابون بالأعراض نفسها التي لديك؟	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل هناك أشخاص آخرون مرضى مثلك في المنزل يعانون من نفس الأعراض؟ 
25	25	en	ar	 are you having any other symptoms? 	هل تشعر بأي أعراض أخرى؟	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل لديك أي أعراض أخرى؟ 
26	26	en	ar	 are you having any shortness of breath? 	هل تشعر بأي ضيق في التنفس؟	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل تعاني أي ضيق في التنفس؟ 
27	27	en	ar	 are you still having the chest pain 	هل لا تزال تشعر بألم في الصدر	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل ما زلت تعاني من ألم في الصدر 
28	28	en	ar	 because this is flu season 	لأن هذا موسم الإصابة بالإنفلونزا	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لأن هذا هو موسم الانفلونزا 
29	29	en	ar	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	لكن لا ينبغي علينا أيضًا تجاهل ألم الصدر الناجم عن مرض القلب	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 ولكن أيضا لا ينبغي أن نضع جانبا للقلب القلب أصل ألم الصدر 
30	30	en	ar	 but a more important problem now is this chest pain 	 لكن المشكلة الأهم الآن هي ألم الصدر هذا 	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لكن المشكلة الأكثر أهمية الآن هي ألم الصدر هذا 
31	31	en	ar	 but i have difficulty breathing 	 لكن أعاني من صعوبة في التنفس 	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لكن لدي صعوبة في التنفس 
32	32	en	ar	 but i know lot of people cough on me 	 لكن أعرف كثيرين يسعلون تجاهي 	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لكني أعرف أن الكثير من الناس يسعلون علي 
33	33	en	ar	 but we need to treat every chest pain with the utmost seriousness 	 لكن نحتاج إلى التعامل مع كل ألم بالصدر بأقصى قدر من الجدية 	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لكننا بحاجة إلى علاج كل ألم في الصدر بأقصى قدر من الجدية 
34	34	en	ar	 but you're breathing all right right now right? 	 لكن تتنفس بشكل سليم الآن، أليس كذلك؟ 	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لكنك تتنفس الآن ، أليس كذلك؟ 
35	35	en	ar	 'cause of this chest pain i totally forgot 	 نسيت تمامًا بسبب ألم الصدر هذا 	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	" ""سبب هذا الألم في الصدر الذي نسيته تماما "
36	36	en	ar	 does it feel like somebody squeezing your chest 	 هل تشعر كما لو أن أحدهم يضغط على صدرك 	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل تشعر وكأن شخصا ما يضغط على صدرك 
37	37	en	ar	 do still feel like shortness of breath 	 هل لا يزال لديك شعور بما يشبه ضيق التنفس 	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لا تزال تشعر بضيق في التنفس 
38	38	en	ar	 do they complain of being sick similar symptoms? 	 هل يشتكون من أعراض مرضية مماثلة؟ 	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل يشكون من أعراض مشابهة للمرضى؟ 
39	39	en	ar	 do you have any other chronic like high blood pressure or anything like that? 	 هل لديك أي مرض مزمن آخر مثل ارتفاع ضغط الدم أو أي مما يشبه ذلك؟ 	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل لديك أي مزمن آخر مثل ارتفاع ضغط الدم أو أي شيء من هذا القبيل؟ 
40	40	en	ar	 do you have any other diseases chronic medical problems like diabetes? 	 هل لديك أي أمراض أخرى مشكلات طبية مزمنة مثل مرض السكري؟ 	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل لديك أي أمراض أخرى مشاكل طبية مزمنة مثل مرض السكري؟ 
41	41	en	ar	 do you have any shortness of breath with that chest pain? 	 هل تشعر بأي ضيق تنفس مع ألم الصدر ذلك؟ 	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل لديك أي ضيق في التنفس مع ألم في الصدر؟ 
42	42	en	ar	 do you have high blood pressure? 	 هل لديك ارتفاع في ضغط الدم؟ 	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل تعاني من ارتفاع ضغط الدم؟ 
43	43	en	ar	 do you have some shortness of breath goes with that? 	 هل تشعر بأي ضيق تنفس مع ذلك؟ 	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل لديك بعض ضيق التنفس يذهب مع ذلك؟ 
44	44	en	ar	 do you know what symptoms she was having? 	 هل تعلم الأعراض التي كانت تشعر بها؟ 	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل تعرف ما هي الأعراض التي كانت تعاني منها؟ 
45	45	en	ar	 do you see the image? 	 هل ترى الصورة؟ 	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل ترى الصورة؟ 
46	46	en	ar	 drink plenty of fluids today 	 شرب الكثير من السوائل اليوم 	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 اشرب الكثير من السوائل اليوم 
47	47	en	ar	 however i take tests for the diabetes 	 مع ذلك أُجري اختبارات مرض السكري 	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 ومع ذلك ، أقوم بإجراء اختبارات لمرض السكري 
48	48	en	ar	 however she has symptoms quite similar to mine 	 مع ذلك لديها أعراض مماثلة تمامًا لما لدي 	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 ومع ذلك لديها أعراض مشابهة تماما لأعراضي 
49	49	en	ar	 how high is your fever? 	 ما مدى ارتفاع الحمى لديك؟ 	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 ما مدى ارتفاع الحمى؟ 
50	50	en	ar	 how' s your blood pressure? 	 ماذا عن ضغط الدم لديك؟ 	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 كيف هو ضغط دمك؟ 
51	51	en	ar	 if you continue to have high fevers 	 إذا استمر ارتفاع الحمى لديك 	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إذا كنت لا تزال تعاني من ارتفاع في درجة الحرارة 
52	52	en	ar	 if you have a fever of a hundred and two or higher 	 إذا بلغت الحمى لديك مائة واثنين أو أعلى 	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إذا كنت تعاني من حمى مائة واثنين أو أعلى 
53	53	en	ar	 if you think that your symptoms or problems warrant a better look 	 إذا كنت تعتقد أن أعراضك أو مشكلاتك تحتاج إلى فحص أفضل 	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إذا كنت تعتقد أن أعراضك أو مشاكلك تستدعي مظهرا أفضل 
54	54	en	ar	 i got a fever yesterday 	 أصابتني الحمى أمس 	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أصبت بالحمى أمس 
55	55	en	ar	 i got a slight fever too 	 أصابتني حمى خفيفة أيضًا 	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أصبت بحمى طفيفة أيضا 
56	56	en	ar	 i had a fever yesterday 	 عانيت من الحمى أمس 	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أصبت بالحمى أمس 
57	57	en	ar	 i have a sharp pain here in the chest 	 أعاني من ألم حاد هنا في الصدر 	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لدي ألم حاد هنا في الصدر 
58	58	en	ar	 i have some difficulty breathing too 	 أعاني كذلك من بعض الصعوبة في التنفس 	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لدي بعض الصعوبة في التنفس أيضا 
59	59	en	ar	 i'll send you an image 	 سأرسل إليك صورة 	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 سأرسل لك صورة 
60	60	en	ar	 i'm having some chest pain today 	 أعاني من بعض الآلام في الصدر اليوم 	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أعاني من بعض الألم في الصدر اليوم 
61	61	en	ar	 i'm just having some headaches and some fever today 	 لا أعاني إلا من بعض الصداع والحمى اليوم 	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أعاني من بعض الصداع وبعض الحمى اليوم 
62	62	en	ar	 in my opinion it is flu 	 في رأيي إنها إنفلونزا 	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 في رأيي هو الانفلونزا 
63	63	en	ar	 in my opinion this is a little flu 	 في رأيي إنها إنفلونزا بسيطة 	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 في رأيي هذه أنفلونزا صغيرة 
64	64	en	ar	 is it like some heavy heavy person sitting on your chest? 	 هل يبدو الأمر كما لو أن شخصًا ثقيلًا يجلس على صدرك؟ 	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هل هو مثل شخص ثقيل ثقيل يجلس على صدرك؟ 
65	65	en	ar	 it all started with the headaches and with the fever about the same time 	 بدأ كل هذا بالصداع والحمى في الوقت نفسه تقريبًا 	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 بدأ كل شيء مع الصداع والحمى في نفس الوقت تقريبا 
66	66	en	ar	 it hurts in the middle of my chest 	 يوجد ألم في وسط صدري 	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 يؤلمني في منتصف صدري 
67	67	en	ar	 it is a pressure like chest pain 	 إنه ضغط يشبه ألم الصدر 	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إنه ضغط مثل ألم في الصدر 
68	68	en	ar	 it is in my chest 	 إنه في صدري 	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إنه في صدري 
69	69	en	ar	 it is in the center of my chest 	 إنه في وسط صدري 	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إنه في وسط صدري 
70	70	en	ar	 it is in the center of the chest 	 إنه في وسط الصدر 	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إنه في وسط الصدر 
71	71	en	ar	 i've got pain in my chest 	 شعرت بألم في صدري 	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أعاني من ألم في صدري 
72	72	en	ar	 i've very concerned of this chest pain 	 يقلقني ألم الصدر هذا للغاية 	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 لقد شعرت بالقلق الشديد من ألم الصدر هذا 
73	73	en	ar	 i want you to tell me in describing this chest pain 	 أريد منك أن تصف لي ألم الصدر هذا 	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أريدك أن تخبرني في وصف ألم الصدر هذا 
74	74	en	ar	 like high blood pressure or diabetes 	 مثل ارتفاع ضغط الدم أو مرض السكري 	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 مثل ارتفاع ضغط الدم أو مرض السكري 
75	75	en	ar	 like right in the center of the chest 	 كأنه في منتصف الصدر تمامًا 	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 مثل الحق في وسط الصدر 
76	76	en	ar	 now for the fever you can take a tachipirina sweet 	 يمكنك الآن تناول حلوى tachipirina للحمى 	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 الآن للحمى يمكنك أن تأخذ حلوى تاتشيبيرينا 
77	77	en	ar	 now mary how many days have you had the symptoms 	 الآن ماري ما عدد الأيام التي عانيتِ فيها هذه الأعراض 	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 الآن ماري كم يوما عانيت من الأعراض 
78	78	en	ar	 now you said you have a chest pain 	 قلت الآن إن لديك ألمًا بالصدر 	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 الآن قلت أنك تعاني من ألم في الصدر 
79	79	en	ar	 occasionally i have some chest pain 	 أعاني من ألم بالصدر بين حين وآخر 	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أحيانا أعاني من بعض الألم في الصدر 
80	80	en	ar	 okay are you having any other symptoms along with this other than just the pain 	 حسنًا هل لديك أي أعراض أخرى بالإضافة إلى هذا غير الألم 	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حسنا ، هل لديك أي أعراض أخرى إلى جانب هذا بخلاف الألم فقط 
81	81	en	ar	 or somebody sitting on your chest? 	 أو هل تشعر أن شخصًا يجلس على صدرك؟ 	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أو شخص يجلس على صدرك؟ 
82	82	en	ar	 pretty much the same with the fever and the cough headache and muscle pains 	 يشبه إلى حد كبير الحمى والصداع الناتج عن السعال وألم العضلات 	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إلى حد كبير نفس الشيء مع الحمى والصداع السعال وآلام العضلات 
83	83	en	ar	 right in the middle of my chest 	 في وسط صدري تمامًا 	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 الحق في منتصف صدري 
84	84	en	ar	 show me on this image where you feel the pain 	 حدِّد لي مكان الشعور بالألم على هذه الصورة 	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أرني على هذه الصورة حيث تشعر بالألم 
85	85	en	ar	 since you have a fever 	 منذ إصابتك بحمى 	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 منذ أن كنت تعاني من الحمى 
86	86	en	ar	 so do you think that some of these symptoms could be related to being pregnant? 	 إذًا هل تعتقدين أن بعض هذه الأعراض قد ترتبط بالحمل؟ 	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 فهل تعتقدين أن بعض هذه الأعراض يمكن أن تكون مرتبطة بالحمل؟ 
87	87	en	ar	 so your children are having some of the same symptoms? 	 إذًا هل يعاني أطفالك من بعض الأعراض المماثلة؟ 	CMU_1:120	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 إذن أطفالك يعانون من بعض الأعراض نفسها؟ 
88	88	en	ar	 tell me about your chest pain 	 أخبرني عن ألم الصدر لديك 	CMU_1:121	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أخبرني عن ألم صدرك 
89	89	en	ar	 the fever increases at night 	 تزيد الحمى ليلًا 	CMU_1:122	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 تزداد الحمى في الليل 
90	90	en	ar	 the fever i've had for the last two days 	 الحمى التي أصابتني خلال اليومين الماضيين 	CMU_1:123	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 الحمى التي أصبت بها خلال اليومين الماضيين 
91	91	en	ar	 the fever started to increase last night 	 بدأت زيادة الحمى الليلة الماضية 	CMU_1:124	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 بدأت الحمى في الزيادة الليلة الماضية 
92	92	en	ar	 this is doctor porter in the emergency room triage center 	 هذا هو الطبيب بورتر في غرفة الطوارئ في مركز فرز المصابين 	CMU_1:127	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 هذا هو دكتور بورتر في مركز فرز غرفة الطوارئ 
93	93	en	ar	 well can you tell me a little bit more about your chest pain? 	 حسنًا هل يمكنك إخباري المزيد عن ألم الصدر لديك؟ 	CMU_1:128	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حسنا ، هل يمكن أن تخبرني المزيد عن ألم صدرك؟ 
94	94	en	ar	 well i feel a pain in the front of my body here in my chest 	 حسنًا أشعر بألم في الجزء الأمامي من جسمي هنا في صدري 	CMU_1:130	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حسنا ، أشعر بألم في الجزء الأمامي من جسدي هنا في صدري 
95	95	en	ar	 well i've been having a strong pain in my chest 	 حسنًا أعاني من ألم قوي في صدري 	CMU_1:131	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حسنا ، لقد كنت أعاني من ألم قوي في صدري 
96	96	en	ar	 well when i have that pain in my chest 	 حسنًا عندما شعرت بهذا الألم في صدري 	CMU_1:133	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حسنا عندما يكون لدي هذا الألم في صدري 
97	97	en	ar	 what kinda pain do you have in your chest? 	 ما نوع الألم الصدر الذي تعاني منه؟ 	CMU_1:134	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 ما نوع الألم الذي تشعر به في صدرك؟ 
98	98	en	ar	 when this chest pain started? 	 متى بدأ ألم الصدر هذا؟ 	CMU_1:135	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 متى بدأ هذا الألم في الصدر؟ 
99	99	en	ar	 where do you have the pain in the chest? 	 ما موقع الألم في صدرك؟ 	CMU_1:136	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أين لديك ألم في الصدر؟ 
100	100	en	ar	 where you feel this chest pain eel this chest t 	 أين تشعر بهذا الألم في الصدر تشعر بهذا الصدر 	CMU_1:137	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 حيث تشعر بهذا الصدر ألم ثعبان البحر هذا الصدر ر 
101	101	en	ar	 you feel like tightness on your chest 	 لديك شعور بضيق في صدرك 	CMU_1:139	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 تشعر بضيق في صدرك 
102	102	en	ar	 you know i got diabetes and stuff 	 أنت تعلم أنني أعاني من مرض السكري وأمور أخرى 	CMU_1:140	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 أنت تعرف أنني أصبت بمرض السكري والأشياء 
103	103	en	ar	 you said you're having this chest pain 	 قلت إنك تعاني من هذا الألم بالصدر 	CMU_1:141	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	TOFILL	 قلت إنك تعاني من ألم في الصدر 
