	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_ID	translated
19	en	ti	 and you know people cough on me all the time 	ሰባት ኩልሻብ ይስእሉለይ እዮም	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሰባት ድማ ኩሉ ግዜ ከም ዝስዕሉለይ ትፈልጥ ኢኻ።
20	en	ti	 and you're having chest pain 	ናይ ደረት ቃንዛ ኣልካ/ኪ/ኩም	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ከምኡ ውን ቃንዛ ኣፍልቢ ኣለካ
21	en	ti	 and you said this is a pressure in your chest 	ከም ዝበልካዮ ዝበልክዮ ኣብ ደረት እዩ	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	እዚ ድማ ኣብ ኣፍልብኻ ጸቕጢ እዩ ኢልካዮ
22	en	ti	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	ካብ ቤተሰብ ናይ ልቢ ህማም፣ ልቢ ምድካም፣ ከፍተኛ ኮሌስትሮል፣ ደም ምብዛህ ዛለዎ ኣሎ	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ዝኾነ ሰብ ኣብታ ስድራቤት ጸገም ልቢ ኣለዎ ሕማም ልቢ ወቕዒ ልቢ ልዑል ኮለስትሮል ልዑል ጸቕጢ ደም
23	en	ti	 any other symptoms or problems that you notice with the muscle aches? 	ካላኦት ምልክታት ዋላ ጸገማት ምስቲ ናይ ጡንቻ ህማም ኣለዉ	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ካልእ ምስ ቃንዛ ጭዋዳታት እተስተብህለሉ ምልክታት ወይ ጸገማት?
24	en	ti	 are there other people sick as you at home with your same symptoms? 	ክምዚ ከማኻ ተመሳሳሊ ምልክት ዘለዎም ካልኦት ሰባት ኣብ ገዛ ኣለዉ ድዮም?	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ካልኦት ሰባት ከማኻ ኣብ ገዛኻ ተመሳሳሊ ምልክታት ሒዞም ዝሓመሙ ኣለዉ ድዮም?
25	en	ti	 are you having any other symptoms? 	ካልኦት ምልክታት ይርኣየካ/ኪ ኣሎ	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ካልእ ምልክታት ኣለካ ድዩ?
26	en	ti	 are you having any shortness of breath? 	ናይ ትንፋስ ምህጻር ዶ ኣለካ/ኪ	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጽረት ትንፋስ ኣለካ ድዩ?
27	en	ti	 are you still having the chest pain 	ህዚውን ትናይ ደረት ቃንዛ ኣሎ	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ ውን ቃንዛ ኣፍልቢ ኣለካ ድዩ
28	en	ti	 because this is flu season 	ምክንያቱ ናይ ስኣል ወርህታት እዩ	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ምኽንያቱ እዚ ወቕቲ ጉንፋዕ እዩ።
29	en	ti	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	ክሙውን ነቲ ካብ ናይ ልቢ ጸገም ዝብገስ ናይ ደረት ቃንዛ ክንገድፎ የብልናን	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	but also ንሕና ንልቢ ልቢ መበገሲ ቃንዛ ኣፍልቢ ንጎኒ ክንገድፎ የብልናን።
30	en	ti	 but a more important problem now is this chest pain 	ግና ትዝገደደ ጸገም እቲ ናይ ደረት ቃንዛ እዩ	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ ግን ዝያዳ ኣገዳሲ ጸገም እዚ ቃንዛ ኣፍልቢ እዩ።
31	en	ti	 but i have difficulty breathing 	ናይ ምትንፋስ ጸገም ግና ኣለኒ	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ግን ምትንፋስ ይጽገም ኣለኹ
32	en	ti	 but i know lot of people cough on me 	ይኹንደኣ እምበር ብዙሓት ሰባት ከምዝሰዐሉለይ ይፈልጥ	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	but i know ብዙሓት ሰባት ከም ዝስዕሉለይ
33	en	ti	 but we need to treat every chest pain with the utmost seriousness 	ግና ንኩሉ ናይ ደረት ቃንዛ ብዝላኣለ ዋንነት ክነህውዮ ይግባእ	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ንነፍሲ ወከፍ ቃንዛ ኣፍልቢ ግን ብዝለዓለ ዕቱብነት ክንሕክሞ ኣለና።
34	en	ti	 but you're breathing all right right now right? 	ግና ህዚ ጽቡቅ ትትንፍስ ኣለክ/ኪ ሙሽ?	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ግን ኣብዚ ሕጂ እዋን ጽቡቕ ጌርካ ትትንፍስ ኣለኻ ሓቀይ?
35	en	ti	 'cause of this chest pain i totally forgot 	በዚ ናይ ደረት ቃንዛ ዘተላዓለ መሊእይ ረሲዐዮ	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	&#39;ምኽንያት ናይዚ ቃንዛ ኣፍልቢ i totally forgot
36	en	ti	 does it feel like somebody squeezing your chest 	ሰብ ልበኩም እንዳጫምኮ ከምዝኮነ ድዩ ዚስማእ	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሓደ ሰብ ኣፍልብኻ ዝጭብጥ ኮይኑ ድዩ ዝስምዓካ
37	en	ti	 do still feel like shortness of breath 	ህዝውን ናይ ትንፋስ ምህጻር ኣሎ	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ ውን ሕጽረት ትንፋስ ኮይኑ ይስምዓካ
38	en	ti	 do they complain of being sick similar symptoms? 	ተመሳሳሊ ምልክታት ይርኣየና ኢሎም የማረሩ ዶ	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ተመሳሳሊ ምልክታት ሕማም ከምዘለዎም የማርሩ ድዮም?
39	en	ti	 do you have any other chronic like high blood pressure or anything like that? 	ዝኾነ ዘየቋርጽ ልዑል መጠን ደም ጸቕጢ ወይ ድማ ከምዝመሳሰል ነገራት ኣለኪ/ካ ድዩ?	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ካልእ ሕዱር ከም ልዑል ጸቕጢ ደም ወይ ከምኡ ዝኣመሰለ ኣለካ ድዩ?
40	en	ti	 do you have any other diseases chronic medical problems like diabetes? 	ካለእ ከም ሕማም ሽኮሪያ ዘበለ ሕዱር ሕክምናዊ ጸገም ኣለካ/ኪ ድዩ?	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ካልእ ሕማማት ሕዱር ሕክምናዊ ጸገማት ከም ሕማም ሽኮር ኣለካ ድዩ?
41	en	ti	 do you have any shortness of breath with that chest pain? 	ናይ ትንፋስ ምህጻር ዶ ኣለካ/ኪ ምስቲ ናይ ደረት ቃንዛ	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ምስቲ ናይ ኣፍልቢ ቃንዛ ሕጽረት ትንፋስ ኣለካ ድዩ?
42	en	ti	 do you have high blood pressure? 	ደም ብዝሂ ኣለካ/ኪ/ኩም	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ልዑል ጸቕጢ ደም ኣለካ ድዩ?
43	en	ti	 do you have some shortness of breath goes with that? 	ምስኡ ናይ ትንፋስ ምህጻርውን ዶ አለዎ	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ገለ ሕጽረት ትንፋስ ኣለካ ድዩ ምስኡ ዝኸይድ?
44	en	ti	 do you know what symptoms she was having? 	እንታይ ምልክታት ከምዝነበሩዋ ትፈልጡ ዶ	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	እንታይ ምልክታት ከም ዝነበራ ትፈልጡ ዶ?
45	en	ti	 do you see the image? 	ትምስሊ ይርኣይ ዶ	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	እቲ ምስሊ ትርእዮ ዲኻ?
46	en	ti	 drink plenty of fluids today 	ብዙህ ፋሳስታት ስተዩ ሎሚ	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሎሚ ብዙሕ ፈሳሲ ስተ
47	en	ti	 however i take tests for the diabetes 	ኮይኑውን ንሽኮር እምርመር እዬ	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	however i take tests for the diabetes ንዓይ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ ንዓኻ
48	en	ti	 however she has symptoms quite similar to mine 	ተኮንውን ምስናተይ ተመሳሳሊ ምልክታት ኣለዉዋ	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	እንተኾነ ግን ምስ ናተይ ኣዝዩ ዝመሳሰል ምልክታት ኣለዋ።
49	en	ti	 how high is your fever? 	ክሳብ ክንደይ እዩ ትኩሳትኩም	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሰዓልካ ክንደይ ልዑል እዩ?
50	en	ti	 how' s your blood pressure? 	ናይ ደም ግፋኢትካ/ኪ/ኩም ከመይ እዩ	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ጸቕጢ ደምካ ከመይ ኣሎ?
51	en	ti	 if you continue to have high fevers 	ከፍተኛ ትኩሳተ እንተቀጺሉ	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ልዑል ሰዓል እንተቐጺልካ
52	en	ti	 if you have a fever of a hundred and two or higher 	ሚኢቲ ን ክልተ ሚኢቲ ዋላ ካባኡ ንላዕሊ ትኩሳት እንትሊይኩም	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሚእትን ክልተን ወይ ልዕሊኡ ሰዓል እንተሃልዩካ
53	en	ti	 if you think that your symptoms or problems warrant a better look 	እንድሕር ደኣ ምልክታትካ ውይድማ ጸገማትካ ዝሓሸ መልከዕ ክምዘለዎም መረጋገጺ ሂብካ	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ምልክታትካ ወይ ጸገማትካ ዝሓሸ ምጥማት ዘድልዮ እንተመሲሉካ
54	en	ti	 i got a fever yesterday 	ትማሊ ኣተኩዊሱኒ	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ትማሊ ሰዓል ኣጋጢሙኒ።
55	en	ti	 i got a slight fever too 	ንእሽተይ ትኩሳትውን ኣለኒ	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	i got a slight fever too
56	en	ti	 i had a fever yesterday 	ትማሊ ትኩሳት ኔሩኒ	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ትማሊ ሰዓል ነይሩኒ።
57	en	ti	 i have a sharp pain here in the chest 	ዚወግእ ቃንዛ አለኒ ኣብ ደረተይ	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብዚ ኣብ ኣፍልበይ ርሱን ቃንዛ ኣለኒ።
58	en	ti	 i have some difficulty breathing too 	ናይ ምትንፋስ ጸገምውን ንእሽተይ ኣለኒ	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	i have some difficulty breathing too
59	en	ti	 i'll send you an image 	ሰእሊ ክልእኸልካ እየ	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ምስሊ ክሰደልኩም እየ
60	en	ti	 i'm having some chest pain today 	ንእሽተይ ናይ ደረት ቃንዛ ኣለኒ ሎሚ	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሎሚ ገለ ቃንዛ ኣፍልቢ ኣለኒ።
61	en	ti	 i'm just having some headaches and some fever today 	ሎሚ ንእሽትይ ትኩሳትን ናይ ርእሲ ህማምን እዩ ዘለኒ	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሎሚ ገለ ሕማም ርእሰን ገለ ሰዓልን ጥራይ እዩ ዘለኒ።
62	en	ti	 in my opinion it is flu 	ክምናተይ ኣትሓሳስባ ሕማም ኢንፍሉዌንዛ ይመስለኒ	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ብናተይ ኣረኣእያ ጉንፋዕ እዩ።
63	en	ti	 in my opinion this is a little flu 	ብናትይ ኣመለካክታ እዚ ንእሽተይ ስኣል እዩ	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ብናተይ ኣረኣእያ እዚ ቁሩብ ጉንፋዕ እዩ።
64	en	ti	 is it like some heavy heavy person sitting on your chest? 	ከም ከቢድ ሰብ ኣብ ደረትኩም ከምተቀመጠ ድዩ	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ከም ገለ ከቢድ ከቢድ ሰብ ኣብ ኣፍልብኻ ኮፍ ኢሉ ዘሎ ድዩ?
65	en	ti	 it all started with the headaches and with the fever about the same time 	ኩሉ ምስ ሕማም ርእሲን ረስኒን እዩ ብሓደ ጀሚሩ	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኩሉ ብሕማም ርእስን ብሰዓልን ኣስታት ኣብ ተመሳሳሊ ግዜ እዩ ጀሚሩ
66	en	ti	 it hurts in the middle of my chest 	ኣብ ማእከል ደረተይ ይህመኒ	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብ ማእከል ኣፍልበይ ይጎድኣኒ።
67	en	ti	 it is a pressure like chest pain 	ክም ጸቕጢ ዝበለ ናይ ደርት ቃንዛ እዩ	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ከም ቃንዛ ኣፍልቢ ዝኣመሰለ ጸቕጢ እዩ።
68	en	ti	 it is in my chest 	ኣብ ደረተይ እዩ	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብ ኣፍልበይ እዩ ዘሎ
69	en	ti	 it is in the center of my chest 	ኣብቲ ማእከል ናይ ደረተይ እዩ	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብ ማእከል ኣፍልበይ እዩ ዘሎ
70	en	ti	 it is in the center of the chest 	ኣብቲ ማእከል ናይ ደረት እዩ	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብ ማእከል ኣፍልቢ እዩ ዘሎ
71	en	ti	 i've got pain in my chest 	ኣብ ደረተይ ቃንዛ ይስመዓኒ ኣሎ	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብ ኣፍልበይ ቃንዛ ኣለኒ።
72	en	ti	 i've very concerned of this chest pain 	ብዚ ናይ ደረት ቃንዛ ብጣእሚ ተጨኒቀ እዬ	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	i&#39;ve very concerned of this ናይ ኣፍልቢ ቃንዛ
73	en	ti	 i want you to tell me in describing this chest pain 	ነዚ ናይ ደረት ቃንዛ ብደንቢ ግለጸለይ/ግለጽለይ	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	i want you to tell me in ምግላጽ ነዚ ቃንዛ ኣፍልቢ
74	en	ti	 like high blood pressure or diabetes 	ከም ከፍተኛ ናይ ደም ግፍኢትን ሽኮርን	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ከም ልዑል ጸቕጢ ደም ወይ ሕማም ሽኮር ዝኣመሰሉ
75	en	ti	 like right in the center of the chest 	ልከዕ ኣብ ማእኸል ደረተይ	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ከም ልክዕ ኣብ ማእከል ኣፍልቢ
76	en	ti	 now for the fever you can take a tachipirina sweet 	ሐዚ ነቲ ረስኒ ናይ ተችፐሪና ከረሜላ (tachipirina sweet) ምውሳድ ትኽእል ኢኻ	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ ንሰዓል ታቺፒሪና ምቁር ክትወስድ ትኽእል ኢኻ።
77	en	ti	 now mary how many days have you had the symptoms 	ህዚ ሜሪ ንክንደይ መዓልቲ እዩ ኔሩ ትምልክታት	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ mary ክንደይ መዓልቲ ጌርኪ ምልክታት ረኺብኪ
78	en	ti	 now you said you have a chest pain 	ሐዚ ናይ ደረት ቃንዛ ከምዘለካ ተዛሪብካ ኣለኻ	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕጂ ቃንዛ ኣፍልቢ ኣለኒ ኢልካ
79	en	ti	 occasionally i have some chest pain 	ሓሓሊፉ ንእሽተይ ናይ ደረት ቃንዛ ኣለኒ	CMU_1:110	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሓሓሊፉ ገለ ቃንዛ ኣፍልቢ ኣለኒ።
80	en	ti	 okay are you having any other symptoms along with this other than just the pain 	ጽቡቕ ካብቲ ቃንዛ ወጻኢ ካሎኦት ምልክታት ኣለውኻ/ኺ ዶ?	CMU_1:111	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሕራይ ምስዚ ካልእ ምልክታት ኣለካ ድዩ ካብቲ ቃንዛ ጥራይ ወጻኢ
81	en	ti	 or somebody sitting on your chest? 	ዋላ ኣብ ደረትካ ሰብ ከምተቀመጠ	CMU_1:113	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ወይስ ኣብ ኣፍልብኻ ኮፍ ኢሉ ዘሎ ሰብ?
82	en	ti	 pretty much the same with the fever and the cough headache and muscle pains 	ብሞላ ጎደል ምስቲ ትኩሳት፣ ስኣል፣ ርእሲ ህማምን ናይ ጡንቻ ህማም ተመሳሳሊ	CMU_1:114	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ዳርጋ ምስ ሰዓልን ሕማም ርእስን ቃንዛ ጭዋዳታትን ሰዓልን ተመሳሳሊ እዩ።
83	en	ti	 right in the middle of my chest 	ኣብ ማእከል ደረተይ	CMU_1:115	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ልክዕ ኣብ ማእከል ኣፍልበይ
84	en	ti	 show me on this image where you feel the pain 	ኣብዚ ምስሊ እዚ ኣርይኒ ኣበይ ከምዘሎ ትቃንዛ	CMU_1:116	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ኣብዛ ምስሊ ኣርእየኒ ቃንዛ ዝስምዓካ ቦታ
85	en	ti	 since you have a fever 	ትኩሳት ስለዘለካ/ኪ	CMU_1:117	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ሰዓል ስለዘለካ
86	en	ti	 so do you think that some of these symptoms could be related to being pregnant? 	ስለዚ ታብዚኦም ምልክታት ተወሰኑ ምስት ጽንሲ ተተሃሃዙ ይመስለኪ	CMU_1:118	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	tiTklT	ስለዚ ገለ ካብዞም ምልክታት ምስ ጥንሲ ዝተኣሳሰሩ ክኾኑ ይኽእሉ ዶ ትብሉ?
