	sourceLang	targetLang	sourceString	targetString	stringID	url	license	translator_id	translated
10	en	my	 and i have a little cold and a cough 	နောက်ပြီး ကျွန်တော်/ကျွန်မမှာ နည်းနည်းအအေးမိပြီး ချောင်းဆိုးတယ်	CMU_1:15	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အအေးမိပြီး ချောင်းဆိုးတယ်။
11	en	my	 and i'm really having some bad chest pain today 	နောက်ပြီး ဒီနေ့ ကျွန်တော်/ကျွန်မ မှာ တကယ့်ကိုဆိုးတဲ့ ရင်ဘတ်အောင့်တာလည်း ရှိနေတယ်။	CMU_1:16	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီနေ့ ရင်ဘတ်အောင့်တာတော့ အမှန်ပဲ။
12	en	my	 and is this the right time for your hay fever 	နောက် ဒါကခင်‌ဗျား ဟေးဖီဗာ ရနေကျအချိန် မဟုတ်ဖူးလား	CMU_1:17	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဤအချိန်သည် သင်၏မြက်ပင်အဖျားအတွက် သင့်တော်သောအချိန်ဖြစ်ပါသလား။
13	en	my	 and it get the chest pain 	နောက် အဲဒါက ရင်ဘတ်အောင့်စေတယ်	CMU_1:18	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ပြီးတော့ ရင်ဘတ်အောင့်တယ်။
14	en	my	 and i think i have a little bit of a fever 	နောက် ကျွန်တော့်မှာ အဖျား နည်းနည်း ရှိတယ်လို ထင်တယ်	CMU_1:19	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အဖျားနည်းနည်းရှိမယ်ထင်တယ်။
15	en	my	 and i want you to describe where the chest pain is 	နောက် ရင်ဘတ်နာတာ ဘယ်နားမှာလည်း ဆိုတာ ပြောပြစေချင်တယ်	CMU_1:20	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ပြီးတော့ ရင်ဘတ်အောင့်တဲ့နေရာကို ပြောပြပေးစေချင်တယ်။
16	en	my	 and they're having some fevers as well 	နောက်ပြီး သူတို့မှာ တချို့လည်း အဖျားရှိနေကြတယ်	CMU_1:23	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သူတို့လည်း အဖျားရှိတယ်။
17	en	my	 and with your history of diabetes 	နောက်ပြီး မင်းမှာ ဆီးချိုသွေးချို ရာဇဝင်ရှိတယ်	CMU_1:24	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင်၏ဆီးချိုရောဂါရာဇဝင်နှင့်
18	en	my	 and you know it feels like my chest is like gonna crush 	နောက်ပြီးတော့ သိလား ကျွန်တော်/ကျွန်မ ရင်ဘတ်တွေ ကြေမွသွားတော့ မလို ခံစားရတယ်	CMU_1:25	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါ့ရင်ဘတ်ကို ကြိတ်သလိုခံစားရတယ်ဆိုတာ မင်းသိလား။
19	en	my	 and you know people cough on me all the time 	နောက်ပြီး လူတွေက တချိန်လုံး ကျွန်တော့်ဖက်လှည့်ပြီး ချောင်းဆိုးကြတယ် သိလား	CMU_1:26	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	တစ်ချိန်လုံး ချောင်းဆိုးနေတဲ့သူတွေ သိလား။
20	en	my	 and you're having chest pain 	နောက် ခင်ဗျားက ရင်ဘတ် အောင့်နေတယ်	CMU_1:27	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ပြီးတော့ မင်း ရင်ဘတ်အောင့်တယ်။
21	en	my	 and you said this is a pressure in your chest 	နောက်ပြီး ခင်ဗျားမှာ ရင်ဘတ်ထဲ ဖိအား ရှိနေတယ်လို့ ပြောတယ်	CMU_1:29	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါက မင်းရင်ဘတ်မှာ ဖိအားတစ်ခုလို့ မင်းပြောခဲ့တယ်။
22	en	my	 anyone in the family have a heart problem heart disease heart attack high cholesterol high blood pressure 	မိသားစုထဲက တယောက်ယောက်မှာ နှလုံး ပြဿနာ၊ နှလုံး ရောဂါတွေ၊ နှလုံး သွေးကြောပိတ်ခြင်း၊ ကိုလက်စထရော မြင့်မာခြင်း၊ သွေးတိုးရောဂါ ရှိသလား	CMU_1:30	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မိသားစုတွင် နှလုံးရောဂါရှိသူတိုင်း နှလုံးရောဂါ နှလုံးဖောက်ခြင်း မြင့်မားသော ကိုလက်စထရောများ၍ သွေးတိုး၊
23	en	my	 any other symptoms or problems that you notice with the muscle aches? 	ကြွက်သားတွေ ကိုက်ခဲတာနဲ့ အတူတူ တခြား ရောဂါလက္ခဏာ ဒါမှမဟုတ် ပြဿနာတွေ ခင်ဗျား သတိထားမိတာ ရှိသလား	CMU_1:31	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ကြွက်သားကိုက်ခဲခြင်းနှင့်အတူ သင်သတိပြုမိသည့် အခြားလက္ခဏာများ သို့မဟုတ် ပြဿနာများ ရှိပါသလား။
24	en	my	 are there other people sick as you at home with your same symptoms? 	အိမ်မှာ ခင်ဗျားလို အလားတူ လက္ခဏာတွေနဲ့ နေမကောင်းဖြစ်နေတဲ့ သူ ရှိသေးလား	CMU_1:33	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင့်အိမ်မှာ တူညီတဲ့ရောဂါလက္ခဏာတွေနဲ့ တခြားသူတွေဖျားနာနေပါသလား။
25	en	my	 are you having any other symptoms? 	ခင်ဗျားမှာ တခြား ရောဂါ လက္ခဏာတွေ ရှိသလား	CMU_1:35	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	တခြားရောဂါလက္ခဏာတွေရှိလား။
26	en	my	 are you having any shortness of breath? 	အသက်ရှူရခက်တာမျိုး ရှိသလား	CMU_1:36	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အသက်ရှုကြပ်နေပါသလား။
27	en	my	 are you still having the chest pain 	အခုထိ ရင်ဘတ်အောင့်နေတုန်းပဲလား	CMU_1:37	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ရင်ဘတ်အောင့်နေသလား
28	en	my	 because this is flu season 	ဘာလို့လဲ ဆိုတော့ ဒါက တုပ်ကွေး ရာသီ ဖြစ်တယ်	CMU_1:38	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဘာလို့လဲဆိုတော့ ဒါက တုပ်ကွေးရာသီပါ။
29	en	my	 but also we shouldn't be put aside for the heart cardiac origin chest pain 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မတို့အနေနဲ့ နှလုံးကလာတဲ့ ရင်ဘတ်အောင့်တာ တွေကိုလည်း ဘေးဖယ်မပစ်သင့်ဘူး	CMU_1:40	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့်လည်း နှလုံးမူရင်း ရင်ဘတ်အောင့်တာကို ဘေးဖယ်မထားသင့်ပါဘူး။
30	en	my	 but a more important problem now is this chest pain 	ဒါပေမယ့် အခု ပိုအရေးကြီးတဲ့ ပြဿနာက ရင်ဘတ်အောင့်တာပဲ	CMU_1:41	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် အခု ပိုအရေးကြီးတဲ့ ပြဿနာက ရင်ဘတ်အောင့်တာပါ။
31	en	my	 but i have difficulty breathing 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မမှာ အသက်ရှူရခက်တယ်	CMU_1:43	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် ငါ အသက်ရှူရခက်တယ်။
32	en	my	 but i know lot of people cough on me 	ဒါပေမယ့် လူတွေ အများကြီး ကျွန်တော်/ကျွန်မ အပေါ် ချောင်းဆိုးသွားတာ သိတယ်	CMU_1:44	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် ချောင်းဆိုးနေသူတော်တော်များများကို ငါသိတယ်။
33	en	my	 but we need to treat every chest pain with the utmost seriousness 	ဒါပေမယ့် ကျွန်တော်တို့ အနေနဲ့ ဘယ်လို ရင်ဘတ်အောင့်တာမျိုးကို မဆို ဂရုတစိုက် ကုသပေးဖို့ လိုပါတယ်	CMU_1:45	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် ရင်ဘတ်အောင့်ခြင်းတိုင်းကို အလေးအနက်ထားပြီး ကုသဖို့ လိုအပ်ပါတယ်။
34	en	my	 but you're breathing all right right now right? 	ဒါပေမယ့် ခင်ဗျား အသက်ရှူရတာ အဆင်ပြေတယ်မဟုတ်လား။ အခု အဆင်ပြေတယ် မဟုတ်လား။	CMU_1:46	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် မင်းက အခုအသက်ရှုနေတာပဲမဟုတ်လား။
35	en	my	 'cause of this chest pain i totally forgot 	ဒီ ရင်ဘတ်အောင့်တာကို ကျွန်တော်/ကျွန်မ လုံးလုံး မေ့သွားလို့	CMU_1:47	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ရင်ဘတ်အောင့်လို့ လုံးဝမေ့သွားတယ်။
36	en	my	 does it feel like somebody squeezing your chest 	ခင်ဗျား ရင်ဘတ်ကို တယောက်ယောက်က ညှစ်နေသလို ခံစားရသလား	CMU_1:49	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	တစ်စုံတစ်ယောက်က သင့်ရင်ဘတ်ကို ညှစ်နေသလို ခံစားရပါသလား။
37	en	my	 do still feel like shortness of breath 	အသက်ရှူရ ကြပ်သလို ခံစားရတုန်းပဲ	CMU_1:50	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အသက်ရှုမဝသလို ခံစားရသေးသည်။
38	en	my	 do they complain of being sick similar symptoms? 	သူတို့တွေက အလားတူ လက္ခဏာတွေ ခံစားနေရတယ်လို့ ပြောသလား	CMU_1:51	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အလားတူ လက္ခဏာများ ဖျားနာခြင်းအတွက် တိုင်ကြားကြပါသလား။
39	en	my	 do you have any other chronic like high blood pressure or anything like that? 	သွေးတိုး ဒါမှမဟုတ် အဲဒါလိုမျိုး တစ်ခုခု နာတာရှည် ရောဂါ တစ်ခုခု ရှိသလား	CMU_1:53	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင့်တွင် သွေးတိုးခြင်း သို့မဟုတ် ထိုကဲ့သို့သော အခြားနာတာရှည်ရှိပါသလား။
40	en	my	 do you have any other diseases chronic medical problems like diabetes? 	ဆီးချို သွေးချိုလိုမျိုး တခြား နာတာရှည် ရောဂါ မျိုး ကျန်းမာရေး ပြဿနာတွေ ရှိသလား	CMU_1:54	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဆီးချိုရောဂါကဲ့သို့သော နာတာရှည်ရောဂါများ အခြားရောဂါများ ရှိပါသလား။
41	en	my	 do you have any shortness of breath with that chest pain? 	ဒီ ရင်ဘတ်နာတာနဲ့ အတူ အသက်ရှူကြပ်တာမျိုး ရှိသလား	CMU_1:55	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီလို ရင်ဘတ်အောင့်ခြင်းနဲ့ အသက်ရှုကြပ်နေပါသလား။
42	en	my	 do you have high blood pressure? 	ခင်ဗျားမှာ သွေးတိုး ရှိသလား	CMU_1:56	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင့်မှာသွေးတိုးရှိပါသလား?
43	en	my	 do you have some shortness of breath goes with that? 	အဲဒါနဲ့ အတူ အသက်ရှူရတာ ခက်ခဲတာမျိုးရှိနေလား	CMU_1:57	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မင်းအသက်ရှုကျပ်နေသလား။
44	en	my	 do you know what symptoms she was having? 	သူ့မှာ ဘယ်လို ရောဂါ လက္ခဏာမျိုး ရှိတယ်လို့ သိထားလဲ	CMU_1:58	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သူမမှာ ဘယ်လို လက္ခဏာတွေ ရှိနေလဲ သိလား။
45	en	my	 do you see the image? 	ပုံကို ခင်ဗျား တွေ့ရသလား	CMU_1:60	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ပုံကိုမြင်လား။
46	en	my	 drink plenty of fluids today 	ဒီနေ့ အရည်တွေ အများကြီးသောက်ပါ	CMU_1:61	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီနေ့ အရည်များများသောက်ပါ။
47	en	my	 however i take tests for the diabetes 	ဒါပေမယ့် ကျွန်တော်/ကျွန်မ ဆီးချိုသွေးချို စစ်ဆေးမှုတွေ လုပ်ထားတယ်	CMU_1:63	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒါပေမယ့် ဆီးချိုအတွက် ဆေးစစ်တယ်။
48	en	my	 however she has symptoms quite similar to mine 	ဒါပေမယ့် သူ့မှာ ကျွန်တော့်မှာ ရှိတဲ့ လက္ခဏာမျိုးတွေ ရှိနေတယ်	CMU_1:64	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သို့သော် သူ့တွင် ကျွန်ုပ်နှင့် အလွန်တူသော လက္ခဏာများရှိသည်။
49	en	my	 how high is your fever? 	ခင်ဗျား ကိုယ်အပူချိန် ဘယ်လောက်အထိ မြင့်သလဲ	CMU_1:65	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မင်းအဖျားဘယ်လောက်မြင့်လဲ။
50	en	my	 how' s your blood pressure? 	ခင်ဗျားရဲ့ သွေးပေါင်ချိန်က ဘယ်လိုလဲ	CMU_1:66	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မင်းသွေးပေါင်ချိန်ဘယ်လိုနေလဲ။
51	en	my	 if you continue to have high fevers 	ခင်ဗျားမှာ အဖျားကြီးတာ ဆက်ရှိနေမယ် ဆိုရင်	CMU_1:69	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အဖျားကြီးနေရင်၊
52	en	my	 if you have a fever of a hundred and two or higher 	အဖျား ၁၀၂ နဲ့ အထက် ရှိတယ် ဆိုရင်	CMU_1:70	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အဖျားတစ်ရာ့နှစ် နှင့်အထက်ရှိလျှင်
53	en	my	 if you think that your symptoms or problems warrant a better look 	ခင်ဗျားရဲ့ ရောဂါ လက္ခဏာတွေနဲ့ ပြဿနာတွေက နည်းနည်း ထပ်ကြည့်သင့်တယ်လို့ ထင်သလား။	CMU_1:71	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင့်ရောဂါလက္ခဏာများ သို့မဟုတ် ပြဿနာများကို သင်ထင်မြင်နေပါက ပိုကြည့်ကောင်းသည်။
54	en	my	 i got a fever yesterday 	မနေ့က အဖျား ရှိတယ်	CMU_1:72	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မနေ့က ငါဖျားတယ်။
55	en	my	 i got a slight fever too 	ကျွန်တော်/ကျွန်မ မှာလည်း အဖျား နည်းနည်း ရှိတယ်	CMU_1:73	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါလည်း အဖျားနည်းနည်းတက်သွားတယ်။
56	en	my	 i had a fever yesterday 	ကျွန်တော်/ကျွန်မ မနေ့က ဖျားတယ်	CMU_1:74	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	မနေ့က ငါဖျားတယ်။
57	en	my	 i have a sharp pain here in the chest 	ကျွန်တော်/ကျွန်မမှာ ပြင်းထန်တဲ့ ရင်ဘတ်အောင့်တာကို ဒီနေရာမှာ ခံစားနေရတယ်	CMU_1:76	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီမှာ ရင်ဘတ်မှာ စူးရှတဲ့ ဝေဒနာ ရှိတယ်။
58	en	my	 i have some difficulty breathing too 	ကျွန်တော်/ကျွန်မ အသက်ရှူရတာလည်း နည်းနည်း ခက်တယ်	CMU_1:79	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါလည်း အသက်ရှူရခက်တယ်။
59	en	my	 i'll send you an image 	ကျွန်တော်/ကျွန်မ ခင်ဗျားဆီကို ပုံတစ်ခု ပို့လိုက်မယ်	CMU_1:80	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါမင်းကိုပုံတစ်ပုံပို့ပေးမယ်။
60	en	my	 i'm having some chest pain today 	ကျွန်တော်/ကျွန်မ ဒီကနေ့ ရင်ဘတ် အောင့်နေတယ်	CMU_1:81	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီနေ့ ရင်ဘတ်အောင့်တယ်။
61	en	my	 i'm just having some headaches and some fever today 	ကျွန်တော်/ကျွန်မ ဒီကနေ့ ခေါင်းနည်းနည်းကိုက်ပြီး ကိုယ် နည်းနည်း ပူတယ်	CMU_1:82	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီနေ့ ခေါင်းကိုက်ပြီး အဖျားနည်းနည်းတက်နေတယ်။
62	en	my	 in my opinion it is flu 	ကျွန်တော်/ကျွန်မက တုပ်ကွေးလို့ ထင်တယ်	CMU_1:83	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ကျွန်တော့်အမြင်ကတော့ တုပ်ကွေးပါပဲ။
63	en	my	 in my opinion this is a little flu 	ကျွန်တော်ထင်တာကတော့ ဒါဟာ တုပ်ကွေး အသေးစားပဲ	CMU_1:84	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ကျွန်တော့်အမြင်အရတော့ ဒါက တုပ်ကွေးနည်းနည်းပါပဲ။
64	en	my	 is it like some heavy heavy person sitting on your chest? 	အဲဒါက သိပ်လေးတဲ့ လူတယောက် ခင်ဗျား ရင်ဘတ်ပေါ် တက်ထိုင် နေသလိုမျိုးလား	CMU_1:86	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သင့်ရင်ဘတ်ပေါ်ထိုင်နေတဲ့ လေးလံတဲ့ လေးလံသူတစ်ယောက်နဲ့ တူသလား။
65	en	my	 it all started with the headaches and with the fever about the same time 	ခေါင်းကိုက်တာနဲ့ စပြီး တချိန်တည်းလိုလိုပဲ အဖျား တက်လာတယ်	CMU_1:87	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	တစ်ချိန်တည်းမှာပဲ ခေါင်းကိုက်ခြင်းနဲ့ အဖျားတက်ခြင်းတို့နဲ့ စတင်ခဲ့ပါတယ်။
66	en	my	 it hurts in the middle of my chest 	ကျွန်တော်/ကျွန်မ ရင်ဘတ် အလယ်တည့်တည့်မှာ အောင့်နေတယ်	CMU_1:89	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါ့ရင်ဘတ်အလယ်မှာ နာတယ်။
67	en	my	 it is a pressure like chest pain 	အဲဒါဟာ ရင်ဘတ်အောင့်သလိုမျိုး ဖိအားမျိုးဖြစ်တယ်။	CMU_1:90	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ရင်ဘတ်အောင့်ခြင်းကဲ့သို့ ဖိအားတစ်ခုဖြစ်သည်။
68	en	my	 it is in my chest 	အဲဒါက ကျွန်တော်/ကျွန်မ ရင်ဘတ်ထဲမှာ	CMU_1:91	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါ့ရင်ဘတ်ထဲမှာရှိတယ်။
69	en	my	 it is in the center of my chest 	အဲဒါက ကျွန်တော် ကျွန်မ ရင်ဘတ် အလယ်မှာ	CMU_1:92	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါ့ရင်ဘတ်အလယ်မှာရှိတယ်။
70	en	my	 it is in the center of the chest 	အဲဒါ ရင်ဘတ် အလယ်မှာ လား	CMU_1:93	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ရင်ဘတ်၏အလယ်ဗဟိုတွင်ရှိသည်။
71	en	my	 i've got pain in my chest 	ကျွန်တော်/ကျွန်မ ရင်ဘတ်အောင့်တယ်	CMU_1:97	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ငါ့ရင်ဘတ်မှာ နာကျင်နေတယ်။
72	en	my	 i've very concerned of this chest pain 	ဒီ ရင်ဘတ်အောင့်တာကို တော်တော် စိတ်ပူတယ်	CMU_1:98	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီရင်ဘတ်အောင့်တာ အရမ်းစိုးရိမ်တယ်။
73	en	my	 i want you to tell me in describing this chest pain 	ဒီ ရင်ဘတ်အောင့်တာကို ပုံဖော်ပြီး ပြောပြစေလိုပါတယ်	CMU_1:99	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီရင်ဘတ်အောင့်တာကို ပြောပြပေးစေချင်ပါတယ်။
74	en	my	 like high blood pressure or diabetes 	သွေးတိုး ဒါမှမဟုတ် သွေးချိုဆီးချိုလိုမျိုး	CMU_1:102	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	သွေးတိုးသို့မဟုတ်ဆီးချိုရောဂါကဲ့သို့
75	en	my	 like right in the center of the chest 	ရင်ဘက် အလယ်တည့်တည့်လို နေရာမျိုး တည့်တည့်မှာ	CMU_1:103	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ရင်ဘတ်အလယ်မှာ ညာဘက်လိုပဲ
76	en	my	 now for the fever you can take a tachipirina sweet 	အခု အဖျားအတွက် တက်ခီပီရီနာ သကြားလုံး စားလို့ ရတယ်	CMU_1:106	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အခု အဖျားကျရင် tachipirina အချိုသောက်လို့ရပါတယ်။
77	en	my	 now mary how many days have you had the symptoms 	မေရီ အခု ဒီလက္ခဏာတွေ ခံစားနေရတာ ဘယ်နှစ်ရက်လောက် ရှိပြီလဲ	CMU_1:108	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	ဒီလက္ခဏာတွေ ဘယ်နှစ်ရက်ရှိပြီလဲ မေရီ
78	en	my	 now you said you have a chest pain 	အခု ခင်ဗျား ရင်ဘတ်အောင့်တယ်လို့ ခင်ဗျား ပြောတယ်	CMU_1:109	http://www.speech.cs.cmu.edu/haitian/text/1600_medical_domain_sentences.en	public	myTlM=	အခု မင်း ရင်ဘတ်အောင့်တယ် လို့ ပြောတယ်
